,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
59,644.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608e-05,0.0,0.0,0.00021761,0.0,0.0,0.0014238,0.00028117,0.00028114,0.00487096,0.00512886,0.00512833,0.00652844,0.00541003,0.00540947,-0.00111841,-0.00111897
60,668.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455e-05,0.0,0.0,0.00020349,0.0,0.0,0.00126945,0.00018565,0.00018563,0.00477571,0.00533996,0.00533941,0.0062632,0.00552561,0.00552504,-0.00073759,-0.00073816
61,692.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.318e-05,0.0,0.0,0.00019047,0.0,0.0,0.00113626,0.00012031,0.0001203,0.00467194,0.00554524,0.00554467,0.00601186,0.00566555,0.00566496,-0.00034631,-0.0003469
62,715.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195e-05,0.0,0.0,0.00017847,0.0,0.0,0.00102156,7.658e-05,7.657e-05,0.00456246,0.0057445,0.0057439,0.00577445,0.00582108,0.00582048,4.663e-05,4.603e-05
63,739.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.085e-05,0.0,0.0,0.00016741,0.0,0.0,0.00092288,4.792e-05,4.791e-05,0.0044498,0.00593783,0.00593722,0.00555095,0.00598575,0.00598513,0.0004348,0.00043418
64,763.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87e-06,0.0,0.0,0.00015721,0.0,0.0,0.00083794,2.949e-05,2.948e-05,0.00433612,0.00612546,0.00612483,0.00534114,0.00615495,0.00615431,0.00081381,0.00081317
65,787.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.0001478,0.0,0.0,0.00076468,1.786e-05,1.786e-05,0.00422298,0.00630746,0.0063068,0.00514446,0.00632532,0.00632466,0.00118086,0.0011802
66,810.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21e-06,0.0,0.0,0.00013909,0.0,0.0,0.00070123,1.067e-05,1.067e-05,0.00411121,0.00649038,0.0064897,0.00495974,0.00650105,0.00650037,0.00154131,0.00154063
67,834.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5e-06,0.0,0.0,0.00013097,0.0,0.0,0.00064582,6.28e-06,6.28e-06,0.00400044,0.00666782,0.00666713,0.00478473,0.00667409,0.0066734,0.00188936,0.00188867
68,858.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85e-06,0.0,0.0,0.00012327,0.0,0.0,0.00059672,3.63e-06,3.63e-06,0.0038886,0.00683147,0.00683076,0.00461545,0.0068351,0.0068344,0.00221965,0.00221895
69,882.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25e-06,0.0,0.0,0.00011582,0.0,0.0,0.00055239,2.07e-06,2.07e-06,0.00377266,0.00697343,0.00697271,0.00444712,0.0069755,0.00697478,0.00252838,0.00252766
70,906.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68e-06,0.0,0.0,0.00010857,0.0,0.0,0.0005119,1.16e-06,1.16e-06,0.00365167,0.00708826,0.00708752,0.00427781,0.00708942,0.00708868,0.00281161,0.00281087
71,929.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16e-06,0.0,0.0,0.00010162,0.0,0.0,0.00047508,6.4e-07,6.4e-07,0.00352888,0.00717837,0.00717763,0.00411074,0.00717901,0.00717827,0.00306827,0.00306753
72,953.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69e-06,0.0,0.0,9.513e-05,0.0,0.0,0.00044206,3.5e-07,3.5e-07,0.0034091,0.00725139,0.00725064,0.00395099,0.00725174,0.00725099,0.00330075,0.0033
73,977.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28e-06,0.0,0.0,8.919e-05,0.0,0.0,0.00041269,1.9e-07,1.9e-07,0.00329548,0.007314,0.00731325,0.00380164,0.00731419,0.00731344,0.00351255,0.0035118
74,1001.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91e-06,0.0,0.0,8.379e-05,0.0,0.0,0.0003866,1e-07,1e-07,0.00318907,0.0073706,0.00736983,0.00366337,0.0073707,0.00736993,0.00370733,0.00370656
