,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,10.28976022,10.84241214,10.844254,4.60859822,4.5057855,4.5045088,5.69019079,4.5715215,4.5709461,0.59834914,0.49765922,0.4976066,0.12059846,0.09911042,0.09909935,0.00353665,0.0041662,0.00416577,0.01963689,0.01551463,0.01551304,0.0022834,0.0018766,0.0018764,0.00028414,0.00023121,0.00023118,3.54e-05,1.491e-05,1.49e-05,21.3332733,20.53829232,20.538216,-0.79498098,-0.7950573
1,0.0008,0.73123153,0.06245812,0.06247915,3.49937115,3.84538728,3.8442976,5.36036471,4.46242286,4.461861,0.59862682,0.49901116,0.49895832,0.12114175,0.09950877,0.09949763,0.00359118,0.00419351,0.00419307,0.01972395,0.01557904,0.01557744,0.00229782,0.001887,0.00188681,0.00028576,0.00023244,0.00023242,3.559e-05,1.499e-05,1.498e-05,10.33667027,8.99069515,8.9889985,-1.34597512,-1.34767177
2,0.0011,0.30364682,0.00426159,0.00426556,3.00443178,3.46568998,3.4647082,5.15579618,4.39480375,4.3942504,0.60188176,0.50248835,0.50243515,0.12221804,0.1003283,0.10031707,0.00366638,0.00424895,0.00424851,0.01989426,0.01570987,0.01570825,0.00232572,0.00190814,0.00190794,0.0002889,0.00023495,0.00023493,3.598e-05,1.515e-05,1.515e-05,9.21418581,8.48968904,8.4880912,-0.72449677,-0.72609461
3,0.0015,0.10219441,0.00010672,0.00010736,2.47947547,2.9848778,2.9840329,4.88493982,4.29796274,4.2974218,0.60467933,0.50586122,0.50580771,0.12333057,0.10115872,0.10114741,0.00375099,0.0043053,0.00430485,0.02007152,0.0158428,0.01584117,0.0023548,0.00192961,0.00192941,0.00029218,0.00023751,0.00023748,3.639e-05,1.531e-05,1.531e-05,8.22112549,7.91229773,7.9108454,-0.30882776,-0.31028009
4,0.0021,0.02569609,6.7e-07,7.4e-07,1.95637835,2.41132771,2.4106455,4.53586478,4.16186944,4.1613456,0.6067284,0.50900632,0.50895246,0.1244676,0.10198762,0.10197621,0.00384727,0.00436177,0.00436132,0.02025422,0.01597603,0.01597439,0.00238483,0.00195114,0.00195093,0.0002956,0.00024006,0.00024004,3.681e-05,1.548e-05,1.548e-05,7.27595394,7.20673624,7.2054627,-0.0692177,-0.07049124
5,0.0029,0.00431557,0.0,0.0,1.46384801,1.78033405,1.7798309,4.10162955,3.97445565,3.9739554,0.60771395,0.51182282,0.51176867,0.12563236,0.10281321,0.10280171,0.00395947,0.00441836,0.0044179,0.02044331,0.01610952,0.01610786,0.00241603,0.00197271,0.0019725,0.00029916,0.00024263,0.0002426,3.724e-05,1.564e-05,1.564e-05,6.33029465,6.39218458,6.3911133,0.06188993,0.06081865
6,0.0041,0.00041306,0.0,0.0,1.02310886,1.15850554,1.1581788,3.58548626,3.72209561,3.7216272,0.60720842,0.51416935,0.51411497,0.12682957,0.1036332,0.10362162,0.00409354,0.00447505,0.00447458,0.0206402,0.01624322,0.01624155,0.00244867,0.00199432,0.00199411,0.0003029,0.00024519,0.00024517,3.768e-05,1.581e-05,1.581e-05,5.37056916,5.5213773,5.5205138,0.15080814,0.14994464
7,0.0057,1.807e-05,0.0,0.0,0.65204363,0.63174403,0.63156653,3.00650163,3.39152546,3.3910988,0.60464391,0.51584991,0.51579538,0.12806652,0.104445,0.10443333,0.00425787,0.00453186,0.00453139,0.02084694,0.01637719,0.01637551,0.00248315,0.00201598,0.00201577,0.00030687,0.00024777,0.00024774,3.815e-05,1.598e-05,1.598e-05,4.41920675,4.66675317,4.6660804,0.24754642,0.24687365
8,0.008,2.7e-07,0.0,0.0,0.36765987,0.26924769,0.26917263,2.40159855,2.97373926,2.9733651,0.59927391,0.51658489,0.5165302,0.1293518,0.10524382,0.10523204,0.00446414,0.00458876,0.00458828,0.02106618,0.01651135,0.01650965,0.00252003,0.00203768,0.00203747,0.00031114,0.00025034,0.00025032,3.864e-05,1.614e-05,1.614e-05,3.52628453,3.88821993,3.8877019,0.3619354,0.36141737
9,0.0112,0.0,0.0,0.0,0.17810425,0.08151333,0.08149109,1.81967956,2.47127624,2.4709655,0.59016369,0.5167586,0.51670392,0.13069819,0.1063057,0.10629381,0.00472877,0.00473475,0.00473426,0.02130178,0.01667883,0.01667711,0.00256009,0.00206535,0.00206514,0.00031579,0.0002537,0.00025368,3.916e-05,1.635e-05,1.635e-05,2.74759127,3.19960285,3.1992009,0.45201158,0.45160963
10,0.0158,0.0,0.0,0.0,0.0725999,0.0153858,0.01538188,1.30696723,1.90519059,1.9049513,0.57620131,0.51673005,0.51667543,0.13212316,0.10797752,0.10796545,0.00507477,0.00508947,0.00508895,0.02155908,0.01691878,0.01691704,0.0026044,0.00210612,0.0021059,0.00032096,0.00025876,0.00025873,3.972e-05,1.663e-05,1.663e-05,2.11749054,2.56967373,2.5693613,0.45218319,0.45187076
11,0.0221,0.0,0.0,0.0,0.02464953,0.0015166,0.00151634,0.8914206,1.32136888,1.3212031,0.55618152,0.5147856,0.51473113,0.13365124,0.10992658,0.10991428,0.00553444,0.00556695,0.00556637,0.0218456,0.01718616,0.01718439,0.0026545,0.00215196,0.00215174,0.00032682,0.00026439,0.00026437,4.032e-05,1.692e-05,1.692e-05,1.63630458,1.97278404,1.9725486,0.33647946,0.33624402
12,0.031,0.0,0.0,0.0,0.00690873,6.134e-05,6.136e-05,0.57798663,0.79043182,0.79033281,0.52901349,0.50997727,0.50992332,0.13532089,0.11219917,0.11218662,0.00615326,0.00618762,0.00618698,0.02217251,0.01748982,0.01748803,0.00271264,0.00220437,0.00220414,0.00033365,0.0002708,0.00027077,4.1e-05,1.723e-05,1.722e-05,1.28064279,1.43883945,1.4386713,0.15819666,0.15802851
13,0.0435,0.0,0.0,0.0,0.00156754,7.3e-07,7.3e-07,0.35672769,0.38478887,0.38474085,0.49516843,0.50233607,0.50228288,0.13751457,0.11526014,0.11524724,0.00701422,0.00706527,0.00706453,0.02261062,0.01789538,0.01789354,0.00279092,0.00227445,0.00227422,0.00034288,0.00027931,0.00027928,4.19e-05,1.762e-05,1.761e-05,1.02377879,1.02991784,1.0298009,0.00613905,0.00602211
14,0.0611,0.0,0.0,0.0,0.00027179,0.0,0.0,0.21424931,0.14093738,0.14091999,0.46610245,0.50056766,0.50051479,0.14401176,0.12211083,0.12209719,0.00843189,0.00847615,0.00847528,0.02382145,0.01891408,0.01891214,0.0029977,0.00244631,0.00244605,0.00036764,0.00030061,0.00030058,4.466e-05,1.88e-05,1.879e-05,0.86029864,0.79377182,0.79368481,-0.06652682,-0.06661383
15,0.0856,0.0,0.0,0.0,2.762e-05,0.0,0.0,0.12665607,0.03436507,0.03436095,0.44380508,0.50433786,0.50428451,0.15711009,0.13477008,0.134755,0.01071307,0.01075371,0.0107526,0.02631186,0.0209185,0.02091635,0.00341761,0.00278346,0.00278317,0.00041934,0.0003434,0.00034337,5.066e-05,2.134e-05,2.134e-05,0.76851142,0.70829343,0.70821729,-0.06021799,-0.06029413
16,0.1201,0.0,0.0,0.0,9.7e-07,0.0,0.0,0.07215809,0.00463884,0.00463835,0.4126544,0.49442371,0.49437143,0.17370885,0.15103007,0.15101317,0.01392269,0.01390494,0.0139035,0.02974651,0.02362184,0.02361941,0.00400222,0.00324249,0.00324215,0.00049396,0.00040321,0.00040317,5.941e-05,2.497e-05,2.497e-05,0.70674709,0.69129007,0.69121615,-0.01545702,-0.01553094
17,0.1685,0.0,0.0,0.0,1e-08,0.0,0.0,0.03961608,0.00027048,0.00027047,0.36525972,0.45575572,0.45570755,0.19163133,0.16964805,0.16962907,0.0182583,0.0181471,0.01814521,0.0339852,0.02690992,0.02690716,0.00473746,0.00380878,0.00380838,0.00059119,0.00047884,0.00047879,7.084e-05,2.958e-05,2.957e-05,0.65415012,0.67504846,0.6749762,0.02089834,0.02082608
18,0.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.02042052,4.82e-06,4.82e-06,0.30255443,0.38055073,0.38051059,0.20972849,0.19023736,0.1902161,0.02412577,0.02382364,0.02382117,0.03920454,0.03092115,0.03091797,0.00566777,0.00451088,0.00451041,0.00071833,0.00057489,0.00057483,8.591e-05,3.545e-05,3.544e-05,0.60250575,0.63065891,0.63059134,0.02815316,0.02808559
19,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.00848219,2e-08,2e-08,0.22913844,0.27166984,0.2716412,0.22573909,0.2117068,0.21168311,0.03205427,0.03144312,0.03143986,0.04560032,0.03584563,0.03584195,0.00685163,0.00538897,0.00538841,0.00088524,0.00069783,0.00069776,0.00010592,4.297e-05,4.296e-05,0.54885709,0.55679518,0.55673526,0.00793809,0.00787817
20,0.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.00208141,0.0,0.0,0.15316347,0.15172089,0.15170498,0.2359503,0.232327,0.23230102,0.0427175,0.04190006,0.04189572,0.05338422,0.04224811,0.04224377,0.00836786,0.00656433,0.00656365,0.00110544,0.00086833,0.00086824,0.00013272,5.385e-05,5.385e-05,0.49690293,0.47568258,0.47563123,-0.02122035,-0.0212717
21,0.6524,0.0,0.0,0.0,0.0,0.0,0.0,0.00019051,0.0,0.0,0.08563578,0.05743117,0.05742522,0.23379313,0.24553445,0.245507,0.05657097,0.05580646,0.05580067,0.06205692,0.0503147,0.05030953,0.01018653,0.0081069,0.00810606,0.00137594,0.00110095,0.00110083,0.00016586,6.959e-05,6.958e-05,0.44997565,0.41836421,0.41831889,-0.03161144,-0.03165676
22,0.9151,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-06,0.0,0.0,0.03727694,0.01193358,0.01193239,0.20921315,0.23457529,0.23454906,0.07215483,0.07192486,0.0719174,0.06734484,0.05661707,0.05661125,0.01151192,0.00934783,0.00934686,0.00156844,0.00128157,0.00128143,0.00018656,7.916e-05,7.915e-05,0.39925988,0.38575936,0.38571755,-0.01350052,-0.01354233
23,1.2836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01147244,0.00110798,0.00110789,0.16991982,0.19796824,0.19794613,0.08945644,0.08980561,0.0897963,0.06928318,0.06084556,0.06083932,0.01226333,0.01021887,0.01021781,0.00166163,0.00139243,0.00139228,0.00019041,8.06e-05,8.059e-05,0.35424726,0.36141928,0.36138032,0.00717202,0.00713306
24,1.8006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195243,3.523e-05,3.523e-05,0.12453797,0.14541923,0.14540299,0.10895318,0.11122344,0.11121191,0.07171621,0.06582923,0.06582246,0.01315311,0.01129709,0.01129592,0.00176355,0.00152027,0.00152012,0.00019171,8.086e-05,8.085e-05,0.32226816,0.33540536,0.33536947,0.0131372,0.01310131
25,2.5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014066,2.4e-07,2.4e-07,0.07808641,0.08557235,0.08556282,0.1267768,0.13201547,0.13200178,0.07598676,0.07182587,0.07181848,0.01446104,0.01270044,0.01269912,0.00191197,0.00167896,0.00167879,0.00019433,8.141e-05,8.141e-05,0.29755797,0.30387474,0.30384263,0.00631677,0.00628466
26,3.5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24e-06,0.0,0.0,0.03908384,0.03578482,0.03578087,0.13447246,0.14705609,0.14704085,0.08358346,0.08041734,0.08040908,0.016639,0.01487591,0.01487436,0.00217054,0.00192475,0.00192455,0.00020508,8.558e-05,8.557e-05,0.27616062,0.2801445,0.28011529,0.00398388,0.00395467
27,4.9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-07,0.0,0.0,0.01462512,0.00835824,0.00835734,0.12179673,0.14007093,0.14005643,0.09409409,0.09065907,0.09064976,0.02001237,0.01789835,0.01789649,0.00258222,0.00226436,0.00226412,0.00022703,9.402e-05,9.401e-05,0.25333777,0.25934497,0.25931814,0.0060072,0.00598037
28,6.9709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472644,0.00074212,0.00074205,0.08870556,0.10151737,0.10150686,0.10459566,0.1020763,0.10206582,0.02490357,0.02223218,0.02222987,0.00319238,0.00274912,0.00274884,0.00026248,0.00010862,0.00010861,0.22638608,0.22942571,0.22940205,0.00303963,0.00301597
29,9.7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00167225,1.243e-05,1.243e-05,0.04864709,0.04351636,0.04351187,0.10847881,0.10986808,0.10985678,0.03164574,0.02785036,0.02784747,0.00406357,0.0033818,0.00338144,0.00031483,0.00012939,0.00012938,0.19482229,0.18475842,0.18473938,-0.01006387,-0.01008291
30,13.7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055484,1e-08,1e-08,0.0172377,0.00756463,0.00756386,0.09738498,0.10843263,0.10842148,0.0403819,0.03522643,0.03522277,0.00527689,0.00424224,0.0042418,0.00038873,0.00015963,0.00015961,0.16122503,0.15562558,0.15560955,-0.00559945,-0.00561548
31,19.2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157,0.0,0.0,0.00299706,0.00027607,0.00027605,0.07109016,0.08900718,0.08899803,0.05058477,0.04387843,0.04387387,0.00693023,0.00534725,0.00534669,0.00049044,0.00020014,0.00020012,0.13224965,0.13870907,0.13869476,0.00645942,0.00644511
32,26.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967e-05,0.0,0.0,0.00020346,6.7e-07,6.7e-07,0.04192221,0.05282591,0.05282048,0.06012486,0.05322612,0.05322059,0.00911425,0.00680301,0.00680231,0.00062769,0.00025568,0.00025565,0.11203214,0.11311138,0.1130997,0.00107924,0.00106756
33,37.8553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005e-05,0.0,0.0,9.86e-06,0.0,0.0,0.01971516,0.01759256,0.01759075,0.06465674,0.06086232,0.060856,0.01185732,0.00864407,0.00864317,0.00080965,0.0003278,0.00032777,0.09705878,0.08742675,0.08741769,-0.00963203,-0.00964109
34,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82e-06,0.0,0.0,9.1e-07,0.0,0.0,0.00684828,0.00219688,0.00219666,0.05921038,0.063253,0.06324643,0.01487277,0.01093949,0.01093836,0.00103344,0.00042059,0.00042055,0.08196862,0.07680996,0.07680199,-0.00515866,-0.00516663
35,73.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4e-07,0.0,0.0,1.6e-07,0.0,0.0,0.00200623,5.425e-05,5.424e-05,0.04435078,0.05564201,0.05563623,0.01740451,0.01358868,0.01358728,0.00129805,0.00053541,0.00053536,0.06506068,0.06982035,0.06981311,0.00475967,0.00475243
36,97.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2e-07,0.0,0.0,6e-08,0.0,0.0,0.00079798,1.3e-07,1.3e-07,0.02879059,0.03964201,0.03963789,0.01855838,0.01606584,0.01606417,0.00159597,0.00066499,0.00066492,0.04974339,0.05637297,0.05636712,0.00662958,0.00662373
37,121.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6e-07,0.0,0.0,3e-08,0.0,0.0,0.00047518,0.0,0.0,0.01813778,0.0237242,0.02372174,0.01873854,0.01823986,0.01823796,0.00195671,0.00082613,0.00082604,0.0393085,0.04279018,0.04278574,0.00348168,0.00347724
38,145.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-07,0.0,0.0,2e-08,0.0,0.0,0.00034326,0.0,0.0,0.01144497,0.01205039,0.01204914,0.01839908,0.01995337,0.0199513,0.0023824,0.00102042,0.00102031,0.03256991,0.03302418,0.03302075,0.00045427,0.00045084
39,168.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-07,0.0,0.0,1e-08,0.0,0.0,0.00026433,0.0,0.0,0.00718929,0.0052178,0.00521726,0.01745138,0.02084239,0.02084023,0.0028132,0.00122132,0.00122119,0.02771836,0.02728151,0.02727868,-0.00043685,-0.00043968
40,192.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,1e-08,0.0,0.0,0.00021126,0.0,0.0,0.00456716,0.00194846,0.00194825,0.01614129,0.02098933,0.02098715,0.00324171,0.00143458,0.00143443,0.02416153,0.02437236,0.02436983,0.00021083,0.0002083
41,216.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-08,0.0,0.0,1e-08,0.0,0.0,0.00017249,0.0,0.0,0.00298802,0.00063243,0.00063236,0.01465502,0.02056457,0.02056243,0.0036611,0.00167191,0.00167173,0.0214767,0.0228689,0.02286653,0.0013922,0.00138983
42,240.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.00014259,0.0,0.0,0.00204765,0.00017711,0.00017709,0.01311491,0.01945562,0.0194536,0.00406196,0.00191426,0.00191406,0.01936717,0.02154698,0.02154475,0.00217981,0.00217758
43,264.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-08,0.0,0.0,0.0,0.0,0.0,0.0001189,0.0,0.0,0.00148738,4.323e-05,4.322e-05,0.01161628,0.01790236,0.0179005,0.00443977,0.00216538,0.00216516,0.01766236,0.02011097,0.02010888,0.00244861,0.00244653
44,287.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,0.0,0.0,0.0,0.0,9.971e-05,0.0,0.0,0.00114565,9.2e-06,9.2e-06,0.01020975,0.01602959,0.01602792,0.00478881,0.00242573,0.00242547,0.01624394,0.01846451,0.0184626,0.00222057,0.00221866
45,311.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,0.0,0.0,0.0,0.0,8.393e-05,0.0,0.0,0.00092716,1.71e-06,1.71e-06,0.00892027,0.01392247,0.01392103,0.00510381,0.00268561,0.00268533,0.01503519,0.01660978,0.01660806,0.00157459,0.00157287
46,335.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,7.083e-05,0.0,0.0,0.00077828,2.8e-07,2.8e-07,0.0077568,0.01184459,0.01184336,0.00538041,0.00295756,0.00295725,0.01398633,0.01480242,0.01480089,0.00081609,0.00081456
47,359.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,5.989e-05,0.0,0.0,0.00066992,4e-08,4e-08,0.00671883,0.00981572,0.0098147,0.00561541,0.00323755,0.00323722,0.01306405,0.01305331,0.01305196,-1.074e-05,-1.209e-05
48,382.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.072e-05,0.0,0.0,0.00058646,1e-08,1e-08,0.00579991,0.00792191,0.00792108,0.00580576,0.00352123,0.00352086,0.01224286,0.01144314,0.01144195,-0.00079972,-0.00080091
49,406.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.304e-05,0.0,0.0,0.00051949,0.0,0.0,0.00499263,0.00624957,0.00624892,0.00595036,0.00381017,0.00380978,0.01150553,0.01005974,0.0100587,-0.00144579,-0.00144683
50,430.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.662e-05,0.0,0.0,0.00046438,0.0,0.0,0.00429018,0.00482715,0.00482665,0.00605175,0.00410906,0.00410864,0.01084294,0.00893621,0.00893528,-0.00190673,-0.00190766
51,454.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.124e-05,0.0,0.0,0.00041811,0.0,0.0,0.00368322,0.00363566,0.00363529,0.00611192,0.00441255,0.00441209,0.01024451,0.00804821,0.00804738,-0.0021963,-0.00219713
52,478.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.674e-05,0.0,0.0,0.00037869,0.0,0.0,0.00316239,0.00267299,0.00267271,0.0061339,0.00471922,0.00471873,0.00970173,0.0073922,0.00739144,-0.00230953,-0.00231029
