,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,29.81509452,33.05593861,33.05782,5.35075931,4.87654922,4.8764262,5.87080577,4.62775231,4.6272646,0.59732589,0.49612516,0.49607641,0.12012718,0.0987253,0.09871518,0.00351062,0.0041401,0.00413967,0.01956047,0.01545306,0.01545146,0.0022709,0.00186665,0.00186645,0.00028274,0.00023003,0.00023,3.523e-05,1.483e-05,1.483e-05,41.77977262,43.17679527,43.178005,1.39702265,1.39823238
1,0.0008,8.05030168,10.30054301,10.301115,4.93890579,4.69213937,4.692021,5.78186931,4.60178941,4.6013045,0.59884949,0.49759501,0.49754614,0.12061652,0.09906694,0.09905678,0.00356078,0.00416319,0.00416276,0.01963498,0.01550755,0.01550594,0.00228321,0.00187545,0.00187525,0.00028412,0.00023107,0.00023105,3.535e-05,1.49e-05,1.49e-05,19.51634124,20.21292588,20.212833,0.69658464,0.69649176
2,0.0011,4.92627634,4.95120186,4.9514745,4.70711336,4.5873779,4.5872624,5.72703366,4.58971266,4.5892291,0.60266958,0.50092086,0.5008717,0.12158476,0.09979599,0.09978577,0.00362903,0.00421227,0.00421184,0.01978522,0.01562336,0.01562175,0.00230779,0.00189415,0.00189396,0.00028687,0.00023329,0.00023327,3.57e-05,1.504e-05,1.504e-05,16.11072232,14.75098739,14.750599,-1.35973493,-1.36012332
3,0.0015,2.84835364,1.78703704,1.7871348,4.40351152,4.43397778,4.4338659,5.64921869,4.56983972,4.5693583,0.60665398,0.50441143,0.50436192,0.12263476,0.10056866,0.10055836,0.00370862,0.00426433,0.00426389,0.01994825,0.01574619,0.01574456,0.0023345,0.00191399,0.00191379,0.00028989,0.00023565,0.00023563,3.61e-05,1.519e-05,1.519e-05,13.65668994,11.41800998,11.417452,-2.23867996,-2.23923794
4,0.0021,1.5222764,0.43477855,0.43480227,4.02116602,4.21510177,4.214995,5.53992834,4.53843177,4.5379535,0.61052023,0.50785135,0.50780146,0.12371936,0.10134258,0.10133219,0.00379976,0.00431652,0.00431608,0.02011651,0.01586935,0.01586771,0.0023621,0.00193388,0.00193368,0.00029301,0.00023801,0.00023799,3.65e-05,1.535e-05,1.534e-05,11.84421824,9.81987915,9.8192552,-2.02433909,-2.02496304
5,0.0029,0.72859411,0.06165211,0.06165545,3.56450537,3.91429512,3.9141957,5.38907724,4.4910617,4.4905884,0.61419728,0.51121166,0.51116144,0.12484621,0.10211666,0.10210619,0.00390669,0.00436882,0.00436837,0.02029096,0.01599274,0.01599108,0.00239079,0.00195381,0.00195361,0.00029627,0.00024038,0.00024036,3.688e-05,1.55e-05,1.55e-05,10.44814181,9.1029085,9.1022762,-1.34523331,-1.34586561
6,0.0041,0.29881301,0.00418661,0.00418684,3.05067665,3.51699382,3.5169046,5.18470449,4.42178443,4.4213185,0.61759096,0.51445599,0.5144055,0.1260272,0.10289036,0.10287982,0.00403537,0.00442121,0.00442075,0.02047312,0.01611634,0.01611468,0.00242085,0.00197378,0.00197358,0.00029971,0.00024275,0.00024273,3.729e-05,1.565e-05,1.565e-05,9.30507865,8.58308095,8.5824627,-0.7219977,-0.72261595
7,0.0057,0.09879788,0.00010412,0.00010412,2.50853822,3.0166155,3.0165386,4.91385404,4.32277709,4.3223216,0.62056987,0.51753281,0.51748201,0.12727897,0.10366289,0.10365228,0.00419419,0.00447369,0.00447323,0.02066509,0.01624016,0.01623849,0.00245267,0.00199378,0.00199358,0.00030336,0.00024513,0.0002451,3.771e-05,1.581e-05,1.58e-05,8.29669199,7.98366099,7.9830648,-0.313031,-0.31362719
8,0.008,0.02424119,6.5e-07,6.5e-07,1.97163695,2.42381515,2.4237531,4.56462956,4.18405223,4.1836113,0.62295272,0.52036977,0.52031869,0.12862487,0.10443332,0.10442262,0.0043949,0.00452627,0.00452581,0.02086984,0.01636422,0.01636253,0.00248682,0.00201383,0.00201362,0.00030729,0.00024751,0.00024749,3.816e-05,1.596e-05,1.596e-05,7.34018231,7.25583892,7.2552717,-0.08434339,-0.08491061
9,0.0112,0.00393739,0.0,0.0,1.46890194,1.77699319,1.7769472,4.1299402,3.99464244,3.9942212,0.6244889,0.52362191,0.52357041,0.13009712,0.1054726,0.10546177,0.00465396,0.0046668,0.00466632,0.02109147,0.01651956,0.01651785,0.00252407,0.00203949,0.00203928,0.00031159,0.00025062,0.00025059,3.863e-05,1.615e-05,1.615e-05,6.38598526,6.42422274,6.4236907,0.03823748,0.03770544
10,0.0158,0.0003603,0.0,0.0,1.02121174,1.1456216,1.145592,3.61291655,3.74159242,3.741198,0.62483997,0.52806418,0.52801234,0.13174077,0.10712405,0.10711307,0.00499445,0.00501353,0.00501301,0.02133569,0.01674289,0.01674116,0.00256549,0.00207746,0.00207725,0.0003164,0.0002553,0.00025528,3.914e-05,1.64e-05,1.64e-05,5.4203205,5.54650784,5.5460185,0.12618734,0.125698
11,0.0221,1.485e-05,0.0,0.0,0.6461891,0.61679114,0.61677508,3.03254355,3.4097766,3.4094171,0.62356095,0.53262202,0.53256974,0.13361946,0.10908287,0.1090717,0.00544879,0.00548238,0.00548182,0.02161066,0.01699266,0.01699091,0.00261263,0.0021203,0.00212009,0.00032189,0.00026053,0.0002605,3.97e-05,1.667e-05,1.666e-05,4.46596157,4.69314517,4.6927036,0.2271836,0.22674203
12,0.031,2e-07,0.0,0.0,0.36070756,0.25829678,0.25828998,2.42591547,2.98982656,2.9895112,0.6200814,0.53715601,0.53710324,0.13582219,0.11140955,0.11139813,0.00606244,0.00609361,0.00609298,0.02192778,0.01727728,0.0172755,0.00266762,0.00216943,0.00216921,0.00032831,0.00026649,0.00026646,4.033e-05,1.694e-05,1.694e-05,3.5735533,3.92251264,3.9221236,0.34895934,0.3485703
13,0.0435,0.0,0.0,0.0,0.17233293,0.07632049,0.07631847,1.84291896,2.48368675,2.4834246,0.61399312,0.54204685,0.54199357,0.1385458,0.11439051,0.11437878,0.00690328,0.00694566,0.00694494,0.02231495,0.01762804,0.01762621,0.00273542,0.00223031,0.00223008,0.00033625,0.0002738,0.00027377,4.107e-05,1.725e-05,1.725e-05,2.80012178,3.24353964,3.2432077,0.44341786,0.44308592
14,0.0611,0.0,0.0,0.0,0.06969285,0.01396391,0.01396354,1.34141118,1.91846543,1.9182629,0.61348676,0.55465045,0.55459594,0.14428726,0.11996752,0.11995522,0.00819554,0.00822662,0.00822578,0.02318043,0.01836414,0.01836224,0.00288287,0.00235543,0.00235518,0.00035369,0.00028909,0.00028906,4.29e-05,1.802e-05,1.802e-05,2.20353349,2.6363006,2.6360279,0.43276711,0.43249441
15,0.0856,0.0,0.0,0.0,0.02334085,0.00128107,0.00128103,0.95346222,1.3402869,1.3401453,0.63206964,0.58767033,0.58761251,0.15758448,0.13187234,0.1318588,0.010338,0.01037623,0.01037516,0.02531203,0.02010605,0.02010397,0.00323887,0.00264816,0.00264788,0.00039685,0.00032587,0.00032583,4.783e-05,2.015e-05,2.015e-05,1.80579076,2.09458708,2.0943707,0.28879632,0.28857994
16,0.1201,0.0,0.0,0.0,0.00568846,4.039e-05,4.039e-05,0.65427849,0.80135234,0.80126769,0.65987682,0.63334265,0.63328035,0.17799007,0.14968218,0.14966682,0.01353223,0.01353008,0.01352869,0.02874791,0.02283351,0.02283114,0.00381356,0.00310907,0.00310875,0.00046911,0.00038549,0.00038545,5.625e-05,2.374e-05,2.374e-05,1.54445291,1.62429946,1.624133,0.07984655,0.07968009
17,0.1685,0.0,0.0,0.0,0.00083896,2.5e-07,2.5e-07,0.42096745,0.37832397,0.37828401,0.67718922,0.67470939,0.67464303,0.20259495,0.17122381,0.17120624,0.017898,0.01780908,0.01780725,0.03310478,0.0262061,0.02620339,0.00455141,0.00368643,0.00368604,0.0005655,0.00046216,0.00046211,6.753e-05,2.84e-05,2.839e-05,1.35777779,1.27244958,1.2723207,-0.08532821,-0.08545709
18,0.2364,0.0,0.0,0.0,5.917e-05,0.0,0.0,0.25005908,0.1269915,0.12697807,0.67520218,0.7023881,0.7023191,0.23167592,0.19681669,0.19679653,0.02386245,0.02355727,0.02355485,0.038576,0.03034107,0.03033793,0.00549514,0.00440487,0.00440441,0.00069324,0.00056003,0.00055997,8.262e-05,3.437e-05,3.437e-05,1.2257058,1.0850939,1.0849852,-0.1406119,-0.1407206
19,0.3315,0.0,0.0,0.0,1.23e-06,0.0,0.0,0.13417054,0.0261606,0.02615783,0.64455593,0.70343767,0.70336846,0.26542818,0.22696249,0.22693921,0.03202971,0.03131537,0.03131216,0.04545069,0.03544443,0.03544076,0.00671067,0.0053062,0.00530565,0.00086329,0.00068585,0.00068578,0.00010297,4.208e-05,4.208e-05,1.12931321,1.02935471,1.0292519,-0.0999585,-0.10006131
