,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,0.21108000000000002,0.20826999999999998,0.20844000000000001,0.10751,0.10192000000000001,0.102,0.02167,0.020419999999999997,0.02043,0.00373,0.00325,0.00325,2e-05,2e-05,2e-05,0.0001,9e-05,9e-05,0.0003,0.00022,0.00022,0.00016999999999999999,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.34462,0.33434,0.33462,-0.01028,-0.01
11,0.0221,0.2062,0.20464000000000002,0.2048,0.10832,0.10280999999999998,0.1029,0.02213,0.02084,0.02086,0.0038399999999999997,0.00335,0.00335,2e-05,2e-05,2e-05,0.0001,0.0001,0.0001,0.00031,0.00022999999999999998,0.00022999999999999998,0.00018,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.34115,0.33215,0.33242,-0.009,-0.00873
12,0.031,0.20027,0.20025,0.20040999999999998,0.10903,0.10365999999999999,0.10374000000000001,0.02259,0.02128,0.02129,0.00396,0.00345,0.00346,2e-05,2e-05,2e-05,0.00011,0.00011,0.00011,0.00032,0.00022999999999999998,0.00022999999999999998,0.00018999999999999998,0.00013000000000000002,0.00013000000000000002,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.33655,0.32916,0.32943,-0.007379999999999999,-0.0071200000000000005
13,0.0435,0.19316,0.19501,0.19516,0.10949,0.10432000000000001,0.10440999999999999,0.02301,0.02167,0.02169,0.004079999999999999,0.00355,0.00355,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00011999999999999999,0.00011,0.00011,0.00033999999999999997,0.00023999999999999998,0.00023999999999999998,0.00018999999999999998,0.00013000000000000002,0.00013000000000000002,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.33046,0.3251,0.32536,-0.00536,-0.0051
14,0.0611,0.18464,0.18872,0.18886,0.10955,0.10468,0.10477,0.02335,0.02199,0.02201,0.00417,0.0036299999999999995,0.0036299999999999995,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,0.00035,0.00025,0.00025,0.0002,0.00014,0.00014,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.32245999999999997,0.3196,0.31985,-0.00286,-0.0026100000000000003
15,0.0856,0.17415,0.18076,0.18089,0.10926,0.10482999999999999,0.10492,0.02365,0.02228,0.0223,0.00426,0.00371,0.00371,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,0.00036,0.00026000000000000003,0.00026000000000000003,0.0002,0.00014,0.00014,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3121,0.31218,0.31242,8e-05,0.00032
16,0.1201,0.16124000000000002,0.17053,0.17064000000000001,0.10862999999999999,0.10480999999999999,0.1049,0.02396,0.022580000000000003,0.0226,0.00436,0.00379,0.0038,4e-05,4e-05,4e-05,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.00037,0.00026000000000000003,0.00026000000000000003,0.00021,0.00014,0.00014,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.29898,0.30232,0.30254000000000003,0.0033399999999999997,0.0035700000000000003
17,0.1685,0.14572000000000002,0.15748,0.15757000000000002,0.10752,0.10455,0.10464000000000001,0.02427,0.02289,0.02291,0.00446,0.00389,0.00389,5e-05,5e-05,5e-05,0.00014,0.00014,0.00014,0.00037999999999999997,0.00027,0.00027,0.00022,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.28281,0.28945,0.28965,0.006640000000000001,0.006840000000000001
18,0.2364,0.12768,0.14119,0.14126,0.10578,0.10396,0.10405,0.0246,0.023219999999999998,0.02324,0.00458,0.00399,0.00399,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00015,0.00015,0.00015,0.00039,0.00028,0.00028,0.00022,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.26352,0.27304,0.27321,0.00952,0.00969
19,0.3315,0.10758,0.12149000000000001,0.12153,0.1032,0.1029,0.10298,0.02494,0.02358,0.0236,0.00472,0.00411,0.00411,7e-05,7e-05,7e-05,0.00016999999999999999,0.00016,0.00016,0.00041,0.00029,0.00029,0.00022999999999999998,0.00016,0.00016,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.24136999999999997,0.25279,0.25294,0.01143,0.01157
20,0.4651,0.08631,0.09877999999999999,0.0988,0.09949,0.10109,0.10116,0.025259999999999998,0.02396,0.02398,0.00487,0.00425,0.00426,9e-05,9e-05,9e-05,0.00018999999999999998,0.00018,0.00018,0.00042,0.0003,0.0003,0.00022999999999999998,0.00016,0.00016,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.21691999999999997,0.22884000000000002,0.22896,0.01193,0.01204
21,0.6524,0.06539,0.07468999999999999,0.07468,0.09368,0.09756000000000001,0.09763,0.02514,0.02395,0.023969999999999998,0.00492,0.00433,0.00433,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,0.0002,0.00018999999999999998,0.00018999999999999998,0.00042,0.0003,0.0003,0.00022999999999999998,0.00016,0.00016,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.19015,0.20135,0.20144,0.01119,0.01128
22,0.9151,0.04598,0.050839999999999996,0.05081,0.08545,0.09204,0.0921,0.02443,0.02345,0.023469999999999998,0.00485,0.0043100000000000005,0.00432,0.00016,0.00016,0.00016,0.00022,0.00021,0.00021,0.0004,0.00029,0.00029,0.00022,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.16175,0.17149,0.17155,0.00974,0.0098
23,1.2836,0.029230000000000003,0.029460000000000004,0.02943,0.07565,0.0851,0.08515,0.02366,0.0229,0.02291,0.0048,0.00432,0.00433,0.00021,0.00021,0.00021,0.00023999999999999998,0.00023999999999999998,0.00023999999999999998,0.00037999999999999997,0.00029,0.00029,0.0002,0.00014,0.00014,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.13443,0.1427,0.14274,0.00827,0.008320000000000001
24,1.8006,0.01643,0.013580000000000002,0.01356,0.06488,0.07691,0.07695,0.02307,0.02255,0.02257,0.00487,0.0044399999999999995,0.00445,0.00028,0.00029,0.00029,0.00028,0.00028,0.00028,0.00037999999999999997,0.00029,0.00029,0.00018999999999999998,0.00013000000000000002,0.00013000000000000002,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.11043,0.1185,0.11854,0.00807,0.00811
25,2.5257,0.00797,0.00456,0.00455,0.053720000000000004,0.0673,0.06733,0.02271,0.022430000000000002,0.02245,0.00509,0.00468,0.00469,0.00039,0.00039,0.00039,0.00033999999999999997,0.00033999999999999997,0.00033999999999999997,0.00037999999999999997,0.0003,0.0003,0.00018,0.00013000000000000002,0.00013000000000000002,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09082,0.10017999999999999,0.10022,0.00936,0.0094
26,3.5428,0.00322,0.001,0.00099,0.04293,0.05636,0.05637999999999999,0.02265,0.02266,0.022680000000000002,0.00551,0.00512,0.00513,0.00054,0.00055,0.00055,0.00044,0.00043,0.00043,0.00039,0.00032,0.00032,0.00016999999999999999,0.00013000000000000002,0.00013000000000000002,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07589,0.08661,0.08665,0.01072,0.01075
27,4.9695,0.00103,0.00011999999999999999,0.00011999999999999999,0.03333,0.0444,0.044410000000000005,0.02306,0.02332,0.02333,0.00621,0.00579,0.00579,0.0007599999999999999,0.0007599999999999999,0.0007599999999999999,0.00057,0.00057,0.00057,0.00043,0.00036,0.00036,0.00016999999999999999,0.00013000000000000002,0.00013000000000000002,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.07547999999999999,0.0755,0.00987,0.0099
28,6.9709,0.00023999999999999998,1e-05,1e-05,0.02522,0.032060000000000005,0.03205,0.02401,0.024569999999999998,0.02459,0.0073,0.0068200000000000005,0.00683,0.00106,0.00106,0.00106,0.0007599999999999999,0.0007599999999999999,0.0007599999999999999,0.00049,0.00043,0.00043,0.00018,0.00014,0.00014,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05931,0.06588,0.0659,0.00657,0.00659
29,9.7781,4e-05,0.0,0.0,0.01831,0.02026,0.02025,0.02532,0.026189999999999998,0.02621,0.008870000000000001,0.00823,0.00823,0.00148,0.00148,0.00148,0.0010400000000000001,0.0010199999999999999,0.0010199999999999999,0.00058,0.0005200000000000001,0.0005200000000000001,0.00018999999999999998,0.00015,0.00015,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05587,0.05789,0.0579,0.00202,0.0020399999999999997
30,13.7158,0.0,0.0,0.0,0.01226,0.01053,0.01051,0.026539999999999998,0.02808,0.0281,0.011040000000000001,0.01017,0.01018,0.00207,0.00207,0.0020800000000000003,0.0014199999999999998,0.0014,0.0014,0.0007099999999999999,0.00064,0.00065,0.00021,0.00018,0.00018,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0543,0.053110000000000004,0.05313,-0.00119,-0.00117
31,19.2394,0.0,0.0,0.0,0.00713,0.00412,0.00411,0.0268,0.02963,0.02965,0.013930000000000001,0.012709999999999999,0.01272,0.0028899999999999998,0.0028899999999999998,0.0028899999999999998,0.00195,0.0019,0.0019100000000000002,0.0008900000000000001,0.00082,0.00082,0.00023999999999999998,0.00021,0.00021,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05388,0.052320000000000005,0.05234,-0.00156,-0.0015400000000000001
32,26.9872,0.0,0.0,0.0,0.00343,0.00108,0.00108,0.0249,0.030019999999999998,0.03003,0.01753,0.016030000000000003,0.016040000000000002,0.00403,0.00402,0.00403,0.00268,0.0026100000000000003,0.0026100000000000003,0.00115,0.00107,0.00107,0.00028,0.00025,0.00025,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05407000000000001,0.055139999999999995,0.05516,0.00107,0.00109
33,37.8553,0.0,0.0,0.0,0.00139,0.00016,0.00016,0.020309999999999998,0.027610000000000003,0.02762,0.021509999999999998,0.020059999999999998,0.02008,0.00558,0.00555,0.00555,0.0036899999999999997,0.0035600000000000002,0.0035700000000000003,0.00151,0.00141,0.00141,0.00035,0.00032,0.00032,5.9999999999999995e-05,5e-05,5e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.05874,0.05877,0.00434,0.004370000000000001
34,53.1,0.0,0.0,0.0,0.0005200000000000001,1e-05,1e-05,0.013969999999999998,0.021330000000000002,0.021330000000000002,0.02485,0.0246,0.02462,0.00763,0.00759,0.0076,0.00504,0.00485,0.00485,0.002,0.00186,0.00187,0.00044,0.00041,0.00041,7e-05,5.9999999999999995e-05,5.9999999999999995e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05454,0.060739999999999995,0.060770000000000005,0.0062,0.006229999999999999
35,73.8875,0.0,0.0,0.0,0.00018999999999999998,0.0,0.0,0.00804,0.01252,0.01251,0.025889999999999996,0.02868,0.028689999999999997,0.01018,0.01014,0.01015,0.00678,0.006490000000000001,0.006490000000000001,0.00263,0.00246,0.00246,0.00057,0.00053,0.00053,9e-05,8e-05,8e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05438,0.06092,0.06094,0.006540000000000001,0.00656
36,97.6625,0.0,0.0,0.0,8e-05,0.0,0.0,0.00442,0.0056700000000000006,0.00566,0.02401,0.03059,0.0306,0.01266,0.012629999999999999,0.01264,0.00861,0.0082,0.0082,0.0033299999999999996,0.00309,0.00309,0.0007099999999999999,0.00067,0.00067,0.00011,0.0001,0.0001,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05395,0.06097999999999999,0.06101,0.00703,0.00705
37,121.4375,0.0,0.0,0.0,4e-05,0.0,0.0,0.0027600000000000003,0.00229,0.00228,0.02093,0.03048,0.030489999999999996,0.014780000000000001,0.01486,0.01487,0.01039,0.00988,0.009890000000000001,0.00404,0.00374,0.00374,0.00086,0.0008,0.0008,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.05395,0.06221,0.062229999999999994,0.00825,0.00828
38,145.2125,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.0025399999999999997,0.00099,0.00099,0.022930000000000002,0.03782,0.03783,0.02219,0.02263,0.02265,0.01652,0.01574,0.01575,0.006509999999999999,0.006,0.00601,0.0013800000000000002,0.0012900000000000001,0.0012900000000000001,0.0002,0.0002,0.0002,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.07236000000000001,0.08473,0.08476,0.01237,0.01241
39,168.9875,0.0,0.0,0.0,2e-05,0.0,0.0,0.0023,0.00026000000000000003,0.00026000000000000003,0.02128,0.03878,0.03877,0.029419999999999998,0.03059,0.030610000000000002,0.0241,0.02302,0.02304,0.009729999999999999,0.00892,0.00893,0.00207,0.0019199999999999998,0.0019199999999999998,0.00031,0.00029,0.00029,7e-05,5.9999999999999995e-05,5.9999999999999995e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.08931,0.10386,0.10389000000000001,0.01455,0.014580000000000001
40,192.7625,0.0,0.0,0.0,1e-05,0.0,0.0,0.00207,4e-05,4e-05,0.01762,0.03306,0.03304,0.03531,0.03764,0.03765,0.03331,0.03196,0.03199,0.013940000000000001,0.0127,0.012709999999999999,0.00299,0.00274,0.00274,0.00044,0.00042,0.00042,0.0001,9e-05,9e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.1058,0.11867,0.1187,0.01287,0.0129
41,216.5375,0.0,0.0,0.0,1e-05,0.0,0.0,0.0017399999999999998,0.0,0.0,0.012790000000000001,0.021830000000000002,0.02181,0.03621,0.03965,0.03966,0.04111,0.039869999999999996,0.0399,0.01804,0.0164,0.01641,0.0039,0.0035700000000000003,0.0035700000000000003,0.00057,0.00054,0.00054,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.11452999999999999,0.122,0.12203,0.00747,0.0075
42,240.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.00147,0.0,0.0,0.00921,0.01199,0.01196,0.03416,0.03798,0.03798,0.04846,0.047510000000000004,0.04754,0.02254,0.0204,0.020419999999999997,0.00494,0.00448,0.00448,0.00072,0.0006799999999999999,0.0006799999999999999,0.00016,0.00015,0.00015,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.0,0.0,0.0,0.12169,0.12320999999999999,0.12324,0.0015300000000000001,0.00155
43,264.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0012699999999999999,0.0,0.0,0.007,0.00551,0.0055,0.0305,0.03379,0.033780000000000004,0.05595,0.055720000000000006,0.05575,0.027960000000000002,0.02525,0.025269999999999997,0.00621,0.0056,0.00561,0.00091,0.00086,0.00086,0.0002,0.00018999999999999998,0.00018999999999999998,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.13005,0.12696,0.12699000000000002,-0.00309,-0.0030600000000000002
44,287.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0011099999999999999,0.0,0.0,0.00573,0.00206,0.00205,0.02568,0.027460000000000002,0.02744,0.06301,0.06397,0.064,0.03431,0.030989999999999997,0.031010000000000003,0.0077599999999999995,0.0069700000000000005,0.0069700000000000005,0.00114,0.00107,0.00107,0.00025,0.00022999999999999998,0.00022999999999999998,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.13904,0.1328,0.13283,-0.00625,-0.00621
45,311.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.00099,0.0,0.0,0.00505,0.00061,0.00061,0.02043,0.02005,0.02002,0.06917999999999999,0.07165,0.07168,0.04174,0.03768,0.03771,0.00967,0.008620000000000001,0.00863,0.00143,0.00133,0.00133,0.00032,0.00029,0.00029,5.9999999999999995e-05,5e-05,5e-05,1e-05,1e-05,1e-05,0.14887999999999998,0.14029,0.14032999999999998,-0.00859,-0.00855
46,335.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.00474,0.00014,0.00014,0.015390000000000001,0.013,0.012980000000000002,0.07437,0.07899,0.07902,0.05065,0.04603,0.046060000000000004,0.0121,0.010790000000000001,0.0108,0.0018100000000000002,0.0016899999999999999,0.0016899999999999999,0.0004,0.00036,0.00036,7e-05,5.9999999999999995e-05,5.9999999999999995e-05,1e-05,1e-05,1e-05,0.16046,0.15107,0.15112,-0.00939,-0.009340000000000001
47,359.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.00082,0.0,0.0,0.0045899999999999995,2e-05,2e-05,0.01084,0.00725,0.0072299999999999994,0.07782,0.08463,0.08465,0.061070000000000006,0.05595,0.05599,0.01515,0.0135,0.01351,0.00231,0.00214,0.00214,0.0005099999999999999,0.00045999999999999996,0.00045999999999999996,9e-05,8e-05,8e-05,1e-05,1e-05,1e-05,0.17321,0.16405,0.16410999999999998,-0.00915,-0.0091
48,382.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.005529999999999999,0.0,0.0,0.008190000000000001,0.0037700000000000003,0.0037600000000000003,0.09658,0.10729000000000001,0.1073,0.09124,0.08448,0.08454,0.023780000000000003,0.021159999999999998,0.02118,0.0036899999999999997,0.0034100000000000003,0.0034100000000000003,0.00082,0.00073,0.00073,0.00014,0.00013000000000000002,0.00013000000000000002,2e-05,2e-05,2e-05,0.23089,0.22100999999999998,0.22108000000000003,-0.00987,-0.00981
49,406.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.00093,0.0,0.0,0.006690000000000001,0.0,0.0,0.00469,0.0011300000000000001,0.00112,0.11242,0.12646,0.12642,0.13894,0.13122999999999999,0.13130999999999998,0.039,0.03475,0.03478,0.00619,0.00571,0.00572,0.00137,0.00122,0.00122,0.00023999999999999998,0.00022,0.00022,4e-05,4e-05,4e-05,0.3105,0.30075,0.30082,-0.00975,-0.00967
50,430.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.00079,0.0,0.0,0.0072299999999999994,0.0,0.0,0.00164,0.00013000000000000002,0.00013000000000000002,0.10605,0.11615999999999999,0.11607,0.18995,0.18547,0.18558,0.05955,0.05341,0.05345,0.00975,0.009,0.009009999999999999,0.00217,0.00193,0.00193,0.00037,0.00033999999999999997,0.00033999999999999997,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.37756,0.3665,0.36656,-0.011059999999999999,-0.011
51,454.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.00057,0.0,0.0,0.00713,0.0,0.0,0.00035,0.0,0.0,0.08088,0.07844,0.07832,0.23228000000000001,0.23679,0.23688,0.08509,0.07703,0.07708,0.014530000000000001,0.01341,0.01342,0.00325,0.00288,0.00288,0.00056,0.0005099999999999999,0.0005099999999999999,9e-05,9e-05,9e-05,0.42473,0.40914,0.4092,-0.015590000000000001,-0.01554
52,478.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.006520000000000001,0.0,0.0,5e-05,0.0,0.0,0.04989,0.03657,0.03648,0.2531,0.27101,0.27107,0.11402999999999999,0.10457999999999999,0.10465999999999999,0.02062,0.019,0.01901,0.00465,0.0041,0.0041,0.00081,0.00073,0.00073,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.45015,0.43612,0.43618,-0.01403,-0.013969999999999998
