ig,ip,t1,t2,t3,t4,t5
3,35,1.4774039e-19,1.4976179e-19,1.5440297e-19,1.6099635e-19,1.6887082e-19
3,36,1.7007356e-19,1.7036614000000002e-19,1.7342306e-19,1.7855099e-19,1.8506937e-19
3,37,1.9576116e-19,1.9413238e-19,1.9538702e-19,1.9881702e-19,2.0374604999999997e-19
3,38,2.2429771999999998e-19,2.2063081e-19,2.1991741e-19,2.2145769e-19,2.2459507e-19
3,39,2.5447839e-19,2.4886918e-19,2.4618203e-19,2.4576605e-19,2.4700865e-19
3,40,2.8399127000000004e-19,2.7692523e-19,2.7256621000000003e-19,2.7037282e-19,2.6981434999999996e-19
3,41,3.0949884e-19,3.0188421000000006e-19,2.9651711e-19,2.9303269e-19,2.9102707e-19
3,42,3.2688157000000003e-19,3.1996059e-19,3.1460271e-19,3.1065198e-19,3.0786040999999995e-19
3,43,3.3427738000000003e-19,3.2891655999999997e-19,3.2437638e-19,3.2068978000000005e-19,3.1776001e-19
3,44,3.3123167e-19,3.2784878000000003e-19,3.2461596000000005e-19,3.2171012e-19,3.1915955e-19
3,45,3.1793673e-19,3.1661462e-19,3.1492655999999997e-19,3.1313311e-19,3.1134685999999995e-19
3,46,2.9602653e-19,2.9648664000000003e-19,2.9627301000000003e-19,2.9566535999999997e-19,2.9481354e-19
3,47,2.6852252e-19,2.7013351e-19,2.70996e-19,2.7134779e-19,2.7132934999999996e-19
3,48,2.382531e-19,2.4047311999999998e-19,2.419896e-19,2.4298646e-19,2.4352874e-19
3,49,2.076001e-19,2.1000735000000002e-19,2.1181145e-19,2.1314685999999998e-19,2.1397554000000003e-19
3,50,1.7823837e-19,1.8058895000000001e-19,1.8244181e-19,1.8388610999999998e-19,1.8484820999999998e-19
3,51,1.5134014e-19,1.5351139000000002e-19,1.552757e-19,1.5666791e-19,1.5770029000000002e-19
3,52,1.2787305e-19,1.2976804e-19,1.3133684e-19,1.3257673000000002e-19,1.3356989e-19
4,1,1.8638436e-21,2.3895889999999997e-21,3.0664758000000004e-21,3.9206743e-21,4.9728819000000004e-21
4,2,1.8876141999999997e-21,2.4198015e-21,3.1044625999999996e-21,3.9675611e-21,5.0294406e-21
4,3,1.9123404e-21,2.4510812000000003e-21,3.1436327000000002e-21,4.0157431999999996e-21,5.0873898e-21
4,4,1.9379683e-21,2.4833166000000003e-21,3.1838058000000002e-21,4.0649613e-21,5.1463833000000004e-21
4,5,1.9646603e-21,2.5166666e-21,3.2251373e-21,4.115366699999999e-21,5.2065669e-21
4,6,1.9928151999999998e-21,2.5515835000000005e-21,3.2681438e-21,4.167547899999999e-21,5.2686059e-21
4,7,2.021506e-21,2.5867879e-21,3.3111289e-21,4.219336400000001e-21,5.329824599999999e-21
