hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
109.55,0.0,0.0,0.0,1e-05,0.0,0.0,0.01567,0.0002,0.0002,0.20171,0.16409,0.16395,0.36579,0.36480999999999997,0.36473,1.3768200000000002,1.37907,1.37901,3.03508,3.03689,3.03687,3.4750900000000002,3.47555,3.47555,3.4523,3.4523699999999997,3.4523699999999997,4.23214,4.2321599999999995,4.2321599999999995,3.9877599999999997,3.9877599999999997,3.9877599999999997,8.66728,8.66728,8.66728,28.80964,28.76018,28.75988,-0.049460000000000004,-0.049760000000000006
133.325,0.0,0.0,0.0,0.0,0.0,0.0,0.01317,2.9999999999999997e-05,2.9999999999999997e-05,0.17193,0.11381,0.11367000000000001,0.33069,0.32837,0.32827,1.34869,1.3519700000000001,1.35189,3.02379,3.02642,3.02638,3.4726800000000004,3.4733,3.47329,3.45194,3.4520199999999996,3.4520199999999996,4.23205,4.232080000000001,4.232080000000001,3.98774,3.98774,3.98774,8.66728,8.66728,8.66728,28.69998,28.633020000000002,28.632659999999998,-0.06696,-0.06732
157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01086,0.0,0.0,0.14357999999999999,0.06416000000000001,0.06405,0.28193,0.27656,0.27643,1.30475,1.3093700000000001,1.30925,3.00565,3.00963,3.00958,3.4687900000000003,3.4696800000000003,3.46967,3.45137,3.4514699999999996,3.4514699999999996,4.23192,4.23196,4.23196,3.9877199999999995,3.9877199999999995,3.9877199999999995,8.66727,8.66727,8.66727,28.55385,28.467840000000002,28.46742,-0.08601,-0.08642999999999999
180.875,0.0,0.0,0.0,0.0,0.0,0.0,0.00882,0.0,0.0,0.12103,0.027939999999999996,0.02787,0.22414,0.21359,0.21344000000000002,1.24229,1.24831,1.24814,2.97867,2.9847599999999996,2.98469,3.46297,3.46429,3.4642699999999995,3.45051,3.45065,3.45065,4.231730000000001,4.2317800000000005,4.2317800000000005,3.98768,3.98769,3.98769,8.66727,8.66727,8.66727,28.3751,28.27628,28.2758,-0.09882,-0.0993
204.65,0.0,0.0,0.0,0.0,0.0,0.0,0.00707,0.0,0.0,0.10459,0.00878,0.00875,0.16434,0.14726,0.14711,1.15911,1.16593,1.1657,2.94029,2.94955,2.94945,3.45459,3.4565900000000003,3.4565599999999996,3.44927,3.44949,3.4494800000000003,4.23145,4.23152,4.23152,3.9876400000000003,3.98765,3.9876400000000003,8.66726,8.66726,8.66726,28.165609999999997,28.06403,28.06348,-0.10157999999999999,-0.10213
228.425,0.0,0.0,0.0,0.0,0.0,0.0,0.005679999999999999,0.0,0.0,0.09312999999999999,0.0020399999999999997,0.00203,0.11291,0.09068999999999999,0.09055,1.06132,1.06713,1.06683,2.8911,2.9044,2.90425,3.4436699999999996,3.44659,3.44655,3.44766,3.4479599999999997,3.4479599999999997,4.23109,4.23119,4.23119,3.98757,3.98759,3.98759,8.66725,8.66725,8.66725,27.941359999999996,27.84484,27.8442,-0.09652000000000001,-0.09716
252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00456,0.0,0.0,0.0844,0.00033999999999999997,0.00033999999999999997,0.0729,0.0493,0.0492,0.95273,0.95509,0.9547200000000001,2.8303599999999998,2.8487,2.8485099999999997,3.4298800000000003,3.43405,3.43401,3.44562,3.44604,3.44604,4.230630000000001,4.23077,4.23077,3.98749,3.98751,3.98751,8.66724,8.66724,8.66724,27.705820000000003,27.619059999999998,27.618340000000003,-0.08676,-0.08748
275.975,0.0,0.0,0.0,0.0,0.0,0.0,0.00365,0.0,0.0,0.07705,4e-05,4e-05,0.0439,0.023,0.022930000000000002,0.8359700000000001,0.83162,0.83119,2.75619,2.78052,2.7802700000000002,3.4125900000000002,3.4184,3.41834,3.44306,3.4436400000000003,3.44363,4.23006,4.23025,4.23025,3.98739,3.9874199999999997,3.9874199999999997,8.66722,8.66723,8.66723,27.45709,27.3821,27.381290000000003,-0.07499,-0.0758
299.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0029100000000000003,0.0,0.0,0.07051,0.0,0.0,0.02447,0.00892,0.008879999999999999,0.71503,0.7004,0.69992,2.66689,2.69797,2.69765,3.39106,3.3989800000000003,3.3989,3.43986,3.44063,3.4406199999999996,4.22935,4.2296,4.22959,3.9872699999999996,3.9873,3.9873,8.6672,8.66721,8.66721,27.194540000000003,27.131009999999996,27.130090000000003,-0.06352999999999999,-0.06445
323.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.06446,0.0,0.0,0.012490000000000001,0.00278,0.0027600000000000003,0.59431,0.5667800000000001,0.56629,2.5607599999999997,2.59928,2.59888,3.36436,3.3750199999999997,3.37492,3.4358400000000002,3.43689,3.43687,4.22846,4.22879,4.22878,3.98711,3.98716,3.98716,8.66718,8.66718,8.66718,26.91726,26.863870000000002,26.86285,-0.05339,-0.05441
347.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0017800000000000001,0.0,0.0,0.05869,0.0,0.0,0.00572,0.00065,0.00065,0.47768,0.43586,0.43537,2.43561,2.4812,2.4807099999999997,3.3311300000000004,3.34516,3.34504,3.43075,3.43215,3.4321300000000003,4.22733,4.22776,4.22776,3.9869199999999996,3.9869800000000004,3.9869800000000004,8.66715,8.66715,8.66715,26.622740000000004,26.57692,26.57579,-0.04582,-0.04695
371.075,0.0,0.0,0.0,0.0,0.0,0.0,0.00134,0.0,0.0,0.05309,0.0,0.0,0.00231,0.00011,0.00011,0.36930999999999997,0.31464000000000003,0.31419,2.28986,2.34137,2.34078,3.2898400000000003,3.30799,3.30784,3.42429,3.42614,3.42611,4.22589,4.22647,4.226459999999999,3.9866699999999997,3.98675,3.98675,8.667110000000001,8.667119999999999,8.667119999999999,26.309720000000002,26.270570000000003,26.269340000000003,-0.03915,-0.04038
394.85,0.0,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.046439999999999995,0.0,0.0,0.00063,1e-05,1e-05,0.25324,0.18929,0.18892,2.0823099999999997,2.1379,2.13718,3.22568,3.25015,3.24994,3.4139800000000005,3.4165699999999997,3.4165400000000004,4.2236,4.22441,4.2244,3.9862699999999998,3.9863800000000005,3.9863800000000005,8.66704,8.66705,8.66705,25.90011,25.87177,25.87044,-0.028339999999999997,-0.02968
418.625,0.0,0.0,0.0,0.0,0.0,0.0,0.00053,0.0,0.0,0.03863,0.0,0.0,9e-05,0.0,0.0,0.14305,0.08222,0.082,1.7888,1.8402,1.83932,3.12221,3.15627,3.15598,3.3967199999999997,3.4005900000000002,3.40055,4.21974,4.2209699999999994,4.22096,3.98561,3.9857699999999996,3.9857699999999996,8.666939999999999,8.66695,8.66695,25.36232,25.35298,25.35153,-0.009340000000000001,-0.010790000000000001
442.4,0.0,0.0,0.0,0.0,0.0,0.0,0.00026000000000000003,0.0,0.0,0.03055,0.0,0.0,1e-05,0.0,0.0,0.06422,0.02265,0.02256,1.4291,1.4574799999999999,1.4564700000000002,2.96835,3.01467,3.0142599999999997,3.36964,3.37549,3.3754199999999996,4.21365,4.21554,4.21553,3.98455,3.98481,3.9848,8.66676,8.666780000000001,8.666780000000001,24.727079999999997,24.73743,24.73582,0.01035,0.008740000000000001
466.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.02305,0.0,0.0,0.0,0.0,0.0,0.02239,0.0034200000000000003,0.0034,1.04946,1.03366,1.03261,2.75695,2.81617,2.81561,3.32951,3.3382699999999996,3.33816,4.20453,4.20746,4.2074300000000004,3.98297,3.98336,3.98336,8.6665,8.66653,8.66653,24.03546,24.04886,24.0471,0.0134,0.011640000000000001
489.95,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.016669999999999997,0.0,0.0,0.0,0.0,0.0,0.0061200000000000004,0.00023999999999999998,0.00023999999999999998,0.7044600000000001,0.63771,0.63677,2.48883,2.55748,2.55674,3.27311,3.2858699999999996,3.2857199999999995,4.19151,4.1959599999999995,4.195930000000001,3.9807,3.9813,3.9813,8.66613,8.66617,8.66617,23.327560000000002,23.32474,23.32287,-0.00282,-0.00469
513.725,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.01162,0.0,0.0,0.0,0.0,0.0,0.00139,1e-05,1e-05,0.43191,0.33231,0.33161999999999997,2.17487,2.24381,2.24288,3.19753,3.2155,3.21528,4.173690000000001,4.1803099999999995,4.18026,3.97759,3.9784900000000003,3.9784800000000002,8.6656,8.66567,8.66566,22.634220000000003,22.61608,22.61419,-0.01814,-0.020030000000000003
537.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.24241,0.14177,0.14135999999999999,1.83533,1.8890099999999999,1.8879299999999999,3.10066,3.12453,3.1242400000000004,4.15016,4.159680000000001,4.15961,3.9734599999999998,3.97476,3.97474,8.66491,8.66499,8.66499,21.975070000000002,21.95474,21.95287,-0.02033,-0.0222
561.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518,0.0,0.0,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.12532000000000001,0.04824,0.048060000000000005,1.4956,1.51729,1.5161,2.98165,3.0116400000000003,3.01126,4.12014,4.13342,4.13333,3.96815,3.9699800000000005,3.96996,8.664010000000001,8.66412,8.66412,21.3601,21.34469,21.34282,-0.01541,-0.01728
585.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00335,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.060520000000000004,0.01281,0.012740000000000001,1.1794,1.15699,1.1558,2.8411,2.8767099999999997,2.87622,4.08298,4.10098,4.10086,3.96153,3.96403,3.96401,8.66287,8.663030000000001,8.66302,20.79176,20.77456,20.772660000000002,-0.0172,-0.0191
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028030000000000003,0.0026100000000000003,0.0026,0.90361,0.83447,0.83335,2.68133,2.72112,2.72051,4.03825,4.0620199999999995,4.06186,3.9534800000000003,3.9568199999999996,3.9567900000000003,8.661480000000001,8.66168,8.66168,20.268320000000003,20.23872,20.23678,-0.0296,-0.03154
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01294,0.0004,0.0004,0.67589,0.56787,0.5669,2.50609,2.54763,2.5469,3.98578,4.016369999999999,4.01617,3.9439,3.94829,3.94825,8.65981,8.66007,8.66007,19.78579,19.74063,19.73869,-0.045160000000000006,-0.0471
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00618,5e-05,5e-05,0.49603,0.36399000000000004,0.36322,2.3202599999999998,2.35988,2.3590400000000002,3.9256699999999998,3.96403,3.9637800000000003,3.9327699999999997,3.9384,3.93835,8.657860000000001,8.65819,8.65818,19.33964,19.28453,19.28262,-0.05511,-0.05702
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00312,0.0,0.0,0.35885,0.2197,0.21913000000000002,2.12926,2.16249,2.16154,3.8582699999999996,3.9052,3.9049,3.9200699999999995,3.9271300000000005,3.9270699999999996,8.655610000000001,8.65602,8.656,18.925729999999998,18.87053,18.86865,-0.0552,-0.05708
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016600000000000002,0.0,0.0,0.25709,0.12508,0.12469000000000001,1.93845,1.9607400000000001,1.9597,3.78419,3.8403300000000002,3.83998,3.90584,3.9145199999999996,3.91445,8.653080000000001,8.65356,8.65355,18.54065,18.494229999999998,18.49237,-0.046419999999999996,-0.04828
727.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091,0.0,0.0,0.18325999999999998,0.06736,0.06711,1.75268,1.7599200000000002,1.7588,3.7042599999999997,3.77008,3.7696699999999996,3.89014,3.90065,3.9005699999999996,8.650260000000001,8.650830000000001,8.65081,18.181739999999998,18.14884,18.14697,-0.0329,-0.03477
751.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005200000000000001,0.0,0.0,0.13064,0.03447,0.034319999999999996,1.5759,1.56482,1.56366,3.61944,3.6952,3.6947300000000003,3.8730900000000004,3.88561,3.8855199999999996,8.64717,8.647839999999999,8.64782,17.8469,17.82793,17.82603,-0.018969999999999997,-0.02087
775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.09364,0.01683,0.01675,1.41089,1.3794,1.37821,3.53079,3.6165300000000005,3.61599,3.8548,3.8695199999999996,3.86941,8.64383,8.6446,8.64458,17.534329999999997,17.52688,17.52494,-0.00745,-0.00939
799.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016999999999999999,0.0,0.0,0.06784,0.007890000000000001,0.00785,1.2594299999999998,1.20669,1.2055,3.4394099999999996,3.5349699999999995,3.5343699999999996,3.83541,3.8525099999999997,3.85239,8.640260000000001,8.64114,8.641119999999999,17.24258,17.24321,17.241220000000002,0.00063,-0.0013599999999999999
822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.04992,0.0035700000000000003,0.00355,1.12232,1.04845,1.04728,3.34639,3.45128,3.45062,3.81511,3.8347,3.8345599999999997,8.63648,8.63748,8.63746,16.97036,16.97549,16.97346,0.00513,0.0031
846.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.03745,0.00157,0.00156,0.9996,0.9057200000000001,0.9045799999999999,3.2528,3.3663199999999995,3.36559,3.79405,3.8162300000000005,3.81607,8.632539999999999,8.63365,8.63362,16.716520000000003,16.72348,16.721420000000002,0.006959999999999999,0.0049
870.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.028730000000000002,0.00067,0.00067,0.89092,0.7790199999999999,0.77793,3.15974,3.28105,3.2802599999999997,3.77244,3.79728,3.7971,8.62846,8.62969,8.62965,16.48035,16.4877,16.48562,0.00735,0.00527
894.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.02257,0.00028,0.00028,0.79542,0.66801,0.66698,3.0681599999999998,3.19633,3.19549,3.7505,3.7780400000000003,3.77785,8.62428,8.62562,8.625580000000001,16.26096,16.268279999999997,16.26618,0.00732,0.005220000000000001
