hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0,0.0079,0.0079,0.0079,0.036410000000000005,0.036410000000000005,0.036410000000000005,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.35225,29.35225,29.35225,0.0,0.0
0.0006,0.00788,0.00788,0.00788,0.0364,0.0364,0.0364,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.352220000000003,29.35223,29.35223,1e-05,1e-05
0.0009,0.00788,0.00788,0.00788,0.0364,0.0364,0.0364,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.352209999999996,29.352220000000003,29.352209999999996,1e-05,0.0
0.0012,0.00787,0.00787,0.00787,0.0364,0.0364,0.0364,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.3522,29.3522,29.3522,0.0,0.0
0.0017,0.00785,0.00785,0.00785,0.03639,0.03639,0.03639,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.35218,29.35218,29.35218,0.0,0.0
0.0024,0.00783,0.00783,0.00783,0.03638,0.03638,0.03638,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.35215,29.35215,29.35215,0.0,0.0
0.0034,0.007809999999999999,0.007809999999999999,0.007809999999999999,0.03637,0.03637,0.03637,0.12532000000000001,0.12532000000000001,0.12532000000000001,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.352109999999996,29.352109999999996,29.352109999999996,0.0,0.0
0.0048,0.00777,0.00777,0.00777,0.03635,0.03636,0.03636,0.12531,0.12531,0.12531,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.35205,29.352059999999998,29.352059999999998,1e-05,1e-05
0.0067,0.00772,0.00772,0.00772,0.03633,0.03634,0.03634,0.12531,0.12531,0.12531,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.35197,29.351979999999998,29.351979999999998,1e-05,1e-05
0.0094,0.00765,0.00765,0.00765,0.0363,0.03631,0.03631,0.1253,0.1253,0.1253,0.40164,0.40164,0.40164,0.45693999999999996,0.45693999999999996,0.45693999999999996,1.4412,1.4412,1.4412,3.06118,3.06118,3.06118,3.4809900000000003,3.4809900000000003,3.4809900000000003,3.4532199999999995,3.4532199999999995,3.4532199999999995,4.23236,4.23236,4.23236,3.9878,3.9878,3.98779,8.66728,8.66728,8.66728,29.35186,29.351879999999998,29.351879999999998,2e-05,2e-05
