ig,ip,t1,t2,t3,t4,t5
1,1,8.1496122e-18,8.5639041e-18,8.684504199999999e-18,8.586413800000001e-18,8.3442052e-18
1,2,8.1769376e-18,8.575830400000001e-18,8.6842305e-18,8.5776707e-18,8.3302271e-18
1,3,8.2037759e-18,8.5872257e-18,8.6834753e-18,8.5685284e-18,8.3159288e-18
1,4,8.229911200000001e-18,8.5980011e-18,8.682248400000001e-18,8.5590634e-18,8.3014271e-18
1,5,8.255363300000001e-18,8.6081713e-18,8.6805584e-18,8.549278300000001e-18,8.2867199e-18
1,6,8.2803548e-18,8.617827199999999e-18,8.6783925e-18,8.5390884e-18,8.271678100000001e-18
1,7,8.3037372e-18,8.6265538e-18,8.675895199999999e-18,8.529014e-18,8.2570463e-18
1,8,8.3317737e-18,8.636552800000001e-18,8.672180199999999e-18,8.5160977e-18,8.238631e-18
1,9,8.3641924e-18,8.6474207e-18,8.6668061e-18,8.499907499999999e-18,8.2160272e-18
1,10,8.4070529e-18,8.6604277e-18,8.6575706e-18,8.4760079e-18,8.183526000000001e-18
1,11,8.450529300000001e-18,8.6718092e-18,8.645366e-18,8.4484382e-18,8.1470616e-18
1,12,8.492210199999999e-18,8.680599300000002e-18,8.630331300000001e-18,8.4180798e-18,8.1079602e-18
1,13,8.5307806e-18,8.6863649e-18,8.6126794e-18,8.3855633e-18,8.067093999999999e-18
1,14,8.5660627e-18,8.688983e-18,8.5923209e-18,8.3508158e-18,8.0238797e-18
1,15,8.5976058e-18,8.6883527e-18,8.569388800000001e-18,8.3141097e-18,7.9790083e-18
1,16,8.625417699999998e-18,8.684395400000001e-18,8.543731199999998e-18,8.2752393e-18,7.9324118e-18
1,17,8.6492405e-18,8.677051699999999e-18,8.5154098e-18,8.234332299999999e-18,7.884255e-18
1,18,8.6670916e-18,8.667907e-18,8.488332400000001e-18,8.196639999999999e-18,7.840545e-18
1,19,8.67889e-18,8.6597661e-18,8.4670605e-18,8.167661900000001e-18,7.807268500000001e-18
1,20,8.6811021e-18,8.6620017e-18,8.4691567e-18,8.169556e-18,7.809084e-18
1,21,8.679259800000001e-18,8.668922099999999e-18,8.481581300000001e-18,8.185011e-18,7.8262827e-18
1,22,8.671651400000001e-18,8.6793828e-18,8.5036297e-18,8.2136239e-18,7.8586653e-18
1,23,8.6592449e-18,8.688812300000001e-18,8.527200199999998e-18,8.2453074e-18,7.8950742e-18
1,24,8.6417644e-18,8.694837499999999e-18,8.548581599999999e-18,8.2756027e-18,7.9306608e-18
1,25,8.6172383e-18,8.6956342e-18,8.5660911e-18,8.302949799999999e-18,7.963909e-18
1,26,8.584696800000001e-18,8.688359800000001e-18,8.575675599999999e-18,8.3226229e-18,7.9889713e-18
1,27,8.5428775e-18,8.669653699999999e-18,8.572611400000001e-18,8.3291496e-18,8.0009045e-18
1,28,8.487104300000001e-18,8.635044300000002e-18,8.552718300000001e-18,8.3186729e-18,7.9961739e-18
1,29,8.4148165e-18,8.5785701e-18,8.507929100000001e-18,8.282073800000001e-18,7.965327700000001e-18
1,30,8.3130398e-18,8.491630999999999e-18,8.4331293e-18,8.216765800000001e-18,7.9074965e-18
1,31,8.1710065e-18,8.363896599999999e-18,8.3188677e-18,8.114341799999999e-18,7.815294200000001e-18
1,32,7.976954699999999e-18,8.1839599e-18,8.1546115e-18,7.9653727e-18,7.6804108e-18
1,33,7.720130499999999e-18,7.940723800000001e-18,7.9295705e-18,7.7597854e-18,7.493667700000001e-18
1,34,7.3931715e-18,7.625407599999999e-18,7.6342562e-18,7.4879955e-18,7.2457937e-18
1,35,6.996868200000001e-18,7.234711099999999e-18,7.262259900000001e-18,7.141594900000001e-18,6.927318200000001e-18
1,36,6.532360700000001e-18,6.769800599999999e-18,6.814160799999999e-18,6.7203544e-18,6.5372521000000006e-18
1,37,6.0051389e-18,6.237562e-18,6.296923900000001e-18,6.2305128e-18,6.0807828e-18
1,38,5.4257215e-18,5.6505028e-18,5.7234284e-18,5.6842214e-18,5.5687753e-18
1,39,4.814659e-18,5.0284114e-18,5.1117450999999996e-18,5.0973059e-18,5.0146666e-18
1,40,4.201797700000001e-18,4.3980284e-18,4.4851829e-18,4.4895935e-18,4.4349749e-18
1,41,3.6161722e-18,3.7871472999999995e-18,3.8697879e-18,3.8849708e-18,3.851186e-18
1,42,3.0908036e-18,3.2252849e-18,3.2919693e-18,3.3069644e-18,3.2840953e-18
1,43,2.617635e-18,2.7160654e-18,2.7645574e-18,2.7751416e-18,2.7578154e-18
1,44,2.1893537999999997e-18,2.2598693e-18,2.2941366000000003e-18,2.300974e-18,2.2875291e-18
1,45,1.8125808e-18,1.8620573e-18,1.8854561000000004e-18,1.8891721999999998e-18,1.8782922e-18
1,46,1.4905556e-18,1.5237352e-18,1.5384223000000002e-18,1.5391941000000001e-18,1.5296389e-18
1,47,1.2227531999999998e-18,1.2420658e-18,1.2488466000000001e-18,1.2462433e-18,1.2366934e-18
1,48,9.9749695e-19,1.0076738e-18,1.0094026e-18,1.0048367e-18,9.9542505e-19
1,49,8.104756500000001e-19,8.149778800000001e-19,8.137627600000001e-19,8.0831113e-19,7.992840500000001e-19
1,50,6.5685587e-19,6.5829805e-19,6.557554300000001e-19,6.502455799999999e-19,6.4208242e-19
1,51,5.322041899999999e-19,5.3222905e-19,5.293457900000001e-19,5.2420078e-19,5.172655300000001e-19
1,52,4.3200858e-19,4.3120438e-19,4.2825323e-19,4.2355120000000005e-19,4.176904699999999e-19
2,1,3.9421052000000003e-19,4.8497071e-19,5.6796049e-19,6.3887304e-19,6.9600286e-19
2,2,3.9870185e-19,4.892237e-19,5.7171735e-19,6.419914300000001e-19,6.9846098e-19
2,3,4.0325663000000003e-19,4.9352344e-19,5.755060999999999e-19,6.4513106e-19,7.0093397e-19
2,4,4.0784493e-19,4.978419500000001e-19,5.7930285e-19,6.4827317e-19,7.0340812e-19
2,5,4.1247585e-19,5.0218831e-19,5.831165400000001e-19,6.5142635e-19,7.058914300000001e-19
2,6,4.1719783000000004e-19,5.0660834e-19,5.8698825e-19,6.546256600000001e-19,7.0841265e-19
2,7,4.2180474e-19,5.1091139e-19,5.9075433e-19,6.577396999999999e-19,7.1087201e-19
2,8,4.2752703e-19,5.1623778e-19,5.9540129e-19,6.6157189e-19,7.138921899999999e-19
2,9,4.344532e-19,5.2265837e-19,6.0098265e-19,6.661615e-19,7.1750176e-19
2,10,4.4412894e-19,5.3157122e-19,6.0868099e-19,6.7245325e-19,7.224211600000001e-19
2,11,4.5480966e-19,5.413490300000001e-19,6.170843100000001e-19,6.792976800000001e-19,7.2776264e-19
2,12,4.6612104e-19,5.516414200000001e-19,6.2589011e-19,6.8645154e-19,7.3334176e-19
2,13,4.778496599999999e-19,5.6225376e-19,6.3493597e-19,6.9378947e-19,7.390680200000001e-19
2,14,4.900479400000001e-19,5.732348000000001e-19,6.4426785e-19,7.0135449e-19,7.4494862e-19
2,15,5.0267718e-19,5.8455503e-19,6.5386915e-19,7.091425999999999e-19,7.510097800000001e-19
2,16,5.158569699999999e-19,5.963271700000001e-19,6.638431999999999e-19,7.1724571e-19,7.5734121999999995e-19
2,17,5.2962191e-19,6.0859189e-19,6.7423652e-19,7.257138299999999e-19,7.6399362e-19
2,18,5.427289100000001e-19,6.2030855e-19,6.842371099999999e-19,7.339508100000001e-19,7.705599e-19
2,19,5.5406353e-19,6.3058898e-19,6.9318895e-19,7.4150509e-19,7.7675932e-19
2,20,5.585043499999999e-19,6.3520084e-19,6.9782406e-19,7.4599697e-19,7.809799599999999e-19
2,21,5.6048385e-19,6.3796136e-19,7.012501099999999e-19,7.498448299999999e-19,7.850154e-19
2,22,5.5999477e-19,6.3890607999999995e-19,7.0356201e-19,7.531986099999999e-19,7.8905442e-19
2,23,5.593864499999999e-19,6.400642199999999e-19,7.064336e-19,7.5739286e-19,7.9412202e-19
2,24,5.5957295e-19,6.422706400000001e-19,7.1060604e-19,7.630730200000001e-19,8.0076657e-19
2,25,5.6053307e-19,6.4556848e-19,7.1619732e-19,7.704258e-19,8.092185300000001e-19
2,26,5.6287295e-19,6.5053702e-19,7.2374465e-19,7.7994148e-19,8.1985142e-19
2,27,5.671098599999999e-19,6.576706500000001e-19,7.3369608e-19,7.9201445e-19,8.3306596e-19
2,28,5.727348599999999e-19,6.6652511e-19,7.456974300000001e-19,8.0639089e-19,8.486989200000001e-19
2,29,5.803470899999999e-19,6.7755204e-19,7.600201700000001e-19,8.231717600000001e-19,8.66716e-19
2,30,5.8746599e-19,6.8833858e-19,7.7448760999999995e-19,8.4052416e-19,8.8565496e-19
2,31,5.9278928e-19,6.973291199999999e-19,7.874084499999999e-19,8.5676633e-19,9.0396079e-19
2,32,5.948777e-19,7.0267994e-19,7.9664157e-19,8.696446999999999e-19,9.1945615e-19
2,33,5.9253271e-19,7.026849399999999e-19,8.000035000000001e-19,8.7666074e-19,9.295603799999999e-19
2,34,5.8512937e-19,6.9623613e-19,7.9581251e-19,8.75614e-19,9.3175138e-19
2,35,5.735569599999999e-19,6.8387330000000005e-19,7.840045199999999e-19,8.6569135e-19,9.2451706e-19
2,36,5.573298199999999e-19,6.6511445e-19,7.639985699999999e-19,8.460751899999999e-19,9.0671212e-19
2,37,5.3561458e-19,6.393294399999999e-19,7.3536453e-19,8.164301000000001e-19,8.779366e-19
2,38,5.0748837e-19,6.058980200000001e-19,6.9783753e-19,7.7678571e-19,8.3835790999999995e-19
2,39,4.7391252999999995e-19,5.660579100000001e-19,6.528750899999999e-19,7.2868451e-19,7.8942916e-19
2,40,4.3823844e-19,5.2338855e-19,6.041206e-19,6.7561446e-19,7.342688199999999e-19
2,41,4.0404016000000002e-19,4.8167696e-19,5.5547449e-19,6.214365e-19,6.7652072e-19
