,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,0.19768,0.20364000000000002,0.20376,0.09747,0.09306,0.09314,0.01845,0.01744,0.01745,0.00298,0.0026100000000000003,0.00262,2e-05,2e-05,2e-05,7e-05,7e-05,7e-05,0.00022,0.00016999999999999999,0.00016999999999999999,0.00011999999999999999,9e-05,9e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.31705,0.31711,0.31733,5.9999999999999995e-05,0.00028
11,0.0221,0.1856,0.19509,0.1952,0.0969,0.09293,0.09301,0.01852,0.017509999999999998,0.01753,0.003,0.00263,0.00263,2e-05,2e-05,2e-05,7e-05,7e-05,7e-05,0.00022,0.00016999999999999999,0.00016999999999999999,0.00013000000000000002,9e-05,9e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.30449,0.30853,0.30874,0.00404,0.00425
12,0.031,0.17065,0.18381,0.18391,0.09602000000000001,0.09267,0.09275,0.01859,0.01759,0.0176,0.00302,0.00265,0.00265,2e-05,2e-05,2e-05,7e-05,7e-05,7e-05,0.00022999999999999998,0.00016999999999999999,0.00016999999999999999,0.00013000000000000002,9e-05,9e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.28876,0.2971,0.29729,0.00834,0.00853
13,0.0435,0.15275,0.16919,0.16927,0.09473,0.09224,0.09231,0.01867,0.017669999999999998,0.01768,0.0030399999999999997,0.00268,0.00268,2e-05,2e-05,2e-05,7e-05,7e-05,7e-05,0.00022999999999999998,0.00016999999999999999,0.00016999999999999999,0.00013000000000000002,9e-05,9e-05,2e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.26968000000000003,0.28215,0.28231999999999996,0.01248,0.01264
14,0.0611,0.13192,0.15036,0.15041,0.09333999999999999,0.09196,0.09203,0.01889,0.0179,0.01792,0.0031100000000000004,0.0027300000000000002,0.0027300000000000002,2e-05,2e-05,2e-05,8e-05,8e-05,8e-05,0.00022999999999999998,0.00016999999999999999,0.00016999999999999999,0.00013000000000000002,9e-05,9e-05,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.24775999999999998,0.26334,0.26349,0.015580000000000002,0.01573
15,0.0856,0.10887999999999999,0.12691,0.12693,0.0923,0.09233999999999999,0.09241,0.019530000000000002,0.01853,0.01855,0.0032700000000000003,0.00288,0.00288,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,9e-05,8e-05,8e-05,0.00025,0.00018999999999999998,0.00018999999999999998,0.00014,0.0001,0.0001,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.22451999999999997,0.24108000000000002,0.2412,0.01656,0.016669999999999997
16,0.1201,0.08545,0.10035,0.10035,0.09092,0.09276000000000001,0.09283,0.02048,0.019459999999999998,0.01948,0.00352,0.0031,0.0031,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.0001,9e-05,0.0001,0.00027,0.0002,0.0002,0.00015,0.00011,0.00011,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.20097,0.21614,0.21623,0.01517,0.01526
17,0.1685,0.06334,0.07305,0.07303,0.0882,0.0923,0.09237000000000001,0.021490000000000002,0.02047,0.02049,0.00381,0.0033399999999999997,0.00335,4e-05,4e-05,4e-05,0.00011,0.00011,0.00011,0.0003,0.00022,0.00022,0.00016999999999999999,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.17751,0.18969,0.18975,0.01218,0.01225
18,0.2364,0.04376,0.04753,0.0475,0.08378,0.09055,0.09061,0.02255,0.02154,0.02156,0.00413,0.0036200000000000004,0.0036200000000000004,5e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.00033999999999999997,0.00023999999999999998,0.00023999999999999998,0.00018999999999999998,0.00013000000000000002,0.00013000000000000002,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.15498,0.16383,0.16388,0.00885,0.0089
19,0.3315,0.027710000000000002,0.02655,0.02652,0.07743,0.08707000000000001,0.08712,0.02362,0.02266,0.022680000000000002,0.0045,0.0039299999999999995,0.00394,7e-05,7e-05,7e-05,0.00016,0.00015,0.00015,0.00037999999999999997,0.00027,0.00027,0.00021,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.13413,0.14089000000000002,0.14094,0.0067599999999999995,0.006809999999999999
20,0.4651,0.01573,0.01206,0.01204,0.06907999999999999,0.08135,0.08139,0.024669999999999997,0.02384,0.02386,0.00491,0.0043,0.0043,9e-05,9e-05,9e-05,0.00018999999999999998,0.00018,0.00018,0.00043,0.0003,0.0003,0.00023999999999999998,0.00016,0.00016,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.11540999999999998,0.12233,0.12237,0.00692,0.006959999999999999
21,0.6524,0.00777,0.00415,0.00414,0.05902,0.07289,0.07292,0.02565,0.02507,0.02509,0.00539,0.00474,0.00474,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,0.00022999999999999998,0.00022,0.00022,0.00047999999999999996,0.00033999999999999997,0.00033999999999999997,0.00027,0.00018,0.00018,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09901,0.10776,0.1078,0.00875,0.0088
22,0.9151,0.00321,0.00098,0.00098,0.04767,0.06151,0.061529999999999994,0.0262,0.026019999999999998,0.02605,0.00585,0.0051600000000000005,0.00517,0.00016,0.00016999999999999999,0.00016999999999999999,0.00028,0.00026000000000000003,0.00026000000000000003,0.00054,0.00037999999999999997,0.00037999999999999997,0.0003,0.0002,0.0002,5.9999999999999995e-05,4e-05,4e-05,2e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.08429,0.09475,0.09477999999999999,0.010459999999999999,0.0105
23,1.2836,0.00107,0.00014,0.00014,0.035789999999999995,0.04748,0.04748,0.02561,0.026019999999999998,0.026039999999999997,0.00606,0.00539,0.0054,0.00022,0.00022,0.00022,0.00032,0.0003,0.0003,0.00056,0.00039,0.00039,0.0003,0.00021,0.00021,5.9999999999999995e-05,4e-05,4e-05,2e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0802,0.08022,0.0102,0.01022
24,1.8006,0.00028,1e-05,1e-05,0.02508,0.03265,0.032639999999999995,0.02409,0.02519,0.02521,0.0060799999999999995,0.00549,0.00549,0.00029,0.00029,0.00029,0.00035,0.00033999999999999997,0.00033999999999999997,0.00054,0.00039,0.00039,0.00029,0.0002,0.0002,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05707,0.06462000000000001,0.06462999999999999,0.00755,0.007559999999999999
25,2.5257,5.9999999999999995e-05,0.0,0.0,0.01677,0.01944,0.01942,0.02239,0.02417,0.02419,0.00617,0.00565,0.00565,0.00039,0.00039,0.00039,0.00041,0.0004,0.0004,0.00053,0.00039,0.00039,0.00027,0.00018999999999999998,0.00018999999999999998,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04705,0.05068,0.05069,0.0036299999999999995,0.00364
26,3.5428,1e-05,0.0,0.0,0.01082,0.00953,0.00952,0.02077,0.02316,0.023180000000000003,0.00643,0.00598,0.00599,0.00054,0.00054,0.00054,0.0005,0.00049,0.00049,0.00053,0.00041,0.00041,0.00025,0.00018,0.00018,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03991,0.04035,0.04036,0.00044,0.00045
27,4.9695,0.0,0.0,0.0,0.006690000000000001,0.00358,0.0035700000000000003,0.01932,0.022090000000000002,0.0221,0.006940000000000001,0.006520000000000001,0.006529999999999999,0.00075,0.00075,0.00075,0.00063,0.00061,0.00062,0.00055,0.00044,0.00044,0.00023999999999999998,0.00018,0.00018,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03517,0.034210000000000004,0.03422,-0.0009599999999999999,-0.0009400000000000001
28,6.9709,0.0,0.0,0.0,0.00381,0.00093,0.0009199999999999999,0.01799,0.0209,0.020909999999999998,0.00778,0.007379999999999999,0.007390000000000001,0.0010400000000000001,0.00105,0.00105,0.00081,0.0008,0.0008,0.00059,0.00049,0.00049,0.00022999999999999998,0.00018,0.00018,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03232,0.03178,0.03179,-0.00054,-0.00053
29,9.7781,0.0,0.0,0.0,0.00182,0.00014,0.00014,0.01649,0.01923,0.01924,0.00902,0.00856,0.00857,0.00145,0.00145,0.00145,0.00108,0.00106,0.00106,0.00067,0.00058,0.00058,0.00023999999999999998,0.00018999999999999998,0.00018999999999999998,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03083,0.03127,0.03128,0.00044,0.00045999999999999996
30,13.7158,0.0,0.0,0.0,0.00062,1e-05,1e-05,0.01429,0.01675,0.01675,0.01067,0.01017,0.01018,0.00203,0.00203,0.0020399999999999997,0.00145,0.00143,0.00143,0.00078,0.0007,0.0007,0.00025,0.00021,0.00021,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03015,0.03135,0.03136,0.00119,0.00121
31,19.2394,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,0.01107,0.013009999999999999,0.013009999999999999,0.01261,0.01212,0.01213,0.00282,0.00282,0.00282,0.00197,0.00193,0.0019399999999999999,0.00095,0.0008699999999999999,0.0008699999999999999,0.00027,0.00022999999999999998,0.00022999999999999998,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02988,0.031039999999999998,0.03105,0.00116,0.00117
32,26.9872,0.0,0.0,0.0,2e-05,0.0,0.0,0.00725,0.00825,0.00824,0.01434,0.01434,0.01435,0.00389,0.0039,0.00391,0.0026899999999999997,0.00263,0.00263,0.0012,0.0011099999999999999,0.0011099999999999999,0.00031,0.00027,0.00027,5e-05,5e-05,5e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02976,0.030560000000000004,0.03057,0.0008,0.00081
33,37.8553,0.0,0.0,0.0,0.0,0.0,0.0,0.00379,0.00364,0.0036299999999999995,0.01491,0.01626,0.01627,0.00526,0.0052899999999999996,0.0053,0.00365,0.0035600000000000002,0.0035600000000000002,0.0015400000000000001,0.00143,0.00144,0.00037,0.00033999999999999997,0.00033999999999999997,5.9999999999999995e-05,5e-05,5e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.03059,0.0306,0.00099,0.001
34,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00158,0.00088,0.0008699999999999999,0.013369999999999998,0.016890000000000002,0.0169,0.00689,0.0069900000000000006,0.007,0.00492,0.00479,0.00479,0.002,0.0018800000000000002,0.0018800000000000002,0.00045,0.00042,0.00042,7e-05,7e-05,7e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0293,0.03193,0.03195,0.00263,0.00265
35,73.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.00064,9e-05,9e-05,0.01,0.01486,0.01487,0.00843,0.008709999999999999,0.008709999999999999,0.00646,0.0063,0.0063,0.0026100000000000003,0.00245,0.00245,0.00057,0.00054,0.00054,9e-05,8e-05,8e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.028810000000000002,0.03305,0.03306,0.004229999999999999,0.00425
36,97.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0066099999999999996,0.01065,0.01065,0.00924,0.00975,0.00976,0.00796,0.00778,0.00778,0.0032700000000000003,0.0030600000000000002,0.0030600000000000002,0.0007,0.00066,0.00066,0.00011,0.0001,0.0001,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.028239999999999998,0.03204,0.03204,0.00379,0.0038
37,121.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.00424,0.006529999999999999,0.006520000000000001,0.009170000000000001,0.00992,0.00992,0.009179999999999999,0.009040000000000001,0.00905,0.0039,0.00364,0.00364,0.00084,0.00079,0.00079,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.02769,0.03007,0.03007,0.00238,0.0023899999999999998
38,145.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,0.00271,0.00352,0.00351,0.008490000000000001,0.00937,0.00938,0.01015,0.01009,0.0101,0.0045,0.00419,0.00419,0.00098,0.00091,0.00091,0.00014,0.00014,0.00014,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.02715,0.02825,0.028260000000000004,0.0011,0.0011099999999999999
39,168.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.00185,0.0017399999999999998,0.0017399999999999998,0.00775,0.0086,0.0086,0.0113,0.01133,0.011340000000000001,0.00528,0.0049,0.0049,0.00116,0.00107,0.00107,0.00016999999999999999,0.00016,0.00016,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.02766,0.027839999999999997,0.02785,0.00018999999999999998,0.00018999999999999998
40,192.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0018399999999999998,0.0009199999999999999,0.00091,0.00928,0.01011,0.01011,0.017730000000000003,0.018009999999999998,0.018019999999999998,0.00895,0.00828,0.00828,0.002,0.0018399999999999998,0.0018399999999999998,0.0003,0.00028,0.00028,7e-05,5.9999999999999995e-05,5.9999999999999995e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.04028,0.03952,0.03953,-0.0007599999999999999,-0.00075
41,216.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0028,0.00026000000000000003,0.00026000000000000003,0.01285,0.01238,0.01236,0.04219,0.04444,0.04446,0.02534,0.02366,0.02367,0.00591,0.00545,0.00545,0.0009,0.00085,0.00085,0.0002,0.00018999999999999998,0.00018999999999999998,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.09039,0.08726,0.08728999999999999,-0.00313,-0.0031
42,240.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,0.00331,0.0,0.0,0.00678,0.00389,0.0038799999999999998,0.06402000000000001,0.07082000000000001,0.07082000000000001,0.056639999999999996,0.05412,0.05416,0.01454,0.013430000000000001,0.01344,0.00228,0.00215,0.00215,0.0005099999999999999,0.00047000000000000004,0.00047000000000000004,9e-05,8e-05,8e-05,1e-05,1e-05,1e-05,0.14833,0.14498,0.14502,-0.00335,-0.00331
43,264.0875,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0031100000000000004,0.0,0.0,0.00095,0.00013000000000000002,0.00013000000000000002,0.055810000000000005,0.05926,0.059210000000000006,0.09776,0.0982,0.09825,0.030430000000000002,0.028360000000000003,0.028380000000000002,0.00502,0.00474,0.00475,0.00112,0.0010400000000000001,0.0010400000000000001,0.0002,0.00018999999999999998,0.00018999999999999998,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.1945,0.19194,0.19197,-0.00255,-0.00252
44,287.8625,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.00234,0.0,0.0,2e-05,0.0,0.0,0.026039999999999997,0.01875,0.0187,0.12435,0.13413,0.13415,0.05442,0.051789999999999996,0.051829999999999994,0.00981,0.0093,0.009309999999999999,0.0022199999999999998,0.00205,0.00205,0.00039,0.00037,0.00037,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.21966999999999998,0.21644000000000002,0.21646999999999997,-0.00323,-0.0032
45,311.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.00554,0.00141,0.00141,0.10044,0.1129,0.11285999999999999,0.07121,0.0698,0.06984,0.014740000000000001,0.013980000000000001,0.01399,0.0034,0.00312,0.00312,0.0006,0.00056,0.00056,0.0001,0.0001,0.0001,0.19734000000000002,0.20185999999999998,0.20188,0.004529999999999999,0.00454
46,335.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00067,0.0,0.0,0.0,0.0,0.0,0.00065,2.9999999999999997e-05,2.9999999999999997e-05,0.06444,0.06841,0.06833,0.0803,0.08216,0.0822,0.02002,0.019119999999999998,0.01913,0.00476,0.00435,0.00435,0.00084,0.00079,0.00079,0.00014,0.00014,0.00014,0.17182,0.17499,0.17497000000000001,0.00316,0.00315
47,359.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.03576,0.0303,0.030239999999999996,0.08287,0.08871,0.08872999999999999,0.026180000000000002,0.025230000000000002,0.02525,0.006490000000000001,0.00591,0.00592,0.00116,0.00108,0.00108,0.0002,0.00018999999999999998,0.00018999999999999998,0.15302000000000002,0.15143,0.15141,-0.00159,-0.00161
48,382.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01685,0.0092,0.009170000000000001,0.07796,0.08673,0.08673,0.03296,0.03211,0.03213,0.00864,0.00784,0.00784,0.00156,0.00144,0.00144,0.00027,0.00026000000000000003,0.00026000000000000003,0.13839,0.13758,0.13757,-0.00082,-0.00082
49,406.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006509999999999999,0.0017800000000000001,0.0017699999999999999,0.06683,0.07579,0.07576000000000001,0.039889999999999995,0.03947,0.03949,0.01124,0.01018,0.010190000000000001,0.00206,0.0018899999999999998,0.0018899999999999998,0.00036,0.00035,0.00035,0.12695,0.12946,0.12945,0.0025,0.0025
50,430.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00199,0.0002,0.0002,0.05244,0.05816,0.05811,0.04629,0.04684,0.04687,0.01432,0.012980000000000002,0.01299,0.00267,0.00245,0.00245,0.00047000000000000004,0.00045999999999999996,0.00045999999999999996,0.11821,0.12109,0.12108,0.0028899999999999998,0.0028699999999999997
51,454.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045999999999999996,1e-05,1e-05,0.03734,0.03765,0.03759,0.05042,0.0523,0.052320000000000005,0.017509999999999998,0.0159,0.01591,0.0033399999999999997,0.0030600000000000002,0.0030600000000000002,0.0006,0.00058,0.00058,0.10968,0.10949,0.10947,-0.00018999999999999998,-0.00021
52,478.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.0,0.0,0.02478,0.02065,0.0206,0.052360000000000004,0.055729999999999995,0.05575,0.02089,0.019,0.01902,0.00409,0.00373,0.00374,0.00075,0.00072,0.00072,0.10296,0.09984,0.09983,-0.00312,-0.00313
53,501.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.01547,0.00952,0.00949,0.052329999999999995,0.05711,0.057120000000000004,0.02454,0.02242,0.02244,0.00498,0.004520000000000001,0.004529999999999999,0.0009199999999999999,0.0008900000000000001,0.0008900000000000001,0.09825,0.09447,0.09447,-0.0037799999999999995,-0.0037799999999999995
54,525.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009999999999999,0.0036,0.00359,0.05027,0.05625,0.05624,0.028380000000000002,0.026189999999999998,0.02621,0.00601,0.00545,0.0054600000000000004,0.0011300000000000001,0.0011,0.0011,0.0948,0.09258,0.09258999999999999,-0.00221,-0.00221
55,549.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00484,0.00108,0.00107,0.0464,0.05267,0.05265,0.03227,0.03015,0.03017,0.00719,0.006520000000000001,0.006520000000000001,0.0013800000000000002,0.00134,0.00134,0.09208,0.09175,0.09176000000000001,-0.00033,-0.00032
