,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,0.18249,0.17920999999999998,0.17935,0.08075,0.0764,0.07647000000000001,0.015090000000000001,0.01425,0.01426,0.00244,0.00214,0.00214,1e-05,1e-05,1e-05,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00018,0.00014,0.00014,0.0001,7e-05,7e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28114,0.2723,0.27252,-0.00885,-0.008620000000000001
11,0.0221,0.17961,0.17737999999999998,0.17752,0.08081,0.07654,0.0766,0.01516,0.01432,0.01433,0.00245,0.00216,0.00216,1e-05,1e-05,1e-05,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00018,0.00014,0.00014,0.0001,7e-05,7e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27842,0.27069,0.27091,-0.00773,-0.007509999999999999
12,0.031,0.17581,0.17495,0.17509,0.08082,0.07665,0.07672000000000001,0.01524,0.01439,0.0144,0.00247,0.00217,0.00217,1e-05,1e-05,1e-05,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00018999999999999998,0.00014,0.00014,0.0001,7e-05,7e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27473000000000003,0.26847,0.26869,-0.00625,-0.00604
13,0.0435,0.17074,0.17164000000000001,0.17177,0.0808,0.07679,0.07686,0.015330000000000002,0.014480000000000002,0.014490000000000001,0.0025,0.0022,0.0022,2e-05,2e-05,2e-05,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00018999999999999998,0.00014,0.00014,0.00011,7e-05,7e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26976999999999995,0.26542,0.26563000000000003,-0.00436,-0.00414
14,0.0611,0.16341,0.16645,0.16658,0.08131000000000001,0.07749,0.07755,0.01564,0.014780000000000001,0.014790000000000001,0.0025800000000000003,0.0022600000000000003,0.00227,2e-05,2e-05,2e-05,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00018999999999999998,0.00015,0.00015,0.00011,8e-05,8e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26336,0.2613,0.26150999999999996,-0.00205,-0.00185
15,0.0856,0.15344000000000002,0.15884,0.15895,0.0825,0.07892,0.07899,0.016280000000000003,0.015380000000000001,0.0154,0.0027300000000000002,0.0024,0.0024,2e-05,2e-05,2e-05,7e-05,7e-05,7e-05,0.00021,0.00016,0.00016,0.00011999999999999999,8e-05,8e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25540999999999997,0.25589,0.25609,0.00049,0.0006799999999999999
16,0.1201,0.1415,0.14923,0.14934,0.08373,0.08051,0.08057,0.01708,0.016130000000000002,0.01615,0.00293,0.00257,0.0025800000000000003,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,8e-05,8e-05,8e-05,0.00022999999999999998,0.00016999999999999999,0.00016999999999999999,0.00013000000000000002,9e-05,9e-05,2e-05,2e-05,2e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24574000000000001,0.24884,0.24902,0.0031,0.00328
17,0.1685,0.12789,0.13769,0.13777999999999999,0.08463,0.08192,0.08198,0.01793,0.01694,0.01695,0.00316,0.00277,0.00277,4e-05,4e-05,4e-05,9e-05,9e-05,9e-05,0.00025,0.00018,0.00018,0.00014,0.0001,0.0001,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.23417,0.23975,0.23992,0.00558,0.00575
18,0.2364,0.1127,0.12395999999999999,0.12402,0.08505,0.08306000000000001,0.08313,0.01884,0.0178,0.01781,0.0034100000000000003,0.00298,0.00299,4e-05,5e-05,5e-05,0.00011,0.00011,0.00011,0.00028,0.0002,0.0002,0.00016,0.00011,0.00011,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.22064,0.22829000000000002,0.22844,0.00765,0.007809999999999999
19,0.3315,0.09621,0.10792,0.10795999999999999,0.08482999999999999,0.08383,0.0839,0.019809999999999998,0.01872,0.01874,0.0037,0.00323,0.00323,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,0.00031,0.00022,0.00022,0.00018,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2e-05,2e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.20526999999999998,0.21425,0.21439,0.00898,0.00911
20,0.4651,0.07892,0.08977,0.0898,0.08374,0.08401,0.08408,0.02085,0.01973,0.01974,0.00403,0.00351,0.00352,8e-05,8e-05,8e-05,0.00015,0.00015,0.00015,0.00035,0.00025,0.00025,0.0002,0.00013000000000000002,0.00013000000000000002,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.18837,0.19766,0.19777,0.009290000000000001,0.0094
21,0.6524,0.06168,0.07032000000000001,0.07032999999999999,0.0814,0.08321,0.08327999999999999,0.021840000000000002,0.020730000000000002,0.02074,0.004379999999999999,0.0038299999999999996,0.0038399999999999997,0.0001,0.0001,0.0001,0.00018999999999999998,0.00018,0.00018,0.00039,0.00027,0.00027,0.00022,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.17024,0.17883,0.17892,0.00859,0.00868
22,0.9151,0.0456,0.05111,0.0511,0.07683999999999999,0.08062000000000001,0.08068,0.02225,0.02122,0.021240000000000002,0.0045899999999999995,0.00404,0.00405,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.00021,0.0002,0.0002,0.00041,0.00029,0.00029,0.00022999999999999998,0.00016,0.00016,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.15031,0.15780999999999998,0.15788,0.0075,0.00757
23,1.2836,0.031239999999999997,0.03322,0.0332,0.07011,0.07615,0.0762,0.022090000000000002,0.02121,0.021230000000000002,0.0046700000000000005,0.00415,0.00415,0.00016999999999999999,0.00016999999999999999,0.00018,0.00023999999999999998,0.00022999999999999998,0.00022999999999999998,0.00041,0.00029,0.0003,0.00022,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.12921,0.13563,0.13568,0.00642,0.00647
24,1.8006,0.0193,0.01822,0.0182,0.06189,0.07017999999999999,0.07022,0.021769999999999998,0.0211,0.02112,0.00476,0.00428,0.00428,0.00022999999999999998,0.00023999999999999998,0.00023999999999999998,0.00027,0.00027,0.00027,0.00041,0.0003,0.0003,0.00021,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.1089,0.11477000000000001,0.11482,0.00587,0.00592
25,2.5257,0.01047,0.00787,0.00785,0.0526,0.06262999999999999,0.06266000000000001,0.02141,0.02097,0.02099,0.0049,0.00446,0.00446,0.00032,0.00032,0.00032,0.00032,0.00031,0.00031,0.0004,0.0003,0.00031,0.0002,0.00014,0.00014,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.09067,0.09704,0.09708,0.006370000000000001,0.0064
26,3.5428,0.0048200000000000005,0.00243,0.00242,0.043,0.053689999999999995,0.05371,0.02121,0.02104,0.02106,0.00519,0.0047799999999999995,0.0047799999999999995,0.00044,0.00044,0.00044,0.00039,0.00039,0.00039,0.00041,0.00032,0.00032,0.00018999999999999998,0.00014,0.00014,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0757,0.08327000000000001,0.0833,0.00757,0.0076
27,4.9695,0.0018,0.00047999999999999996,0.00047000000000000004,0.03383,0.04353,0.04353,0.0213,0.02137,0.02139,0.005679999999999999,0.00527,0.00527,0.00061,0.00061,0.00061,0.0005,0.00049,0.00049,0.00043,0.00035,0.00035,0.00018999999999999998,0.00014,0.00014,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06437999999999999,0.07226,0.07229,0.00788,0.007909999999999999
28,6.9709,0.0005099999999999999,5e-05,5e-05,0.025639999999999996,0.032619999999999996,0.03261,0.02174,0.022080000000000002,0.022090000000000002,0.00646,0.00603,0.00604,0.00085,0.00085,0.00085,0.00065,0.00065,0.00065,0.00047000000000000004,0.00039,0.00039,0.00018,0.00014,0.00014,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05654,0.06284,0.06286,0.0063,0.00632
29,9.7781,0.0001,0.0,0.0,0.01864,0.02182,0.02181,0.02251,0.02308,0.02309,0.00763,0.007090000000000001,0.0071,0.00119,0.00119,0.00119,0.0008699999999999999,0.00086,0.00086,0.00053,0.00045999999999999996,0.00045999999999999996,0.00018999999999999998,0.00015,0.00015,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05169,0.05467999999999999,0.054689999999999996,0.00299,0.00301
30,13.7158,1e-05,0.0,0.0,0.012709999999999999,0.01241,0.01239,0.02342,0.024390000000000002,0.0244,0.009290000000000001,0.0086,0.0086,0.0016600000000000002,0.0016699999999999998,0.0016699999999999998,0.00118,0.00116,0.00116,0.00063,0.00056,0.00056,0.0002,0.00016,0.00016,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04913,0.04897,0.04899,-0.00016,-0.00014
31,19.2394,0.0,0.0,0.0,0.00773,0.0055899999999999995,0.00558,0.02386,0.02563,0.025639999999999996,0.01158,0.010579999999999999,0.01059,0.00233,0.00232,0.00233,0.0016,0.00157,0.00157,0.0007700000000000001,0.0007,0.0007,0.00021,0.00018,0.00018,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04813,0.046610000000000006,0.04663,-0.00151,-0.0015
32,26.9872,0.0,0.0,0.0,0.00392,0.0018100000000000002,0.0018100000000000002,0.02279,0.02625,0.026269999999999998,0.01454,0.013219999999999999,0.01323,0.0032600000000000003,0.00325,0.00325,0.0021899999999999997,0.00214,0.00214,0.0009599999999999999,0.0008900000000000001,0.0008900000000000001,0.00023999999999999998,0.00022,0.00022,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04796,0.047830000000000004,0.04785,-0.00013000000000000002,-0.0001
33,37.8553,0.0,0.0,0.0,0.00162,0.00037,0.00037,0.0193,0.02509,0.02509,0.018,0.01652,0.01653,0.00454,0.00451,0.00451,0.003,0.0029,0.0029100000000000003,0.00124,0.00115,0.00115,0.00029,0.00026000000000000003,0.00026000000000000003,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04804,0.05086,0.05089,0.00282,0.0028399999999999996
34,53.1,0.0,0.0,0.0,0.0006,4e-05,4e-05,0.01375,0.02095,0.02095,0.02125,0.02046,0.02047,0.00628,0.006229999999999999,0.006229999999999999,0.00409,0.0039299999999999995,0.0039299999999999995,0.00161,0.0015,0.0015,0.00035,0.00033,0.00033,5e-05,5e-05,5e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04798,0.053489999999999996,0.053520000000000005,0.00551,0.00554
35,73.8875,0.0,0.0,0.0,0.00022,0.0,0.0,0.00801,0.014,0.01399,0.0228,0.02444,0.02445,0.00848,0.008409999999999999,0.008409999999999999,0.00549,0.005229999999999999,0.00524,0.00209,0.00195,0.00195,0.00044,0.00041,0.00041,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,2e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04761,0.05451,0.054529999999999995,0.0069,0.00692
36,97.6625,0.0,0.0,0.0,0.0001,0.0,0.0,0.00435,0.007490000000000001,0.00748,0.021730000000000003,0.02692,0.02694,0.01067,0.01057,0.010579999999999999,0.00698,0.00659,0.0066,0.00264,0.00243,0.00244,0.00054,0.0005,0.0005,8e-05,7e-05,7e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04711,0.0546,0.05463,0.007490000000000001,0.007509999999999999
37,121.4375,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.0027600000000000003,0.0035700000000000003,0.0035600000000000002,0.0193,0.02738,0.0274,0.01241,0.01239,0.0124,0.00837,0.0079,0.0079,0.0032,0.00293,0.00293,0.00065,0.00061,0.00061,9e-05,9e-05,9e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04687,0.054889999999999994,0.05491,0.008020000000000001,0.00804
38,145.2125,0.0,0.0,0.0,4e-05,0.0,0.0,0.0021100000000000003,0.00162,0.00162,0.01722,0.027139999999999997,0.02715,0.0142,0.01435,0.01436,0.010029999999999999,0.00949,0.0095,0.00389,0.0035600000000000002,0.0035600000000000002,0.00081,0.00075,0.00075,0.00011999999999999999,0.00011,0.00011,2.9999999999999997e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.04844,0.05705,0.05707,0.00861,0.00863
39,168.9875,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.0018899999999999998,0.00074,0.00073,0.016390000000000002,0.02806,0.028069999999999998,0.017269999999999997,0.01765,0.01766,0.01294,0.01226,0.01227,0.00511,0.0046700000000000005,0.0046700000000000005,0.00108,0.00099,0.00099,0.00016,0.00015,0.00015,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.05491,0.06455,0.06458,0.009640000000000001,0.00967
40,192.7625,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.0022600000000000003,0.00033,0.00033,0.019030000000000002,0.03481,0.0348,0.026539999999999998,0.02755,0.027569999999999997,0.02171,0.02062,0.020640000000000002,0.008790000000000001,0.00801,0.00801,0.0018800000000000002,0.00173,0.00173,0.00028,0.00026000000000000003,0.00026000000000000003,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0806,0.09337999999999999,0.09341,0.01278,0.012819999999999998
41,216.5375,0.0,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.00372,8e-05,8e-05,0.02621,0.04782,0.04779,0.05463,0.058539999999999995,0.05856,0.05396,0.05189,0.05193,0.022959999999999998,0.02093,0.02095,0.0050100000000000006,0.0046,0.00461,0.00075,0.0007099999999999999,0.0007099999999999999,0.00016999999999999999,0.00016,0.00016,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.0,0.0,0.0,0.16748,0.18477000000000002,0.18482,0.01729,0.01733
42,240.3125,0.0,0.0,0.0,2e-05,0.0,0.0,0.00443,0.0,0.0,0.02286,0.027839999999999997,0.02779,0.07429,0.08182,0.08182,0.10852,0.10695999999999999,0.10703,0.05123,0.04677,0.046810000000000004,0.01151,0.01053,0.01054,0.00176,0.0016600000000000002,0.0016600000000000002,0.00039,0.00036,0.00036,7e-05,5.9999999999999995e-05,5.9999999999999995e-05,1e-05,1e-05,1e-05,0.27508,0.27603,0.27609,0.0009599999999999999,0.0010199999999999999
43,264.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.00396,0.0,0.0,0.01793,0.00435,0.00433,0.0612,0.06246,0.06241,0.17336,0.17894000000000002,0.17902,0.09973,0.09191,0.09199,0.0235,0.0215,0.021519999999999997,0.00366,0.00346,0.00346,0.00081,0.00075,0.00075,0.00014,0.00013000000000000002,0.00013000000000000002,2e-05,2e-05,2e-05,0.38433,0.36353,0.36363,-0.02081,-0.0207
44,287.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0026899999999999997,0.0,0.0,0.01576,9e-05,9e-05,0.02823,0.019469999999999998,0.01942,0.21201,0.23158,0.23162,0.17035,0.16022,0.16033,0.04349,0.03986,0.0399,0.006959999999999999,0.00656,0.00657,0.00155,0.0014199999999999998,0.0014199999999999998,0.00027,0.00025,0.00025,4e-05,4e-05,4e-05,0.48136,0.4595,0.45965,-0.02185,-0.02171
45,311.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0013800000000000002,0.0,0.0,0.013630000000000001,0.0,0.0,0.006370000000000001,0.0016600000000000002,0.00165,0.19208,0.21334,0.21325,0.25378,0.24624000000000001,0.24638000000000002,0.07379,0.06774,0.06779,0.01226,0.0115,0.01151,0.0027300000000000002,0.0025,0.0025,0.00047999999999999996,0.00045,0.00045,8e-05,8e-05,8e-05,0.55658,0.5434899999999999,0.54361,-0.013090000000000001,-0.012969999999999999
46,335.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.00054,0.0,0.0,0.01098,0.0,0.0,0.00055,2e-05,2e-05,0.12724000000000002,0.12558,0.12541,0.32524000000000003,0.33197,0.33211,0.11544000000000001,0.10715,0.10722999999999999,0.02025,0.019,0.01901,0.00454,0.00414,0.00414,0.0008,0.00074,0.00074,0.00013000000000000002,0.00013000000000000002,0.00013000000000000002,0.6057100000000001,0.58873,0.5888,-0.016980000000000002,-0.016909999999999998
47,359.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,0.00815,0.0,0.0,1e-05,0.0,0.0,0.060129999999999996,0.040369999999999996,0.040260000000000004,0.34931999999999996,0.37734,0.3774,0.1646,0.15534,0.15545,0.03119,0.029269999999999997,0.029289999999999997,0.0070799999999999995,0.006409999999999999,0.00642,0.00124,0.00116,0.00116,0.00021,0.00021,0.00021,0.6220899999999999,0.6100899999999999,0.6101800000000001,-0.01201,-0.01192
48,382.9625,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0054399999999999995,0.0,0.0,0.0,0.0,0.0,0.01915,0.00606,0.00603,0.30271,0.34007,0.33999,0.20465,0.1974,0.19752,0.04306,0.040389999999999995,0.04042,0.00993,0.00894,0.00895,0.00175,0.00162,0.00162,0.0003,0.00029,0.00029,0.58703,0.59477,0.59483,0.00774,0.0078
49,406.7375,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.00355,0.0,0.0,0.0,0.0,0.0,0.00432,0.00042,0.00042,0.23185,0.25819000000000003,0.25799,0.23895999999999998,0.23749,0.23761,0.057589999999999995,0.05414,0.05417999999999999,0.0136,0.01217,0.01218,0.0024100000000000002,0.00221,0.0022199999999999998,0.00042,0.00041,0.00041,0.55271,0.56503,0.565,0.012320000000000001,0.01229
50,430.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0,0.0,0.0,0.00065,1e-05,1e-05,0.15762,0.15989,0.15965,0.26089,0.26946,0.26955999999999997,0.07468,0.07069,0.07075,0.01819,0.01623,0.01624,0.00324,0.00297,0.00297,0.00057,0.00055,0.00055,0.5180899999999999,0.5198,0.51973,0.0017100000000000001,0.00164
51,454.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013599999999999999,0.0,0.0,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.0949,0.07742,0.07724,0.2653,0.2852,0.28525,0.09391000000000001,0.08965,0.08971,0.02385,0.02118,0.02119,0.00428,0.0039,0.00391,0.0007700000000000001,0.00074,0.00074,0.48444,0.47808999999999996,0.47803999999999996,-0.00636,-0.006409999999999999
52,478.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05004,0.028110000000000003,0.028010000000000004,0.25079,0.27941,0.27938,0.11450999999999999,0.11049,0.11055999999999999,0.03067,0.027110000000000002,0.02713,0.00556,0.00505,0.00505,0.00101,0.0009699999999999999,0.0009699999999999999,0.45338999999999996,0.45113000000000003,0.45111,-0.0022600000000000003,-0.00228
53,501.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02273,0.0072900000000000005,0.00725,0.22014,0.2506,0.2505,0.13504000000000002,0.13213,0.13221,0.03868,0.03406,0.034089999999999995,0.007109999999999999,0.006409999999999999,0.006409999999999999,0.0013,0.00126,0.00126,0.42545,0.43175,0.43173,0.0063,0.00628
54,525.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00882,0.0012900000000000001,0.00128,0.18037,0.20455,0.20439000000000002,0.1541,0.1541,0.15417999999999998,0.04799,0.04226,0.0423,0.00897,0.00806,0.00806,0.0016600000000000002,0.00161,0.00161,0.40215,0.41186999999999996,0.41181999999999996,0.00971,0.00967
