hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0131,0.00375,0.00375,0.00375,0.018690000000000002,0.0187,0.0187,0.06484,0.06484,0.06484,0.20789000000000002,0.20789000000000002,0.20789000000000002,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58447,1.58447,1.58447,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.1922,15.192210000000001,15.192210000000001,1e-05,1e-05
0.0184,0.0036299999999999995,0.0036200000000000004,0.0036200000000000004,0.01863,0.01864,0.01864,0.06483,0.06483,0.06483,0.20788,0.20788,0.20789000000000002,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58447,1.58447,1.58447,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.192,15.19201,15.19201,1e-05,1e-05
0.0258,0.00346,0.00345,0.00345,0.01855,0.01856,0.01856,0.06481,0.06481,0.06481,0.20788,0.20788,0.20788,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58447,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.191729999999998,15.19174,15.19174,1e-05,1e-05
0.0362,0.00325,0.00323,0.00322,0.018430000000000002,0.01845,0.01845,0.06479,0.06479,0.06479,0.20788,0.20788,0.20788,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.191379999999999,15.191370000000001,15.191370000000001,-1e-05,-1e-05
0.0508,0.00299,0.00293,0.00293,0.01826,0.01829,0.01829,0.06476,0.06476,0.06476,0.20786999999999997,0.20788,0.20786999999999997,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.19091,15.19089,15.19089,-2e-05,-2e-05
0.0713,0.00267,0.00257,0.00257,0.01804,0.01807,0.01806,0.06471,0.06472,0.06472,0.20786,0.20786999999999997,0.20786999999999997,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.19031,15.19025,15.19025,-5.9999999999999995e-05,-5.9999999999999995e-05
0.1,0.0023,0.00214,0.00214,0.017730000000000003,0.01775,0.01775,0.06464,0.06466000000000001,0.06466000000000001,0.20785,0.20786,0.20786,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.18955,15.189429999999998,15.189429999999998,-0.00011999999999999999,-0.00011999999999999999
0.1403,0.0018899999999999998,0.0016600000000000002,0.0016600000000000002,0.01729,0.01731,0.01731,0.06455,0.06456,0.06456,0.20784,0.20784,0.20784,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.18859,15.1884,15.18839,-0.00018999999999999998,-0.00018999999999999998
0.1968,0.00147,0.00117,0.00117,0.0167,0.01669,0.01669,0.0644,0.06442,0.06443,0.20781,0.20781999999999998,0.20781999999999998,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.1874,15.187129999999998,15.187120000000002,-0.00027,-0.00028
0.276,0.00105,0.00072,0.00072,0.01591,0.01584,0.01584,0.06419,0.06422,0.06422,0.20776999999999998,0.20779,0.20779,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58446,1.58446,1.58446,1.8017599999999998,1.8017599999999998,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.18595,15.18559,15.18559,-0.00036,-0.00036
0.3871,0.0006900000000000001,0.00037,0.00037,0.0149,0.01469,0.01469,0.06387999999999999,0.06392,0.06392,0.20770999999999998,0.20774,0.20774,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58445,1.58445,1.58445,1.80175,1.80175,1.8017599999999998,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.18418,15.18374,15.183729999999999,-0.00044,-0.00045
0.5431,0.0004,0.00015,0.00015,0.013619999999999998,0.01319,0.01319,0.06342,0.06348,0.06348,0.20761999999999997,0.20765999999999998,0.20765999999999998,0.23651,0.23651,0.23651,0.7459600000000001,0.7459600000000001,0.7459600000000001,1.58444,1.58445,1.58445,1.80175,1.80175,1.80175,1.7873900000000003,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.18205,15.181479999999999,15.181470000000001,-0.00057,-0.00058
0.7617,0.0002,4e-05,4e-05,0.01209,0.0113,0.0113,0.06276,0.06284,0.06283,0.20748000000000003,0.20753000000000002,0.20753000000000002,0.23651,0.23651,0.23651,0.74595,0.74595,0.74595,1.58443,1.58444,1.58444,1.8017400000000001,1.80175,1.80175,1.78738,1.7873900000000003,1.7873900000000003,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.179479999999998,15.17869,15.178679999999998,-0.00079,-0.0008
1.0685,8e-05,1e-05,1e-05,0.01036,0.00907,0.009059999999999999,0.061810000000000004,0.06189,0.06189,0.20726999999999998,0.20735,0.20735,0.2365,0.2365,0.2365,0.7459399999999999,0.7459399999999999,0.7459399999999999,1.58441,1.58443,1.58443,1.8017299999999998,1.8017400000000001,1.8017400000000001,1.78738,1.78738,1.78738,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.176420000000002,15.175239999999999,15.175229999999999,-0.00118,-0.00119
1.4988,2.9999999999999997e-05,0.0,0.0,0.00853,0.00665,0.006640000000000001,0.0605,0.06056,0.06056,0.20695999999999998,0.20706999999999998,0.20706999999999998,0.23649,0.23649,0.23649,0.74592,0.74592,0.74593,1.58438,1.58441,1.58441,1.80171,1.8017299999999998,1.8017299999999998,1.78738,1.78738,1.78738,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.17285,15.17115,15.17114,-0.0017,-0.0017100000000000001
2.1024,1e-05,0.0,0.0,0.00674,0.00432,0.0043100000000000005,0.05878,0.05876,0.05876,0.20653000000000002,0.20668000000000003,0.20668000000000003,0.23646999999999999,0.23646999999999999,0.23646999999999999,0.7459,0.7459,0.7459,1.5843399999999999,1.58438,1.58438,1.8017,1.80172,1.80172,1.78738,1.78738,1.78738,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.16877,15.166529999999998,15.166520000000002,-0.00224,-0.00225
2.949,0.0,0.0,0.0,0.00506,0.00236,0.00236,0.05654,0.05634,0.05633,0.20590999999999998,0.20611,0.20611,0.23643000000000003,0.23643000000000003,0.23643000000000003,0.7458600000000001,0.7458600000000001,0.7458600000000001,1.58429,1.5843399999999999,1.5843399999999999,1.80167,1.8017,1.8017,1.7873700000000001,1.7873700000000001,1.7873700000000001,2.19067,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.16405,15.16145,15.161439999999999,-0.0026,-0.0026100000000000003
4.1366,0.0,0.0,0.0,0.0035399999999999997,0.0010199999999999999,0.0010199999999999999,0.053610000000000005,0.053079999999999995,0.053070000000000006,0.205,0.20526999999999998,0.20526999999999998,0.23635,0.23635,0.23635,0.74579,0.74579,0.74579,1.5842200000000002,1.58428,1.58428,1.8016299999999998,1.80167,1.80167,1.7873599999999998,1.7873700000000001,1.7873700000000001,2.19066,2.19067,2.19067,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.158439999999999,15.15577,15.15576,-0.00267,-0.00268
5.8025,0.0,0.0,0.0,0.0022199999999999998,0.00032,0.00032,0.0498,0.04872,0.04871,0.20363,0.20398,0.20398,0.23621,0.2362,0.2362,0.74566,0.7456699999999999,0.7456699999999999,1.5841100000000001,1.5842,1.58419,1.8015900000000002,1.8016400000000001,1.8016400000000001,1.7873599999999998,1.7873599999999998,1.7873599999999998,2.19066,2.19067,2.19066,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.1515,15.149020000000002,15.14901,-0.00248,-0.00249
8.1392,0.0,0.0,0.0,0.00116,5.9999999999999995e-05,5.9999999999999995e-05,0.04482,0.04294,0.04292,0.20148,0.20194,0.20193,0.23592,0.23592,0.23590999999999998,0.74544,0.74545,0.74545,1.58395,1.58406,1.58406,1.80152,1.8015900000000002,1.8015900000000002,1.7873400000000002,1.78735,1.78735,2.19066,2.19066,2.19066,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.14255,15.140229999999999,15.1402,-0.00232,-0.00235
11.417,0.0,0.0,0.0,0.00045,1e-05,1e-05,0.038419999999999996,0.03547,0.03545,0.19798,0.19862,0.19860999999999998,0.23535,0.23535,0.23535,0.74502,0.7450399999999999,0.7450399999999999,1.58369,1.5838299999999998,1.5838299999999998,1.8014299999999999,1.80151,1.80151,1.7873299999999999,1.7873400000000002,1.7873400000000002,2.19065,2.19066,2.19066,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.13059,15.12809,15.128060000000001,-0.0025,-0.00253
16.0147,0.0,0.0,0.0,0.00011999999999999999,0.0,0.0,0.03063,0.02635,0.026330000000000003,0.19216,0.19308,0.19305999999999998,0.23425,0.23424,0.23424,0.7442300000000001,0.74425,0.74425,1.5832600000000001,1.58345,1.58345,1.80129,1.8014,1.8014,1.7873,1.78732,1.78732,2.19065,2.19065,2.19065,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.11416,15.111020000000002,15.110970000000002,-0.00314,-0.0031899999999999997
22.464,0.0,0.0,0.0,2e-05,0.0,0.0,0.02217,0.01641,0.016390000000000002,0.18253,0.18382,0.18379,0.2321,0.23209000000000002,0.23208,0.7427199999999999,0.74278,0.74278,1.58253,1.58279,1.58279,1.80109,1.80122,1.80122,1.7872700000000001,1.78729,1.78729,2.19064,2.19065,2.19065,2.06408,2.06408,2.06408,4.486190000000001,4.486190000000001,4.486190000000001,15.09133,15.0873,15.08725,-0.00403,-0.004079999999999999
31.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.00757,0.00755,0.16716,0.16845,0.16842000000000001,0.22793000000000002,0.22791,0.2279,0.7398399999999999,0.7399600000000001,0.73995,1.58125,1.58161,1.5816,1.80076,1.80093,1.80093,1.78721,1.7872400000000002,1.7872400000000002,2.19062,2.19063,2.19063,2.06407,2.06407,2.06408,4.48618,4.486190000000001,4.486190000000001,15.05945,15.05456,15.05449,-0.00489,-0.00496
44.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0021,0.00209,0.14475,0.14401,0.14396,0.22002,0.21995,0.21993000000000001,0.73435,0.73461,0.7346,1.57894,1.57945,1.57945,1.8002,1.8004200000000001,1.8004200000000001,1.7871299999999999,1.7871599999999999,1.7871599999999999,2.1906,2.19062,2.19061,2.06407,2.06407,2.06407,4.48618,4.48618,4.48618,15.01495,15.00857,15.00849,-0.006379999999999999,-0.00646
62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005379999999999999,0.00025,0.00025,0.11656,0.1084,0.10833,0.2055,0.2052,0.20518000000000003,0.7239800000000001,0.7245199999999999,0.7245,1.5747200000000001,1.57549,1.57548,1.79925,1.7995400000000001,1.7995400000000001,1.7869700000000002,1.78702,1.7870099999999998,2.19056,2.1905799999999997,2.1905799999999997,2.06406,2.06407,2.06407,4.48618,4.48618,4.48618,14.953170000000002,14.941239999999999,14.941120000000002,-0.01193,-0.01205
85.775,0.0,0.0,0.0,0.0,0.0,0.0,0.00358,1e-05,1e-05,0.08841,0.06652999999999999,0.06646,0.18175,0.18068,0.18062999999999999,0.70578,0.70678,0.70675,1.56738,1.56859,1.5685799999999999,1.7976400000000001,1.79803,1.79803,1.78673,1.78678,1.78678,2.1905099999999997,2.19053,2.19053,2.06405,2.06406,2.06406,4.48618,4.48618,4.48618,14.872029999999999,14.848170000000001,14.848,-0.02386,-0.024030000000000003
109.55,0.0,0.0,0.0,0.0,0.0,0.0,0.00267,0.0,0.0,0.06978999999999999,0.03653,0.036469999999999995,0.15573,0.15320999999999999,0.15315,0.68337,0.68488,0.68482,1.55818,1.55998,1.55996,1.7956599999999998,1.79617,1.7961599999999998,1.78643,1.7865,1.7865,2.19044,2.19046,2.19046,2.0640400000000003,2.06405,2.06405,4.48618,4.48618,4.48618,14.7925,14.75795,14.75775,-0.03455,-0.03475
133.325,0.0,0.0,0.0,0.0,0.0,0.0,0.00212,0.0,0.0,0.05786,0.01814,0.0181,0.12991,0.12528,0.1252,0.6575,0.65941,0.65933,1.54719,1.54974,1.5497100000000001,1.79329,1.79395,1.79394,1.78608,1.7861599999999997,1.7861599999999997,2.19035,2.1903900000000003,2.1903900000000003,2.06403,2.06403,2.06403,4.48618,4.48618,4.48618,14.714520000000002,14.67327,14.67304,-0.04125,-0.04148
157.1,0.0,0.0,0.0,0.0,0.0,0.0,0.00176,0.0,0.0,0.050230000000000004,0.00823,0.00821,0.10599000000000001,0.09888,0.0988,0.6289100000000001,0.631,0.6309,1.53451,1.5379399999999999,1.5379,1.79055,1.79139,1.79138,1.78567,1.78577,1.78577,2.19026,2.1903,2.1903,2.0640099999999997,2.06402,2.06402,4.48618,4.48618,4.48618,14.63805,14.5937,14.59344,-0.04435,-0.044610000000000004
180.875,0.0,0.0,0.0,0.0,0.0,0.0,0.00148,0.0,0.0,0.04502,0.0033299999999999996,0.0033200000000000005,0.08417000000000001,0.07466,0.07458,0.59708,0.59909,0.59897,1.51963,1.52415,1.52409,1.78729,1.78837,1.78836,1.78519,1.78531,1.78531,2.19015,2.1902,2.1902,2.06399,2.064,2.064,4.4861699999999995,4.4861699999999995,4.4861699999999995,14.560170000000001,14.51529,14.515,-0.04488,-0.04517
204.65,0.0,0.0,0.0,0.0,0.0,0.0,0.00117,0.0,0.0,0.03984,0.00075,0.00074,0.05803,0.046169999999999996,0.0461,0.54715,0.5483600000000001,0.5482100000000001,1.49443,1.50084,1.50076,1.78167,1.78319,1.7831700000000001,1.78435,1.78452,1.78452,2.1899599999999997,2.19002,2.19002,2.06396,2.06397,2.06397,4.4861699999999995,4.4861699999999995,4.4861699999999995,14.446720000000001,14.404,14.403670000000002,-0.04272,-0.04305
228.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0006799999999999999,0.0,0.0,0.03195,1e-05,1e-05,0.021840000000000002,0.011309999999999999,0.01128,0.42833999999999994,0.4232,0.42296999999999996,1.42307,1.43422,1.4340899999999999,1.76502,1.76784,1.7678099999999999,1.7818200000000002,1.7821200000000001,1.7821200000000001,2.1894,2.1895,2.1895,2.06386,2.06387,2.06387,4.48615,4.48615,4.48615,14.19214,14.15823,14.1578,-0.03391,-0.034339999999999996
252.2,0.0,0.0,0.0,0.0,0.0,0.0,0.00023999999999999998,0.0,0.0,0.02263,0.0,0.0,0.00274,0.00036,0.00036,0.24805,0.22375,0.22349000000000002,1.26355,1.2818,1.28155,1.72407,1.73003,1.72996,1.77541,1.7760599999999998,1.77605,2.18797,2.18817,2.18817,2.0636099999999997,2.0636400000000004,2.0636400000000004,4.48611,4.48612,4.48612,13.774379999999999,13.749920000000001,13.749329999999999,-0.02446,-0.02505
275.975,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0,0.0,0.013869999999999999,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.09087999999999999,0.05685,0.056720000000000007,0.98824,1.00524,1.00481,1.63837,1.6501700000000001,1.6500299999999999,1.76128,1.7627,1.76268,2.1848,2.18525,2.18525,2.06305,2.06311,2.06311,4.48602,4.48603,4.48603,13.22662,13.20936,13.208620000000002,-0.01726,-0.018
299.75,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.00728,0.0,0.0,0.0,0.0,0.0,0.01755,0.00406,0.00404,0.63803,0.6275,0.62695,1.48511,1.50431,1.50406,1.73365,1.7365,1.73645,2.1785400000000004,2.17949,2.1794700000000002,2.06195,2.06208,2.06208,4.4858400000000005,4.48586,4.48585,12.60796,12.599789999999999,12.59891,-0.00817,-0.00905
323.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00361,0.0,0.0,0.0,0.0,0.0,0.00195,8e-05,8e-05,0.35515,0.30953,0.30906,1.28457,1.30774,1.30735,1.69213,1.69714,1.69705,2.16895,2.1707,2.17069,2.06026,2.0605,2.0605,4.4855599999999995,4.48559,4.485580000000001,12.0522,12.03128,12.0303,-0.020919999999999998,-0.0219
347.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00173,0.0,0.0,0.0,0.0,0.0,0.00011999999999999999,0.0,0.0,0.17367,0.11687,0.11659000000000001,1.0584200000000001,1.07635,1.0758299999999998,1.63576,1.6432900000000001,1.64316,2.1555400000000002,2.15845,2.15842,2.05789,2.05829,2.05828,4.48516,4.4852,4.4852,11.56828,11.53845,11.53748,-0.029830000000000002,-0.0308
371.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297000000000001,0.03153,0.03142,0.82504,0.8265100000000001,0.82591,1.56203,1.5722200000000002,1.5720399999999999,2.13727,2.1418,2.1417599999999997,2.05462,2.05525,2.05525,4.48461,4.48466,4.48466,11.13733,11.111989999999999,11.11102,-0.02534,-0.026310000000000004
394.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025509999999999998,0.00562,0.0055899999999999995,0.60548,0.58225,0.58163,1.46919,1.48179,1.48153,2.11295,2.11973,2.1196599999999997,2.05023,2.05119,2.05118,4.48385,4.48393,4.48393,10.74757,10.72452,10.72354,-0.02305,-0.024030000000000003
418.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00718,0.0006,0.0006,0.41727,0.3688,0.36825,1.35685,1.3706399999999999,1.3703,2.08129,2.0910599999999997,2.09097,2.04445,2.04586,2.04585,4.48284,4.48296,4.48295,10.39003,10.35993,10.35892,-0.0301,-0.031110000000000002
442.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9999999999999995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00159,2.9999999999999997e-05,2.9999999999999997e-05,0.26959,0.205,0.20457999999999998,1.22648,1.23872,1.2383,2.0409599999999997,2.05451,2.05438,2.03693,2.03896,2.03894,4.48151,4.481669999999999,4.481669999999999,10.05712,10.018889999999999,10.0179,-0.03823,-0.03922
466.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.16444,0.09897,0.0987,1.0844799999999999,1.09143,1.09093,1.99163,2.0097400000000003,2.00958,2.02753,2.03036,2.03032,4.479830000000001,4.48004,4.48003,9.74822,9.71053,9.70956,-0.037689999999999994,-0.03866
