hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0,0.0158,0.0158,0.0158,0.07282000000000001,0.07282000000000001,0.07282000000000001,0.25065,0.25065,0.25065,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.7045,58.7045,58.7045,0.0,0.0
0.0006,0.015780000000000002,0.015780000000000002,0.015780000000000002,0.07281,0.07281,0.07281,0.25065,0.25065,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70446999999999,58.704480000000004,58.70446999999999,1e-05,0.0
0.0009,0.01577,0.01577,0.01577,0.07281,0.07281,0.07281,0.25064000000000003,0.25064000000000003,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70446,58.70446999999999,58.70446,1e-05,0.0
0.0012,0.01576,0.01577,0.01576,0.07281,0.07281,0.07281,0.25064000000000003,0.25064000000000003,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70445,58.70445,58.70445,0.0,0.0
0.0017,0.01575,0.01575,0.01575,0.0728,0.0728,0.0728,0.25064000000000003,0.25064000000000003,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70443,58.70443,58.70443,0.0,0.0
0.0024,0.01573,0.01573,0.01573,0.07279,0.07279,0.07279,0.25064000000000003,0.25064000000000003,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.7044,58.7044,58.7044,0.0,0.0
0.0034,0.01571,0.01571,0.01571,0.07278,0.07278,0.07278,0.25064000000000003,0.25064000000000003,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70436,58.70436,58.70436,0.0,0.0
0.0048,0.01567,0.01567,0.01567,0.07276,0.07277,0.07277,0.25063,0.25064000000000003,0.25064000000000003,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.7043,58.70431,58.70431,1e-05,1e-05
0.0067,0.015619999999999998,0.015619999999999998,0.015619999999999998,0.07274,0.07274,0.07274,0.25063,0.25063,0.25063,0.80329,0.80329,0.80329,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70421999999999,58.70423,58.70423,1e-05,1e-05
0.0094,0.01555,0.01556,0.01556,0.07271,0.07271,0.07271,0.25062,0.25062,0.25063,0.80328,0.80329,0.80328,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70411,58.704130000000006,58.704119999999996,2e-05,1e-05
0.0131,0.01545,0.01546,0.01546,0.07266,0.07267,0.07267,0.25061,0.25062,0.25062,0.80328,0.80328,0.80328,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.703959999999995,58.70398,58.70397,2e-05,1e-05
0.0184,0.015319999999999999,0.015330000000000002,0.015330000000000002,0.07259,0.0726,0.0726,0.2506,0.2506,0.2506,0.80328,0.80328,0.80328,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70374,58.70377,58.703759999999996,2.9999999999999997e-05,2e-05
0.0258,0.01514,0.01515,0.01515,0.0725,0.07251,0.07251,0.25058,0.25059000000000003,0.25059000000000003,0.80328,0.80328,0.80328,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46473,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.70344,58.703469999999996,58.703469999999996,2.9999999999999997e-05,2.9999999999999997e-05
0.0362,0.01489,0.0149,0.0149,0.07236000000000001,0.07239,0.07238,0.25055,0.25056,0.25056,0.8032699999999999,0.8032699999999999,0.8032699999999999,0.9138799999999999,0.9138799999999999,0.9138799999999999,2.8824,2.8824,2.8824,6.12235,6.12235,6.12235,6.9619800000000005,6.9619800000000005,6.9619800000000005,6.906439999999999,6.906439999999999,6.906439999999999,8.46472,8.46473,8.46473,7.9755899999999995,7.9755899999999995,7.9755899999999995,17.334570000000003,17.334570000000003,17.334570000000003,58.703030000000005,58.70307,58.70307,4e-05,4e-05
