,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_g11,LBLk_g11,PAR_g11,LBL_g12,LBLk_g12,PAR_g12,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
27,4.9695,0.00108,0.00016999999999999999,0.00016999999999999999,0.03501,0.04535,0.04535,0.02609,0.02645,0.02647,0.0071200000000000005,0.0066,0.0066,0.00075,0.00075,0.00075,0.00063,0.00062,0.00062,0.00055,0.00044,0.00044,0.00023999999999999998,0.00018,0.00018,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.07152,0.0806,0.08062000000000001,0.00908,0.0091
28,6.9709,0.00025,1e-05,1e-05,0.02567,0.03166,0.03165,0.026330000000000003,0.02706,0.02708,0.00805,0.007509999999999999,0.007520000000000001,0.0010400000000000001,0.00105,0.00105,0.00081,0.0008,0.0008,0.00059,0.00049,0.0005,0.00022999999999999998,0.00018,0.00018,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.06302999999999999,0.06882,0.06884,0.00579,0.00581
29,9.7781,4e-05,0.0,0.0,0.018019999999999998,0.019219999999999998,0.0192,0.026930000000000003,0.027989999999999998,0.028010000000000004,0.00945,0.0088,0.00881,0.00146,0.00146,0.00146,0.00108,0.00106,0.00106,0.00067,0.00058,0.00058,0.00023999999999999998,0.00018999999999999998,0.00018999999999999998,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05794,0.05934,0.05936,0.0014,0.0014199999999999998
30,13.7158,0.0,0.0,0.0,0.011729999999999999,0.00954,0.00953,0.02755,0.02915,0.029169999999999998,0.01146,0.01063,0.01064,0.0020399999999999997,0.00205,0.00205,0.00146,0.00143,0.00144,0.00079,0.0007,0.0007,0.00025,0.00021,0.00021,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05533,0.05375,0.053770000000000005,-0.00158,-0.00156
31,19.2394,0.0,0.0,0.0,0.006640000000000001,0.0035600000000000002,0.00355,0.02738,0.02998,0.02999,0.0142,0.013040000000000001,0.01305,0.00286,0.00285,0.00285,0.00198,0.0019399999999999999,0.0019399999999999999,0.0009599999999999999,0.0008699999999999999,0.0008699999999999999,0.00027,0.00022999999999999998,0.00022999999999999998,5e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05434,0.052520000000000004,0.052539999999999996,-0.00182,-0.0018
32,26.9872,0.0,0.0,0.0,0.0030399999999999997,0.0008900000000000001,0.0008900000000000001,0.025230000000000002,0.02974,0.02975,0.01769,0.01622,0.01623,0.00399,0.00398,0.00399,0.00271,0.00264,0.00264,0.0012,0.0011099999999999999,0.0011099999999999999,0.00031,0.00027,0.00027,5e-05,5e-05,5e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05424,0.054920000000000004,0.05495,0.0006799999999999999,0.0007099999999999999
33,37.8553,0.0,0.0,0.0,0.0011300000000000001,0.00013000000000000002,0.00013000000000000002,0.020419999999999997,0.027,0.027,0.02162,0.02012,0.020130000000000002,0.00554,0.00551,0.005520000000000001,0.00371,0.00359,0.00359,0.00155,0.00144,0.00144,0.00037,0.00033999999999999997,0.00033999999999999997,5.9999999999999995e-05,5e-05,5e-05,2e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05441,0.05819,0.05822000000000001,0.00379,0.00381
34,53.1,0.0,0.0,0.0,0.00037999999999999997,1e-05,1e-05,0.013880000000000002,0.02071,0.02071,0.02496,0.02456,0.02458,0.00761,0.00757,0.00758,0.00506,0.00487,0.00487,0.00202,0.0018800000000000002,0.0018899999999999998,0.00045,0.00042,0.00042,7e-05,7e-05,7e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05445,0.060110000000000004,0.06014,0.00566,0.00569
35,73.8875,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,0.007790000000000001,0.01214,0.01213,0.02599,0.0286,0.02862,0.01018,0.01014,0.01014,0.00678,0.006490000000000001,0.0065,0.00264,0.00246,0.00247,0.00057,0.00054,0.00054,9e-05,8e-05,8e-05,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.054189999999999995,0.06047,0.0605,0.00628,0.0063
36,97.6625,0.0,0.0,0.0,5e-05,0.0,0.0,0.00417,0.00551,0.0055,0.02405,0.03053,0.03055,0.01268,0.01264,0.01265,0.0086,0.008190000000000001,0.0082,0.0033200000000000005,0.00309,0.00309,0.0007099999999999999,0.00066,0.00066,0.00011,0.0001,0.0001,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05372999999999999,0.06075,0.060770000000000005,0.00702,0.00705
37,121.4375,0.0,0.0,0.0,2e-05,0.0,0.0,0.00255,0.00221,0.0022,0.020730000000000002,0.03013,0.030139999999999997,0.01465,0.014719999999999999,0.014730000000000002,0.01028,0.009770000000000001,0.00978,0.00399,0.0036899999999999997,0.0036899999999999997,0.00084,0.00079,0.00079,0.00013000000000000002,0.00011999999999999999,0.00011999999999999999,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.05321,0.06146,0.061489999999999996,0.00825,0.00827
38,145.2125,0.0,0.0,0.0,1e-05,0.0,0.0,0.00176,0.00082,0.00082,0.017240000000000002,0.02805,0.02805,0.01609,0.01635,0.01636,0.01181,0.01124,0.01124,0.00464,0.00427,0.00427,0.00098,0.00091,0.00091,0.00014,0.00014,0.00014,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.05271,0.06182000000000001,0.06184,0.0091,0.00913
39,168.9875,0.0,0.0,0.0,1e-05,0.0,0.0,0.00139,0.0003,0.0003,0.014580000000000001,0.0258,0.0258,0.017669999999999998,0.01816,0.01817,0.01375,0.013069999999999998,0.013080000000000001,0.00549,0.00502,0.00503,0.00116,0.00108,0.00108,0.00016999999999999999,0.00016,0.00016,4e-05,4e-05,4e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.05425,0.06364,0.06366000000000001,0.00939,0.00941
40,192.7625,0.0,0.0,0.0,1e-05,0.0,0.0,0.00165,0.00011999999999999999,0.00011999999999999999,0.01678,0.0314,0.031389999999999994,0.02696,0.02816,0.02817,0.02298,0.02189,0.02191,0.0094,0.00857,0.00857,0.00202,0.00185,0.00185,0.0003,0.00028,0.00028,7e-05,5.9999999999999995e-05,5.9999999999999995e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.08018,0.09233999999999999,0.09237000000000001,0.012159999999999999,0.012190000000000001
41,216.5375,0.0,0.0,0.0,1e-05,0.0,0.0,0.00307,2.9999999999999997e-05,2.9999999999999997e-05,0.02483,0.044180000000000004,0.04413,0.06006,0.06487000000000001,0.06489,0.06344,0.0613,0.06134,0.02745,0.02504,0.02506,0.006,0.00551,0.00551,0.0009,0.00085,0.00085,0.0002,0.00018999999999999998,0.00018999999999999998,4e-05,2.9999999999999997e-05,2.9999999999999997e-05,1e-05,1e-05,1e-05,0.18600999999999998,0.202,0.20205,0.01599,0.016040000000000002
42,240.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.00386,0.0,0.0,0.02187,0.020640000000000002,0.02059,0.0795,0.08731,0.08728999999999999,0.13479000000000002,0.13439,0.13447,0.06634,0.06071,0.06076,0.015,0.013730000000000001,0.01374,0.00229,0.00216,0.00216,0.0005099999999999999,0.00047000000000000004,0.00047000000000000004,9e-05,8e-05,8e-05,1e-05,1e-05,1e-05,0.32426,0.31951,0.31959,-0.00474,-0.0046700000000000005
43,264.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0033200000000000005,0.0,0.0,0.0181,0.00165,0.00164,0.055139999999999995,0.05155,0.05148,0.21203000000000002,0.22371999999999997,0.22380999999999998,0.13517,0.12545,0.12554,0.03248,0.02974,0.02976,0.00507,0.0047799999999999995,0.0047799999999999995,0.0011300000000000001,0.0010400000000000001,0.0010400000000000001,0.0002,0.00018999999999999998,0.00018999999999999998,2.9999999999999997e-05,2.9999999999999997e-05,2.9999999999999997e-05,0.46266,0.43815,0.43828,-0.02452,-0.024390000000000002
44,287.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.00196,0.0,0.0,0.016040000000000002,1e-05,1e-05,0.01769,0.00866,0.00863,0.23379,0.26023,0.26021,0.23215,0.22186,0.22200999999999999,0.062220000000000004,0.05719,0.057229999999999996,0.010029999999999999,0.00945,0.00946,0.00223,0.00205,0.00206,0.00039,0.00037,0.00037,5.9999999999999995e-05,5.9999999999999995e-05,5.9999999999999995e-05,0.57655,0.55989,0.56004,-0.016669999999999997,-0.01651
45,311.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.0,0.0117,0.0,0.0,0.00205,0.00022,0.00022,0.15854000000000001,0.16965,0.16951,0.28729,0.2859,0.28605,0.09097000000000001,0.08397,0.08404,0.015340000000000001,0.0144,0.01441,0.00343,0.00313,0.00314,0.0006,0.00056,0.00056,0.0001,0.0001,0.0001,0.57076,0.55793,0.55802,-0.012830000000000001,-0.012740000000000001
46,335.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.00023999999999999998,0.0,0.0,0.00827,0.0,0.0,0.0001,0.0,0.0,0.08409,0.07209,0.07196,0.30293000000000003,0.31742,0.31751999999999997,0.11959000000000002,0.11182,0.1119,0.0214,0.02011,0.02012,0.0048200000000000005,0.00439,0.00439,0.00085,0.00079,0.00079,0.00014,0.00014,0.00014,0.54243,0.52675,0.52682,-0.01568,-0.015609999999999999
47,359.1875,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.00591,0.0,0.0,0.0,0.0,0.0,0.03721,0.020059999999999998,0.01999,0.29003,0.31838,0.3184,0.15042,0.14294,0.14304,0.02905,0.0273,0.02732,0.0066099999999999996,0.00599,0.006,0.00116,0.00108,0.00108,0.0002,0.00018999999999999998,0.00018999999999999998,0.52067,0.51594,0.51602,-0.00472,-0.00465
48,382.9625,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.00419,0.0,0.0,0.0,0.0,0.0,0.013130000000000001,0.00335,0.0033299999999999996,0.2521,0.28391,0.28381999999999996,0.18076,0.17512,0.17523,0.038439999999999995,0.03609,0.03612,0.008879999999999999,0.008,0.00801,0.00157,0.00145,0.00145,0.00027,0.00026000000000000003,0.00026000000000000003,0.49936,0.50818,0.50822,0.00883,0.008870000000000001
49,406.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00292,0.0,0.0,0.0,0.0,0.0,0.00351,0.00031,0.0003,0.19938,0.22141,0.22124000000000002,0.20693000000000003,0.2057,0.2058,0.04963,0.046669999999999996,0.04671,0.0117,0.01048,0.010490000000000001,0.00207,0.0019,0.0019100000000000002,0.00036,0.00035,0.00035,0.4765,0.48681,0.48678999999999994,0.01031,0.01029
50,430.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00198,0.0,0.0,0.0,0.0,0.0,0.0006799999999999999,1e-05,1e-05,0.14386,0.14779,0.14758,0.22501,0.23119,0.23128,0.06258999999999999,0.059179999999999996,0.05923,0.01516,0.013519999999999999,0.01353,0.0027,0.00247,0.00247,0.00047000000000000004,0.00045999999999999996,0.00045999999999999996,0.45243999999999995,0.45463000000000003,0.45457,0.00218,0.00213
51,454.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.09323,0.08093,0.08075,0.22755,0.24191999999999997,0.24198000000000003,0.07555,0.07188,0.07194,0.01892,0.01681,0.016819999999999998,0.00339,0.00309,0.00309,0.0006,0.00058,0.00058,0.4206,0.41521,0.41516000000000003,-0.0054,-0.00545
52,478.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.05525,0.03648,0.03637,0.2177,0.23897,0.23898000000000003,0.08868999999999999,0.08501,0.08507,0.02315,0.02046,0.02048,0.00417,0.00379,0.00379,0.00075,0.00072,0.00072,0.39054,0.38544,0.38541,-0.00511,-0.00513
53,501.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030039999999999997,0.01339,0.013340000000000001,0.19917,0.2242,0.22416,0.10226,0.09892999999999999,0.09899,0.02806,0.02468,0.0247,0.00511,0.00461,0.00461,0.00093,0.0008900000000000001,0.0008900000000000001,0.36608,0.36671,0.36669,0.00062,0.00061
54,525.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01484,0.0039,0.0038799999999999998,0.17432999999999998,0.19926,0.19916,0.1157,0.11367000000000001,0.11374000000000001,0.033710000000000004,0.02961,0.029639999999999996,0.00621,0.00558,0.0055899999999999995,0.00114,0.0011,0.0011,0.34624,0.35312,0.3531,0.00688,0.00686
55,549.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00662,0.00086,0.00086,0.14614000000000002,0.16559000000000001,0.16545,0.12825,0.12822,0.12829000000000002,0.04013,0.03522,0.03524,0.007490000000000001,0.00672,0.00672,0.00139,0.00134,0.00134,0.33021,0.33794,0.3379,0.00773,0.007690000000000001
56,573.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00268,0.00014,0.00014,0.1176,0.12764,0.12749000000000002,0.13918,0.14190999999999998,0.14197,0.04736,0.04155,0.04158,0.00899,0.008029999999999999,0.00804,0.00168,0.0016300000000000002,0.0016300000000000002,0.3176,0.32089,0.32084,0.00329,0.00324
57,596.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00103,2e-05,2e-05,0.09439,0.09358999999999999,0.09343,0.15432,0.16088,0.16094,0.05803,0.050960000000000005,0.051,0.01125,0.01,0.01001,0.00213,0.00206,0.00206,0.32122,0.31751,0.31745999999999996,-0.00371,-0.0037600000000000003
58,620.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036,0.0,0.0,0.07116,0.060360000000000004,0.06022,0.16567,0.17706,0.1771,0.07024,0.061860000000000005,0.0619,0.013980000000000001,0.01238,0.01239,0.00268,0.00259,0.00259,0.32413000000000003,0.31424,0.31421,-0.009890000000000001,-0.00992
