hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0856,0.13127514,0.13456114,0.13441722,0.02875227,0.0268744,0.02687145,0.00902878,0.00790451,0.0079417,6.421e-05,6.378e-05,6.599e-05,0.0005355,0.00045801,0.00046739,0.00200453,0.00170406,0.00171963,0.17166042,0.1715659,0.17148339
0.1201,0.12071702,0.12756255,0.12746188,0.02959781,0.02776291,0.02775999,0.00954714,0.0083602,0.008399,7.89e-05,7.837e-05,8.085e-05,0.00060555,0.0005158,0.00052604,0.00211151,0.00179509,0.00181239,0.16265793,0.16607491,0.16604013
0.1685,0.10845774,0.11873783,0.11870059,0.03042739,0.02866807,0.02866941,0.01012747,0.00886949,0.00890698,9.814e-05,9.746e-05,0.00010004,0.00069035,0.00058472,0.00059489,0.00223726,0.00190209,0.00191954,0.15203836,0.15885966,0.15889144
0.2364,0.09475719,0.10785778,0.10784767,0.03119382,0.02955951,0.02955818,0.01076628,0.00943038,0.00945971,0.00012319,0.00012227,0.00012457,0.00079166,0.00066596,0.00067455,0.00238297,0.00202612,0.00204083,0.14001512,0.14966202,0.14970551
0.3315,0.08005033,0.09472463,0.09470702,0.03183588,0.03039965,0.03038806,0.01146297,0.0100444,0.01005763,0.00015583,0.00015455,0.00015605,0.0009126,0.00076183,0.00076682,0.0025508,0.00216906,0.00217711,0.12696841,0.13825411,0.1382527
0.4651,0.0650045,0.0793899,0.07941039,0.03226018,0.03112642,0.03112396,0.01221061,0.01070893,0.01071439,0.00019835,0.00019656,0.00019757,0.00105646,0.00087491,0.00087723,0.00274206,0.00233205,0.00233546,0.11347216,0.12462877,0.124659
0.6524,0.05053572,0.06250288,0.06250222,0.03239433,0.03170093,0.03167485,0.01301403,0.0114328,0.01145164,0.00025396,0.00025144,0.00025468,0.00122798,0.00100906,0.00101996,0.00296108,0.00251889,0.00253707,0.1003871,0.10941599,0.10944042
0.9151,0.03742407,0.04529068,0.04528089,0.0319111,0.03184283,0.03180219,0.01369455,0.01207448,0.01209795,0.00032163,0.00031832,0.00032319,0.00139561,0.00114171,0.00115683,0.00315677,0.00268628,0.00271073,0.08790373,0.0933543,0.09337178
1.2836,0.02618608,0.02940551,0.02941262,0.03025284,0.03101643,0.03098615,0.01380029,0.01226574,0.01228383,0.00039199,0.00038854,0.00039209,0.00145939,0.00120119,0.00121293,0.003179,0.00270656,0.00272587,0.07526958,0.07698396,0.07701349
1.8006,0.01699263,0.0162467,0.01626091,0.02758823,0.02929634,0.02928841,0.01340203,0.01206429,0.01209182,0.00047488,0.00047188,0.00047713,0.00142969,0.00119635,0.00120908,0.00303771,0.00258809,0.00260751,0.06292517,0.06186365,0.06193486
2.5257,0.00996045,0.00707222,0.00708001,0.02450565,0.02712496,0.02711396,0.01295825,0.01184799,0.01187311,0.00059645,0.00059371,0.0005973,0.00140871,0.00120322,0.00121515,0.00287211,0.00244926,0.00246924,0.05230161,0.05029136,0.05034875
3.5428,0.0051226,0.00220722,0.00220999,0.02124461,0.02458567,0.02457975,0.01263046,0.01174875,0.01178084,0.00077736,0.00077438,0.00078197,0.00143396,0.00125152,0.00126594,0.0027233,0.00232514,0.0023447,0.0439323,0.04289269,0.04296319
4.9695,0.00223431,0.00043722,0.00043832,0.01795832,0.0216457,0.02163051,0.01249083,0.01182106,0.01184274,0.00104173,0.00103769,0.00104157,0.00152495,0.00135857,0.00137058,0.00260131,0.00222441,0.00224338,0.03785145,0.03852465,0.0385671
6.9709,0.00078908,4.693e-05,4.717e-05,0.01476482,0.01824944,0.0182563,0.01259105,0.01209896,0.01214066,0.00142064,0.00141426,0.0014267,0.00170243,0.00154338,0.00156116,0.00251111,0.00215144,0.00217216,0.03377912,0.03550442,0.03560415
9.7781,0.0002093,2.24e-06,2.26e-06,0.01172632,0.01440653,0.01441422,0.01295778,0.01260018,0.01263661,0.00195766,0.00194709,0.00195605,0.00199102,0.0018289,0.00184463,0.00245565,0.00210892,0.00212979,0.03129773,0.03289385,0.03298354
13.7158,3.653e-05,4e-08,4e-08,0.00879919,0.01025662,0.01026436,0.01351993,0.01328856,0.01333949,0.00270923,0.00269246,0.00271366,0.00241959,0.00224193,0.00226444,0.00243367,0.00209583,0.00211678,0.02991814,0.03057544,0.03069877
19.2394,3.5e-06,0.0,0.0,0.00596347,0.00622228,0.00622282,0.01403917,0.01408425,0.01411882,0.00374196,0.00371954,0.00373562,0.00303136,0.00282161,0.00284049,0.00245351,0.00211924,0.00213783,0.02923297,0.02896691,0.02905559
26.9872,1.7e-07,0.0,0.0,0.00342236,0.00295272,0.00295187,0.01398759,0.01480052,0.01483842,0.00510967,0.00509496,0.00512419,0.00388717,0.00362319,0.00364845,0.0025373,0.00219792,0.00221595,0.02894426,0.02866931,0.02877889
37.8553,0.0,0.0,0.0,0.00160184,0.00096468,0.00096463,0.0126639,0.01496667,0.01498894,0.00679945,0.00684655,0.00687433,0.00504228,0.00470068,0.0047256,0.00269974,0.00234417,0.00236174,0.02880722,0.02982274,0.02991524
53.1,0.0,0.0,0.0,0.00066385,0.0001828,0.00018288,0.00990285,0.01383782,0.01384503,0.00863296,0.0088915,0.00892789,0.0065358,0.0061,0.00613144,0.00295076,0.00256621,0.00258579,0.02868621,0.03157833,0.03167303
73.8875,0.0,0.0,0.0,0.00028343,1.699e-05,1.705e-05,0.00654135,0.01087925,0.01086889,0.01006456,0.01080554,0.01084404,0.00833777,0.00781089,0.0078499,0.00330697,0.00287852,0.00290154,0.02853409,0.0323912,0.03248142
97.6625,0.0,0.0,0.0,0.0001389,8.9e-07,9e-07,0.00396882,0.00716073,0.0071405,0.01041808,0.0117656,0.01177112,0.01010954,0.00953012,0.00955728,0.0037271,0.00324634,0.00326805,0.02836245,0.03170368,0.03173785
121.4375,0.0,0.0,0.0,8.023e-05,5e-08,5e-08,0.00250978,0.00420002,0.00418298,0.0098388,0.01156996,0.01157171,0.01159905,0.01102073,0.01105054,0.00414968,0.00361776,0.00364012,0.02817754,0.03040853,0.0304454
145.2125,0.0,0.0,0.0,5.119e-05,0.0,0.0,0.00171151,0.00226378,0.0022519,0.00880292,0.01054745,0.01054963,0.01282372,0.01229491,0.01233297,0.00456107,0.00398217,0.00400399,0.02795041,0.02908831,0.02913849
168.9875,0.0,0.0,0.0,3.529e-05,0.0,0.0,0.00127055,0.00114634,0.00114113,0.00761934,0.00903746,0.00902429,0.01381597,0.01338244,0.01341397,0.00497002,0.00434801,0.00436813,0.02771117,0.02791425,0.02794752
192.7625,0.0,0.0,0.0,2.626e-05,0.0,0.0,0.00102353,0.00055454,0.00055317,0.00645635,0.00733893,0.00731803,0.01461881,0.01432662,0.01434062,0.0054015,0.00473766,0.0047487,0.02752644,0.02695775,0.02696052
216.5375,0.0,0.0,0.0,2.06e-05,0.0,0.0,0.00087299,0.00025994,0.00025927,0.00539752,0.00569807,0.00568032,0.01525101,0.01513689,0.01516789,0.00585601,0.00515213,0.00517823,0.02739813,0.02624703,0.02628572
240.3125,0.0,0.0,0.0,1.648e-05,0.0,0.0,0.0007635,0.00011935,0.00011945,0.00446599,0.00426318,0.00424716,0.01569942,0.01578638,0.01580864,0.00630607,0.00556801,0.0055966,0.02725145,0.02573693,0.02577184
264.0875,0.0,0.0,0.0,1.332e-05,0.0,0.0,0.00067708,5.411e-05,5.424e-05,0.00366204,0.00308981,0.00307634,0.01598016,0.01628184,0.0163071,0.00674623,0.00598109,0.00601764,0.02707883,0.02540685,0.02545532
287.8625,0.0,0.0,0.0,1.086e-05,0.0,0.0,0.00060646,2.437e-05,2.445e-05,0.00297738,0.00217731,0.00216721,0.01611325,0.01663541,0.0166665,0.00717653,0.00639186,0.00643754,0.02688448,0.02522895,0.0252957
311.6375,0.0,0.0,0.0,8.92e-06,0.0,0.0,0.00054742,1.094e-05,1.103e-05,0.00240077,0.00149611,0.00148854,0.01611625,0.01685725,0.01685797,0.00759629,0.00680018,0.00683357,0.02666965,0.02516448,0.02519112
335.4125,0.0,0.0,0.0,7.38e-06,0.0,0.0,0.00049724,4.92e-06,4.95e-06,0.00192034,0.00100497,0.00099929,0.01600649,0.01695784,0.01696914,0.00800485,0.00720587,0.0072488,0.0264363,0.0251736,0.02522219
359.1875,0.0,0.0,0.0,6.14e-06,0.0,0.0,0.00045404,2.22e-06,2.24e-06,0.00152418,0.00066138,0.00065762,0.01580066,0.01694781,0.01695827,0.00840158,0.00760875,0.00765562,0.02618659,0.02522016,0.02527375
382.9625,0.0,0.0,0.0,5.13e-06,0.0,0.0,0.00041644,1e-06,1.02e-06,0.0012008,0.00042727,0.00042509,0.01551445,0.01683785,0.01682897,0.00878581,0.00800858,0.00804609,0.02592263,0.02527471,0.02530117
406.7375,0.0,0.0,0.0,4.31e-06,0.0,0.0,0.00038327,4.6e-07,4.7e-07,0.00093905,0.00027135,0.00027013,0.01515664,0.01663263,0.01661775,0.0091533,0.00840176,0.00843686,0.02563657,0.0253062,0.0253252
430.5125,0.0,0.0,0.0,3.63e-06,0.0,0.0,0.0003539,2.1e-07,2.1e-07,0.00072954,0.00016976,0.00016898,0.01474601,0.01634828,0.01634712,0.00950607,0.00879034,0.00883963,0.02533916,0.0253086,0.02535595
454.2875,0.0,0.0,0.0,3.08e-06,0.0,0.0,0.00032773,1e-07,1e-07,0.00056336,0.00010477,0.00010439,0.01429531,0.01599613,0.01599618,0.00984403,0.00917446,0.00922767,0.02503351,0.02527545,0.02532834
478.0625,0.0,0.0,0.0,2.62e-06,0.0,0.0,0.00030429,5e-08,5e-08,0.00043264,6.387e-05,6.373e-05,0.01381483,0.01558603,0.01557938,0.01016672,0.00955382,0.0096018,0.02472111,0.02520376,0.02524495
501.8375,0.0,0.0,0.0,2.24e-06,0.0,0.0,0.00028322,2e-08,2e-08,0.00033061,3.85e-05,3.848e-05,0.01331365,0.01512747,0.01511021,0.01047409,0.00992848,0.00996405,0.0244038,0.02509448,0.02511276
525.6125,0.0,0.0,0.0,1.92e-06,0.0,0.0,0.00026423,1e-08,1e-08,0.00025155,2.297e-05,2.293e-05,0.01279953,0.0146294,0.0146182,0.01076632,0.01029867,0.01034818,0.02408354,0.02495105,0.02498932
549.3875,0.0,0.0,0.0,1.65e-06,0.0,0.0,0.00024707,0.0,1e-08,0.00019071,1.358e-05,1.356e-05,0.01227898,0.01410008,0.01408979,0.01104365,0.01066462,0.0107205,0.02376205,0.02477829,0.02482386
573.1625,0.0,0.0,0.0,1.42e-06,0.0,0.0,0.00023152,0.0,0.0,0.00014417,7.97e-06,7.97e-06,0.01175734,0.01354706,0.01353452,0.01130627,0.01102651,0.01108185,0.02344072,0.02458154,0.02462434
596.9375,0.0,0.0,0.0,1.23e-06,0.0,0.0,0.00021738,0.0,0.0,0.00010877,4.64e-06,4.64e-06,0.01123893,0.01297721,0.01296068,0.01155433,0.01138442,0.01143299,0.02312064,0.02436627,0.02439832
620.7125,0.0,0.0,0.0,1.07e-06,0.0,0.0,0.0002045,0.0,0.0,8.197e-05,2.68e-06,2.69e-06,0.01072722,0.01239667,0.01237547,0.01178796,0.01173842,0.01177458,0.02280272,0.02413778,0.02415274
644.4875,0.0,0.0,0.0,9.3e-07,0.0,0.0,0.00019271,0.0,0.0,6.175e-05,1.54e-06,1.55e-06,0.01022496,0.01181098,0.01178938,0.01200731,0.01208854,0.01212645,0.02248767,0.02390106,0.02391738
668.2625,0.0,0.0,0.0,8.2e-07,0.0,0.0,0.00018189,0.0,0.0,4.656e-05,8.8e-07,8.8e-07,0.00973297,0.0112236,0.01120517,0.01221088,0.01243306,0.01248313,0.02217311,0.02365755,0.02368918
692.0375,0.0,0.0,0.0,7.2e-07,0.0,0.0,0.00017192,0.0,0.0,3.516e-05,5e-07,5e-07,0.00925365,0.01063962,0.01062388,0.01239942,0.01277254,0.0128302,0.02186087,0.02341267,0.02345458
715.8125,0.0,0.0,0.0,6.3e-07,0.0,0.0,0.00016275,0.0,0.0,2.662e-05,2.8e-07,2.9e-07,0.00878914,0.01006375,0.01004966,0.0125743,0.0131081,0.01316815,0.02155345,0.02317214,0.0232181
739.5875,0.0,0.0,0.0,5.6e-07,0.0,0.0,0.00015427,0.0,0.0,2.024e-05,1.6e-07,1.6e-07,0.00834028,0.00949908,0.00948598,0.0127357,0.01343969,0.01349737,0.02125104,0.02293893,0.02298352
763.3625,0.0,0.0,0.0,4.9e-07,0.0,0.0,0.00014641,0.0,0.0,1.546e-05,9e-08,9e-08,0.00790757,0.00894819,0.00893569,0.0128837,0.01376713,0.0138181,0.02095364,0.02271541,0.02275387
787.1375,0.0,0.0,0.0,4.4e-07,0.0,0.0,0.00013911,0.0,0.0,1.187e-05,5e-08,5e-08,0.0074913,0.0084132,0.00840107,0.01301819,0.01408998,0.01413025,0.02066091,0.02250323,0.02253136
810.9125,0.0,0.0,0.0,3.9e-07,0.0,0.0,0.00013229,0.0,0.0,9.17e-06,3e-08,3e-08,0.00709146,0.00789576,0.00788442,0.01313853,0.01440721,0.0144533,0.02037183,0.02230301,0.02233775
834.6875,0.0,0.0,0.0,3.4e-07,0.0,0.0,0.00012587,0.0,0.0,7.13e-06,2e-08,2e-08,0.00670788,0.00739717,0.00738658,0.01324352,0.01471718,0.01477333,0.02008475,0.02211436,0.02215993
858.4625,0.0,0.0,0.0,3.1e-07,0.0,0.0,0.0001198,0.0,0.0,5.59e-06,1e-08,1e-08,0.00634035,0.0069184,0.00690838,0.01333221,0.01501833,0.01508031,0.01979826,0.02193674,0.0219887
882.2375,0.0,0.0,0.0,2.7e-07,0.0,0.0,0.00011406,0.0,0.0,4.41e-06,0.0,0.0,0.0059888,0.00646023,0.0064507,0.01340503,0.01531049,0.01537448,0.01951258,0.02177073,0.02182519
906.0125,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.00010865,0.0,0.0,3.51e-06,0.0,0.0,0.00565329,0.00602325,0.00601415,0.01346379,0.01559499,0.01565754,0.01922948,0.02161824,0.02167169
929.7875,0.0,0.0,0.0,2.2e-07,0.0,0.0,0.00010358,0.0,0.0,2.81e-06,0.0,0.0,0.00533374,0.00560772,0.00559905,0.01351056,0.0158735,0.01593143,0.01895091,0.02148122,0.02153048
953.5625,0.0,0.0,0.0,2e-07,0.0,0.0,9.883e-05,0.0,0.0,2.27e-06,0.0,0.0,0.0050299,0.00521368,0.00520543,0.01354685,0.01614717,0.01619755,0.01867805,0.02136085,0.02140298
977.3375,0.0,0.0,0.0,1.8e-07,0.0,0.0,9.439e-05,0.0,0.0,1.85e-06,0.0,0.0,0.00474138,0.00484093,0.00483312,0.01357363,0.0164166,0.01645672,0.01841143,0.02125754,0.02128984
1001.1125,0.0,0.0,0.0,1.6e-07,0.0,0.0,9.024e-05,0.0,0.0,1.52e-06,0.0,0.0,0.0044677,0.00448914,0.00448176,0.01359159,0.01668212,0.01671063,0.01815121,0.02117126,0.02119239
