hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
62.0,3.1e-05,0.0,0.0,0.05065,0.029499,0.029526,0.545128,0.547739,0.547386,0.989453,0.990191,0.989983,5.766777,5.769402,5.769222,219.989863,219.992786,219.992647,227.3419,227.32962,227.32876
85.775,8e-06,0.0,0.0,0.039273,0.013771,0.013805,0.488586,0.478301,0.477862,0.952816,0.953976,0.953608,5.742201,5.746958,5.746663,219.980383,219.984677,219.984473,227.20327,227.17768,227.17641
109.55,3e-06,0.0,0.0,0.032891,0.006482,0.006504,0.441585,0.409136,0.408698,0.908453,0.909459,0.909015,5.711742,5.719228,5.71885,219.969693,219.975531,219.975266,227.06437,227.01984,227.01833
133.325,1e-06,0.0,0.0,0.028732,0.003126,0.003141,0.404211,0.344405,0.34403,0.858801,0.858585,0.858053,5.675923,5.686674,5.686201,219.95778,219.965337,219.965009,226.92545,226.85813,226.85643
157.1,1e-06,0.0,0.0,0.025748,0.001557,0.001568,0.375009,0.286409,0.286178,0.80605,0.803213,0.802556,5.635227,5.649715,5.649117,219.944672,219.954115,219.953725,226.78671,226.69501,226.69315
180.875,0.0,0.0,0.0,0.023462,0.000803,0.00081,0.352216,0.236066,0.235973,0.752101,0.745132,0.744413,5.590054,5.608684,5.607975,219.930364,219.94186,219.941414,226.6482,226.53255,226.53059
204.65,0.0,0.0,0.0,0.021605,0.000429,0.000433,0.334144,0.19339,0.19337,0.698539,0.686063,0.685343,5.540699,5.563783,5.563014,219.914782,219.928504,219.928027,226.50977,226.37217,226.37019
228.425,0.0,0.0,0.0,0.020028,0.000236,0.000239,0.31945,0.157812,0.157901,0.646469,0.627439,0.626717,5.48743,5.515187,5.514297,219.897847,219.913978,219.913427,226.37122,226.21465,226.21258
252.2,0.0,0.0,0.0,0.018662,0.000134,0.000135,0.307224,0.128491,0.128619,0.59657,0.57033,0.569629,5.430589,5.463164,5.462176,219.879558,219.898276,219.897644,226.2326,226.06039,226.0582
275.975,0.0,0.0,0.0,0.01746,7.8e-05,7.9e-05,0.296819,0.10451,0.104668,0.549238,0.515527,0.51487,5.370505,5.407979,5.406875,219.859929,219.881405,219.88067,226.09395,225.9095,225.90716
299.75,0.0,0.0,0.0,0.016392,4.7e-05,4.7e-05,0.287772,0.084997,0.085188,0.504686,0.463603,0.462994,5.307489,5.349879,5.34863,219.838973,219.863371,219.862507,225.95531,225.7619,225.75937
323.525,0.0,0.0,0.0,0.015434,2.9e-05,2.9e-05,0.279756,0.069169,0.06934,0.463001,0.414947,0.414402,5.241835,5.289101,5.287807,219.816702,219.844181,219.843222,225.81673,225.61743,225.6148
347.3,0.0,0.0,0.0,0.014568,1.8e-05,1.8e-05,0.272536,0.056355,0.056531,0.424184,0.369794,0.36934,5.173827,5.225872,5.22449,219.793131,219.823841,219.822761,225.67825,225.47588,225.47314
371.075,0.0,0.0,0.0,0.013782,1.2e-05,1.2e-05,0.265946,0.045989,0.046172,0.388176,0.328251,0.327895,5.103739,5.160413,5.158939,219.768275,219.802358,219.801145,225.53992,225.33702,225.33416
394.85,0.0,0.0,0.0,0.013065,8e-06,8e-06,0.259867,0.037602,0.037774,0.354878,0.290318,0.290045,5.031831,5.092934,5.09144,219.74215,219.779739,219.77842,225.40179,225.2006,225.19769
418.625,0.0,0.0,0.0,0.012407,5e-06,5e-06,0.254214,0.030815,0.030967,0.32418,0.255928,0.255725,4.95838,5.023665,5.022174,219.714785,219.756003,219.754584,225.26397,225.06642,225.06345
442.4,0.0,0.0,0.0,0.011802,3e-06,3e-06,0.248922,0.025315,0.025457,0.295942,0.22494,0.224817,4.883626,4.952805,4.951257,219.686202,219.731161,219.729602,225.12649,224.93422,224.93114
466.175,0.0,0.0,0.0,0.011244,2e-06,2e-06,0.243942,0.02085,0.020982,0.270017,0.197165,0.197109,4.807794,4.880542,4.878928,219.656422,219.705224,219.703515,224.98942,224.80378,224.80054
489.95,0.0,0.0,0.0,0.010729,2e-06,2e-06,0.239237,0.01722,0.017336,0.246255,0.172391,0.172372,4.731094,4.807056,4.805402,219.625468,219.678206,219.67636,224.85278,224.67487,224.67147
513.725,0.0,0.0,0.0,0.010251,1e-06,1e-06,0.234775,0.01426,0.014357,0.224509,0.150388,0.150374,4.653725,4.732516,4.730873,219.593364,219.650119,219.648172,224.71662,224.54728,224.54378
537.5,0.0,0.0,0.0,0.009807,1e-06,1e-06,0.230531,0.011842,0.011927,0.204636,0.130925,0.130946,4.575872,4.657084,4.655423,219.560133,219.620973,219.618885,224.58098,224.42083,224.41718
561.275,0.0,0.0,0.0,0.009393,1e-06,1e-06,0.226486,0.009862,0.009937,0.186498,0.113768,0.113831,4.497707,4.580912,4.579227,219.525796,219.59078,219.588533,224.44588,224.29532,224.29153
585.05,0.0,0.0,0.0,0.009008,0.0,0.0,0.222619,0.008235,0.008303,0.169962,0.098694,0.09879,4.41939,4.504143,4.502448,219.490375,219.55955,219.557145,224.31135,224.17062,224.16669
608.825,0.0,0.0,0.0,0.008648,0.0,0.0,0.218918,0.006896,0.006956,0.154903,0.085487,0.0856,4.341069,4.426914,4.425233,219.453892,219.527293,219.524749,224.17743,224.04659,224.04254
632.6,0.0,0.0,0.0,0.008311,0.0,0.0,0.215368,0.005791,0.005842,0.141203,0.073946,0.074059,4.262881,4.349352,4.34772,219.416368,219.494018,219.491371,224.04413,223.92311,223.91899
656.375,0.0,0.0,0.0,0.007995,0.0,0.0,0.211958,0.004876,0.00492,0.128749,0.063886,0.064,4.184951,4.271576,4.270004,219.377825,219.459736,219.45698,223.91148,223.80007,223.7959
680.15,0.0,0.0,0.0,0.007698,0.0,0.0,0.208678,0.004116,0.004155,0.117439,0.055136,0.055259,4.107406,4.19371,4.192184,219.33829,219.424461,219.421562,223.77951,223.67742,223.67316
703.925,0.0,0.0,0.0,0.007419,0.0,0.0,0.20552,0.003485,0.003519,0.107175,0.04754,0.047672,4.030356,4.115864,4.114372,219.297789,219.388206,219.385142,223.64826,223.55509,223.55071
727.7,0.0,0.0,0.0,0.007156,0.0,0.0,0.202475,0.002957,0.002987,0.097865,0.040957,0.041094,3.953897,4.038137,4.036673,219.256344,219.350981,219.347744,223.51774,223.43303,223.4285
751.475,0.0,0.0,0.0,0.006909,0.0,0.0,0.199538,0.002516,0.002543,0.089426,0.03526,0.035395,3.878114,3.960618,3.959181,219.213976,219.312795,219.309393,223.38796,223.31119,223.30651
775.25,0.0,0.0,0.0,0.006675,0.0,0.0,0.1967,0.002147,0.002169,0.081778,0.030337,0.030463,3.803083,3.883394,3.881985,219.17071,219.273659,219.27011,223.25895,223.18954,223.18473
799.025,0.0,0.0,0.0,0.006455,0.0,0.0,0.193957,0.001835,0.001855,0.074849,0.026087,0.026199,3.728875,3.806542,3.805164,219.126568,219.233584,219.229919,223.1307,223.06805,223.06314
822.8,0.0,0.0,0.0,0.006246,0.0,0.0,0.191304,0.001573,0.00159,0.068574,0.022423,0.022524,3.655552,3.730136,3.728789,219.08158,219.192586,219.188788,223.00326,222.94672,222.94169
846.575,0.0,0.0,0.0,0.006049,0.0,0.0,0.188736,0.001352,0.001366,0.06289,0.019266,0.019361,3.583172,3.654245,3.652928,219.035777,219.150683,219.146722,222.87662,222.82555,222.82038
870.35,0.0,0.0,0.0,0.005862,0.0,0.0,0.186252,0.001164,0.001177,0.057743,0.016548,0.016638,3.511784,3.578934,3.577649,218.989197,219.107898,219.103759,222.75084,222.70454,222.69922
894.125,0.0,0.0,0.0,0.005685,0.0,0.0,0.183846,0.001004,0.001016,0.053082,0.014209,0.014295,3.441434,3.504261,3.503009,218.941878,219.064257,219.059933,222.62593,222.58373,222.57825
917.9,0.0,0.0,0.0,0.005517,0.0,0.0,0.181517,0.000868,0.000878,0.048859,0.012198,0.01228,3.37216,3.430279,3.429064,218.893854,219.019779,219.015274,222.50191,222.46313,222.4575
941.675,0.0,0.0,0.0,0.005358,0.0,0.0,0.179261,0.000753,0.000761,0.045033,0.01047,0.010546,3.303992,3.357035,3.355859,218.845153,218.97448,218.969807,222.3788,222.34274,222.33697
965.45,0.0,0.0,0.0,0.005207,0.0,0.0,0.177074,0.000654,0.000661,0.041567,0.008986,0.009055,3.236956,3.284571,3.283437,218.795798,218.928373,218.923553,222.2566,222.22258,222.21671
989.225,0.0,0.0,0.0,0.005064,0.0,0.0,0.174953,0.000569,0.000575,0.038423,0.007712,0.007773,3.171071,3.212925,3.211837,218.745813,218.881468,218.87653,222.13532,222.10267,222.09672
1013.0,0.0,0.0,0.0,0.004927,0.0,0.0,0.172894,0.000496,0.000502,0.035573,0.006618,0.006671,3.106352,3.142131,3.141092,218.695218,218.833774,218.828752,222.01496,221.98302,221.97702
