hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.026515,0.026531,0.026532,0.085016,0.085019,0.085019,0.341798,0.3418,0.3418,0.516542,0.516542,0.516542,2.89938,2.89938,2.89938,110.004938,110.004938,110.004938,113.87419,113.87421,113.87421
0.0184,0.026415,0.026437,0.026438,0.084998,0.085003,0.085003,0.341793,0.341795,0.341795,0.516542,0.516542,0.516542,2.89938,2.89938,2.89938,110.004937,110.004937,110.004937,113.87406,113.87409,113.87409
0.0258,0.026276,0.026306,0.026307,0.084973,0.08498,0.08498,0.341785,0.341789,0.341788,0.516541,0.516541,0.516542,2.899379,2.89938,2.89938,110.004935,110.004936,110.004936,113.87389,113.87393,113.87393
0.0362,0.026083,0.026123,0.026124,0.084939,0.084948,0.084948,0.341775,0.341779,0.341779,0.516541,0.516541,0.516542,2.899379,2.899379,2.899379,110.004933,110.004934,110.004934,113.87365,113.8737,113.87371
0.0508,0.025818,0.025869,0.02587,0.08489,0.084902,0.084902,0.34176,0.341766,0.341766,0.516541,0.516541,0.516542,2.899378,2.899378,2.899379,110.004929,110.004931,110.004931,113.87332,113.87339,113.87339
0.0713,0.025455,0.025518,0.025519,0.084821,0.084838,0.084838,0.341739,0.341748,0.341747,0.516541,0.516541,0.516542,2.899377,2.899377,2.899377,110.004925,110.004927,110.004927,113.87286,113.87295,113.87295
0.1,0.024965,0.025037,0.025039,0.084721,0.084745,0.084745,0.341707,0.34172,0.34172,0.516541,0.516541,0.516541,2.899375,2.899376,2.899376,110.004918,110.004921,110.004921,113.87223,113.87234,113.87234
0.1403,0.024311,0.024384,0.024386,0.084577,0.08461,0.08461,0.341661,0.34168,0.341679,0.516541,0.516541,0.516541,2.899372,2.899373,2.899373,110.004907,110.004912,110.004912,113.87137,113.8715,113.8715
0.1968,0.023452,0.023504,0.023507,0.084369,0.084416,0.084416,0.341592,0.341619,0.341618,0.51654,0.51654,0.51654,2.899367,2.899369,2.899369,110.004892,110.004899,110.004899,113.87021,113.87035,113.87035
0.276,0.022342,0.022336,0.022339,0.084068,0.084134,0.084134,0.341489,0.34153,0.341528,0.516539,0.516539,0.516539,2.899359,2.899363,2.899363,110.004869,110.00488,110.00488,113.86867,113.86878,113.86878
0.3871,0.020941,0.020813,0.020816,0.083637,0.083727,0.083727,0.341337,0.341396,0.341395,0.516537,0.516537,0.516537,2.899347,2.899352,2.899352,110.004836,110.004851,110.004851,113.86663,113.86668,113.86668
0.5431,0.01922,0.018874,0.018877,0.083018,0.08314,0.08314,0.341109,0.341197,0.341196,0.516533,0.516533,0.516533,2.899327,2.899336,2.899336,110.004785,110.004808,110.004808,113.86399,113.86389,113.86389
0.7617,0.017178,0.016487,0.01649,0.082139,0.082299,0.0823,0.340772,0.340902,0.3409,0.516526,0.516527,0.516527,2.899296,2.89931,2.89931,110.004708,110.004743,110.004742,113.86062,113.86027,113.86027
1.0685,0.014836,0.013652,0.013656,0.080917,0.081119,0.081121,0.340287,0.340476,0.340473,0.516515,0.516515,0.516515,2.899249,2.899271,2.89927,110.004599,110.00465,110.004648,113.8564,113.85568,113.85568
1.4988,0.012267,0.010476,0.01048,0.079263,0.079494,0.079497,0.339613,0.339879,0.339874,0.516496,0.516497,0.516496,2.899182,2.899216,2.899214,110.004448,110.004521,110.004519,113.85127,113.85008,113.85008
2.1024,0.009601,0.007218,0.007222,0.077058,0.077281,0.077285,0.338682,0.339047,0.33904,0.516463,0.516464,0.516463,2.899088,2.899137,2.899134,110.004243,110.004347,110.004343,113.84514,113.84349,113.84349
2.949,0.007005,0.004274,0.004277,0.074166,0.074301,0.074307,0.337402,0.337888,0.337878,0.516405,0.516405,0.516404,2.898957,2.899023,2.899019,110.003969,110.004114,110.004107,113.8379,113.83601,113.83599
4.1366,0.00467,0.002047,0.002051,0.070426,0.070323,0.070331,0.335625,0.336259,0.336244,0.516296,0.516297,0.516295,2.898765,2.898855,2.898849,110.0036,110.0038,110.00379,113.82938,113.82758,113.82756
5.8025,0.00277,0.000732,0.000734,0.065667,0.065073,0.065085,0.33312,0.333932,0.333912,0.516091,0.516093,0.51609,2.898475,2.898596,2.898587,110.003102,110.003375,110.003361,113.81922,113.8178,113.81777
8.1392,0.00141,0.000175,0.000176,0.059723,0.058271,0.058281,0.329519,0.330549,0.330517,0.515697,0.515701,0.515695,2.898016,2.89818,2.898166,110.002423,110.002796,110.002776,113.80679,113.80567,113.80561
11.417,0.000583,2.4e-05,2.5e-05,0.052478,0.049709,0.049715,0.324219,0.325533,0.325485,0.514933,0.514942,0.514932,2.897258,2.897483,2.897463,110.001488,110.001997,110.001969,113.79096,113.78969,113.78959
16.0147,0.000182,2e-06,2e-06,0.043983,0.039437,0.039436,0.316245,0.317951,0.317875,0.513443,0.513465,0.513444,2.895957,2.896279,2.896249,110.000184,110.000881,110.000844,113.76999,113.76802,113.76785
22.464,4e-05,0.0,0.0,0.034657,0.02804,0.028039,0.304101,0.306318,0.306216,0.510537,0.51059,0.510557,2.893659,2.894147,2.894104,109.998334,109.999295,109.999246,113.74133,113.73839,113.73816
31.5105,6e-06,0.0,0.0,0.025505,0.016899,0.016899,0.285847,0.288349,0.288199,0.504898,0.505016,0.504952,2.889518,2.890303,2.890237,109.995655,109.996996,109.996934,113.70143,113.69756,113.69722
44.2001,1e-06,0.0,0.0,0.01788,0.00796,0.007962,0.259897,0.260829,0.260641,0.494094,0.494318,0.494213,2.881966,2.883311,2.88322,109.991684,109.993582,109.99351,113.64552,113.64,113.63955
62.0,0.0,0.0,0.0,0.012591,0.00263,0.002634,0.226949,0.220252,0.220013,0.473895,0.474139,0.473951,2.868188,2.870596,2.870453,109.985667,109.988406,109.988314,113.56729,113.55602,113.55536
85.775,0.0,0.0,0.0,0.009355,0.00058,0.000583,0.192897,0.16778,0.167511,0.43981,0.439302,0.438973,2.844491,2.848812,2.848558,109.976764,109.980744,109.980598,113.46332,113.43722,113.43622
109.55,0.0,0.0,0.0,0.00763,0.00013,0.000131,0.169206,0.122362,0.122129,0.401004,0.398131,0.397745,2.815302,2.822036,2.821693,109.966746,109.972119,109.971918,113.35989,113.31478,113.31362
133.325,0.0,0.0,0.0,0.006472,3.1e-05,3.1e-05,0.15261,0.086399,0.08624,0.360949,0.353852,0.35342,2.781123,2.790597,2.790156,109.955436,109.962377,109.962117,113.25659,113.19326,113.19196
157.1,0.0,0.0,0.0,0.005587,8e-06,8e-06,0.140426,0.059632,0.059558,0.321906,0.309173,0.308668,2.74244,2.754813,2.754239,109.942736,109.95143,109.951101,113.1531,113.07506,113.07357
180.875,0.0,0.0,0.0,0.00488,2e-06,2e-06,0.131077,0.040485,0.040469,0.28501,0.265923,0.26541,2.699747,2.715081,2.714408,109.928651,109.939277,109.9389,113.04937,112.96077,112.95919
204.65,0.0,0.0,0.0,0.004299,1e-06,1e-06,0.123574,0.027171,0.027176,0.250878,0.225437,0.224963,2.653513,2.671779,2.671052,109.913193,109.925923,109.925513,112.94546,112.85031,112.84871
228.425,0.0,0.0,0.0,0.003812,0.0,0.0,0.117305,0.018096,0.018123,0.219773,0.188585,0.188153,2.604189,2.625268,2.624434,109.896375,109.911369,109.910884,112.84145,112.74332,112.74159
252.2,0.0,0.0,0.0,0.003398,0.0,0.0,0.111901,0.011998,0.012027,0.191752,0.155854,0.155471,2.552239,2.575924,2.575,109.878219,109.895631,109.895058,112.73751,112.63941,112.63756
275.975,0.0,0.0,0.0,0.003042,0.0,0.0,0.10713,0.007939,0.007966,0.166718,0.127376,0.12705,2.498077,2.524084,2.523057,109.858744,109.878712,109.878031,112.63371,112.53811,112.5361
299.75,0.0,0.0,0.0,0.002735,0.0,0.0,0.102846,0.005252,0.005278,0.144497,0.103042,0.102771,2.442091,2.470067,2.468916,109.837967,109.860619,109.859804,112.53014,112.43898,112.43677
323.525,0.0,0.0,0.0,0.002467,0.0,0.0,0.098952,0.003479,0.003498,0.124881,0.082578,0.082361,2.384646,2.414177,2.413,109.815905,109.841357,109.840446,112.42685,112.34159,112.3393
347.3,0.0,0.0,0.0,0.002232,0.0,0.0,0.095381,0.00231,0.002325,0.107647,0.06561,0.06545,2.326082,2.356707,2.355468,109.792579,109.820932,109.819897,112.32392,112.24556,112.24314
371.075,0.0,0.0,0.0,0.002026,0.0,0.0,0.092084,0.001538,0.001551,0.092571,0.051719,0.051609,2.266718,2.297933,2.296633,109.768009,109.799349,109.798182,112.22141,112.15054,112.14798
394.85,0.0,0.0,0.0,0.001844,0.0,0.0,0.089026,0.001029,0.001039,0.079438,0.040477,0.040402,2.206854,2.238128,2.236825,109.742223,109.776621,109.775344,112.11939,112.05626,112.05361
418.625,0.0,0.0,0.0,0.001683,0.0,0.0,0.086177,0.000691,0.000698,0.068041,0.031474,0.031424,2.146774,2.177557,2.176269,109.715252,109.752762,109.75138,112.01793,111.96248,111.95977
442.4,0.0,0.0,0.0,0.00154,0.0,0.0,0.083514,0.000466,0.000472,0.058185,0.024329,0.024302,2.086716,2.116449,2.115128,109.687121,109.727778,109.726252,111.91707,111.86902,111.86615
466.175,0.0,0.0,0.0,0.001412,0.0,0.0,0.081016,0.000317,0.000321,0.049687,0.018705,0.018693,2.026893,2.055022,2.053663,109.657855,109.701679,109.699998,111.81686,111.77572,111.77267
489.95,0.0,0.0,0.0,0.001298,0.0,0.0,0.078667,0.000216,0.000219,0.042383,0.01431,0.014306,1.967496,1.993476,1.992104,109.627482,109.674473,109.672652,111.71733,111.68248,111.67928
513.725,0.0,0.0,0.0,0.001196,0.0,0.0,0.076453,0.000148,0.00015,0.03612,0.010899,0.010897,1.908693,1.931997,1.930657,109.596028,109.646168,109.644244,111.61849,111.58921,111.58595
537.5,0.0,0.0,0.0,0.001104,0.0,0.0,0.074362,0.000102,0.000104,0.030765,0.008268,0.008271,1.85063,1.870755,1.869426,109.563521,109.616773,109.614707,111.52038,111.4959,111.49251
561.275,0.0,0.0,0.0,0.001022,0.0,0.0,0.072383,7.1e-05,7.2e-05,0.026195,0.006249,0.006256,1.793434,1.809907,1.808588,109.529989,109.586298,109.584072,111.42302,111.40252,111.39899
585.05,0.0,0.0,0.0,0.000947,0.0,0.0,0.070506,4.9e-05,5e-05,0.022304,0.004708,0.004717,1.737214,1.749596,1.7483,109.495463,109.55475,109.552367,111.32643,111.3091,111.30543
608.825,0.0,0.0,0.0,0.00088,0.0,0.0,0.068725,3.5e-05,3.5e-05,0.018996,0.003536,0.003546,1.68206,1.689949,1.688698,109.45997,109.522139,109.519621,111.23063,111.21566,111.2119
632.6,0.0,0.0,0.0,0.000818,0.0,0.0,0.06703,2.4e-05,2.5e-05,0.016189,0.002649,0.002657,1.628058,1.631093,1.629905,109.423548,109.488481,109.48586,111.13564,111.12225,111.11845
656.375,0.0,0.0,0.0,0.000763,0.0,0.0,0.065418,1.7e-05,1.8e-05,0.01381,0.00198,0.001987,1.575274,1.573135,1.572004,109.386232,109.45379,109.451054,111.0415,111.02892,111.02506
680.15,0.0,0.0,0.0,0.000712,0.0,0.0,0.063881,1.2e-05,1.3e-05,0.011796,0.001477,0.001483,1.523758,1.516166,1.51508,109.348058,109.418081,109.415196,110.94821,110.93574,110.93177
703.925,0.0,0.0,0.0,0.000666,0.0,0.0,0.062416,9e-06,9e-06,0.010092,0.0011,0.001106,1.473548,1.460267,1.459218,109.309069,109.381374,109.378322,110.85579,110.84275,110.83865
727.7,0.0,0.0,0.0,0.000625,0.0,0.0,0.061019,6e-06,7e-06,0.00865,0.000817,0.000823,1.424678,1.405509,1.404495,109.269318,109.343702,109.340478,110.76429,110.75003,110.7458
751.475,0.0,0.0,0.0,0.000586,0.0,0.0,0.059687,5e-06,5e-06,0.007431,0.000606,0.000611,1.37717,1.351954,1.350974,109.22886,109.305096,109.30171,110.67373,110.65766,110.6533
775.25,0.0,0.0,0.0,0.000552,0.0,0.0,0.058415,3e-06,3e-06,0.0064,0.000449,0.000453,1.331036,1.29965,1.298707,109.18774,109.265584,109.262056,110.58414,110.56569,110.56122
799.025,0.0,0.0,0.0,0.00052,0.0,0.0,0.057201,2e-06,3e-06,0.005528,0.000333,0.000336,1.286276,1.248636,1.247731,109.14599,109.225174,109.221536,110.49551,110.47415,110.46961
822.8,0.0,0.0,0.0,0.00049,0.0,0.0,0.056039,2e-06,2e-06,0.004789,0.000246,0.000248,1.242881,1.198939,1.198073,109.103625,109.183867,109.180105,110.40783,110.38305,110.37843
846.575,0.0,0.0,0.0,0.000463,0.0,0.0,0.054925,1e-06,1e-06,0.004162,0.000182,0.000184,1.200839,1.15058,1.149753,109.060662,109.14166,109.137749,110.32105,110.29242,110.28769
870.35,0.0,0.0,0.0,0.000439,0.0,0.0,0.053856,1e-06,1e-06,0.00363,0.000134,0.000136,1.160132,1.103575,1.102788,109.017116,109.098549,109.094477,110.23517,110.20226,110.1974
894.125,0.0,0.0,0.0,0.000416,0.0,0.0,0.052828,1e-06,1e-06,0.003178,9.9e-05,0.0001,1.120742,1.057935,1.057189,108.973011,109.054541,109.050307,110.15017,110.11258,110.1076
917.9,0.0,0.0,0.0,0.000395,0.0,0.0,0.051839,1e-06,1e-06,0.002792,7.3e-05,7.4e-05,1.082649,1.013664,1.012962,108.928371,109.00964,109.005255,110.06605,110.02338,110.01829
941.675,0.0,0.0,0.0,0.000375,0.0,0.0,0.050887,0.0,0.0,0.002462,5.4e-05,5.5e-05,1.045831,0.970764,0.970107,108.883223,108.963856,108.959339,109.98278,109.93467,109.9295
965.45,0.0,0.0,0.0,0.000357,0.0,0.0,0.04997,0.0,0.0,0.00218,4e-05,4e-05,1.010266,0.929236,0.928622,108.837599,108.917203,108.912579,109.90037,109.84648,109.84124
989.225,0.0,0.0,0.0,0.00034,0.0,0.0,0.049085,0.0,0.0,0.001938,2.9e-05,3e-05,0.975932,0.889073,0.888497,108.79153,108.869693,108.864988,109.81882,109.7588,109.75352
1013.0,0.0,0.0,0.0,0.000324,0.0,0.0,0.048231,0.0,0.0,0.001729,2.2e-05,2.2e-05,0.942799,0.850264,0.849723,108.745041,108.821335,108.816586,109.73812,109.67162,109.66633
