hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.013604,0.01362,0.01362,0.043983,0.043987,0.043986,0.176909,0.17691,0.17691,0.267362,0.267362,0.267362,1.500719,1.500719,1.500718,56.938554,56.938555,56.938555,58.94113,58.94115,58.94115
0.0184,0.013506,0.013527,0.013527,0.043966,0.04397,0.04397,0.176903,0.176906,0.176905,0.267362,0.267362,0.267362,1.500718,1.500719,1.500718,56.938553,56.938554,56.938553,58.94101,58.94104,58.94104
0.0258,0.013371,0.013397,0.013398,0.043942,0.043948,0.043947,0.176896,0.176899,0.176898,0.267362,0.267362,0.267362,1.500718,1.500718,1.500718,56.938552,56.938552,56.938552,58.94084,58.94088,58.94088
0.0362,0.013185,0.013218,0.013219,0.043907,0.043916,0.043915,0.176885,0.17689,0.176889,0.267362,0.267362,0.267362,1.500718,1.500718,1.500717,56.938549,56.93855,56.93855,58.94061,58.94065,58.94065
0.0508,0.012932,0.01297,0.012971,0.043859,0.043871,0.04387,0.176871,0.176877,0.176876,0.267362,0.267362,0.267362,1.500717,1.500717,1.500717,56.938546,56.938548,56.938547,58.94029,58.94034,58.94034
0.0713,0.012594,0.012632,0.012633,0.043791,0.043807,0.043807,0.17685,0.176859,0.176858,0.267362,0.267362,0.267362,1.500715,1.500716,1.500716,56.938541,56.938544,56.938543,58.93985,58.93992,58.93992
0.1,0.012147,0.012174,0.012176,0.043693,0.043716,0.043715,0.176819,0.176832,0.176831,0.267361,0.267361,0.267361,1.500714,1.500714,1.500714,56.938534,56.938538,56.938537,58.93927,58.93933,58.93933
0.1403,0.011571,0.011565,0.011568,0.043552,0.043583,0.043583,0.176773,0.176792,0.176791,0.267361,0.267361,0.267361,1.500711,1.500712,1.500711,56.938524,56.938529,56.938529,58.93849,58.93854,58.93854
0.1968,0.010846,0.010771,0.010773,0.043348,0.043391,0.043391,0.176705,0.176732,0.176731,0.26736,0.26736,0.26736,1.500706,1.500708,1.500707,56.938509,56.938517,56.938516,58.93747,58.93748,58.93748
0.276,0.009956,0.009758,0.009761,0.043055,0.043114,0.043113,0.176604,0.176644,0.176642,0.267359,0.267359,0.267359,1.500699,1.500702,1.500701,56.938487,56.938498,56.938497,58.93616,58.93608,58.93607
0.3871,0.008903,0.008512,0.008515,0.042636,0.042714,0.042714,0.176454,0.176512,0.17651,0.267357,0.267357,0.267357,1.500687,1.500692,1.500691,56.938453,56.938469,56.938468,58.93449,58.93426,58.93425
0.5431,0.007701,0.007045,0.007047,0.04204,0.042139,0.042138,0.176228,0.176314,0.176312,0.267353,0.267353,0.267353,1.500667,1.500676,1.500675,56.938403,56.938426,56.938425,58.93239,58.93195,58.93195
0.7617,0.006393,0.005426,0.005429,0.041201,0.041318,0.041318,0.175891,0.176018,0.176015,0.267347,0.267347,0.267347,1.500635,1.50065,1.500648,56.938326,56.938361,56.938359,58.92979,58.92912,58.92912
1.0685,0.005033,0.00378,0.003783,0.040041,0.040161,0.040162,0.175393,0.175579,0.175576,0.267335,0.267335,0.267335,1.500585,1.500608,1.500606,56.938211,56.938263,56.938261,58.9266,58.92573,58.92572
1.4988,0.003698,0.002282,0.002284,0.038499,0.03858,0.038583,0.17469,0.174954,0.17495,0.267315,0.267316,0.267315,1.50051,1.500547,1.500545,56.938049,56.938125,56.938122,58.92276,58.9218,58.9218
2.1024,0.002483,0.00112,0.001121,0.036527,0.036485,0.036489,0.173732,0.174091,0.174085,0.267281,0.267282,0.267281,1.500408,1.500461,1.500458,56.937832,56.93794,56.937935,58.91826,58.91738,58.91737
2.949,0.001484,0.000411,0.000411,0.034069,0.033765,0.03377,0.172432,0.172903,0.172894,0.267221,0.267222,0.267221,1.500267,1.500341,1.500336,56.937544,56.937694,56.937688,58.91302,58.91234,58.91232
4.1366,0.000763,0.0001,0.0001,0.031081,0.030306,0.030312,0.170655,0.17125,0.171237,0.267112,0.267113,0.267111,1.500065,1.500165,1.500158,56.937161,56.937367,56.937358,58.90684,58.9063,58.90628
5.8025,0.000322,1.4e-05,1.4e-05,0.027537,0.026035,0.026044,0.16819,0.168918,0.1689,0.266906,0.266909,0.266906,1.499764,1.499896,1.499888,56.936648,56.936928,56.936915,58.89937,58.8987,58.89867
8.1392,0.000104,1e-06,1e-06,0.02345,0.020983,0.02099,0.164705,0.165569,0.16554,0.266513,0.266517,0.266511,1.499293,1.499469,1.499456,56.935953,56.936333,56.936314,58.89002,58.88887,58.88881
11.417,2.3e-05,0.0,0.0,0.018897,0.01539,0.015394,0.159674,0.160676,0.160633,0.265753,0.265761,0.265751,1.49852,1.498759,1.498739,56.934999,56.935514,56.935487,58.87787,58.8761,58.876
16.0147,3e-06,0.0,0.0,0.014104,0.009804,0.009803,0.15231,0.153439,0.153368,0.264278,0.264295,0.264273,1.497202,1.497538,1.497506,56.933674,56.934373,56.934334,58.86157,58.85945,58.85929
22.464,0.0,0.0,0.0,0.009549,0.00505,0.00505,0.141585,0.142679,0.142582,0.261419,0.261453,0.261419,1.494886,1.495383,1.495336,56.931799,56.932754,56.932701,58.83924,58.83732,58.83709
31.5105,0.0,0.0,0.0,0.005881,0.001886,0.001886,0.126596,0.126819,0.126681,0.255943,0.255993,0.255928,1.490721,1.4915,1.491426,56.92908,56.930398,56.930326,58.80822,58.8066,58.80625
44.2001,0.0,0.0,0.0,0.003473,0.000436,0.000436,0.10756,0.104322,0.10415,0.245722,0.245702,0.245595,1.483141,1.484434,1.484323,56.925022,56.926875,56.926776,58.76492,58.76177,58.76128
62.0,0.0,0.0,0.0,0.002073,5.1e-05,5.1e-05,0.086679,0.075145,0.074958,0.22752,0.226954,0.226771,1.46936,1.471572,1.471395,56.9188,56.921464,56.921324,58.70443,58.69519,58.6945
85.775,0.0,0.0,0.0,0.001275,3e-06,3e-06,0.068257,0.044506,0.044348,0.199175,0.196523,0.196231,1.445878,1.449575,1.449288,56.909487,56.913357,56.913153,58.62407,58.60396,58.60302
109.55,0.0,0.0,0.0,0.000884,0.0,0.0,0.057079,0.024339,0.024239,0.169834,0.163388,0.16308,1.417407,1.422735,1.422372,56.89899,56.904215,56.903949,58.54419,58.51468,58.51364
133.325,0.0,0.0,0.0,0.000658,0.0,0.0,0.050011,0.012511,0.012458,0.142125,0.130804,0.130491,1.38474,1.391698,1.39125,56.887303,56.894026,56.893697,58.46484,58.42904,58.4279
157.1,0.0,0.0,0.0,0.000514,0.0,0.0,0.045191,0.006135,0.006116,0.117333,0.101099,0.10078,1.348625,1.357072,1.356517,56.874458,56.882811,56.882421,58.38612,58.34712,58.34583
180.875,0.0,0.0,0.0,0.000415,0.0,0.0,0.041612,0.002907,0.002903,0.095875,0.075647,0.075366,1.309714,1.319383,1.31874,56.860461,56.870566,56.870119,58.30808,58.2685,58.26713
204.65,0.0,0.0,0.0,0.000341,0.0,0.0,0.03873,0.001345,0.001345,0.077691,0.054979,0.054756,1.268543,1.279036,1.278353,56.845248,56.857223,56.856745,58.23055,58.19258,58.1912
228.425,0.0,0.0,0.0,0.000283,0.0,0.0,0.036271,0.000613,0.000615,0.06249,0.038931,0.038759,1.225591,1.236406,1.235636,56.828756,56.842714,56.842162,58.15339,58.11866,58.11717
252.2,0.0,0.0,0.0,0.000236,0.0,0.0,0.034121,0.000277,0.000278,0.049913,0.026925,0.026797,1.181377,1.191947,1.191114,56.810996,56.827032,56.826401,58.07664,58.04618,58.04459
275.975,0.0,0.0,0.0,0.000199,0.0,0.0,0.032214,0.000125,0.000125,0.039599,0.018223,0.018134,1.136372,1.146093,1.145189,56.791997,56.810188,56.809453,58.00038,57.97463,57.9729
299.75,0.0,0.0,0.0,0.000168,0.0,0.0,0.030506,5.6e-05,5.7e-05,0.031214,0.012091,0.01203,1.090992,1.099243,1.098251,56.771785,56.792187,56.791323,57.92466,57.90358,57.90166
323.525,0.0,0.0,0.0,0.000143,0.0,0.0,0.028964,2.5e-05,2.6e-05,0.024453,0.007878,0.007838,1.045603,1.051768,1.050775,56.750392,56.773036,56.772078,57.84955,57.83271,57.83072
347.3,0.0,0.0,0.0,0.000122,0.0,0.0,0.027564,1.1e-05,1.2e-05,0.019044,0.005048,0.005024,1.000524,1.00401,1.002985,56.727847,56.752742,56.751663,57.7751,57.76181,57.75968
371.075,0.0,0.0,0.0,0.000105,0.0,0.0,0.026285,5e-06,5e-06,0.014752,0.003185,0.003172,0.956024,0.956281,0.955226,56.704186,56.731314,56.730103,57.70135,57.69078,57.68851
394.85,0.0,0.0,0.0,9e-05,0.0,0.0,0.025112,2e-06,2e-06,0.01137,0.001982,0.001974,0.912331,0.908861,0.907831,56.679442,56.708759,56.707443,57.62835,57.6196,57.61725
418.625,0.0,0.0,0.0,7.8e-05,0.0,0.0,0.024033,1e-06,1e-06,0.008725,0.001217,0.001214,0.869645,0.862019,0.861031,56.653664,56.685098,56.683683,57.55614,57.54833,57.54593
442.4,0.0,0.0,0.0,6.8e-05,0.0,0.0,0.023036,1e-06,1e-06,0.006671,0.000739,0.000738,0.828115,0.815977,0.814993,56.626892,56.660341,56.658788,57.48478,57.47706,57.47452
466.175,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.022113,0.0,0.0,0.005084,0.000444,0.000444,0.787855,0.770928,0.769943,56.599168,56.634504,56.6328,57.41428,57.40588,57.40319
489.95,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.021256,0.0,0.0,0.003866,0.000264,0.000264,0.748948,0.727033,0.726067,56.570535,56.607597,56.605759,57.34466,57.3349,57.33209
513.725,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.020459,0.0,0.0,0.002934,0.000156,0.000156,0.711453,0.68443,0.683513,56.541037,56.579636,56.577697,57.27593,57.26422,57.26137
537.5,0.0,0.0,0.0,4e-05,0.0,0.0,0.019715,0.0,0.0,0.002226,9.1e-05,9.1e-05,0.675405,0.64323,0.642344,56.510715,56.550632,56.548554,57.2081,57.19395,57.19099
561.275,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.019019,0.0,0.0,0.001689,5.3e-05,5.3e-05,0.640824,0.60352,0.602663,56.479613,56.520598,56.518362,57.14118,57.12417,57.12108
585.05,0.0,0.0,0.0,3.2e-05,0.0,0.0,0.018367,0.0,0.0,0.001283,3.1e-05,3.1e-05,0.607711,0.565368,0.564546,56.447771,56.489544,56.487152,57.07516,57.05494,57.05173
608.825,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.017754,0.0,0.0,0.000977,1.8e-05,1.8e-05,0.576059,0.52882,0.528045,56.41523,56.457482,56.454954,57.01005,56.98632,56.98302
632.6,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.017179,0.0,0.0,0.000746,1e-05,1e-05,0.545848,0.493908,0.493192,56.382031,56.424424,56.421794,56.94583,56.91834,56.915
656.375,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.016636,0.0,0.0,0.000572,6e-06,6e-06,0.517051,0.460645,0.45999,56.348215,56.390379,56.387642,56.8825,56.85103,56.84764
680.15,0.0,0.0,0.0,2e-05,0.0,0.0,0.016124,0.0,0.0,0.000441,3e-06,3e-06,0.48964,0.429036,0.428433,56.313825,56.355364,56.352486,56.82005,56.7844,56.78092
703.925,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.015639,0.0,0.0,0.000342,2e-06,2e-06,0.463578,0.399072,0.398514,56.278905,56.319393,56.316353,56.75848,56.71847,56.71487
727.7,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.015181,0.0,0.0,0.000267,1e-06,1e-06,0.438825,0.37073,0.370211,56.243491,56.282477,56.279268,56.69778,56.65321,56.64948
751.475,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.014747,0.0,0.0,0.00021,1e-06,1e-06,0.415337,0.343978,0.343496,56.207624,56.244627,56.241255,56.63793,56.58861,56.58475
775.25,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.014334,0.0,0.0,0.000166,0.0,0.0,0.393066,0.318777,0.31833,56.171339,56.205855,56.20234,56.57892,56.52463,56.52067
799.025,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.013942,0.0,0.0,0.000133,0.0,0.0,0.371968,0.295083,0.294671,56.134676,56.166174,56.162545,56.52073,56.46126,56.45722
822.8,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.01357,0.0,0.0,0.000107,0.0,0.0,0.351997,0.272847,0.272466,56.097673,56.125599,56.121841,56.46336,56.39845,56.39431
846.575,0.0,0.0,0.0,1e-05,0.0,0.0,0.013215,0.0,0.0,8.7e-05,0.0,0.0,0.333105,0.252014,0.251663,56.060375,56.084152,56.080235,56.40679,56.33617,56.3319
870.35,0.0,0.0,0.0,9e-06,0.0,0.0,0.012878,0.0,0.0,7.1e-05,0.0,0.0,0.315249,0.23253,0.232207,56.022828,56.041856,56.037765,56.35103,56.27439,56.26997
894.125,0.0,0.0,0.0,9e-06,0.0,0.0,0.012557,0.0,0.0,5.9e-05,0.0,0.0,0.298382,0.214336,0.214041,55.985075,55.998737,55.994466,56.29608,56.21307,56.20851
917.9,0.0,0.0,0.0,8e-06,0.0,0.0,0.012251,0.0,0.0,4.9e-05,0.0,0.0,0.282461,0.197373,0.197103,55.947157,55.954818,55.95037,56.24192,56.15219,56.14747
941.675,0.0,0.0,0.0,7e-06,0.0,0.0,0.011959,0.0,0.0,4.1e-05,0.0,0.0,0.267439,0.18158,0.181335,55.909107,55.910113,55.905503,56.18855,56.09169,56.08684
965.45,0.0,0.0,0.0,7e-06,0.0,0.0,0.011681,0.0,0.0,3.4e-05,0.0,0.0,0.253274,0.166897,0.166675,55.870954,55.864639,55.859886,56.13595,56.03154,56.02656
989.225,0.0,0.0,0.0,6e-06,0.0,0.0,0.011415,0.0,0.0,2.9e-05,0.0,0.0,0.23992,0.153264,0.153063,55.832727,55.818405,55.813539,56.0841,55.97167,55.9666
1013.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.011161,0.0,0.0,2.5e-05,0.0,0.0,0.227338,0.140621,0.140441,55.794448,55.771423,55.766477,56.03298,55.91204,55.90692
