hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.013604,0.01362,0.013621,0.043983,0.043986,0.043986,0.176909,0.17691,0.17691,0.267362,0.267362,0.267362,1.500719,1.500719,1.500718,56.938554,56.938555,56.938554,58.94113,58.94115,58.94115
0.0184,0.013506,0.013527,0.013528,0.043966,0.04397,0.04397,0.176903,0.176906,0.176905,0.267362,0.267362,0.267362,1.500718,1.500719,1.500718,56.938553,56.938554,56.938553,58.94101,58.94104,58.94104
0.0258,0.013371,0.013398,0.013398,0.043941,0.043947,0.043947,0.176896,0.176899,0.176898,0.267362,0.267362,0.267362,1.500718,1.500718,1.500718,56.938552,56.938552,56.938552,58.94084,58.94088,58.94088
0.0362,0.013185,0.013218,0.013219,0.043907,0.043915,0.043915,0.176885,0.17689,0.176889,0.267362,0.267362,0.267362,1.500717,1.500718,1.500717,56.938549,56.93855,56.93855,58.94061,58.94065,58.94065
0.0508,0.012933,0.012971,0.012972,0.043858,0.04387,0.04387,0.17687,0.176877,0.176876,0.267362,0.267362,0.267362,1.500717,1.500717,1.500717,56.938546,56.938548,56.938547,58.94029,58.94034,58.94034
0.0713,0.012595,0.012633,0.012634,0.043789,0.043806,0.043805,0.176849,0.176858,0.176857,0.267362,0.267362,0.267362,1.500715,1.500716,1.500715,56.938541,56.938544,56.938543,58.93985,58.93992,58.93992
0.1,0.01215,0.012177,0.012179,0.04369,0.043713,0.043713,0.176817,0.17683,0.17683,0.267361,0.267361,0.267361,1.500714,1.500714,1.500714,56.938534,56.938538,56.938537,58.93927,58.93933,58.93933
0.1403,0.011575,0.01157,0.011573,0.043547,0.043579,0.043579,0.176771,0.17679,0.176789,0.267361,0.267361,0.267361,1.50071,1.500712,1.500711,56.938524,56.938529,56.938528,58.93849,58.93854,58.93854
0.1968,0.01085,0.010778,0.01078,0.043342,0.043385,0.043385,0.176702,0.17673,0.176728,0.26736,0.26736,0.26736,1.500706,1.500708,1.500707,56.938509,56.938516,56.938515,58.93747,58.93748,58.93748
0.276,0.009961,0.009767,0.009769,0.043047,0.043106,0.043106,0.1766,0.17664,0.176638,0.267359,0.267359,0.267359,1.500698,1.500701,1.500701,56.938486,56.938497,56.938496,58.93615,58.93607,58.93607
0.3871,0.008907,0.008521,0.008524,0.042626,0.042704,0.042704,0.176448,0.176507,0.176505,0.267357,0.267357,0.267357,1.500686,1.500691,1.50069,56.938452,56.938468,56.938467,58.93448,58.93425,58.93425
0.5431,0.007705,0.007054,0.007056,0.042028,0.042128,0.042127,0.176221,0.176308,0.176306,0.267353,0.267353,0.267353,1.500666,1.500675,1.500674,56.938401,56.938425,56.938424,58.93237,58.93194,58.93194
0.7617,0.006394,0.005432,0.005434,0.041192,0.041309,0.041309,0.175885,0.176013,0.176011,0.267347,0.267347,0.267347,1.500635,1.500649,1.500648,56.938325,56.93836,56.938358,58.92978,58.92911,58.92911
1.0685,0.005029,0.003773,0.003775,0.040053,0.040171,0.040173,0.175405,0.175588,0.175585,0.267336,0.267336,0.267335,1.500587,1.50061,1.500608,56.938215,56.938266,56.938264,58.92663,58.92574,58.92574
1.4988,0.003692,0.002262,0.002264,0.038553,0.038631,0.038634,0.174738,0.174994,0.174989,0.267317,0.267317,0.267316,1.500521,1.500555,1.500552,56.938065,56.938138,56.938135,58.92288,58.9219,58.92189
2.1024,0.002478,0.001101,0.001103,0.036623,0.036581,0.036584,0.173822,0.174167,0.17416,0.267284,0.267284,0.267283,1.500427,1.500476,1.500472,56.93786,56.937964,56.937959,58.91849,58.91757,58.91756
2.949,0.001483,0.0004,0.000401,0.034204,0.033905,0.03391,0.172568,0.17302,0.17301,0.267225,0.267226,0.267224,1.500296,1.500362,1.500357,56.937586,56.93773,56.937723,58.91336,58.91264,58.91262
4.1366,0.000765,9.7e-05,9.7e-05,0.031248,0.030485,0.030492,0.170841,0.171411,0.171397,0.267116,0.267118,0.267115,1.500105,1.500194,1.500187,56.937218,56.937416,56.937406,58.90729,58.90672,58.90669
5.8025,0.000325,1.3e-05,1.3e-05,0.027726,0.026242,0.02625,0.168427,0.169127,0.169108,0.266912,0.266913,0.26691,1.499815,1.499935,1.499926,56.936722,56.936991,56.936977,58.89993,58.89922,58.89918
8.1392,0.000106,1e-06,1e-06,0.023648,0.021201,0.021207,0.164997,0.165833,0.165801,0.266518,0.266522,0.266515,1.499357,1.499519,1.499504,56.936045,56.936412,56.936392,58.89067,58.88949,58.88942
11.417,2.3e-05,0.0,0.0,0.019093,0.015596,0.015599,0.160026,0.161005,0.160959,0.265757,0.265765,0.265755,1.498601,1.498822,1.498802,56.935115,56.935613,56.935586,58.87862,58.8768,58.8767
16.0147,3e-06,0.0,0.0,0.014289,0.009972,0.009971,0.152728,0.153839,0.153768,0.264277,0.264294,0.264273,1.497306,1.49762,1.497588,56.933819,56.934497,56.93446,58.86242,58.86022,58.86006
22.464,0.0,0.0,0.0,0.009719,0.005159,0.005159,0.142071,0.14315,0.143058,0.261407,0.261442,0.26141,1.49502,1.49549,1.495446,56.931983,56.932912,56.932863,58.8402,58.83815,58.83794
31.5105,0.0,0.0,0.0,0.00605,0.00194,0.00194,0.127194,0.12737,0.127242,0.255905,0.255956,0.255893,1.49091,1.491655,1.491588,56.929328,56.930612,56.93055,58.80939,58.80753,58.80721
44.2001,0.0,0.0,0.0,0.003655,0.000453,0.000453,0.108381,0.104932,0.104785,0.245605,0.245584,0.245484,1.483444,1.484691,1.4846,56.925397,56.927199,56.927127,58.76648,58.76286,58.76245
62.0,0.0,0.0,0.0,0.002284,5.3e-05,5.3e-05,0.088001,0.075688,0.07553,0.227181,0.226585,0.226411,1.469915,1.472068,1.471925,56.919446,56.922024,56.921931,58.70683,58.69642,58.69585
85.775,0.0,0.0,0.0,0.00152,3e-06,3e-06,0.070509,0.044741,0.044602,0.198406,0.195523,0.19524,1.446901,1.450562,1.450311,56.910644,56.914363,56.914217,58.62798,58.60519,58.60437
109.55,0.0,0.0,0.0,0.001145,0.0,0.0,0.060222,0.024313,0.024224,0.168807,0.161671,0.161368,1.418961,1.424337,1.424001,56.900742,56.90574,56.905538,58.54988,58.51606,58.51513
133.325,0.0,0.0,0.0,0.000906,0.0,0.0,0.053598,0.012412,0.012368,0.141232,0.128738,0.128434,1.386766,1.39384,1.393413,56.88957,56.896002,56.89574,58.47207,58.43099,58.42996
157.1,0.0,0.0,0.0,0.000729,0.0,0.0,0.048755,0.006064,0.006049,0.116796,0.099186,0.098873,1.35095,1.359515,1.358967,56.877032,56.885058,56.884729,58.39426,58.34982,58.34862
180.875,0.0,0.0,0.0,0.000594,0.0,0.0,0.044923,0.00287,0.002867,0.095663,0.074133,0.073856,1.312148,1.321887,1.321253,56.863143,56.872912,56.872534,58.31647,58.2718,58.27051
204.65,0.0,0.0,0.0,0.000487,0.0,0.0,0.041732,0.001328,0.001328,0.077688,0.05388,0.053661,1.270956,1.281459,1.280785,56.84792,56.859566,56.859156,58.23878,58.19623,58.19493
228.425,0.0,0.0,0.0,0.000403,0.0,0.0,0.038991,0.000606,0.000607,0.062594,0.038165,0.037996,1.227936,1.23871,1.237949,56.831382,56.845023,56.844537,58.16131,58.1225,58.12109
252.2,0.0,0.0,0.0,0.000335,0.0,0.0,0.036592,0.000274,0.000275,0.050063,0.026407,0.026281,1.18363,1.194122,1.193294,56.813563,56.829298,56.828725,58.08418,58.0501,58.04858
275.975,0.0,0.0,0.0,0.00028,0.0,0.0,0.034465,0.000123,0.000124,0.039761,0.017882,0.017794,1.138512,1.148129,1.147226,56.794489,56.812396,56.811715,58.00751,57.97853,57.97686
299.75,0.0,0.0,0.0,0.000235,0.0,0.0,0.032562,5.5e-05,5.6e-05,0.031369,0.011872,0.011812,1.093001,1.101132,1.10014,56.774186,56.794324,56.79351,57.93135,57.90738,57.90552
323.525,0.0,0.0,0.0,0.000199,0.0,0.0,0.030846,2.5e-05,2.5e-05,0.024592,0.00774,0.007701,1.047468,1.053504,1.052511,56.752685,56.775087,56.774176,57.85579,57.83636,57.83441
347.3,0.0,0.0,0.0,0.000169,0.0,0.0,0.029289,1.1e-05,1.1e-05,0.019165,0.004963,0.00494,1.002233,1.005589,1.004568,56.730014,56.754692,56.753658,57.78087,57.76526,57.76318
371.075,0.0,0.0,0.0,0.000144,0.0,0.0,0.027869,5e-06,5e-06,0.014852,0.003134,0.003122,0.95757,0.957701,0.956655,56.706208,56.733145,56.731979,57.70664,57.69399,57.69176
394.85,0.0,0.0,0.0,0.000123,0.0,0.0,0.026569,2e-06,2e-06,0.011453,0.001952,0.001945,0.913717,0.910131,0.909108,56.681305,56.710459,56.709183,57.63317,57.62254,57.62024
418.625,0.0,0.0,0.0,0.000106,0.0,0.0,0.025375,1e-06,1e-06,0.008793,0.001201,0.001197,0.870872,0.863144,0.862158,56.655349,56.686647,56.685268,57.56049,57.55099,57.54862
442.4,0.0,0.0,0.0,9.1e-05,0.0,0.0,0.024273,1e-06,1e-06,0.006725,0.00073,0.000729,0.829181,0.81696,0.815975,56.628377,56.66172,56.660197,57.48865,57.47941,57.4769
466.175,0.0,0.0,0.0,7.9e-05,0.0,0.0,0.023254,0.0,0.0,0.005127,0.000439,0.000439,0.788759,0.771771,0.770784,56.600426,56.635685,56.634008,57.41764,57.4079,57.40523
489.95,0.0,0.0,0.0,6.9e-05,0.0,0.0,0.022308,0.0,0.0,0.003899,0.000262,0.000262,0.749688,0.727739,0.726771,56.571537,56.608552,56.606736,57.3475,57.33655,57.33377
513.725,0.0,0.0,0.0,6e-05,0.0,0.0,0.021429,0.0,0.0,0.00296,0.000155,0.000155,0.712029,0.685001,0.684083,56.541749,56.58033,56.578411,57.27823,57.26549,57.26265
537.5,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.020608,0.0,0.0,0.002245,9.1e-05,9.1e-05,0.675818,0.643671,0.642787,56.511103,56.551028,56.548968,57.20983,57.19479,57.19185
561.275,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.019842,0.0,0.0,0.001703,5.3e-05,5.3e-05,0.641074,0.603836,0.602986,56.479638,56.520657,56.518438,57.1423,57.12455,57.12148
585.05,0.0,0.0,0.0,4e-05,0.0,0.0,0.019124,0.0,0.0,0.001293,3.1e-05,3.1e-05,0.607802,0.565565,0.564756,56.447397,56.489225,56.486851,57.07566,57.05482,57.05164
608.825,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.01845,0.0,0.0,0.000983,1.8e-05,1.8e-05,0.575995,0.528907,0.52815,56.414421,56.456743,56.454235,57.00989,56.98567,56.9824
632.6,0.0,0.0,0.0,3.2e-05,0.0,0.0,0.017817,0.0,0.0,0.00075,1e-05,1e-05,0.545639,0.493897,0.493202,56.380756,56.423228,56.420617,56.94499,56.91713,56.91383
656.375,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.017222,0.0,0.0,0.000575,6e-06,6e-06,0.516711,0.460553,0.459913,56.34645,56.388694,56.38597,56.88099,56.84925,56.84589
680.15,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.01666,0.0,0.0,0.000442,3e-06,3e-06,0.48918,0.428874,0.428281,56.311547,56.353156,56.350285,56.81785,56.78203,56.77857
703.925,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.01613,0.0,0.0,0.000342,2e-06,2e-06,0.463009,0.398851,0.398297,56.2761,56.316638,56.313602,56.7556,56.71549,56.7119
727.7,0.0,0.0,0.0,2e-05,0.0,0.0,0.015631,0.0,0.0,0.000267,1e-06,1e-06,0.438162,0.370461,0.369944,56.240169,56.279171,56.275965,56.69425,56.64963,56.64591
751.475,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.01516,0.0,0.0,0.000209,1e-06,1e-06,0.414597,0.343674,0.343192,56.203814,56.240788,56.237422,56.6338,56.58446,56.58061
775.25,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.014715,0.0,0.0,0.000165,0.0,0.0,0.39227,0.31845,0.318003,56.167087,56.201516,56.19801,56.57425,56.51997,56.51601
799.025,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.014294,0.0,0.0,0.000132,0.0,0.0,0.371131,0.294742,0.294329,56.130024,56.161367,56.157752,56.51559,56.45611,56.45208
822.8,0.0,0.0,0.0,1.3e-05,0.0,0.0,0.013895,0.0,0.0,0.000106,0.0,0.0,0.351129,0.272499,0.272118,56.092648,56.12034,56.116604,56.45779,56.39284,56.38872
846.575,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.013516,0.0,0.0,8.6e-05,0.0,0.0,0.332214,0.251663,0.251314,56.054981,56.078434,56.074551,56.40081,56.3301,56.32586
870.35,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.013156,0.0,0.0,7e-05,0.0,0.0,0.314336,0.232178,0.231858,56.017044,56.035647,56.031606,56.34462,56.26783,56.26346
894.125,0.0,0.0,0.0,1e-05,0.0,0.0,0.012813,0.0,0.0,5.8e-05,0.0,0.0,0.297447,0.213985,0.213693,55.978864,55.991984,55.987784,56.28919,56.20597,56.20148
917.9,0.0,0.0,0.0,9e-06,0.0,0.0,0.012486,0.0,0.0,4.8e-05,0.0,0.0,0.2815,0.197023,0.196759,55.94047,55.947454,55.943105,56.23451,56.14448,56.13986
941.675,0.0,0.0,0.0,8e-06,0.0,0.0,0.012174,0.0,0.0,4e-05,0.0,0.0,0.266451,0.181231,0.180994,55.901891,55.902065,55.897588,56.18056,56.0833,56.07858
965.45,0.0,0.0,0.0,8e-06,0.0,0.0,0.011875,0.0,0.0,3.4e-05,0.0,0.0,0.252258,0.166551,0.166339,55.863158,55.855832,55.851251,56.12733,56.02238,56.01759
989.225,0.0,0.0,0.0,7e-06,0.0,0.0,0.01159,0.0,0.0,2.8e-05,0.0,0.0,0.238879,0.152924,0.152733,55.824304,55.80877,55.80411,56.07481,55.96169,55.95684
1013.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.011317,0.0,0.0,2.4e-05,0.0,0.0,0.226271,0.14029,0.140118,55.785353,55.760887,55.756186,56.02297,55.90118,55.8963
