hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
4.9695,0.00962794,0.00666636,0.00667378,0.02411729,0.02660143,0.02658507,0.01269368,0.01179045,0.01181763,0.00103983,0.00103541,0.00103971,0.00146998,0.00131333,0.00132622,0.00252503,0.00215285,0.00217326,0.05147374,0.04955983,0.04961568
6.9709,0.00491466,0.00201104,0.00201565,0.02147614,0.02457406,0.02458309,0.01301092,0.01222186,0.01226723,0.00142331,0.00141594,0.00142857,0.00165861,0.00150553,0.0015233,0.00245266,0.00209325,0.00211388,0.04493629,0.04382168,0.04393172
9.7781,0.00212783,0.00038848,0.00039006,0.01865803,0.02205122,0.02206066,0.01364976,0.01292077,0.0129588,0.00196787,0.00195478,0.00196355,0.00195319,0.00179416,0.00180906,0.00240741,0.00205718,0.00207666,0.0407641,0.0411666,0.04125879
13.7158,0.00073652,4.177e-05,4.199e-05,0.01559865,0.01886207,0.01887412,0.01464067,0.01392043,0.01397281,0.00273498,0.00271167,0.00273228,0.00238793,0.00220979,0.00223053,0.00239459,0.00204918,0.00206747,0.03849334,0.03979492,0.0399192
19.2394,0.00018611,2.11e-06,2.13e-06,0.01220652,0.01491811,0.01491767,0.01589591,0.01522735,0.01526146,0.0038039,0.00376408,0.00377881,0.00300744,0.00279182,0.00280774,0.00242205,0.00207595,0.00209056,0.03752193,0.03877942,0.03885837
26.9872,3.142e-05,4e-08,4e-08,0.00854096,0.01039613,0.01039554,0.01703373,0.01676848,0.01681385,0.00526242,0.00520152,0.00523106,0.00386483,0.00358696,0.00360855,0.00249954,0.00214565,0.00215809,0.0372329,0.03809878,0.03820712
37.8553,3.65e-06,0.0,0.0,0.00507202,0.00594707,0.00594584,0.01726379,0.01830801,0.01833353,0.00718732,0.00711684,0.0071438,0.00502371,0.00465154,0.00466811,0.00264219,0.00227099,0.00227745,0.03719268,0.03829446,0.03836873
53.1,3.5e-07,0.0,0.0,0.00250834,0.00252787,0.0025269,0.01562576,0.0192448,0.01926834,0.00957992,0.0095701,0.00960991,0.00653438,0.00603017,0.00605516,0.00285343,0.0024547,0.00246456,0.03710218,0.03982763,0.03992487
73.8875,4e-08,0.0,0.0,0.00114922,0.00072801,0.00072835,0.01209117,0.01863172,0.01864248,0.01210244,0.01237008,0.01242003,0.00841442,0.00773528,0.00777446,0.00316122,0.00272074,0.00273967,0.03691851,0.04218584,0.04230498
97.6625,1e-08,0.0,0.0,0.00061243,0.00015964,0.00016034,0.00841198,0.01612677,0.0161143,0.01377892,0.01461883,0.01463904,0.01036409,0.00950735,0.00953911,0.00355729,0.00306265,0.00308222,0.03672471,0.04347523,0.04353501
121.4375,0.0,0.0,0.0,0.00041116,3.536e-05,3.558e-05,0.00589285,0.01276993,0.01274347,0.0142226,0.01572245,0.01573903,0.01213613,0.01116332,0.01119803,0.00401554,0.00345885,0.00348021,0.03667827,0.04314991,0.04319632
145.2125,0.0,0.0,0.0,0.00031425,8.17e-06,8.25e-06,0.00432619,0.00950441,0.00947417,0.01386309,0.01586474,0.01589042,0.01373517,0.01270609,0.01275325,0.00450974,0.00388732,0.0039114,0.03674844,0.04197073,0.04203749
168.9875,0.0,0.0,0.0,0.00025104,2e-06,2.03e-06,0.00331951,0.00679847,0.00677787,0.01310075,0.01535729,0.01536014,0.0151593,0.01410798,0.01414323,0.00500104,0.00431512,0.00433242,0.03683165,0.04058085,0.04061569
192.7625,0.0,0.0,0.0,0.00020636,5.2e-07,5.3e-07,0.00266426,0.00472764,0.00472021,0.01211957,0.01437575,0.01436164,0.01641642,0.01537567,0.01539469,0.0054886,0.00474189,0.00475323,0.03689522,0.03922147,0.0392303
216.5375,0.0,0.0,0.0,0.000173,1.4e-07,1.5e-07,0.00222584,0.00322249,0.00321434,0.01104455,0.01308511,0.01307056,0.01751362,0.01651508,0.01655332,0.00597195,0.00516757,0.00519459,0.03692896,0.0379904,0.03803295
240.3125,0.0,0.0,0.0,0.000147,4e-08,4e-08,0.0019189,0.002165,0.0021647,0.00994932,0.01162222,0.01160476,0.01844611,0.01752099,0.01755304,0.00644648,0.00558848,0.00561951,0.03690781,0.03689674,0.03694205
264.0875,0.0,0.0,0.0,0.0001262,1e-08,1e-08,0.00169405,0.00144127,0.0014419,0.008889,0.01011183,0.01009145,0.01923156,0.01840737,0.01844364,0.00691501,0.00600734,0.00604604,0.03685582,0.03596783,0.03602303
287.8625,0.0,0.0,0.0,0.00010921,0.0,0.0,0.00152123,0.00095408,0.00095451,0.00789006,0.0086405,0.00862111,0.01987921,0.01918047,0.01922447,0.00737753,0.00642443,0.00647178,0.03677724,0.03519948,0.03527186
311.6375,0.0,0.0,0.0,9.51e-05,0.0,0.0,0.00138268,0.00062967,0.00063219,0.00696518,0.00726647,0.00724719,0.02039725,0.0198452,0.01985451,0.00783354,0.00683958,0.00687389,0.03667376,0.03458093,0.03460778
335.4125,0.0,0.0,0.0,8.326e-05,0.0,0.0,0.0012679,0.00041517,0.0004163,0.00611935,0.00602486,0.00600472,0.02079418,0.02040651,0.02042849,0.00828255,0.00725264,0.00729623,0.03654725,0.03409917,0.03414573
359.1875,0.0,0.0,0.0,7.321e-05,0.0,0.0,0.00117043,0.00027389,0.00027476,0.00535308,0.00493242,0.00491469,0.0210788,0.02086947,0.02089088,0.0087241,0.00766345,0.00771072,0.03639963,0.03373924,0.03379105
382.9625,0.0,0.0,0.0,6.462e-05,0.0,0.0,0.00108592,0.00018099,0.0001821,0.00466336,0.0039917,0.00397926,0.02125594,0.02123536,0.02123663,0.00915597,0.00807029,0.00810933,0.03622581,0.03347834,0.03350732
406.7375,0.0,0.0,0.0,5.722e-05,0.0,0.0,0.00101156,0.00011991,0.00012089,0.00404661,0.00319686,0.00318799,0.02133288,0.02150764,0.02150221,0.00957669,0.00847208,0.00850911,0.03602496,0.03329649,0.0333202
430.5125,0.0,0.0,0.0,5.084e-05,0.0,0.0,0.00094572,7.974e-05,8.034e-05,0.0034997,0.0025371,0.00252891,0.02132517,0.02169787,0.02170982,0.00998861,0.00887108,0.00892231,0.03581003,0.03318578,0.03324138
454.2875,0.0,0.0,0.0,4.531e-05,0.0,0.0,0.0008869,5.325e-05,5.371e-05,0.00301723,0.00199706,0.00199147,0.02124151,0.02181143,0.02182509,0.01039141,0.00926719,0.00932225,0.03558237,0.03312892,0.03319252
478.0625,0.0,0.0,0.0,4.049e-05,0.0,0.0,0.00083399,3.572e-05,3.612e-05,0.00259371,0.00156038,0.00155768,0.02109028,0.02185371,0.02185809,0.01078481,0.00966033,0.00970991,0.03534328,0.03311014,0.03316179
501.8375,0.0,0.0,0.0,3.629e-05,0.0,0.0,0.00078611,2.408e-05,2.441e-05,0.00222361,0.00121107,0.00121063,0.02087945,0.02183005,0.0218187,0.01116853,0.01005043,0.01008714,0.03509399,0.03311563,0.03314088
525.6125,0.0,0.0,0.0,3.26e-05,0.0,0.0,0.00074256,1.632e-05,1.652e-05,0.0019016,0.0009343,0.00093254,0.02061658,0.0217457,0.02174179,0.01154236,0.01043745,0.010488,0.0348357,0.03313377,0.03317884
549.3875,0.0,0.0,0.0,2.935e-05,0.0,0.0,0.00070276,1.112e-05,1.125e-05,0.00162257,0.00071687,0.0007153,0.02030872,0.0216058,0.02160218,0.01190609,0.01082132,0.0108779,0.03456949,0.0331551,0.03320663
573.1625,0.0,0.0,0.0,2.649e-05,0.0,0.0,0.00066626,7.61e-06,7.71e-06,0.00138168,0.00054734,0.00054649,0.0199624,0.02141535,0.02140712,0.01225953,0.01120199,0.01125751,0.03429637,0.03317229,0.03321883
596.9375,0.0,0.0,0.0,2.396e-05,0.0,0.0,0.00063266,5.24e-06,5.32e-06,0.00117448,0.00041606,0.00041594,0.01958366,0.02117918,0.0211632,0.0126025,0.01157939,0.01162742,0.03401726,0.03317987,0.03321189
620.7125,0.0,0.0,0.0,2.171e-05,0.0,0.0,0.00060153,3.63e-06,3.69e-06,0.00099667,0.00031497,0.00031545,0.01917468,0.02089858,0.02087638,0.01293249,0.01195128,0.01198805,0.03372709,0.03316846,0.03318357
644.4875,0.0,0.0,0.0,1.971e-05,0.0,0.0,0.0005726,2.53e-06,2.57e-06,0.00084468,0.00023758,0.00023798,0.01874213,0.02057966,0.02055917,0.01324985,0.01231802,0.01235864,0.03342897,0.03313778,0.03315837
668.2625,0.0,0.0,0.0,1.792e-05,0.0,0.0,0.00054564,1.77e-06,1.8e-06,0.00071519,0.00017865,0.00017885,0.01829218,0.0202285,0.02021275,0.0135546,0.01267965,0.01273259,0.03312553,0.03308857,0.03312599
692.0375,0.0,0.0,0.0,1.632e-05,0.0,0.0,0.00052025,1.24e-06,1.27e-06,0.00060516,0.00013398,0.00013417,0.01782806,0.01984862,0.01983538,0.01384402,0.01303365,0.01309312,0.03281379,0.03301749,0.03306394
715.8125,0.0,0.0,0.0,1.487e-05,0.0,0.0,0.00049609,8.8e-07,9e-07,0.00051184,0.00010023,0.00010048,0.0173525,0.01944332,0.01943105,0.01411464,0.01337674,0.01343761,0.03248993,0.03292117,0.03297003
739.5875,0.0,0.0,0.0,1.356e-05,0.0,0.0,0.00047306,6.3e-07,6.4e-07,0.00043284,7.483e-05,7.512e-05,0.01686877,0.01901632,0.01900404,0.01436559,0.01370789,0.01376559,0.03215381,0.03279966,0.03284538
763.3625,0.0,0.0,0.0,1.238e-05,0.0,0.0,0.00045134,4.5e-07,4.6e-07,0.0003661,5.575e-05,5.606e-05,0.01638097,0.01857188,0.01855902,0.01460039,0.01403017,0.01408053,0.03181118,0.03265824,0.03269607
787.1375,0.0,0.0,0.0,1.133e-05,0.0,0.0,0.00043115,3.2e-07,3.3e-07,0.00030979,4.146e-05,4.177e-05,0.01589313,0.0181141,0.01810038,0.01482457,0.01434859,0.01438769,0.03146996,0.03250446,0.03253017
810.9125,0.0,0.0,0.0,1.039e-05,0.0,0.0,0.00041257,2.3e-07,2.4e-07,0.00026236,3.077e-05,3.099e-05,0.01540827,0.01764634,0.01763256,0.01504237,0.01466712,0.01471113,0.03113596,0.03234446,0.03237491
834.6875,0.0,0.0,0.0,9.56e-06,0.0,0.0,0.0003955,1.7e-07,1.7e-07,0.00022245,2.281e-05,2.296e-05,0.01492823,0.01717114,0.01715732,0.0152552,0.01498711,0.01504,0.03081094,0.03218122,0.03222045
858.4625,0.0,0.0,0.0,8.81e-06,0.0,0.0,0.0003797,1.2e-07,1.3e-07,0.0001889,1.688e-05,1.7e-05,0.01445399,0.01669044,0.01667626,0.01546188,0.01530748,0.01536475,0.03049328,0.03201493,0.03205813
882.2375,0.0,0.0,0.0,8.13e-06,0.0,0.0,0.00036496,9e-08,9e-08,0.00016068,1.249e-05,1.258e-05,0.01398626,0.01620602,0.01619126,0.01566068,0.01562658,0.01568403,0.03018072,0.03184517,0.03188797
906.0125,0.0,0.0,0.0,7.52e-06,0.0,0.0,0.00035114,7e-08,7e-08,0.00013697,9.23e-06,9.3e-06,0.01352576,0.01571961,0.01570418,0.01585048,0.01594325,0.01599706,0.02987186,0.03167216,0.03171061
929.7875,0.0,0.0,0.0,6.96e-06,0.0,0.0,0.00033812,5e-08,5e-08,0.00011702,6.81e-06,6.88e-06,0.01307324,0.01523289,0.01521678,0.01603084,0.01625699,0.0163036,0.02956618,0.03149674,0.0315273
953.5625,0.0,0.0,0.0,6.46e-06,0.0,0.0,0.0003258,4e-08,4e-08,0.00010022,5.03e-06,5.09e-06,0.01262794,0.01474588,0.01473067,0.01619975,0.01656562,0.0166037,0.02926017,0.03131657,0.03133949
977.3375,0.0,0.0,0.0,6e-06,0.0,0.0,0.00031414,3e-08,3e-08,8.607e-05,3.71e-06,3.76e-06,0.01219126,0.01426088,0.01424727,0.01635808,0.01686984,0.01689831,0.02895554,0.03113446,0.03114936
1001.1125,0.0,0.0,0.0,5.58e-06,0.0,0.0,0.0003031,2e-08,2e-08,7.414e-05,2.73e-06,2.78e-06,0.01176459,0.01378016,0.01376806,0.01650709,0.01717079,0.01718658,0.0286545,0.0309537,0.03095743
