hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.0158,0.1560912,0.14674271,0.14668319,0.03114836,0.02892681,0.02892714,0.01009634,0.00880157,0.00884141,6.857e-05,6.788e-05,7.057e-05,0.00067198,0.00056626,0.00057743,0.00223827,0.00190255,0.00192212,0.20031472,0.18700778,0.18702187
0.0221,0.15472212,0.14580802,0.14572998,0.03157778,0.0293341,0.02932837,0.01034264,0.00901232,0.00905109,7.444e-05,7.366e-05,7.65e-05,0.00070809,0.00059487,0.00060641,0.00229413,0.00195005,0.00197007,0.19971919,0.18677302,0.18676241
0.031,0.15312987,0.14474563,0.14464619,0.03200917,0.0297444,0.02973143,0.01059773,0.00923044,0.00926709,8.115e-05,8.028e-05,8.317e-05,0.0007467,0.00062531,0.00063699,0.00235309,0.00200017,0.00202029,0.19891772,0.18642622,0.18638516
0.0435,0.15132215,0.14358253,0.14346103,0.03239144,0.03011095,0.03009072,0.01083258,0.00943161,0.00946557,8.83e-05,8.733e-05,9.028e-05,0.00078352,0.00065424,0.00066592,0.00240818,0.00204701,0.00206686,0.19782616,0.18591368,0.18584038
0.0611,0.14925798,0.14231481,0.14217108,0.03268254,0.03039614,0.03036797,0.01102178,0.00959488,0.00962649,9.556e-05,9.449e-05,9.751e-05,0.00081438,0.00067857,0.00069042,0.00245275,0.00208491,0.00210488,0.19632499,0.18516381,0.18505836
0.0856,0.14670938,0.1407878,0.14062895,0.03292746,0.0306438,0.03060847,0.01119234,0.00974364,0.00977276,0.00010379,0.00010264,0.0001058,0.00084335,0.00070155,0.00071359,0.00249281,0.00211898,0.00213904,0.19426913,0.18409841,0.18396861
0.1201,0.14339479,0.13879854,0.13866824,0.03315704,0.03088524,0.03085165,0.011367,0.00989771,0.00992492,0.00011403,0.00011279,0.00011589,0.00087438,0.00072632,0.00073808,0.00253371,0.00215377,0.00217347,0.19144096,0.18257437,0.18247226
0.1685,0.13910656,0.13620738,0.13613555,0.0333722,0.03112444,0.03110109,0.01154927,0.01006079,0.01008558,0.00012706,0.00012572,0.00012858,0.00090828,0.00075361,0.00076416,0.00257604,0.00218978,0.00220761,0.18763941,0.18046172,0.18042256
0.2364,0.13359395,0.1328225,0.13280831,0.03356975,0.03136285,0.03135223,0.01174217,0.01023649,0.01025633,0.00014394,0.00014248,0.00014476,0.00094596,0.00078426,0.00079234,0.00262014,0.00222732,0.00224112,0.18261591,0.1775759,0.17759508
0.3315,0.12657707,0.12838684,0.12838086,0.03374136,0.03159884,0.0315928,0.01194854,0.01042862,0.010439,0.00016614,0.00016456,0.00016595,0.00098856,0.00081939,0.00082381,0.0026662,0.00226655,0.00227388,0.17608787,0.17366479,0.1736763
0.4651,0.11782976,0.12262133,0.12260767,0.0338497,0.03180607,0.03180196,0.01215515,0.01062807,0.010636,0.00019533,0.00019362,0.00019483,0.00103464,0.00085822,0.00086132,0.00270985,0.00230376,0.00230848,0.16777443,0.16841107,0.16841026
0.6524,0.10761665,0.11569013,0.11563828,0.0335023,0.03162999,0.03161438,0.01211047,0.01062696,0.01064656,0.00022816,0.0002265,0.00022889,0.00103985,0.00086781,0.00087567,0.00268182,0.00228006,0.00229291,0.15717926,0.16132146,0.1612967
0.9151,0.09576488,0.1072032,0.10711036,0.03257058,0.03095694,0.03093192,0.01174691,0.01036991,0.01039832,0.0002679,0.00026649,0.00027032,0.00099461,0.0008411,0.00085253,0.00256385,0.00217996,0.00219794,0.14390872,0.15181759,0.15176139
1.2836,0.08185311,0.09602067,0.09596408,0.03142959,0.03014197,0.03012552,0.01135028,0.01009645,0.01013011,0.00032809,0.00032686,0.00033043,0.00095403,0.00081999,0.00083199,0.00243238,0.00206843,0.00208811,0.12834747,0.13947437,0.13947024
1.8006,0.06663417,0.08182974,0.08181688,0.03026526,0.02936946,0.02937692,0.0110616,0.00992648,0.00997003,0.00042013,0.00041886,0.00042427,0.00094326,0.00082469,0.00083777,0.00231865,0.00197204,0.00199192,0.11164306,0.12434127,0.12441779
2.5257,0.05145763,0.06509315,0.06508115,0.02908923,0.0286603,0.02866168,0.01091444,0.00988881,0.00992748,0.0005564,0.00055477,0.00055821,0.00096898,0.00086188,0.00087337,0.00222332,0.00189139,0.00191012,0.09520998,0.1069503,0.10701201
3.5428,0.03760413,0.0470611,0.04703858,0.02790523,0.02802172,0.02802909,0.01095189,0.01001799,0.01006253,0.0007544,0.00075186,0.00075929,0.00104078,0.00094087,0.00095419,0.00214715,0.00182715,0.00184422,0.08040358,0.0886207,0.08868791
4.9695,0.02588635,0.02980311,0.02980736,0.02677242,0.02750591,0.02750692,0.01127185,0.01039484,0.01043178,0.0010382,0.00103369,0.00103751,0.00117865,0.00107976,0.00109071,0.00210106,0.00178866,0.00180477,0.06824853,0.07160598,0.07167904
6.9709,0.01662062,0.01577341,0.01578731,0.02567962,0.02708579,0.02711354,0.01196502,0.01109445,0.01115054,0.00143971,0.00143132,0.00144386,0.00140516,0.00129921,0.00131515,0.00209239,0.00178219,0.00179865,0.05920252,0.05846636,0.05860904
9.7781,0.0097693,0.00658075,0.00659589,0.02441854,0.02652623,0.02655218,0.01305869,0.01213235,0.01218199,0.00200436,0.00198855,0.00199739,0.0017392,0.00161689,0.00163043,0.00211325,0.00180108,0.00181671,0.05310334,0.05064586,0.05077459
13.7158,0.00510214,0.00200952,0.00201566,0.0227022,0.025518,0.02555064,0.01459406,0.0135438,0.01361285,0.00279531,0.0027658,0.00278756,0.00221131,0.00205994,0.00208008,0.00216172,0.00184373,0.0018591,0.04956674,0.0477408,0.0479059
19.2394,0.00226419,0.00041092,0.00041302,0.02018846,0.02370629,0.02372086,0.01659181,0.01539659,0.01545149,0.00389522,0.00384164,0.00385904,0.0028695,0.00267,0.00268686,0.00224787,0.00191869,0.00193176,0.04805705,0.04794413,0.04806303
26.9872,0.00080921,5.098e-05,5.137e-05,0.01661763,0.02071366,0.02071329,0.0189061,0.01774678,0.01781081,0.00539832,0.00530675,0.00533909,0.00378293,0.00350677,0.00352942,0.00239574,0.0020464,0.00205792,0.04790992,0.04937135,0.0495019
37.8553,0.00022712,3.48e-06,3.52e-06,0.01214167,0.01629659,0.01628427,0.02095221,0.02046364,0.02049905,0.00740384,0.00726245,0.00729087,0.00502497,0.0046342,0.00465071,0.00262242,0.00224133,0.00224694,0.04837222,0.0509017,0.05097537
53.1,5.257e-05,1.2e-07,1.2e-07,0.0076088,0.01087676,0.0108616,0.02164799,0.02310897,0.02314361,0.00998908,0.00980747,0.0098493,0.00666298,0.00611195,0.00613735,0.00293626,0.0025106,0.00252191,0.04889769,0.05241587,0.05251389
73.8875,1.127e-05,0.0,0.0,0.00419489,0.0058391,0.00583193,0.01999381,0.02481418,0.02484447,0.01301307,0.01287329,0.01292979,0.00871288,0.00795574,0.00799547,0.00335126,0.00286617,0.00288788,0.04927718,0.05434849,0.05448954
97.6625,2.83e-06,0.0,0.0,0.00240033,0.00270921,0.00271156,0.01668705,0.0247067,0.02470796,0.01570792,0.01577864,0.01580587,0.01083216,0.00986191,0.00989225,0.00380969,0.00325893,0.00328144,0.04943997,0.05631539,0.05639908
121.4375,9.6e-07,0.0,0.0,0.00157386,0.00124696,0.00124857,0.01331465,0.023117,0.02309608,0.01757653,0.01802398,0.0180555,0.01274165,0.01158296,0.01161806,0.00424944,0.00363611,0.00366025,0.04945708,0.05760701,0.05767846
145.2125,3.9e-07,0.0,0.0,0.00113009,0.00058277,0.00058395,0.010431,0.02071324,0.02066332,0.01868214,0.01962051,0.01966529,0.01447294,0.01314837,0.01319485,0.00467452,0.00400143,0.00402632,0.04939108,0.05806632,0.05813373
168.9875,1.9e-07,0.0,0.0,0.00086138,0.00027982,0.00028119,0.00814385,0.01798881,0.01794015,0.01913172,0.02060226,0.02062461,0.01605164,0.01458288,0.01462241,0.00509014,0.00435955,0.0043804,0.04927891,0.05781333,0.05784876
192.7625,1e-07,0.0,0.0,0.00068421,0.00013875,0.00013972,0.00639957,0.01527155,0.015247,0.01906,0.0210311,0.02103415,0.01749274,0.01590126,0.01592818,0.00549688,0.00471117,0.00472633,0.0491335,0.05705383,0.05707538
216.5375,5e-08,0.0,0.0,0.0005604,7.117e-05,7.172e-05,0.00509941,0.0127516,0.01271462,0.01860008,0.02098214,0.02098794,0.018807,0.01711448,0.01716574,0.00589506,0.00505669,0.0050855,0.048962,0.05597608,0.05602551
240.3125,3e-08,0.0,0.0,0.00047013,3.775e-05,3.809e-05,0.00414183,0.01052044,0.01050658,0.01786958,0.02053657,0.02053172,0.02000251,0.01823104,0.01827562,0.00628491,0.00539645,0.00542735,0.04876898,0.05472225,0.05477935
264.0875,2e-08,0.0,0.0,0.00040213,2.068e-05,2.088e-05,0.00343865,0.0086058,0.00859405,0.01696469,0.01977581,0.01975813,0.0210857,0.01925787,0.01930712,0.00666669,0.0057308,0.0057687,0.04855788,0.05339095,0.05344889
287.8625,1e-08,0.0,0.0,0.00034997,1.168e-05,1.18e-05,0.00292203,0.0069979,0.00698372,0.01595789,0.0187744,0.01875211,0.02206353,0.02020375,0.02026328,0.00704305,0.0060621,0.00610832,0.04833649,0.05204983,0.05211924
311.6375,1e-08,0.0,0.0,0.00031155,6.79e-06,6.86e-06,0.00255242,0.00566739,0.00567397,0.01489649,0.01758742,0.01756219,0.02295041,0.02109316,0.0211173,0.00743003,0.00640416,0.00643674,0.04814091,0.05075892,0.05079706
335.4125,1e-08,0.0,0.0,0.00028377,4.06e-06,4.11e-06,0.00229224,0.00457929,0.00457706,0.01382525,0.01627995,0.016243,0.02375563,0.02193963,0.02197804,0.00783685,0.00676492,0.00680699,0.04799374,0.04956785,0.0496092
359.1875,0.0,0.0,0.0,0.00026153,2.48e-06,2.51e-06,0.00209745,0.00369735,0.00369446,0.01278382,0.01492836,0.01488854,0.02447534,0.02272734,0.02276613,0.00824991,0.00713288,0.00717887,0.04786805,0.04848841,0.04853051
382.9625,0.0,0.0,0.0,0.00024218,1.55e-06,1.57e-06,0.0019414,0.00298521,0.0029899,0.01178663,0.01357989,0.01355089,0.02510025,0.02343977,0.02345915,0.00865648,0.00749724,0.00753597,0.04772694,0.04750367,0.04753749
406.7375,0.0,0.0,0.0,0.00022509,9.9e-07,1e-06,0.00181281,0.0024122,0.00241988,0.0108422,0.01226769,0.01224429,0.02563714,0.02408111,0.02409236,0.00905643,0.00785797,0.00789448,0.04757367,0.04661996,0.046652
430.5125,0.0,0.0,0.0,0.00020987,6.4e-07,6.5e-07,0.00170453,0.00195203,0.00195604,0.00995496,0.01101531,0.01098608,0.02609403,0.02465719,0.02468802,0.00945081,0.00821607,0.00826647,0.0474142,0.04584123,0.04589726
454.2875,0.0,0.0,0.0,0.0001962,4.2e-07,4.3e-07,0.00161148,0.00158255,0.00158668,0.00912526,0.00983719,0.00981288,0.02647497,0.02517041,0.02520318,0.00983934,0.00857139,0.00862551,0.04724725,0.04516196,0.04522867
478.0625,0.0,0.0,0.0,0.00018382,2.8e-07,2.9e-07,0.0015301,0.00128572,0.00129129,0.00835228,0.00874235,0.00872882,0.02678398,0.0256232,0.0256447,0.0102217,0.00892373,0.00897245,0.04707189,0.04457527,0.04463754
501.8375,0.0,0.0,0.0,0.00017255,1.9e-07,1.9e-07,0.00145784,0.00104699,0.00105399,0.00763441,0.00773539,0.00773417,0.02702506,0.02601792,0.0260197,0.0105975,0.00927282,0.00930893,0.04688737,0.04407332,0.04411699
525.6125,0.0,0.0,0.0,0.00016224,1.3e-07,1.3e-07,0.00139286,0.00085471,0.0008592,0.00696955,0.00681751,0.00680483,0.02720213,0.02635695,0.02636928,0.01096627,0.00961835,0.00966834,0.04669304,0.04364765,0.04370179
549.3875,0.0,0.0,0.0,0.00015275,9e-08,9e-08,0.00133376,0.00069954,0.00070295,0.00635527,0.0059873,0.00597244,0.02731902,0.02664264,0.026656,0.01132744,0.00995987,0.01001611,0.04648822,0.04328945,0.04334759
573.1625,0.0,0.0,0.0,0.00014397,7e-08,7e-08,0.00127946,0.00057407,0.00057709,0.00578897,0.00524145,0.00522977,0.02737948,0.02687735,0.02688471,0.01168038,0.01029692,0.01035246,0.04627227,0.04298986,0.0430441
596.9375,0.0,0.0,0.0,0.00013584,5e-08,5e-08,0.00122915,0.00047238,0.00047531,0.00526797,0.00457538,0.00456951,0.0273872,0.02706345,0.02705977,0.01202444,0.01062897,0.01067754,0.04604459,0.04274022,0.04278219
620.7125,0.0,0.0,0.0,0.00012827,3e-08,3e-08,0.00118219,0.00038977,0.0003927,0.00478953,0.00398364,0.00398439,0.02734578,0.02720336,0.02718525,0.012359,0.01095552,0.01099144,0.04580476,0.04253233,0.04255381
644.4875,0.0,0.0,0.0,0.00012121,2e-08,2e-08,0.00113807,0.00032248,0.00032501,0.00435083,0.00346028,0.00346032,0.02725805,0.02729891,0.02727821,0.01268322,0.01127587,0.01131369,0.04555139,0.04235756,0.04237726
668.2625,0.0,0.0,0.0,0.0001146,2e-08,2e-08,0.00109629,0.00026749,0.00026957,0.00394869,0.00299887,0.00299639,0.02712332,0.02734864,0.02733676,0.01299472,0.01158791,0.01163875,0.04527762,0.04220293,0.04224148
692.0375,0.0,0.0,0.0,0.00010843,1e-08,1e-08,0.00105683,0.0002225,0.00022427,0.00358151,0.00259418,0.00259193,0.02695094,0.02736055,0.02735375,0.01329606,0.01189394,0.01195213,0.04499377,0.04207119,0.04212211
715.8125,0.0,0.0,0.0,0.00010267,1e-08,1e-08,0.00101951,0.00018558,0.00018715,0.00324675,0.00224034,0.00223976,0.02674433,0.02733727,0.02733269,0.0135874,0.0121941,0.0122545,0.04470066,0.0419573,0.0420141
739.5875,0.0,0.0,0.0,9.73e-05,1e-08,1e-08,0.00098418,0.00015521,0.00015662,0.00294199,0.00193184,0.00193348,0.02650682,0.02728132,0.02727681,0.01386906,0.01248865,0.01254656,0.04439935,0.04185703,0.04191347
763.3625,0.0,0.0,0.0,9.228e-05,1e-08,1e-08,0.00095073,0.00013015,0.00013143,0.00266493,0.00166355,0.00166743,0.02624156,0.02719514,0.02718909,0.01414136,0.01277789,0.01282901,0.04409086,0.04176674,0.04181696
787.1375,0.0,0.0,0.0,8.761e-05,0.0,0.0,0.000919,0.00010943,0.00011059,0.00241337,0.00143077,0.0014366,0.02595149,0.02708096,0.02707219,0.01440453,0.01306201,0.01310239,0.04377599,0.04168317,0.04172177
810.9125,0.0,0.0,0.0,8.323e-05,0.0,0.0,0.00088884,9.224e-05,9.324e-05,0.00218525,0.00122923,0.00123368,0.02563922,0.02694078,0.02693387,0.0146584,0.01334085,0.01338753,0.04345495,0.04160311,0.04164833
834.6875,0.0,0.0,0.0,7.913e-05,0.0,0.0,0.00085997,7.795e-05,7.88e-05,0.00197857,0.00105508,0.00105794,0.02530692,0.02677624,0.02677216,0.01490191,0.01361347,0.01367108,0.04312649,0.04152274,0.04157998
858.4625,0.0,0.0,0.0,7.523e-05,0.0,0.0,0.00083196,6.604e-05,6.676e-05,0.0017914,0.00090488,0.00090708,0.02495603,0.02658848,0.02658596,0.01513226,0.01387738,0.01394168,0.04278689,0.04143678,0.04150148
882.2375,0.0,0.0,0.0,7.149e-05,0.0,0.0,0.00080432,5.608e-05,5.67e-05,0.0016219,0.00077558,0.00077766,0.02458748,0.02637838,0.02637641,0.0153453,0.01412887,0.01419572,0.0424305,0.04133892,0.04140649
906.0125,0.0,0.0,0.0,6.788e-05,0.0,0.0,0.0007768,4.773e-05,4.827e-05,0.00146843,0.00066441,0.00066663,0.02420269,0.02614745,0.02614521,0.01553857,0.01436568,0.01443097,0.04205437,0.04122527,0.04129108
929.7875,0.0,0.0,0.0,6.443e-05,0.0,0.0,0.00074968,4.072e-05,4.119e-05,0.00132959,0.00056887,0.00057135,0.02380436,0.02589829,0.02589511,0.01571413,0.01458953,0.01464925,0.04166219,0.04109743,0.0411569
953.5625,0.0,0.0,0.0,6.117e-05,0.0,0.0,0.00072344,3.482e-05,3.522e-05,0.00120419,0.00048682,0.00048956,0.02339577,0.02563384,0.02562909,0.01587672,0.01480452,0.01485491,0.04126128,0.04096,0.04100878
977.3375,0.0,0.0,0.0,5.812e-05,0.0,0.0,0.00069841,2.984e-05,3.019e-05,0.0010911,0.00041638,0.00041933,0.02297963,0.02535639,0.02534956,0.0160302,0.01501402,0.01505164,0.04085745,0.04081663,0.04085072
1001.1125,0.0,0.0,0.0,5.528e-05,0.0,0.0,0.00067468,2.563e-05,2.593e-05,0.00098923,0.00035597,0.00035899,0.02255792,0.0250676,0.02505842,0.01617664,0.01521983,0.01524281,0.04045375,0.04066903,0.04068614
