hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_tot,LBLg_tot,LBLk_tot
0.1201,0.12046623,0.12716825,0.12708681,0.02994683,0.02809332,0.02809202,0.00973581,0.00852212,0.00855923,8.205e-05,8.147e-05,8.385e-05,0.00063111,0.00053635,0.00054613,0.00215252,0.00182994,0.00184656,0.16301455,0.16623145,0.16621459
0.1685,0.10834658,0.11845196,0.11842515,0.03071567,0.02894073,0.02894198,0.01029381,0.00901129,0.00904417,0.00010121,0.00010047,0.00010278,0.00071448,0.00060377,0.00061275,0.00227537,0.00193449,0.0019499,0.15244713,0.15904273,0.15907671
0.2364,0.09474809,0.10768355,0.10767715,0.03141469,0.02976912,0.02976705,0.01090373,0.00954689,0.00957012,0.000126,0.00012502,0.00012691,0.00081309,0.00068258,0.0006895,0.00241629,0.00205445,0.00206622,0.1404219,0.1498616,0.14989695
0.3315,0.08008568,0.09464026,0.0946375,0.03197851,0.03053696,0.03052988,0.01156256,0.0101285,0.0101374,0.00015811,0.00015677,0.00015785,0.00092954,0.00077476,0.00077809,0.00257653,0.00219094,0.00219622,0.12729093,0.13842818,0.13843694
0.4651,0.06506517,0.0794019,0.07941943,0.03232981,0.03119668,0.03119298,0.0122681,0.0107575,0.0107639,0.00019982,0.00019798,0.00019915,0.0010671,0.00088292,0.0008858,0.00275801,0.00234562,0.00235002,0.113688,0.1247826,0.12481126
0.6524,0.0506161,0.06264174,0.06264091,0.0323051,0.03162297,0.03159919,0.01295613,0.01138511,0.01140286,0.00025239,0.00024993,0.00025297,0.00121679,0.00100077,0.00101091,0.00294455,0.00250484,0.00252175,0.10029106,0.10940537,0.1094286
0.9151,0.03754968,0.04565282,0.04564994,0.03133435,0.03129813,0.03126728,0.01322842,0.01168618,0.01171129,0.00030806,0.00030532,0.00030998,0.00129905,0.00107047,0.00108476,0.00301526,0.00256588,0.00258911,0.08673482,0.0925788,0.09261236
1.2836,0.02624387,0.0296441,0.0296523,0.02943723,0.03021626,0.03019063,0.01308158,0.01166193,0.01168927,0.00037147,0.00036889,0.00037322,0.00130809,0.00108925,0.00110378,0.00295811,0.00251849,0.00254283,0.07340036,0.07549892,0.07555202
1.8006,0.01696989,0.01623092,0.01624137,0.02699349,0.02867762,0.02866826,0.01281394,0.01156186,0.01159708,0.00045945,0.00045706,0.00046313,0.00130629,0.0011042,0.0011198,0.00285786,0.00243476,0.00245916,0.06140092,0.06046641,0.06054881
2.5257,0.00992448,0.00699327,0.00699863,0.02411204,0.02668502,0.02666899,0.01249729,0.01144454,0.01147361,0.000586,0.00058365,0.00058774,0.00131201,0.00113007,0.00114388,0.00273154,0.00232923,0.00235233,0.05116336,0.04916577,0.04922518
3.5428,0.00510204,0.00215813,0.00216044,0.0210159,0.02430882,0.02429669,0.01227955,0.01143135,0.01146434,0.00077121,0.00076844,0.00077624,0.00135888,0.00119386,0.00120925,0.00261481,0.00223231,0.0022534,0.04314238,0.04209291,0.04216036
4.9695,0.00222996,0.00042219,0.00042345,0.01784861,0.02150293,0.02149238,0.01222984,0.01157442,0.01160052,0.00103872,0.00103477,0.00103906,0.00146671,0.00131305,0.00132594,0.00251787,0.00215283,0.00217324,0.0373317,0.03800018,0.03805458
6.9709,0.00079237,4.478e-05,4.501e-05,0.0147325,0.01821085,0.01822016,0.01239415,0.01190262,0.01194592,0.00142068,0.00141429,0.00142689,0.00165423,0.00150505,0.00152281,0.00244342,0.00209322,0.00211385,0.03343735,0.03517081,0.03527464
9.7781,0.0002121,2.11e-06,2.12e-06,0.01173171,0.01443532,0.01444312,0.01280139,0.01243496,0.01247013,0.00196119,0.00195048,0.0019592,0.00194699,0.00179327,0.00180815,0.0023956,0.00205714,0.00207662,0.03104897,0.03267327,0.03275934
13.7158,3.747e-05,3e-08,3e-08,0.00882012,0.01032686,0.0103338,0.01340079,0.01315711,0.01320424,0.0027173,0.00270023,0.00272068,0.00237848,0.00220802,0.00222872,0.00237965,0.00204912,0.00206741,0.02973382,0.03044137,0.03055488
19.2394,3.65e-06,0.0,0.0,0.00598169,0.0062994,0.00629898,0.01394894,0.01399139,0.014019,0.00375632,0.00373341,0.00374783,0.00299163,0.00278808,0.00280395,0.00240349,0.00207586,0.00209047,0.02908572,0.02888815,0.02896023
26.9872,1.8e-07,0.0,0.0,0.00342377,0.00300458,0.00300432,0.01388309,0.01472531,0.01475929,0.0051347,0.00511945,0.00514807,0.00383582,0.00357871,0.00360018,0.00247696,0.00214552,0.00215796,0.02875452,0.02857357,0.02866982
37.8553,1e-08,0.0,0.0,0.00159319,0.00098912,0.00098897,0.01251557,0.01492775,0.01493993,0.00685171,0.0068999,0.00692494,0.00496639,0.00463274,0.00464912,0.00261535,0.00227081,0.00227726,0.02854222,0.02972032,0.02978022
53.1,0.0,0.0,0.0,0.00065059,0.00018955,0.00018957,0.0096656,0.01386949,0.01387493,0.00873813,0.00901089,0.00904581,0.00641641,0.00598668,0.00601127,0.00282233,0.00245441,0.00246427,0.02829305,0.03151101,0.03158584
73.8875,0.0,0.0,0.0,0.00027105,1.791e-05,1.796e-05,0.0062108,0.01098869,0.01098161,0.01021731,0.01102926,0.01106793,0.00817195,0.00763658,0.00767475,0.00312553,0.00272028,0.0027392,0.02799664,0.03239272,0.03248145
97.6625,0.0,0.0,0.0,0.00013336,9.6e-07,9.7e-07,0.00365277,0.0072534,0.00723607,0.01050966,0.01202036,0.01202738,0.00992057,0.00931174,0.00934193,0.00351597,0.00306191,0.00308147,0.02773232,0.03164837,0.03168783
121.4375,0.0,0.0,0.0,8.483e-05,5e-08,5e-08,0.00235183,0.00422591,0.00420975,0.00979103,0.01169385,0.01169428,0.01143165,0.010829,0.01086125,0.00396688,0.00345774,0.00347909,0.02762623,0.03020654,0.03024442
145.2125,0.0,0.0,0.0,6.265e-05,0.0,0.0,0.00171972,0.00225417,0.00224365,0.0086766,0.01049314,0.01049625,0.01271717,0.01218792,0.01223107,0.00445174,0.00388574,0.0039098,0.02762788,0.02882098,0.02888078
168.9875,0.0,0.0,0.0,4.811e-05,0.0,0.0,0.00136069,0.00113416,0.00112977,0.0075038,0.00889598,0.00888294,0.01377773,0.01336081,0.01339134,0.00493164,0.00431294,0.00433022,0.02762197,0.02770389,0.02773427
192.7625,0.0,0.0,0.0,3.775e-05,0.0,0.0,0.00113305,0.00054736,0.00054641,0.00638245,0.00719137,0.00717085,0.01462596,0.01435524,0.01436951,0.00540536,0.00473898,0.0047503,0.02758457,0.02683294,0.02683707
216.5375,0.0,0.0,0.0,3.002e-05,0.0,0.0,0.00097326,0.00025654,0.00025606,0.00535961,0.00558001,0.00556243,0.01527556,0.0151793,0.01521026,0.00587212,0.0051638,0.00519077,0.02751056,0.02617964,0.02621952
240.3125,0.0,0.0,0.0,2.409e-05,0.0,0.0,0.00085175,0.00011781,0.000118,0.00444939,0.00417509,0.00415961,0.0157317,0.01583208,0.01585603,0.00632707,0.00558368,0.00561465,0.027384,0.02570865,0.02574829
264.0875,0.0,0.0,0.0,1.949e-05,0.0,0.0,0.00075511,5.343e-05,5.36e-05,0.00365783,0.00302696,0.00301381,0.01602023,0.01633124,0.01635758,0.00677274,0.00600135,0.00603997,0.0272254,0.02541298,0.02546495
287.8625,0.0,0.0,0.0,1.586e-05,0.0,0.0,0.00067583,2.407e-05,2.417e-05,0.0029798,0.00213395,0.00212401,0.01615973,0.01668772,0.01671919,0.00720886,0.00641707,0.00646432,0.02704008,0.0252628,0.02533169
311.6375,0.0,0.0,0.0,1.299e-05,0.0,0.0,0.00060938,1.081e-05,1.091e-05,0.0024064,0.00146709,0.00145961,0.01616778,0.01691165,0.01691206,0.00763471,0.00683066,0.00686487,0.02683126,0.02522021,0.02524745
335.4125,0.0,0.0,0.0,1.07e-05,0.0,0.0,0.00055281,4.86e-06,4.9e-06,0.00192719,0.00098609,0.00098046,0.01606179,0.01701353,0.0170238,0.0080496,0.00724196,0.00728542,0.02660209,0.02524643,0.02529458
359.1875,0.0,0.0,0.0,8.86e-06,0.0,0.0,0.00050406,2.19e-06,2.21e-06,0.00153114,0.0006494,0.00064568,0.01585858,0.01700406,0.01701285,0.00845291,0.0076508,0.00769792,0.02635555,0.02530646,0.02535866
382.9625,0.0,0.0,0.0,7.37e-06,0.0,0.0,0.00046156,9.9e-07,1.01e-06,0.00120706,0.00041979,0.0004177,0.01557108,0.01689101,0.01688299,0.00884234,0.00805546,0.00809434,0.02608941,0.02536726,0.02539604
406.7375,0.0,0.0,0.0,6.15e-06,0.0,0.0,0.00042417,4.5e-07,4.6e-07,0.00094459,0.00026684,0.00026566,0.01521315,0.01668409,0.01667074,0.00921636,0.00845484,0.0084917,0.02580443,0.02540621,0.02542857
430.5125,0.0,0.0,0.0,5.16e-06,0.0,0.0,0.00039118,2.1e-07,2.1e-07,0.00073434,0.0001671,0.00016635,0.01480316,0.01639897,0.0163987,0.00957718,0.00885118,0.0089022,0.02551102,0.02541746,0.02546746
454.2875,0.0,0.0,0.0,4.35e-06,0.0,0.0,0.00036189,1e-07,1e-07,0.00056741,0.00010324,0.00010287,0.01435294,0.01604594,0.01604636,0.00992443,0.0092444,0.0092992,0.02521102,0.02539368,0.02544853
478.0625,0.0,0.0,0.0,3.68e-06,0.0,0.0,0.00033576,5e-08,5e-08,0.000436,6.301e-05,6.288e-05,0.01387286,0.01563488,0.01562817,0.01025777,0.00963439,0.0096837,0.02490607,0.02533233,0.02537479
501.8375,0.0,0.0,0.0,3.12e-06,0.0,0.0,0.00031233,2e-08,2e-08,0.00033336,3.803e-05,3.801e-05,0.01337189,0.01517517,0.01515751,0.01057697,0.01002109,0.01005753,0.02459768,0.02523431,0.02525307
525.6125,0.0,0.0,0.0,2.66e-06,0.0,0.0,0.00029124,1e-08,1e-08,0.00025378,2.273e-05,2.269e-05,0.01285765,0.01467561,0.01466336,0.01088182,0.01040442,0.01045463,0.02428716,0.02510277,0.02514069
549.3875,0.0,0.0,0.0,2.28e-06,0.0,0.0,0.00027218,0.0,1e-08,0.00019249,1.346e-05,1.344e-05,0.01233654,0.01414441,0.01413255,0.01117218,0.01078433,0.01084052,0.02397568,0.02494221,0.02498651
573.1625,0.0,0.0,0.0,1.95e-06,0.0,0.0,0.0002549,0.0,0.0,0.00014558,7.91e-06,7.91e-06,0.01181387,0.01358913,0.0135746,0.01144795,0.01116075,0.01121585,0.02366426,0.02475779,0.02479836
596.9375,0.0,0.0,0.0,1.68e-06,0.0,0.0,0.00023918,0.0,0.0,0.00010987,4.61e-06,4.62e-06,0.01129399,0.01301666,0.01299786,0.01170906,0.01153362,0.01158122,0.02335377,0.02455489,0.0245837
620.7125,0.0,0.0,0.0,1.45e-06,0.0,0.0,0.00022478,0.0,0.0,8.281e-05,2.67e-06,2.68e-06,0.01077855,0.01243129,0.01240958,0.01195331,0.01190068,0.01193703,0.0230409,0.02433464,0.02434929
644.4875,0.0,0.0,0.0,1.26e-06,0.0,0.0,0.00021157,0.0,0.0,6.238e-05,1.54e-06,1.54e-06,0.01027143,0.01183979,0.01182002,0.01218123,0.0122623,0.01230246,0.02272786,0.02410363,0.02412403
668.2625,0.0,0.0,0.0,1.09e-06,0.0,0.0,0.00019939,0.0,0.0,4.702e-05,8.8e-07,8.8e-07,0.00977571,0.01124825,0.01123197,0.012393,0.01261851,0.01267089,0.02241622,0.02386764,0.02390375
692.0375,0.0,0.0,0.0,9.5e-07,0.0,0.0,0.00018805,0.0,0.0,3.55e-05,5e-07,5.1e-07,0.00929255,0.01066072,0.01064649,0.01258634,0.01296681,0.01302564,0.02210339,0.02362804,0.02367264
715.8125,0.0,0.0,0.0,8.3e-07,0.0,0.0,0.00017739,0.0,0.0,2.686e-05,2.9e-07,2.9e-07,0.00882269,0.01008073,0.0100676,0.01275835,0.01330392,0.0133641,0.02178612,0.02338493,0.02343199
739.5875,0.0,0.0,0.0,7.2e-07,0.0,0.0,0.00016736,0.0,0.0,2.039e-05,1.6e-07,1.6e-07,0.00836723,0.00951159,0.00949904,0.01290861,0.01362884,0.01368582,0.02146432,0.02314059,0.02318502
763.3625,0.0,0.0,0.0,6.3e-07,0.0,0.0,0.000158,0.0,0.0,1.555e-05,9e-08,9e-08,0.0079278,0.00895649,0.00894423,0.01304078,0.01394461,0.01399425,0.02114275,0.02290119,0.02293858
787.1375,0.0,0.0,0.0,5.5e-07,0.0,0.0,0.0001494,0.0,0.0,1.192e-05,5e-08,5e-08,0.00750581,0.00841806,0.00840599,0.01316021,0.01425623,0.01429465,0.0208279,0.02267434,0.02270069
810.9125,0.0,0.0,0.0,4.9e-07,0.0,0.0,0.00014157,0.0,0.0,9.19e-06,3e-08,3e-08,0.00710199,0.00789821,0.00788671,0.01327105,0.01456763,0.01461088,0.02052428,0.02246587,0.02249762
834.6875,0.0,0.0,0.0,4.3e-07,0.0,0.0,0.00013443,0.0,0.0,7.14e-06,2e-08,2e-08,0.00671628,0.00739816,0.00738723,0.01337472,0.01488014,0.01493217,0.02023299,0.02227832,0.02231942
858.4625,0.0,0.0,0.0,3.8e-07,0.0,0.0,0.00012788,0.0,0.0,5.58e-06,1e-08,1e-08,0.00634814,0.00691864,0.00690815,0.01347035,0.0151927,0.01524902,0.01995233,0.02211135,0.02215717
882.2375,0.0,0.0,0.0,3.4e-07,0.0,0.0,0.00012182,0.0,0.0,4.4e-06,0.0,1e-08,0.00599695,0.00646015,0.00644999,0.01355661,0.01550363,0.01556008,0.01968011,0.02196378,0.02201008
906.0125,0.0,0.0,0.0,3e-07,0.0,0.0,0.00011618,0.0,0.0,3.49e-06,0.0,0.0,0.00566219,0.00602297,0.00601314,0.01363273,0.0158118,0.01586458,0.01941489,0.02183478,0.02187772
929.7875,0.0,0.0,0.0,2.7e-07,0.0,0.0,0.00011091,0.0,0.0,2.8e-06,0.0,0.0,0.00534342,0.00560726,0.00559775,0.01369858,0.0161167,0.01616229,0.01915598,0.02172397,0.02176005
953.5625,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.00010596,0.0,0.0,2.25e-06,0.0,0.0,0.00503963,0.00521244,0.00520382,0.01375276,0.01641618,0.01645328,0.01890084,0.02162863,0.02165709
977.3375,0.0,0.0,0.0,2.2e-07,0.0,0.0,0.00010131,0.0,0.0,1.83e-06,0.0,0.0,0.00475075,0.0048387,0.00483113,0.01379628,0.01671093,0.01673845,0.01865039,0.02154963,0.02156959
1001.1125,0.0,0.0,0.0,2e-07,0.0,0.0,9.694e-05,0.0,0.0,1.5e-06,0.0,0.0,0.00447666,0.00448605,0.00447943,0.01383053,0.01700206,0.017017,0.01840582,0.02148812,0.02149643
