hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.1,0.183597,0.183599,0.18359886,0.864564,0.864565,0.86456489,3.546208,3.546212,3.5462121,10.199883,10.199885,10.199884,8.022124,8.022124,8.0221239,10.604866,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.2098,221.20981,221.2098,1e-05,0.0
0.1403,0.18358,0.183582,0.18358232,0.864556,0.864558,0.86455806,3.546204,3.54621,3.5462094,10.199882,10.199884,10.199884,8.022124,8.022124,8.0221238,10.604866,10.604866,10.604866,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.20977,221.20978,221.20978,1e-05,1e-05
0.1968,0.183556,0.183559,0.1835592,0.864546,0.864548,0.86454845,3.546198,3.546206,3.5462057,10.19988,10.199883,10.199882,8.022124,8.022124,8.0221236,10.604866,10.604866,10.604866,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.20973,221.20974,221.20974,1e-05,1e-05
0.276,0.183523,0.183527,0.18352689,0.864531,0.864535,0.86453493,3.54619,3.5462,3.5462004,10.199878,10.199881,10.199881,8.022123,8.022124,8.0221233,10.604866,10.604866,10.604866,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.20967,221.20969,221.20968,2e-05,1e-05
0.3871,0.183476,0.183482,0.18348174,0.864511,0.864516,0.86451589,3.546178,3.546193,3.5461929,10.199874,10.199878,10.199878,8.022123,8.022123,8.0221228,10.604866,10.604866,10.604866,12.641184,12.641185,12.641184,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.20958,221.20961,221.20961,3e-05,3e-05
0.5431,0.183411,0.183419,0.18341859,0.864482,0.864489,0.86448907,3.546161,3.546182,3.5461824,10.199868,10.199875,10.199875,8.022122,8.022123,8.0221222,10.604865,10.604866,10.604866,12.641184,12.641184,12.641184,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.20946,221.20951,221.2095,5e-05,4e-05
0.7617,0.18332,0.18333,0.18332993,0.864441,0.864452,0.86445158,3.546138,3.546168,3.5461676,10.199861,10.19987,10.19987,8.02212,8.022122,8.0221214,10.604864,10.604865,10.604865,12.641184,12.641184,12.641184,14.942102,14.942102,14.942102,16.20968,16.20968,16.20968,143.995588,143.995588,143.99558,221.2093,221.20936,221.20936,6e-05,6e-05
1.0685,0.18319,0.183205,0.18320446,0.864385,0.864399,0.86439942,3.546106,3.546147,3.5461472,10.199851,10.199864,10.199864,8.022119,8.02212,8.0221202,10.604863,10.604864,10.604864,12.641183,12.641184,12.641184,14.942102,14.942102,14.942102,16.20968,16.20968,16.209679,143.995588,143.995588,143.99558,221.20907,221.20915,221.20915,8e-05,8e-05
1.4988,0.183007,0.183027,0.18302672,0.864307,0.864327,0.86432707,3.546061,3.546119,3.5461188,10.199837,10.199855,10.199855,8.022117,8.022119,8.0221186,10.604862,10.604863,10.604863,12.641182,12.641183,12.641183,14.942102,14.942102,14.942102,16.20968,16.20968,16.209679,143.995587,143.995587,143.99558,221.20874,221.20886,221.20886,0.00012,0.00012
2.1024,0.182749,0.182776,0.18277515,0.864198,0.864227,0.86422666,3.545999,3.54608,3.5460793,10.199818,10.199843,10.199843,8.022114,8.022117,8.0221164,10.60486,10.604862,10.604862,12.641182,12.641182,12.641182,14.942101,14.942101,14.942102,16.20968,16.20968,16.209679,143.995587,143.995587,143.99558,221.20829,221.20845,221.20845,0.00016,0.00016
