hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.0158,0.00368438,0.00355465,0.00355783,0.00150472,0.00139162,0.00139149,0.00086113,0.00054163,0.00054208,0.00025962,0.00016437,0.00016465,4.068e-05,2.917e-05,2.925e-05,2.293e-05,1.668e-05,1.675e-05,1.225e-05,9.04e-06,9.09e-06,6.22e-06,5.28e-06,5.32e-06,2.88e-06,2.67e-06,2.7e-06,2.44e-06,2.33e-06,2.36e-06,0.00639726,0.00571743,0.00572151,-0.00067983,-0.00067575
0.0221,0.00366411,0.00353586,0.00353905,0.00151366,0.00139999,0.00139983,0.00086637,0.00054526,0.0005457,0.0002634,0.00016671,0.00016699,4.14e-05,2.967e-05,2.976e-05,2.345e-05,1.703e-05,1.71e-05,1.258e-05,9.26e-06,9.31e-06,6.39e-06,5.42e-06,5.46e-06,2.97e-06,2.75e-06,2.78e-06,2.53e-06,2.42e-06,2.45e-06,0.00639686,0.00571436,0.00571844,-0.0006825,-0.00067842
0.031,0.00364362,0.00351692,0.00352012,0.00152251,0.00140827,0.00140812,0.0008717,0.00054892,0.00054936,0.00026725,0.00016908,0.00016936,4.214e-05,3.019e-05,3.027e-05,2.398e-05,1.74e-05,1.747e-05,1.291e-05,9.49e-06,9.54e-06,6.57e-06,5.56e-06,5.61e-06,3.06e-06,2.84e-06,2.86e-06,2.63e-06,2.51e-06,2.54e-06,0.00639638,0.00571118,0.00571526,-0.0006852,-0.00068112
0.0435,0.00362514,0.00349993,0.00350314,0.00153028,0.00141557,0.00141543,0.0008765,0.0005522,0.00055264,0.00027074,0.00017122,0.00017151,4.282e-05,3.066e-05,3.074e-05,2.447e-05,1.773e-05,1.78e-05,1.322e-05,9.7e-06,9.76e-06,6.73e-06,5.7e-06,5.74e-06,3.15e-06,2.91e-06,2.94e-06,2.72e-06,2.59e-06,2.63e-06,0.00639577,0.00570822,0.00571232,-0.00068755,-0.00068345
0.0611,0.00361041,0.00348657,0.0034898,0.00153624,0.00142119,0.00142103,0.00088027,0.00055479,0.00055522,0.00027349,0.00017292,0.0001732,4.336e-05,3.103e-05,3.112e-05,2.485e-05,1.799e-05,1.806e-05,1.347e-05,9.87e-06,9.93e-06,6.87e-06,5.81e-06,5.85e-06,3.21e-06,2.97e-06,3e-06,2.79e-06,2.66e-06,2.7e-06,0.00639496,0.0057058,0.00570991,-0.00068916,-0.00068505
0.0856,0.00359719,0.00347479,0.00347803,0.00154136,0.00142604,0.00142588,0.00088357,0.00055707,0.0005575,0.00027591,0.00017441,0.00017469,4.384e-05,3.136e-05,3.145e-05,2.52e-05,1.822e-05,1.83e-05,1.369e-05,1.002e-05,1.008e-05,6.98e-06,5.9e-06,5.95e-06,3.27e-06,3.03e-06,3.06e-06,2.86e-06,2.72e-06,2.76e-06,0.00639387,0.00570356,0.00570769,-0.00069031,-0.00068618
0.1201,0.00358351,0.00346279,0.00346603,0.00154643,0.00143087,0.00143079,0.0008869,0.00055938,0.00055981,0.00027836,0.00017593,0.00017621,4.433e-05,3.17e-05,3.178e-05,2.555e-05,1.846e-05,1.853e-05,1.392e-05,1.018e-05,1.023e-05,7.11e-06,6e-06,6.04e-06,3.34e-06,3.09e-06,3.11e-06,2.93e-06,2.78e-06,2.82e-06,0.00639237,0.00570119,0.00570537,-0.00069118,-0.000687
0.1685,0.00356914,0.00345046,0.00345365,0.00155147,0.00143572,0.00143582,0.00089029,0.00056176,0.0005622,0.00028087,0.0001775,0.00017776,4.483e-05,3.205e-05,3.212e-05,2.592e-05,1.871e-05,1.877e-05,1.415e-05,1.034e-05,1.038e-05,7.23e-06,6.1e-06,6.14e-06,3.4e-06,3.15e-06,3.17e-06,3e-06,2.85e-06,2.88e-06,0.00639029,0.00569863,0.0057029,-0.00069166,-0.00068739
0.2364,0.00355384,0.00343769,0.00344078,0.00155647,0.00144059,0.00144099,0.00089374,0.00056422,0.00056466,0.00028344,0.00017912,0.00017935,4.535e-05,3.241e-05,3.247e-05,2.629e-05,1.897e-05,1.902e-05,1.439e-05,1.05e-05,1.054e-05,7.36e-06,6.21e-06,6.24e-06,3.47e-06,3.21e-06,3.23e-06,3.07e-06,2.92e-06,2.94e-06,0.00638742,0.00569583,0.00570022,-0.00069159,-0.0006872
0.3315,0.00353729,0.00342432,0.00342727,0.00156143,0.0014455,0.00144628,0.00089725,0.00056679,0.00056724,0.00028607,0.00018081,0.000181,4.589e-05,3.279e-05,3.284e-05,2.669e-05,1.924e-05,1.927e-05,1.465e-05,1.067e-05,1.07e-05,7.5e-06,6.32e-06,6.34e-06,3.54e-06,3.27e-06,3.28e-06,3.15e-06,2.99e-06,3.01e-06,0.00638345,0.0056927,0.00569723,-0.00069075,-0.00068622
0.4651,0.00352025,0.0034113,0.00341417,0.00156586,0.00145001,0.00145092,0.00090051,0.00056928,0.00056974,0.00028854,0.00018244,0.00018262,4.64e-05,3.316e-05,3.32e-05,2.706e-05,1.95e-05,1.953e-05,1.488e-05,1.084e-05,1.086e-05,7.63e-06,6.43e-06,6.44e-06,3.61e-06,3.33e-06,3.34e-06,3.22e-06,3.06e-06,3.07e-06,0.00637794,0.00568934,0.0056939,-0.0006886,-0.00068404
0.6524,0.00352017,0.0034155,0.00341853,0.00156236,0.00144729,0.00144768,0.0008984,0.00056838,0.00056883,0.00028705,0.00018176,0.00018199,4.611e-05,3.301e-05,3.307e-05,2.684e-05,1.938e-05,1.943e-05,1.474e-05,1.076e-05,1.08e-05,7.55e-06,6.37e-06,6.4e-06,3.57e-06,3.3e-06,3.32e-06,3.18e-06,3.02e-06,3.04e-06,0.00636997,0.00568876,0.0056931,-0.00068121,-0.00067687
0.9151,0.00354223,0.00344257,0.00344568,0.00154806,0.0014347,0.00143472,0.00088921,0.00056299,0.00056345,0.00028037,0.00017804,0.00017832,4.479e-05,3.217e-05,3.226e-05,2.587e-05,1.878e-05,1.884e-05,1.411e-05,1.036e-05,1.041e-05,7.22e-06,6.11e-06,6.15e-06,3.39e-06,3.14e-06,3.17e-06,2.99e-06,2.84e-06,2.88e-06,0.00635824,0.0056917,0.00569588,-0.00066654,-0.00066236
1.2836,0.00356606,0.00347424,0.00347738,0.00153016,0.00141907,0.00141896,0.0008783,0.00055666,0.00055712,0.00027255,0.00017371,0.000174,4.327e-05,3.122e-05,3.131e-05,2.477e-05,1.809e-05,1.816e-05,1.34e-05,9.91e-06,9.96e-06,6.84e-06,5.81e-06,5.85e-06,3.2e-06,2.97e-06,3e-06,2.78e-06,2.64e-06,2.68e-06,0.00634133,0.00569432,0.00569841,-0.00064701,-0.00064292
1.8006,0.00358099,0.00350173,0.00350476,0.00151212,0.00140373,0.00140367,0.00086808,0.00055109,0.00055158,0.00026535,0.00016988,0.00017019,4.192e-05,3.039e-05,3.048e-05,2.379e-05,1.749e-05,1.756e-05,1.277e-05,9.52e-06,9.57e-06,6.51e-06,5.55e-06,5.6e-06,3.03e-06,2.82e-06,2.85e-06,2.61e-06,2.48e-06,2.51e-06,0.00631718,0.00569467,0.00569875,-0.00062251,-0.00061843
2.5257,0.00358358,0.00352345,0.00352648,0.00149412,0.00138903,0.00138893,0.00085868,0.00054652,0.00054699,0.00025889,0.00016669,0.00016698,4.076e-05,2.971e-05,2.979e-05,2.294e-05,1.699e-05,1.706e-05,1.223e-05,9.19e-06,9.24e-06,6.23e-06,5.34e-06,5.38e-06,2.89e-06,2.7e-06,2.72e-06,2.46e-06,2.34e-06,2.37e-06,0.0062828,0.00569195,0.00569594,-0.00059085,-0.00058686
3.5428,0.00356913,0.00353714,0.00353993,0.00147647,0.00137546,0.00137551,0.00085033,0.00054334,0.0005439,0.00025334,0.00016433,0.00016466,3.982e-05,2.922e-05,2.932e-05,2.226e-05,1.663e-05,1.67e-05,1.179e-05,8.94e-06,9e-06,6.01e-06,5.18e-06,5.22e-06,2.78e-06,2.6e-06,2.62e-06,2.35e-06,2.23e-06,2.26e-06,0.00623428,0.00568508,0.00568912,-0.0005492,-0.00054516
4.9695,0.00352763,0.00353546,0.00353827,0.00146181,0.00136578,0.00136578,0.00084447,0.00054286,0.00054337,0.00024975,0.0001636,0.00016389,3.929e-05,2.91e-05,2.919e-05,2.187e-05,1.651e-05,1.658e-05,1.153e-05,8.85e-06,8.89e-06,5.89e-06,5.1e-06,5.14e-06,2.72e-06,2.55e-06,2.57e-06,2.29e-06,2.18e-06,2.21e-06,0.00616726,0.00567199,0.00567589,-0.00049527,-0.00049137
6.9709,0.00345026,0.00351146,0.00351388,0.0014524,0.00136245,0.00136268,0.00084222,0.00054633,0.00054699,0.00024896,0.0001652,0.00016557,3.934e-05,2.949e-05,2.96e-05,2.187e-05,1.673e-05,1.681e-05,1.152e-05,8.95e-06,9.01e-06,5.9e-06,5.15e-06,5.19e-06,2.73e-06,2.57e-06,2.59e-06,2.3e-06,2.19e-06,2.22e-06,0.0060775,0.00565052,0.00565454,-0.00042698,-0.00042296
9.7781,0.00333586,0.00346487,0.0034673,0.00144648,0.00136423,0.00136446,0.00084275,0.00055367,0.00055425,0.00025046,0.00016902,0.00016935,3.988e-05,3.038e-05,3.048e-05,2.221e-05,1.728e-05,1.735e-05,1.17e-05,9.25e-06,9.3e-06,6.02e-06,5.3e-06,5.33e-06,2.8e-06,2.64e-06,2.67e-06,2.37e-06,2.25e-06,2.28e-06,0.00596053,0.0056189,0.00562277,-0.00034163,-0.00033776
13.7158,0.00318257,0.00339276,0.00339462,0.00144305,0.00137061,0.0013712,0.00084574,0.00056529,0.00056609,0.00025411,0.00017527,0.00017571,4.092e-05,3.182e-05,3.194e-05,2.289e-05,1.819e-05,1.828e-05,1.208e-05,9.75e-06,9.81e-06,6.24e-06,5.56e-06,5.6e-06,2.92e-06,2.78e-06,2.8e-06,2.5e-06,2.38e-06,2.4e-06,0.00581303,0.00557441,0.00557846,-0.00023862,-0.00023457
19.2394,0.00298758,0.00328678,0.00328859,0.00144349,0.00138326,0.00138392,0.00085217,0.00058264,0.00058336,0.00026078,0.00018481,0.0001852,4.266e-05,3.403e-05,3.414e-05,2.403e-05,1.959e-05,1.967e-05,1.273e-05,1.053e-05,1.058e-05,6.63e-06,5.98e-06,6.02e-06,3.13e-06,2.99e-06,3.01e-06,2.71e-06,2.58e-06,2.6e-06,0.00563589,0.00551319,0.00551708,-0.0001227,-0.00011881
26.9872,0.00275035,0.00313315,0.00313429,0.00145213,0.00140633,0.00140748,0.0008646,0.00060843,0.00060938,0.00027244,0.00019934,0.00019985,4.552e-05,3.741e-05,3.755e-05,2.592e-05,2.176e-05,2.185e-05,1.382e-05,1.176e-05,1.182e-05,7.25e-06,6.65e-06,6.69e-06,3.46e-06,3.33e-06,3.36e-06,3.05e-06,2.9e-06,2.92e-06,0.00543854,0.00543105,0.00543518,-7.49e-06,-3.36e-06
37.8553,0.00248118,0.00292422,0.00292532,0.00147033,0.00144084,0.00144232,0.0008844,0.0006445,0.00064544,0.00029031,0.0002201,0.00022056,4.981e-05,4.232e-05,4.244e-05,2.879e-05,2.492e-05,2.5e-05,1.548e-05,1.357e-05,1.361e-05,8.21e-06,7.64e-06,7.67e-06,3.97e-06,3.85e-06,3.86e-06,3.57e-06,3.39e-06,3.41e-06,0.00523606,0.00532535,0.00532963,8.929e-05,9.357e-05
53.1,0.00219631,0.0026597,0.00266011,0.00149626,0.00148426,0.00148572,0.00091161,0.0006917,0.00069277,0.00031474,0.0002478,0.0002484,5.576e-05,4.905e-05,4.922e-05,3.276e-05,2.928e-05,2.939e-05,1.779e-05,1.606e-05,1.613e-05,9.53e-06,9.02e-06,9.06e-06,4.68e-06,4.57e-06,4.59e-06,4.29e-06,4.08e-06,4.1e-06,0.00504373,0.00519551,0.0051995,0.00015178,0.00015577
73.8875,0.00191354,0.00234681,0.00234638,0.00152945,0.00153419,0.00153544,0.0009471,0.00075015,0.0007512,0.00034654,0.00028299,0.00028373,6.366e-05,5.79e-05,5.816e-05,3.803e-05,3.502e-05,3.519e-05,2.086e-05,1.936e-05,1.947e-05,1.13e-05,1.085e-05,1.092e-05,5.62e-06,5.52e-06,5.57e-06,5.26e-06,5e-06,5.04e-06,0.00488136,0.00504778,0.00505109,0.00016642,0.00016973
97.6625,0.00167447,0.00204356,0.00204356,0.00156294,0.00158012,0.0015809,0.00098564,0.00080991,0.00081034,0.00038108,0.00032013,0.00032057,7.244e-05,6.761e-05,6.78e-05,4.39e-05,4.134e-05,4.148e-05,2.428e-05,2.299e-05,2.309e-05,1.327e-05,1.288e-05,1.295e-05,6.68e-06,6.59e-06,6.63e-06,6.35e-06,6.03e-06,6.07e-06,0.00477106,0.00491116,0.0049134,0.0001401,0.00014234
121.4375,0.00150547,0.00180755,0.00180709,0.00160762,0.00163279,0.00163366,0.00103297,0.00087214,0.0008726,0.00041822,0.00035806,0.0003586,8.182e-05,7.77e-05,7.794e-05,5.013e-05,4.791e-05,4.808e-05,2.79e-05,2.676e-05,2.688e-05,1.535e-05,1.5e-05,1.509e-05,7.79e-06,7.71e-06,7.76e-06,7.49e-06,7.11e-06,7.17e-06,0.00475476,0.00485273,0.00485486,9.797e-05,0.0001001
145.2125,0.00184774,0.00217125,0.00216979,0.00225612,0.0023001,0.00230141,0.0014826,0.00127715,0.0012783,0.00062472,0.00054164,0.00054285,0.00012529,0.00012037,0.00012086,7.744e-05,7.472e-05,7.506e-05,4.33e-05,4.189e-05,4.211e-05,2.396e-05,2.352e-05,2.366e-05,1.223e-05,1.213e-05,1.221e-05,1.187e-05,1.127e-05,1.136e-05,0.00650528,0.00657404,0.00657763,6.876e-05,7.235e-05
168.9875,0.00210234,0.00240602,0.00240494,0.00297797,0.00304951,0.00305071,0.00201499,0.00176172,0.00176293,0.00088006,0.00076921,0.00077064,0.00018042,0.00017467,0.00017527,0.00011234,0.00010904,0.00010947,6.306e-05,6.132e-05,6.158e-05,3.506e-05,3.449e-05,3.466e-05,1.798e-05,1.785e-05,1.795e-05,1.758e-05,1.67e-05,1.681e-05,0.0084018,0.00840053,0.00840495,-1.27e-06,3.15e-06
192.7625,0.00227734,0.00252046,0.00252013,0.0037977,0.00390929,0.00391107,0.00266521,0.00235545,0.00235682,0.00120299,0.00105647,0.00105791,0.00025156,0.00024467,0.00024525,0.00015764,0.00015352,0.00015393,8.877e-05,8.655e-05,8.681e-05,4.954e-05,4.88e-05,4.897e-05,2.552e-05,2.534e-05,2.544e-05,2.51e-05,2.384e-05,2.395e-05,0.01054136,0.01042438,0.01043027,-0.00011698,-0.00011109
216.5375,0.00221711,0.00235346,0.00235196,0.00440145,0.00455744,0.00455687,0.00322593,0.00287258,0.00287276,0.00150138,0.0013215,0.0013235,0.00031969,0.00031167,0.00031273,0.00020145,0.00019646,0.00019724,0.00011376,0.00011102,0.00011151,6.369e-05,6.277e-05,6.311e-05,3.292e-05,3.269e-05,3.289e-05,3.256e-05,3.093e-05,3.115e-05,0.01210996,0.01185052,0.01185372,-0.00025944,-0.00025624
240.3125,0.00207955,0.00210044,0.00209952,0.0049468,0.00515463,0.00515428,0.00380939,0.00340907,0.00340803,0.00182491,0.00160681,0.00160821,0.00039515,0.00038546,0.00038641,0.00025024,0.000244,0.00024474,0.00014166,0.00013819,0.00013867,7.953e-05,7.835e-05,7.871e-05,4.123e-05,4.093e-05,4.115e-05,4.097e-05,3.892e-05,3.917e-05,0.01360944,0.01319681,0.0131989,-0.00041263,-0.00041054
264.0875,0.00192584,0.00183655,0.00183581,0.00552954,0.00580227,0.00579951,0.00450262,0.0040419,0.00403865,0.00221776,0.00195049,0.00195151,0.00048779,0.00047545,0.00047656,0.0003103,0.00030216,0.00030307,0.00017605,0.00017147,0.00017209,9.909e-05,9.753e-05,9.802e-05,5.15e-05,5.11e-05,5.141e-05,5.139e-05,4.883e-05,4.918e-05,0.0153519,0.01477774,0.01477583,-0.00057416,-0.00057607
287.8625,0.00174889,0.0015617,0.00156081,0.00611973,0.00647254,0.00646674,0.00530737,0.00477336,0.00476799,0.00268656,0.00235773,0.002359,0.00059972,0.00058347,0.00058506,0.00038311,0.00037223,0.00037354,0.00021782,0.00021165,0.00021255,0.00012288,0.00012078,0.0001215,6.401e-05,6.347e-05,6.393e-05,6.413e-05,6.092e-05,6.145e-05,0.01731423,0.01657786,0.01657257,-0.00073637,-0.00074166
311.6375,0.00155404,0.00128718,0.00128727,0.00670733,0.00715748,0.00715748,0.00624566,0.00562825,0.00562395,0.00325051,0.00284685,0.00284679,0.00073595,0.00071467,0.00071545,0.00047214,0.00045778,0.0004585,0.00026908,0.00026092,0.00026149,0.00015218,0.00014941,0.00014992,7.945e-05,7.874e-05,7.907e-05,7.991e-05,7.592e-05,7.63e-05,0.01954625,0.0186572,0.01865623,-0.00088905,-0.00089002
335.4125,0.00135428,0.00102867,0.00102869,0.00731435,0.00788104,0.00787378,0.00737818,0.00666758,0.00665967,0.00395227,0.00345703,0.00345719,0.00090716,0.00087981,0.00088134,0.00058459,0.00056603,0.00056742,0.00033415,0.0003236,0.0003246,0.00018952,0.00018596,0.00018685,9.917e-05,9.826e-05,9.885e-05,0.00010015,9.515e-05,9.584e-05,0.02221382,0.02118311,0.02117422,-0.00103071,-0.0010396
359.1875,0.00114957,0.00079003,0.00079005,0.00790367,0.00860163,0.00859087,0.00872094,0.00790758,0.00789674,0.00481482,0.00420652,0.00420656,0.00112008,0.00108483,0.00108685,0.00072504,0.00070107,0.00070292,0.00041571,0.00040207,0.0004034,0.00023648,0.00023191,0.00023312,0.00012402,0.00012285,0.00012365,0.00012575,0.00011947,0.00012043,0.02533607,0.02416796,0.02415459,-0.00116811,-0.00118148
382.9625,0.0011382,0.00068777,0.0006879,0.01046724,0.01152354,0.01151801,0.01291947,0.01177222,0.01176024,0.00738368,0.00644271,0.00644159,0.00174154,0.0016836,0.00168537,0.00113232,0.00109289,0.00109468,0.0006512,0.00062876,0.00063014,0.0003715,0.00036403,0.00036541,0.00019524,0.00019334,0.00019429,0.00019871,0.00018879,0.00018995,0.0361991,0.03457765,0.03456757,-0.00162145,-0.00163153
406.7375,0.00100538,0.00050064,0.00050078,0.0137808,0.01536991,0.01536763,0.01990071,0.01829695,0.01828157,0.0118949,0.0103707,0.01036727,0.00284871,0.00274756,0.00274904,0.00186063,0.00179179,0.00179363,0.00107331,0.00103409,0.00103568,0.00061405,0.00060108,0.00060289,0.00032337,0.00032008,0.00032138,0.00033029,0.00031381,0.00031545,0.05363215,0.05134661,0.05133533,-0.00228554,-0.00229682
430.5125,0.00066783,0.00024616,0.00024618,0.01580692,0.01776181,0.0177431,0.0283124,0.02643066,0.02639572,0.01797652,0.0156767,0.01567018,0.00438245,0.00421564,0.00421963,0.00287641,0.00276267,0.00276722,0.00166452,0.00159959,0.00160315,0.00095502,0.00093364,0.00093764,0.00050391,0.00049852,0.00050136,0.00051647,0.00049071,0.00049433,0.07366244,0.0706161,0.07057853,-0.00304634,-0.00308391
454.2875,0.00032686,7.641e-05,7.637e-05,0.01579635,0.01751584,0.01750314,0.0373151,0.03564671,0.03560037,0.02567499,0.02243163,0.02242124,0.00639431,0.00613314,0.00613846,0.00421965,0.00404081,0.00404715,0.00245013,0.00234764,0.00235265,0.00140988,0.00137625,0.00138213,0.00074535,0.00073691,0.00074117,0.00076645,0.00072827,0.00073376,0.09509906,0.09103359,0.09099643,-0.00406547,-0.00410263
478.0625,0.00011675,1.401e-05,1.399e-05,0.01381087,0.01447507,0.01448208,0.04560348,0.04495494,0.0449167,0.03480969,0.03053615,0.03052313,0.00889758,0.00850844,0.00851257,0.00590777,0.00563923,0.00564502,0.00344317,0.0032884,0.00329334,0.00198735,0.00193665,0.00194308,0.00105268,0.00104001,0.00104483,0.00108598,0.00103196,0.0010383,0.11671531,0.11142485,0.11141303,-0.00529046,-0.00530228
501.8375,3.055e-05,1.44e-06,1.43e-06,0.0106774,0.00986215,0.00988089,0.05183056,0.05311852,0.05311244,0.0450151,0.03976045,0.03974867,0.01187651,0.01132286,0.01132239,0.00794189,0.00755521,0.00755694,0.00464816,0.0044235,0.00442607,0.00269152,0.00261791,0.00262256,0.00142852,0.00141017,0.00141398,0.00147835,0.00140498,0.00141019,0.13761855,0.13147718,0.13149556,-0.00614137,-0.00612299
525.6125,5.91e-06,8e-08,8e-08,0.00740118,0.00545712,0.00546123,0.05499355,0.05886371,0.05882577,0.05572287,0.04972098,0.04969604,0.01527543,0.01452142,0.01452352,0.01029961,0.00976393,0.00977016,0.00605685,0.00574234,0.00574851,0.0035194,0.00341615,0.0034265,0.00187178,0.0018461,0.00185433,0.00194312,0.00184695,0.00185824,0.15708971,0.15117878,0.15116438,-0.00591093,-0.00592533
549.3875,8.6e-07,0.0,0.0,0.00467751,0.00242238,0.00242572,0.054742,0.06118792,0.06114332,0.06618734,0.0598799,0.05984482,0.01899053,0.01800608,0.01800932,0.01292859,0.01221311,0.01222233,0.00764434,0.00721871,0.00722746,0.00445854,0.00431828,0.00433347,0.00237644,0.00234159,0.00235373,0.00247465,0.00235263,0.00236944,0.1744808,0.1699406,0.16992962,-0.0045402,-0.00455118
573.1625,9e-08,0.0,0.0,0.0027515,0.00085653,0.0008594,0.05149927,0.05974156,0.05971482,0.07567154,0.06967658,0.06963803,0.02290012,0.02166529,0.02166809,0.01576556,0.01484158,0.01485162,0.0093798,0.00882133,0.00883112,0.00549316,0.00530813,0.00532622,0.00293468,0.00288871,0.0029034,0.00306547,0.00291501,0.0029356,0.18946119,0.18671472,0.1867283,-0.00274647,-0.00273289
596.9375,1e-08,0.0,0.0,0.00153647,0.00024051,0.00024194,0.04611808,0.0548355,0.05484102,0.08345325,0.07849533,0.07846281,0.02684356,0.02535404,0.02535503,0.01871976,0.01756409,0.01757241,0.01121619,0.01050445,0.01051337,0.00659801,0.00636054,0.00637858,0.00353366,0.0034746,0.00348961,0.00370269,0.003522,0.00354336,0.20172168,0.20035105,0.20039813,-0.00137063,-0.00132355
