hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.4651,0.00285218,0.00276282,0.00276515,0.00127665,0.00118209,0.00118287,0.00073461,0.00046445,0.00046483,0.00023662,0.00014953,0.00014968,3.814e-05,2.724e-05,2.727e-05,2.231e-05,1.605e-05,1.608e-05,1.23e-05,8.95e-06,8.96e-06,6.31e-06,5.31e-06,5.32e-06,2.99e-06,2.76e-06,2.77e-06,2.68e-06,2.55e-06,2.56e-06,0.0051848,0.00462175,0.00462549,-0.00056305,-0.00055931
0.6524,0.00281038,0.00272604,0.00272858,0.0012909,0.00119577,0.00119601,0.00074515,0.00047168,0.00047203,0.00024459,0.00015443,0.00015464,3.98e-05,2.836e-05,2.841e-05,2.353e-05,1.686e-05,1.691e-05,1.31e-05,9.47e-06,9.51e-06,6.75e-06,5.66e-06,5.69e-06,3.22e-06,2.97e-06,2.99e-06,2.93e-06,2.78e-06,2.81e-06,0.00518034,0.00461401,0.00461758,-0.00056633,-0.00056276
0.9151,0.00279057,0.00271092,0.00271355,0.00129559,0.00120067,0.00120064,0.00074897,0.00047468,0.00047503,0.00024756,0.00015643,0.00015667,4.044e-05,2.882e-05,2.889e-05,2.4e-05,1.719e-05,1.725e-05,1.34e-05,9.68e-06,9.73e-06,6.92e-06,5.8e-06,5.84e-06,3.3e-06,3.05e-06,3.07e-06,3.03e-06,2.88e-06,2.91e-06,0.00517378,0.00461009,0.00461358,-0.00056369,-0.0005602
1.2836,0.00279155,0.00271695,0.00271959,0.00129115,0.00119726,0.00119717,0.00074602,0.00047354,0.00047388,0.00024543,0.0001555,0.00015574,4.001e-05,2.86e-05,2.868e-05,2.367e-05,1.702e-05,1.709e-05,1.319e-05,9.57e-06,9.61e-06,6.8e-06,5.71e-06,5.76e-06,3.24e-06,2.99e-06,3.02e-06,2.96e-06,2.81e-06,2.85e-06,0.00516402,0.00460995,0.00461339,-0.00055407,-0.00055063
1.8006,0.00279727,0.00272967,0.00273224,0.00128305,0.00119073,0.00119066,0.0007406,0.0004711,0.00047148,0.00024148,0.00015364,0.00015389,3.922e-05,2.817e-05,2.825e-05,2.307e-05,1.669e-05,1.676e-05,1.279e-05,9.34e-06,9.39e-06,6.58e-06,5.56e-06,5.6e-06,3.13e-06,2.9e-06,2.92e-06,2.83e-06,2.69e-06,2.73e-06,0.00515003,0.00461049,0.00461393,-0.00053954,-0.0005361
2.5257,0.00280391,0.00274651,0.00274911,0.00127177,0.00118165,0.00118154,0.00073334,0.00046788,0.00046824,0.00023627,0.00015119,0.00015143,3.819e-05,2.762e-05,2.769e-05,2.23e-05,1.627e-05,1.634e-05,1.228e-05,9.06e-06,9.1e-06,6.31e-06,5.35e-06,5.39e-06,2.99e-06,2.77e-06,2.8e-06,2.68e-06,2.55e-06,2.58e-06,0.00513005,0.00461086,0.00461421,-0.00051919,-0.00051584
3.5428,0.00280265,0.00276037,0.00276281,0.00125971,0.00117241,0.00117238,0.00072616,0.00046528,0.0004657,0.00023125,0.0001491,0.00014937,3.724e-05,2.715e-05,2.723e-05,2.159e-05,1.591e-05,1.598e-05,1.18e-05,8.8e-06,8.85e-06,6.06e-06,5.17e-06,5.21e-06,2.87e-06,2.66e-06,2.69e-06,2.54e-06,2.41e-06,2.45e-06,0.00510187,0.00460928,0.00461267,-0.00049259,-0.0004892
4.9695,0.00278784,0.00276741,0.00276987,0.00124788,0.00116415,0.00116407,0.00071983,0.00046402,0.0004644,0.00022703,0.00014781,0.00014806,3.649e-05,2.688e-05,2.695e-05,2.102e-05,1.568e-05,1.574e-05,1.142e-05,8.63e-06,8.67e-06,5.87e-06,5.04e-06,5.08e-06,2.77e-06,2.58e-06,2.6e-06,2.43e-06,2.31e-06,2.34e-06,0.00506258,0.00460452,0.00460779,-0.00045806,-0.00045479
6.9709,0.00275497,0.00276505,0.00276723,0.00123656,0.00115739,0.00115747,0.0007146,0.00046461,0.00046511,0.00022381,0.00014761,0.00014792,3.599e-05,2.685e-05,2.694e-05,2.063e-05,1.562e-05,1.568e-05,1.115e-05,8.55e-06,8.6e-06,5.73e-06,4.97e-06,5.01e-06,2.7e-06,2.53e-06,2.55e-06,2.36e-06,2.24e-06,2.28e-06,0.00500851,0.00459543,0.00459879,-0.00041308,-0.00040972
9.7781,0.0026988,0.00274983,0.00275202,0.00122616,0.00115282,0.00115289,0.00071082,0.0004677,0.00046814,0.00022189,0.00014885,0.00014911,3.581e-05,2.716e-05,2.724e-05,2.045e-05,1.577e-05,1.583e-05,1.101e-05,8.61e-06,8.65e-06,5.68e-06,4.97e-06,5.01e-06,2.68e-06,2.52e-06,2.54e-06,2.34e-06,2.22e-06,2.25e-06,0.00493564,0.00458044,0.00458367,-0.0003552,-0.00035197
