hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.0158,0.00383688,0.0036971,0.00370007,0.00143209,0.00132372,0.00132372,0.0008229,0.00051431,0.0005148,0.00023244,0.00014723,0.0001475,3.571e-05,2.557e-05,2.565e-05,1.943e-05,1.419e-05,1.425e-05,1.008e-05,7.48e-06,7.53e-06,5.09e-06,4.34e-06,4.37e-06,2.31e-06,2.15e-06,2.17e-06,1.87e-06,1.78e-06,1.81e-06,0.0063988,0.00573786,0.00574186,-0.00066094,-0.00065694
0.0221,0.0038327,0.00369342,0.0036964,0.00143398,0.00132551,0.00132549,0.00082381,0.000515,0.00051549,0.00023309,0.00014765,0.00014793,3.583e-05,2.565e-05,2.574e-05,1.951e-05,1.425e-05,1.431e-05,1.013e-05,7.52e-06,7.56e-06,5.12e-06,4.36e-06,4.39e-06,2.32e-06,2.16e-06,2.18e-06,1.88e-06,1.8e-06,1.82e-06,0.00639838,0.00573732,0.00574133,-0.00066106,-0.00065705
0.031,0.00382837,0.00368967,0.00369267,0.00143588,0.00132731,0.00132729,0.00082474,0.00051571,0.0005162,0.00023375,0.00014809,0.00014836,3.594e-05,2.574e-05,2.583e-05,1.959e-05,1.431e-05,1.437e-05,1.018e-05,7.56e-06,7.6e-06,5.15e-06,4.38e-06,4.41e-06,2.34e-06,2.17e-06,2.19e-06,1.9e-06,1.81e-06,1.83e-06,0.00639783,0.00573675,0.00574076,-0.00066108,-0.00065707
0.0435,0.00382357,0.0036856,0.00368862,0.0014379,0.00132924,0.00132925,0.00082574,0.00051648,0.00051696,0.00023446,0.00014856,0.00014882,3.607e-05,2.584e-05,2.592e-05,1.968e-05,1.438e-05,1.444e-05,1.023e-05,7.6e-06,7.64e-06,5.17e-06,4.4e-06,4.44e-06,2.35e-06,2.18e-06,2.2e-06,1.91e-06,1.82e-06,1.85e-06,0.00639708,0.0057361,0.00574014,-0.00066098,-0.00065694
0.0611,0.00381057,0.00367404,0.00367708,0.00144382,0.00133483,0.00133485,0.00082866,0.00051868,0.00051915,0.00023653,0.00014991,0.00015017,3.644e-05,2.612e-05,2.62e-05,1.994e-05,1.457e-05,1.463e-05,1.039e-05,7.71e-06,7.76e-06,5.25e-06,4.47e-06,4.5e-06,2.39e-06,2.22e-06,2.24e-06,1.95e-06,1.86e-06,1.89e-06,0.00639596,0.00573441,0.00573846,-0.00066155,-0.0006575
0.0856,0.00377689,0.00364334,0.00364641,0.00145959,0.00134965,0.00134961,0.00083663,0.00052453,0.000525,0.00024218,0.00015353,0.0001538,3.745e-05,2.687e-05,2.695e-05,2.065e-05,1.508e-05,1.515e-05,1.083e-05,8.03e-06,8.08e-06,5.48e-06,4.66e-06,4.7e-06,2.5e-06,2.33e-06,2.35e-06,2.07e-06,1.97e-06,1.99e-06,0.00639427,0.00573,0.00573404,-0.00066427,-0.00066023
0.1201,0.00372854,0.00359912,0.00360222,0.00148172,0.00137044,0.00137034,0.00084837,0.000533,0.00053346,0.00025054,0.00015884,0.00015912,3.899e-05,2.799e-05,2.807e-05,2.173e-05,1.585e-05,1.592e-05,1.15e-05,8.51e-06,8.56e-06,5.83e-06,4.95e-06,4.99e-06,2.68e-06,2.49e-06,2.51e-06,2.24e-06,2.13e-06,2.17e-06,0.00639213,0.00572333,0.00572736,-0.0006688,-0.00066477
0.1685,0.0036774,0.00355253,0.00355564,0.00150413,0.00139152,0.0013915,0.00086101,0.00054195,0.00054241,0.0002596,0.00016453,0.0001648,4.069e-05,2.92e-05,2.928e-05,2.294e-05,1.67e-05,1.676e-05,1.225e-05,9.05e-06,9.09e-06,6.22e-06,5.28e-06,5.32e-06,2.88e-06,2.67e-06,2.7e-06,2.45e-06,2.33e-06,2.36e-06,0.00638956,0.00571577,0.00571987,-0.00067379,-0.00066969
0.2364,0.00362421,0.00350437,0.00350744,0.00152629,0.00141241,0.00141263,0.00087432,0.00055123,0.00055169,0.00026923,0.00017052,0.00017077,4.254e-05,3.051e-05,3.058e-05,2.426e-05,1.761e-05,1.767e-05,1.309e-05,9.63e-06,9.67e-06,6.67e-06,5.65e-06,5.68e-06,3.11e-06,2.88e-06,2.9e-06,2.69e-06,2.56e-06,2.58e-06,0.0063864,0.00570736,0.0057116,-0.00067904,-0.0006748
0.3315,0.00356877,0.00345454,0.0034575,0.00154808,0.00143303,0.00143367,0.00088831,0.00056087,0.00056133,0.00027948,0.00017684,0.00017705,4.456e-05,3.19e-05,3.196e-05,2.572e-05,1.86e-05,1.864e-05,1.402e-05,1.026e-05,1.029e-05,7.16e-06,6.05e-06,6.07e-06,3.37e-06,3.12e-06,3.13e-06,2.96e-06,2.81e-06,2.83e-06,0.00638243,0.00569803,0.00570247,-0.0006844,-0.00067996
0.4651,0.00351082,0.00340295,0.0034058,0.00156937,0.00145329,0.0014543,0.00090296,0.00057088,0.00057135,0.00029036,0.00018352,0.0001837,4.677e-05,3.34e-05,3.344e-05,2.733e-05,1.967e-05,1.97e-05,1.506e-05,1.096e-05,1.097e-05,7.72e-06,6.5e-06,6.51e-06,3.66e-06,3.38e-06,3.38e-06,3.27e-06,3.11e-06,3.12e-06,0.00637732,0.00568767,0.00569227,-0.00068965,-0.00068505
0.6524,0.00345028,0.00334974,0.00335289,0.00158993,0.00147301,0.00147324,0.00091817,0.00058123,0.00058166,0.00030186,0.00019056,0.00019082,4.916e-05,3.501e-05,3.509e-05,2.909e-05,2.083e-05,2.09e-05,1.621e-05,1.171e-05,1.176e-05,8.35e-06,7e-06,7.04e-06,3.98e-06,3.67e-06,3.7e-06,3.63e-06,3.45e-06,3.49e-06,0.00637066,0.00567621,0.00568058,-0.00069445,-0.00069008
0.9151,0.00339777,0.00330524,0.00330849,0.00160551,0.0014883,0.00148819,0.00093065,0.00058988,0.00059031,0.00031147,0.00019651,0.00019682,5.121e-05,3.639e-05,3.649e-05,3.061e-05,2.183e-05,2.192e-05,1.721e-05,1.237e-05,1.243e-05,8.9e-06,7.44e-06,7.5e-06,4.27e-06,3.93e-06,3.97e-06,3.95e-06,3.76e-06,3.81e-06,0.00636155,0.00566565,0.00566992,-0.0006959,-0.00069163
1.2836,0.0033795,0.00329514,0.00329826,0.00160653,0.00149029,0.00149044,0.00093211,0.00059174,0.00059218,0.00031273,0.00019766,0.00019794,5.151e-05,3.666e-05,3.674e-05,3.082e-05,2.202e-05,2.209e-05,1.734e-05,1.248e-05,1.253e-05,8.98e-06,7.51e-06,7.56e-06,4.31e-06,3.97e-06,4e-06,4e-06,3.8e-06,3.84e-06,0.00634782,0.00566127,0.00566558,-0.00068655,-0.00068224
1.8006,0.00339001,0.00331558,0.00331862,0.00159432,0.00148035,0.00148056,0.00092345,0.00058753,0.00058801,0.0003063,0.00019446,0.00019475,5.017e-05,3.591e-05,3.6e-05,2.981e-05,2.145e-05,2.152e-05,1.666e-05,1.209e-05,1.214e-05,8.61e-06,7.24e-06,7.28e-06,4.12e-06,3.8e-06,3.83e-06,3.78e-06,3.59e-06,3.63e-06,0.00632721,0.00566201,0.00566633,-0.0006652,-0.00066088
2.5257,0.00340013,0.0033404,0.0033435,0.00157814,0.00146729,0.00146737,0.00091256,0.00058239,0.00058283,0.00029834,0.00019056,0.00019084,4.855e-05,3.502e-05,3.51e-05,2.859e-05,2.077e-05,2.084e-05,1.585e-05,1.163e-05,1.168e-05,8.17e-06,6.91e-06,6.95e-06,3.89e-06,3.6e-06,3.63e-06,3.53e-06,3.35e-06,3.39e-06,0.00629776,0.00566192,0.00566612,-0.00063584,-0.00063164
3.5428,0.00339799,0.00336012,0.00336305,0.00156098,0.00145411,0.00145422,0.00090198,0.00057812,0.00057865,0.00029082,0.00018722,0.00018754,4.708e-05,3.426e-05,3.435e-05,2.748e-05,2.019e-05,2.026e-05,1.512e-05,1.123e-05,1.128e-05,7.78e-06,6.62e-06,6.67e-06,3.69e-06,3.43e-06,3.46e-06,3.3e-06,3.14e-06,3.18e-06,0.00625623,0.00565843,0.00566265,-0.0005978,-0.00059358
4.9695,0.00337632,0.00337002,0.00337301,0.00154389,0.00144206,0.00144203,0.00089256,0.00057559,0.00057605,0.00028441,0.00018494,0.00018523,4.59e-05,3.376e-05,3.384e-05,2.658e-05,1.978e-05,1.985e-05,1.452e-05,1.093e-05,1.098e-05,7.47e-06,6.41e-06,6.45e-06,3.53e-06,3.29e-06,3.32e-06,3.13e-06,2.97e-06,3.01e-06,0.00619831,0.00564975,0.00565379,-0.00054856,-0.00054452
6.9709,0.00332717,0.00336475,0.0033674,0.00152799,0.00143256,0.00143265,0.00088513,0.00057573,0.00057635,0.00027974,0.00018429,0.00018466,4.513e-05,3.363e-05,3.374e-05,2.599e-05,1.963e-05,1.971e-05,1.411e-05,1.079e-05,1.085e-05,7.26e-06,6.29e-06,6.33e-06,3.43e-06,3.21e-06,3.24e-06,3.02e-06,2.87e-06,2.91e-06,0.00611898,0.00563375,0.00563785,-0.00048523,-0.00048113
9.7781,0.00324397,0.00333972,0.00334239,0.00151373,0.00142643,0.00142645,0.00088003,0.00057932,0.00057986,0.00027711,0.00018566,0.000186,4.484e-05,3.397e-05,3.407e-05,2.573e-05,1.979e-05,1.987e-05,1.391e-05,1.084e-05,1.09e-05,7.18e-06,6.28e-06,6.32e-06,3.39e-06,3.19e-06,3.22e-06,2.97e-06,2.83e-06,2.86e-06,0.00601285,0.00560804,0.00561193,-0.00040481,-0.00040092
13.7158,0.00312167,0.00329037,0.00329248,0.00150101,0.00142405,0.00142434,0.00087731,0.00058708,0.00058783,0.00027664,0.00018944,0.00018989,4.508e-05,3.487e-05,3.5e-05,2.582e-05,2.032e-05,2.041e-05,1.392e-05,1.11e-05,1.117e-05,7.21e-06,6.39e-06,6.43e-06,3.42e-06,3.23e-06,3.27e-06,3e-06,2.85e-06,2.89e-06,0.00587509,0.00556971,0.00557372,-0.00030538,-0.00030137
19.2394,0.00295532,0.00320847,0.0032105,0.00149104,0.00142694,0.00142725,0.00087787,0.00060043,0.0006011,0.00027909,0.00019644,0.00019684,4.602e-05,3.653e-05,3.665e-05,2.64e-05,2.134e-05,2.143e-05,1.421e-05,1.165e-05,1.171e-05,7.41e-06,6.66e-06,6.7e-06,3.53e-06,3.36e-06,3.39e-06,3.11e-06,2.96e-06,2.99e-06,0.00570399,0.00551478,0.00551857,-0.00018921,-0.00018542
26.9872,0.00274198,0.00308081,0.00308209,0.00148744,0.00143865,0.00143936,0.00088397,0.00062184,0.00062275,0.00028624,0.00020821,0.00020875,4.805e-05,3.933e-05,3.949e-05,2.771e-05,2.31e-05,2.321e-05,1.494e-05,1.262e-05,1.27e-05,7.85e-06,7.17e-06,7.22e-06,3.77e-06,3.62e-06,3.65e-06,3.36e-06,3.19e-06,3.23e-06,0.00550531,0.00543855,0.00544245,-6.676e-05,-6.286e-05
37.8553,0.002489,0.00289753,0.00289853,0.00149255,0.00146114,0.00146195,0.0008972,0.00065339,0.00065426,0.00029946,0.00022608,0.00022661,5.151e-05,4.363e-05,4.379e-05,2.998e-05,2.584e-05,2.596e-05,1.624e-05,1.417e-05,1.424e-05,8.61e-06,8e-06,8.06e-06,4.18e-06,4.05e-06,4.08e-06,3.78e-06,3.59e-06,3.63e-06,0.00529252,0.00533743,0.0053411,4.491e-05,4.858e-05
53.1,0.00221192,0.00265468,0.00265494,0.0015066,0.00149372,0.00149477,0.00091823,0.00069636,0.00069734,0.00031949,0.000251,0.00025164,5.665e-05,4.976e-05,4.996e-05,3.339e-05,2.978e-05,2.992e-05,1.82e-05,1.639e-05,1.649e-05,9.75e-06,9.22e-06,9.28e-06,4.79e-06,4.68e-06,4.71e-06,4.41e-06,4.19e-06,4.23e-06,0.00508342,0.00520978,0.00521328,0.00012636,0.00012986
73.8875,0.00193068,0.00235654,0.00235608,0.00153085,0.00153539,0.00153659,0.00094855,0.00075118,0.0007522,0.00034757,0.00028372,0.00028447,6.386e-05,5.807e-05,5.833e-05,3.817e-05,3.514e-05,3.532e-05,2.096e-05,1.944e-05,1.955e-05,1.135e-05,1.09e-05,1.097e-05,5.65e-06,5.55e-06,5.59e-06,5.29e-06,5.02e-06,5.07e-06,0.00490292,0.00506095,0.00506417,0.00015803,0.00016125
97.6625,0.00168901,0.00205797,0.00205799,0.00156067,0.00157782,0.00157864,0.00098457,0.00080896,0.00080942,0.00038026,0.00031949,0.00031994,7.228e-05,6.747e-05,6.766e-05,4.378e-05,4.124e-05,4.137e-05,2.421e-05,2.292e-05,2.302e-05,1.323e-05,1.284e-05,1.29e-05,6.65e-06,6.57e-06,6.61e-06,6.32e-06,6e-06,6.05e-06,0.00478098,0.00492129,0.0049236,0.00014031,0.00014262
121.4375,0.00150089,0.00180228,0.00180187,0.00158822,0.00161295,0.00161389,0.00102058,0.00086151,0.00086204,0.00041268,0.00035334,0.00035388,8.073e-05,7.666e-05,7.69e-05,4.944e-05,4.724e-05,4.741e-05,2.749e-05,2.637e-05,2.648e-05,1.513e-05,1.478e-05,1.486e-05,7.67e-06,7.59e-06,7.64e-06,7.37e-06,7e-06,7.05e-06,0.00471021,0.00480974,0.00481201,9.953e-05,0.0001018
145.2125,0.00134874,0.00158613,0.00158514,0.00161187,0.00164103,0.00164208,0.00105608,0.00090922,0.00091017,0.00044432,0.00038515,0.00038605,8.91e-05,8.559e-05,8.593e-05,5.505e-05,5.31e-05,5.334e-05,3.076e-05,2.975e-05,2.99e-05,1.702e-05,1.67e-05,1.679e-05,8.68e-06,8.61e-06,8.66e-06,8.42e-06,8e-06,8.06e-06,0.00467004,0.00472328,0.00472612,5.324e-05,5.608e-05
168.9875,0.00126751,0.00145565,0.00145497,0.00169668,0.00172984,0.00173056,0.00113542,0.00099159,0.0009923,0.00049481,0.00043236,0.00043317,0.00010142,9.817e-05,9.85e-05,6.313e-05,6.127e-05,6.15e-05,3.543e-05,3.444e-05,3.459e-05,1.969e-05,1.937e-05,1.947e-05,1.01e-05,1.002e-05,1.008e-05,9.87e-06,9.38e-06,9.44e-06,0.00483407,0.00484207,0.00484457,8e-06,1.05e-05
192.7625,0.00172139,0.00192685,0.00192677,0.00260968,0.00266678,0.00266821,0.00179472,0.00158478,0.00158607,0.00080843,0.00071038,0.00071144,0.00016897,0.00016448,0.00016486,0.00010596,0.00010328,0.00010355,5.974e-05,5.83e-05,5.846e-05,3.336e-05,3.288e-05,3.298e-05,1.719e-05,1.707e-05,1.713e-05,1.692e-05,1.607e-05,1.613e-05,0.00733636,0.0072809,0.0072856,-5.546e-05,-5.076e-05
216.5375,0.00366319,0.00395658,0.00395436,0.00677115,0.00697677,0.00697626,0.00489581,0.00436598,0.00436689,0.00228119,0.00201346,0.00201659,0.00048563,0.00047483,0.00047639,0.00030671,0.00030004,0.00030119,0.00017382,0.00017017,0.00017089,9.752e-05,9.63e-05,9.68e-05,5.047e-05,5.016e-05,5.046e-05,5.002e-05,4.752e-05,4.785e-05,0.0187755,0.01845182,0.01845769,-0.00032368,-0.00031781
240.3125,0.00532865,0.00530767,0.00530611,0.01404607,0.01476515,0.01476494,0.01122906,0.01011921,0.01011794,0.00544056,0.00481863,0.00482276,0.00117949,0.00115686,0.00115945,0.00074992,0.0007355,0.00073749,0.00042709,0.00041907,0.00042039,0.00024071,0.000238,0.00023901,0.00012506,0.00012437,0.00012499,0.00012475,0.00011852,0.00011924,0.03889136,0.03780297,0.03781233,-0.00108839,-0.00107903
264.0875,0.00490197,0.00397824,0.00397729,0.02312125,0.02511293,0.02510329,0.02222007,0.02030063,0.02028803,0.01133677,0.01007174,0.01007661,0.00250609,0.00246266,0.00246778,0.00160367,0.00157518,0.00157937,0.00091758,0.00090152,0.00090438,0.00051941,0.00051396,0.00051632,0.00027081,0.0002694,0.00027091,0.00027171,0.00025813,0.00025992,0.06766933,0.06544439,0.0654439,-0.00222494,-0.00222543
287.8625,0.00258533,0.00133926,0.00133897,0.02957943,0.03317278,0.03315125,0.0384065,0.03581276,0.03577991,0.02111629,0.01882804,0.01883703,0.00477496,0.00469633,0.00470771,0.00307586,0.003023,0.00303245,0.00176806,0.00173788,0.00174433,0.00100511,0.00099486,0.00100024,0.00052575,0.00052308,0.00052655,0.00053031,0.00050384,0.000508,0.10336759,0.10063183,0.10062643,-0.00273576,-0.00274116
311.6375,0.00065766,0.00015177,0.00015188,0.0256983,0.02860021,0.02860692,0.04992353,0.04786426,0.04783692,0.03040069,0.02723415,0.02722912,0.00706228,0.00694617,0.00695084,0.00458154,0.00450191,0.00450671,0.002646,0.00260002,0.00260396,0.00151056,0.00149496,0.00149924,0.0007926,0.00078852,0.00079156,0.00080343,0.00076337,0.0007673,0.12407658,0.12094534,0.12094444,-0.00313124,-0.00313214
335.4125,0.00010364,7.53e-06,7.53e-06,0.01874485,0.01907848,0.01906923,0.05763592,0.05712038,0.05706493,0.03986476,0.03592565,0.03592262,0.00955656,0.00939299,0.00940633,0.00624711,0.00613309,0.00614558,0.00362567,0.0035591,0.00356817,0.00207862,0.00205608,0.0020649,0.00109392,0.00108801,0.00109405,0.00111405,0.00105859,0.00106619,0.1400651,0.13541991,0.13540953,-0.00464519,-0.00465557
359.1875,1.07e-05,1.8e-07,1.8e-07,0.01238129,0.01034454,0.01034303,0.06296469,0.06474233,0.06467627,0.05076751,0.04610227,0.04609849,0.01262582,0.01239413,0.01241388,0.00832305,0.00815907,0.00817761,0.00485577,0.0047589,0.00477216,0.00279585,0.00276312,0.0027761,0.00147569,0.00146712,0.00147605,0.00150952,0.00143452,0.00144583,0.1577099,0.15216616,0.1521796,-0.00554374,-0.0055303
382.9625,6.9e-07,0.0,0.0,0.00733441,0.00442557,0.00443125,0.06505671,0.06948417,0.06945142,0.06286671,0.05766076,0.05764664,0.01632801,0.01600167,0.01601382,0.01086584,0.01063083,0.01064386,0.00637547,0.00623476,0.00624498,0.00368729,0.00363975,0.00365165,0.00195189,0.00193947,0.00194819,0.00200518,0.00190583,0.0019174,0.1764722,0.17192281,0.17194921,-0.00454939,-0.00452299
406.7375,3e-08,0.0,0.0,0.0038463,0.00144498,0.00144773,0.0635622,0.07027588,0.07026493,0.07569686,0.07032659,0.07029832,0.02069634,0.02024406,0.02024881,0.01392303,0.01358994,0.01359814,0.00822128,0.00801866,0.00802643,0.00477729,0.00470871,0.00472056,0.00253641,0.00251854,0.00252786,0.00261651,0.00248734,0.00250031,0.19587624,0.1936147,0.19363308,-0.00226154,-0.00224316
430.5125,0.0,0.0,0.0,0.00176953,0.00034756,0.00034817,0.05880743,0.06663169,0.06659921,0.08862791,0.08368996,0.08365006,0.0257474,0.02513549,0.02515347,0.01754054,0.01707617,0.01709844,0.01043206,0.0101442,0.01016189,0.00609274,0.00599486,0.00601761,0.0032448,0.00321936,0.00323644,0.00336101,0.00319588,0.00321894,0.21562343,0.21543517,0.21548422,-0.00018826,-0.00013921
454.2875,0.0,0.0,0.0,0.00070532,5.893e-05,5.916e-05,0.05073071,0.05785019,0.05784219,0.09889446,0.09524725,0.09520176,0.03082985,0.03004239,0.03006279,0.02131216,0.02069061,0.02071688,0.01277928,0.01238524,0.01240627,0.00750471,0.00736981,0.00739788,0.00400974,0.00397473,0.00399609,0.00417034,0.00396668,0.00399582,0.23093657,0.23158582,0.23167885,0.00064925,0.00074228
478.0625,0.0,0.0,0.0,0.00025365,7.12e-06,7.17e-06,0.04170169,0.04665031,0.04668183,0.10689889,0.10534591,0.10530652,0.03611433,0.03513919,0.03515026,0.02538948,0.0245801,0.02459837,0.01536628,0.01483949,0.01485577,0.00907815,0.00889617,0.00892189,0.00486715,0.00481993,0.00484049,0.0050829,0.00483653,0.00486564,0.24475251,0.24511475,0.24522795,0.00036224,0.00047544
501.8375,0.0,0.0,0.0,8.479e-05,6.1e-07,6.1e-07,0.03305113,0.03512399,0.03518187,0.11306681,0.11433311,0.11431297,0.04181574,0.04064764,0.04063886,0.02997463,0.02894092,0.02893927,0.01833469,0.0176408,0.01764401,0.01090348,0.01066109,0.01067587,0.00586746,0.00580451,0.00581841,0.00615319,0.00585768,0.0058795,0.25925193,0.25901036,0.25909136,-0.00024157,-0.00016057
525.6125,0.0,0.0,0.0,2.667e-05,3e-08,4e-08,0.0252374,0.02450623,0.02453528,0.1169484,0.12161444,0.12156136,0.047843,0.04649833,0.04649756,0.03507392,0.03378179,0.03379422,0.0217163,0.02081667,0.02083117,0.01300952,0.01269104,0.01272425,0.0070291,0.00694622,0.00697466,0.00740321,0.00705167,0.00709374,0.27428752,0.27390644,0.27401228,-0.00038108,-0.00027524
549.3875,0.0,0.0,0.0,7.92e-06,0.0,0.0,0.01855413,0.01570657,0.01572945,0.11819713,0.12654646,0.12648229,0.05404379,0.05257024,0.05257234,0.04066135,0.03908439,0.03910437,0.02553056,0.02438374,0.02440507,0.01542074,0.01500829,0.01505502,0.00836907,0.00826139,0.00830108,0.00885425,0.00843957,0.00849803,0.28963895,0.29000064,0.29014766,0.00036169,0.00050871
573.1625,0.0,0.0,0.0,2.21e-06,0.0,0.0,0.01315172,0.00916564,0.00918633,0.11675356,0.12864268,0.12858983,0.0602602,0.05874474,0.05874559,0.04671737,0.04484193,0.04486275,0.02980982,0.02837257,0.02839583,0.01817315,0.01764663,0.01770016,0.00991185,0.00977376,0.00981988,0.01053651,0.01005125,0.01011999,0.3053164,0.3072392,0.30742036,0.0019228,0.00210396
596.9375,0.0,0.0,0.0,5.9e-07,0.0,0.0,0.00934098,0.004964,0.00498061,0.11760942,0.1331063,0.13308235,0.06934797,0.06787339,0.06786982,0.05569583,0.05343321,0.05344887,0.03622098,0.03436896,0.03438984,0.02231961,0.021626,0.02168012,0.01224257,0.01205954,0.01210766,0.01308144,0.01249147,0.01256508,0.33585938,0.33992286,0.34012434,0.00406348,0.00426496
620.7125,0.0,0.0,0.0,1.3e-07,0.0,0.0,0.00628268,0.00228567,0.00229578,0.11448814,0.13248261,0.13250167,0.07820363,0.07702864,0.07701846,0.06552537,0.06291406,0.06291702,0.04359811,0.04126781,0.04127992,0.02720796,0.02631133,0.02635394,0.0150233,0.01478476,0.01482533,0.01614503,0.0154361,0.01550164,0.36647436,0.37251097,0.37269375,0.00603661,0.00621939
