hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
525.6125,0.0,0.0,0.0,0.00112816,9.168e-05,9.202e-05,0.07733724,0.08920392,0.08921774,0.1609715,0.1546994,0.15462453,0.05233833,0.05043812,0.05044011,0.03668469,0.03518106,0.03519558,0.02220112,0.02123584,0.02125124,0.01315083,0.01281758,0.01285153,0.00706629,0.00698036,0.00700909,0.00741664,0.00705553,0.00709765,0.37829479,0.3777035,0.37777948,-0.00059129,-0.00051531
549.3875,0.0,0.0,0.0,0.00053659,1.739e-05,1.748e-05,0.06661018,0.07590894,0.07592032,0.17349584,0.17020326,0.17010431,0.06045544,0.0581526,0.05815848,0.04301403,0.04110883,0.04113196,0.02624843,0.02499733,0.02502004,0.01563182,0.01519573,0.01524364,0.0084249,0.00831234,0.00835251,0.00887449,0.00844538,0.00850392,0.40329172,0.40234181,0.40245265,-0.00094991,-0.00083907
573.1625,0.0,0.0,0.0,0.00024574,2.56e-06,2.58e-06,0.05577864,0.06140512,0.06144087,0.18386351,0.18463605,0.18454012,0.06920955,0.06649508,0.06650052,0.05009119,0.04771859,0.04774359,0.03085524,0.0292558,0.02928095,0.01848353,0.01791984,0.01797508,0.00999438,0.00984862,0.00989544,0.01056653,0.01005987,0.01012873,0.42908831,0.42734153,0.42750787,-0.00174678,-0.00158044
596.9375,0.0,0.0,0.0,0.0001118,2.9e-07,2.9e-07,0.04723416,0.04875457,0.0488181,0.20015876,0.20638766,0.20632121,0.08221478,0.07897714,0.07897885,0.06070199,0.05766536,0.0576862,0.03780007,0.03568759,0.03571091,0.02279356,0.02203947,0.02209594,0.01236935,0.01217379,0.01222289,0.01312774,0.01250476,0.01257854,0.47651223,0.47419063,0.47441293,-0.0023216,-0.0020993
620.7125,0.0,0.0,0.0,4.686e-05,2e-08,2e-08,0.03821225,0.03547782,0.03555345,0.21239261,0.22555927,0.22555531,0.09637672,0.09269697,0.09269216,0.07286619,0.06907359,0.06908206,0.04596278,0.04321989,0.0432348,0.02792664,0.02693262,0.02697811,0.01521685,0.01495802,0.01499983,0.01621603,0.01545647,0.01552222,0.52521694,0.52337467,0.52361797,-0.00184227,-0.00159897
644.4875,0.0,0.0,0.0,1.789e-05,0.0,0.0,0.02935806,0.02320564,0.02325709,0.21765412,0.23843987,0.23843056,0.11043671,0.10653703,0.10652196,0.08587523,0.0813028,0.0813057,0.05499906,0.05152919,0.05154277,0.03371089,0.03243086,0.03248769,0.01845433,0.01811927,0.01817303,0.01975309,0.01884282,0.01892901,0.57025938,0.57040749,0.57064782,0.00014811,0.00038844
668.2625,0.0,0.0,0.0,6.23e-06,0.0,0.0,0.02158523,0.01353989,0.01356831,0.21579352,0.24368249,0.24362719,0.123775,0.1200021,0.11997645,0.09947374,0.09415954,0.09416546,0.06485678,0.06057588,0.06059652,0.04015669,0.03854422,0.03863556,0.02210037,0.02167551,0.02176122,0.02376966,0.02269623,0.02283257,0.61151721,0.61487586,0.61516329,0.00335865,0.00364608
692.0375,0.0,0.0,0.0,1.98e-06,0.0,0.0,0.01530692,0.00698446,0.00700221,0.20716546,0.2402791,0.24021725,0.13555933,0.13238415,0.13235188,0.11320093,0.10727055,0.10727797,0.0753604,0.07021338,0.07023943,0.04720576,0.0452192,0.04533876,0.02613871,0.0256111,0.02572379,0.02826143,0.02701653,0.02719663,0.64820092,0.65497848,0.65534793,0.00677756,0.00714701
715.8125,0.0,0.0,0.0,5.7e-07,0.0,0.0,0.01056929,0.00316202,0.00317276,0.19304753,0.22840191,0.22836493,0.1451231,0.14310513,0.14307177,0.12664892,0.12032339,0.12033136,0.08636878,0.08033662,0.08036637,0.05482716,0.05243163,0.0525696,0.03057098,0.02992867,0.03006003,0.0332458,0.03182525,0.03203749,0.68040213,0.68951462,0.68997432,0.00911249,0.00957219
739.5875,0.0,0.0,0.0,1.5e-07,0.0,0.0,0.00716007,0.00124677,0.00125235,0.17499123,0.20903538,0.20904053,0.15185178,0.15158404,0.15155587,0.13933848,0.13294241,0.1329505,0.09768507,0.09079785,0.09082955,0.0629605,0.06013254,0.06027554,0.0353856,0.03461883,0.03475702,0.03872881,0.0371343,0.03736134,0.70810171,0.71749212,0.71802271,0.00939041,0.009921
763.3625,0.0,0.0,0.0,4e-08,0.0,0.0,0.00477994,0.00042489,0.00042725,0.15457893,0.18388324,0.1839317,0.15523624,0.15726491,0.1572478,0.1507178,0.14467675,0.14468505,0.10903705,0.10138754,0.10141946,0.07149925,0.06823266,0.06836388,0.0405479,0.0396506,0.03978017,0.04469411,0.04293528,0.04315366,0.73109125,0.73845587,0.73900898,0.00736462,0.00791773
787.1375,0.0,0.0,0.0,1e-08,0.0,0.0,0.00315063,0.00012432,0.00012511,0.13335478,0.15527696,0.15535648,0.15505152,0.15978204,0.15978031,0.16029863,0.15511728,0.15512613,0.12015305,0.11190268,0.11193307,0.0803345,0.07664425,0.0767439,0.04602373,0.04499472,0.04509681,0.05112847,0.04922413,0.04940412,0.74949532,0.75306639,0.75356592,0.00357107,0.0040706
810.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.00205041,3.104e-05,3.123e-05,0.11260563,0.12571199,0.12576603,0.151343,0.15895355,0.15894141,0.16765484,0.16388291,0.16388755,0.13074638,0.12212885,0.12216163,0.08934015,0.08526679,0.08539673,0.0517704,0.05061477,0.05074935,0.0580115,0.05599118,0.05623145,0.7635223,0.76258107,0.76316538,-0.00094123,-0.00035692
834.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.00131649,6.58e-06,6.62e-06,0.09327808,0.09744964,0.09747746,0.14440089,0.1547796,0.15475266,0.17243034,0.17061595,0.1706154,0.14050497,0.13182558,0.13186253,0.09835899,0.0939729,0.09415714,0.05772704,0.0564578,0.05664952,0.06530408,0.06320998,0.0635536,0.77332087,0.76831801,0.76907492,-0.00500286,-0.00424595
858.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.00083347,1.18e-06,1.18e-06,0.07598617,0.07223938,0.07225642,0.1347401,0.14746372,0.14743049,0.17438226,0.17501502,0.17501058,0.14911265,0.14073949,0.14077966,0.10720958,0.10261323,0.1028378,0.0638166,0.06245587,0.06269283,0.07294956,0.07083813,0.07126878,0.77903039,0.77136603,0.77227775,-0.00766436,-0.00675264
882.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.00052041,1.8e-07,1.8e-07,0.06105622,0.05116582,0.05117891,0.12307357,0.1374425,0.13740943,0.17345847,0.17691149,0.17690409,0.15631513,0.14865974,0.14870171,0.11572811,0.11105434,0.11130238,0.06996927,0.06854854,0.06881576,0.08090015,0.07884259,0.07933841,0.78102133,0.7726252,0.77365087,-0.00839613,-0.00737046
906.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.00032066,2e-08,2e-08,0.04854969,0.0346009,0.03461192,0.11018738,0.12530799,0.12527909,0.16976764,0.17624967,0.17623975,0.1619114,0.1554059,0.15544778,0.12376069,0.11916969,0.11942209,0.07611715,0.07467732,0.07495708,0.08911104,0.08719394,0.08772766,0.77972566,0.77260542,0.77368539,-0.00712024,-0.00604027
929.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.00019518,0.0,0.0,0.0383361,0.02232971,0.02233859,0.09685691,0.11175649,0.11173361,0.16357847,0.17310272,0.17309032,0.16577582,0.16084722,0.16088675,0.1311774,0.12685237,0.12708861,0.08220147,0.08079271,0.08106509,0.09754797,0.09587381,0.09641294,0.77566933,0.77155503,0.77261593,-0.0041143,-0.0030534
953.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.00011747,0.0,0.0,0.03015901,0.01374592,0.01375233,0.08375249,0.09750004,0.09748314,0.15526442,0.16763707,0.16762177,0.16783752,0.1648824,0.16491701,0.13785615,0.13399864,0.1341976,0.08816125,0.08684299,0.08708638,0.10617295,0.10486087,0.10536804,0.76932126,0.76946793,0.77042627,0.00014667,0.00110501
977.3375,0.0,0.0,0.0,0.0,0.0,0.0,7.001e-05,0.0,0.0,0.02371421,0.00807077,0.00807477,0.07142045,0.08323746,0.08322528,0.14532394,0.16015965,0.16014071,0.16814585,0.16750542,0.16753232,0.14374026,0.14056303,0.14070397,0.09396973,0.09280986,0.09300169,0.11498791,0.11417401,0.1146075,0.76137236,0.7665202,0.76728623,0.00514784,0.00591387
1001.1125,0.0,0.0,0.0,0.0,0.0,0.0,4.131e-05,0.0,0.0,0.01866114,0.00451371,0.00451575,0.06014386,0.06946383,0.06945429,0.13408826,0.15081793,0.150795,0.16656874,0.16850562,0.16852321,0.14858179,0.14630537,0.14637635,0.09946439,0.09853999,0.09866525,0.12382483,0.12366346,0.12399248,0.75137431,0.76180992,0.76232234,0.01043561,0.01094803
