hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.0158,0.0038375,0.0036973,0.00370027,0.00143212,0.00132372,0.00132372,0.0008229,0.00051431,0.0005148,0.00023244,0.00014723,0.0001475,3.571e-05,2.557e-05,2.565e-05,1.943e-05,1.419e-05,1.425e-05,1.008e-05,7.48e-06,7.53e-06,5.09e-06,4.34e-06,4.37e-06,2.31e-06,2.15e-06,2.17e-06,1.85e-06,1.78e-06,1.81e-06,0.00639944,0.00573806,0.00574207,-0.00066138,-0.00065737
0.0221,0.00383358,0.0036937,0.00369668,0.00143403,0.00132552,0.0013255,0.00082382,0.000515,0.00051549,0.00023309,0.00014765,0.00014793,3.583e-05,2.565e-05,2.574e-05,1.951e-05,1.425e-05,1.431e-05,1.013e-05,7.52e-06,7.56e-06,5.12e-06,4.36e-06,4.39e-06,2.32e-06,2.16e-06,2.18e-06,1.87e-06,1.8e-06,1.82e-06,0.00639929,0.00573761,0.00574161,-0.00066168,-0.00065768
0.031,0.00382959,0.00369007,0.00369307,0.00143594,0.00132732,0.0013273,0.00082475,0.00051571,0.0005162,0.00023375,0.00014809,0.00014836,3.594e-05,2.574e-05,2.583e-05,1.959e-05,1.431e-05,1.437e-05,1.018e-05,7.56e-06,7.6e-06,5.15e-06,4.38e-06,4.41e-06,2.33e-06,2.17e-06,2.19e-06,1.9e-06,1.81e-06,1.83e-06,0.00639912,0.00573715,0.00574117,-0.00066197,-0.00065795
0.0435,0.00382527,0.00368615,0.00368917,0.00143799,0.00132925,0.00132926,0.00082575,0.00051648,0.00051696,0.00023446,0.00014856,0.00014882,3.607e-05,2.584e-05,2.592e-05,1.968e-05,1.438e-05,1.444e-05,1.023e-05,7.6e-06,7.64e-06,5.17e-06,4.4e-06,4.44e-06,2.35e-06,2.18e-06,2.2e-06,1.91e-06,1.82e-06,1.85e-06,0.00639888,0.00573666,0.0057407,-0.00066222,-0.00065818
0.0611,0.00381294,0.00367481,0.00367785,0.00144395,0.00133486,0.00133487,0.00082867,0.00051868,0.00051915,0.00023653,0.00014991,0.00015017,3.644e-05,2.612e-05,2.62e-05,1.994e-05,1.457e-05,1.463e-05,1.039e-05,7.71e-06,7.76e-06,5.25e-06,4.47e-06,4.5e-06,2.39e-06,2.22e-06,2.24e-06,1.96e-06,1.86e-06,1.89e-06,0.00639846,0.0057352,0.00573925,-0.00066326,-0.00065921
0.0856,0.00378014,0.0036444,0.00364747,0.00145976,0.00134968,0.00134964,0.00083664,0.00052454,0.00052501,0.00024218,0.00015353,0.0001538,3.745e-05,2.687e-05,2.695e-05,2.065e-05,1.508e-05,1.515e-05,1.083e-05,8.03e-06,8.08e-06,5.48e-06,4.66e-06,4.7e-06,2.5e-06,2.33e-06,2.35e-06,2.07e-06,1.97e-06,1.99e-06,0.00639771,0.0057311,0.00573514,-0.00066661,-0.00066257
0.1201,0.00373293,0.00360058,0.00360369,0.00148196,0.00137048,0.00137038,0.00084839,0.000533,0.00053347,0.00025054,0.00015884,0.00015912,3.899e-05,2.799e-05,2.807e-05,2.173e-05,1.585e-05,1.592e-05,1.15e-05,8.51e-06,8.56e-06,5.83e-06,4.95e-06,4.99e-06,2.68e-06,2.49e-06,2.51e-06,2.24e-06,2.13e-06,2.17e-06,0.00639679,0.00572484,0.00572887,-0.00067195,-0.00066792
0.1685,0.00368332,0.00355455,0.00355766,0.00150447,0.00139158,0.00139156,0.00086104,0.00054195,0.00054241,0.0002596,0.00016453,0.0001648,4.069e-05,2.92e-05,2.928e-05,2.294e-05,1.67e-05,1.676e-05,1.225e-05,9.05e-06,9.09e-06,6.22e-06,5.28e-06,5.32e-06,2.88e-06,2.67e-06,2.7e-06,2.45e-06,2.33e-06,2.36e-06,0.00639586,0.00571785,0.00572195,-0.00067801,-0.00067391
0.2364,0.00363215,0.00350713,0.00351021,0.00152677,0.0014125,0.00141272,0.00087436,0.00055124,0.00055169,0.00026923,0.00017052,0.00017077,4.254e-05,3.051e-05,3.058e-05,2.426e-05,1.761e-05,1.767e-05,1.309e-05,9.63e-06,9.67e-06,6.67e-06,5.65e-06,5.68e-06,3.11e-06,2.88e-06,2.9e-06,2.69e-06,2.56e-06,2.58e-06,0.00639488,0.00571022,0.00571446,-0.00068466,-0.00068042
0.3315,0.00357941,0.00345832,0.00346129,0.00154876,0.00143316,0.00143379,0.00088836,0.00056088,0.00056133,0.00027948,0.00017684,0.00017705,4.456e-05,3.19e-05,3.196e-05,2.572e-05,1.86e-05,1.864e-05,1.402e-05,1.026e-05,1.029e-05,7.16e-06,6.05e-06,6.07e-06,3.37e-06,3.12e-06,3.13e-06,2.96e-06,2.81e-06,2.83e-06,0.00639381,0.00570194,0.00570639,-0.00069187,-0.00068742
0.4651,0.00352503,0.00340812,0.00341097,0.00157033,0.00145348,0.00145449,0.00090304,0.00057088,0.00057135,0.00029037,0.00018352,0.0001837,4.677e-05,3.34e-05,3.344e-05,2.733e-05,1.967e-05,1.97e-05,1.506e-05,1.096e-05,1.097e-05,7.72e-06,6.5e-06,6.51e-06,3.66e-06,3.38e-06,3.38e-06,3.27e-06,3.11e-06,3.12e-06,0.00639257,0.00569303,0.00569764,-0.00069954,-0.00069493
0.6524,0.00346923,0.00335678,0.00335995,0.00159127,0.00147328,0.00147351,0.00091829,0.00058124,0.00058167,0.00030186,0.00019056,0.00019082,4.916e-05,3.501e-05,3.509e-05,2.909e-05,2.083e-05,2.09e-05,1.621e-05,1.171e-05,1.176e-05,8.35e-06,7e-06,7.04e-06,3.98e-06,3.67e-06,3.7e-06,3.63e-06,3.45e-06,3.49e-06,0.00639107,0.00568354,0.00568792,-0.00070753,-0.00070315
0.9151,0.00342315,0.00331487,0.00331815,0.00160739,0.00148868,0.00148858,0.00093081,0.0005899,0.00059033,0.00031148,0.00019651,0.00019682,5.121e-05,3.639e-05,3.649e-05,3.061e-05,2.183e-05,2.192e-05,1.721e-05,1.237e-05,1.243e-05,8.9e-06,7.44e-06,7.5e-06,4.27e-06,3.93e-06,3.97e-06,3.95e-06,3.76e-06,3.81e-06,0.00638899,0.00567569,0.00567997,-0.0007133,-0.00070902
1.2836,0.0034142,0.00330847,0.00331162,0.00160918,0.00149084,0.00149099,0.00093234,0.00059176,0.00059221,0.00031274,0.00019766,0.00019794,5.151e-05,3.666e-05,3.674e-05,3.082e-05,2.202e-05,2.209e-05,1.734e-05,1.248e-05,1.253e-05,8.98e-06,7.51e-06,7.56e-06,4.31e-06,3.97e-06,4e-06,4e-06,3.8e-06,3.84e-06,0.00638541,0.00567517,0.00567951,-0.00071024,-0.0007059
1.8006,0.0034385,0.0033343,0.00333737,0.00159802,0.00148111,0.00148132,0.00092377,0.00058756,0.00058804,0.00030631,0.00019446,0.00019475,5.017e-05,3.591e-05,3.6e-05,2.981e-05,2.145e-05,2.152e-05,1.666e-05,1.209e-05,1.214e-05,8.61e-06,7.24e-06,7.28e-06,4.12e-06,3.8e-06,3.83e-06,3.78e-06,3.59e-06,3.63e-06,0.00637975,0.00568152,0.00568588,-0.00069823,-0.00069387
2.5257,0.00346846,0.00336683,0.00336998,0.0015833,0.00146835,0.00146843,0.00091301,0.00058243,0.00058287,0.00029836,0.00019057,0.00019084,4.855e-05,3.502e-05,3.51e-05,2.859e-05,2.077e-05,2.084e-05,1.585e-05,1.163e-05,1.168e-05,8.17e-06,6.91e-06,6.95e-06,3.89e-06,3.6e-06,3.63e-06,3.53e-06,3.35e-06,3.39e-06,0.00637171,0.00568946,0.00569371,-0.00068225,-0.000678
3.5428,0.00349442,0.00339753,0.00340053,0.00156814,0.00145559,0.0014557,0.0009026,0.00057818,0.0005787,0.00029085,0.00018722,0.00018754,4.708e-05,3.426e-05,3.435e-05,2.748e-05,2.019e-05,2.026e-05,1.512e-05,1.123e-05,1.128e-05,7.78e-06,6.62e-06,6.67e-06,3.69e-06,3.43e-06,3.46e-06,3.3e-06,3.14e-06,3.18e-06,0.00636046,0.00569738,0.00570166,-0.00066308,-0.0006588
4.9695,0.00351192,0.00342297,0.00342606,0.00155378,0.00144412,0.00144409,0.00089341,0.00057567,0.00057613,0.00028446,0.00018495,0.00018524,4.59e-05,3.376e-05,3.384e-05,2.659e-05,1.978e-05,1.985e-05,1.452e-05,1.093e-05,1.098e-05,7.47e-06,6.41e-06,6.45e-06,3.53e-06,3.29e-06,3.32e-06,3.13e-06,2.97e-06,3.01e-06,0.0063447,0.00570483,0.00570897,-0.00063987,-0.00063573
6.9709,0.00351613,0.0034395,0.00344229,0.00154159,0.00143542,0.0014355,0.0008863,0.00057584,0.00057646,0.0002798,0.00018429,0.00018467,4.513e-05,3.363e-05,3.374e-05,2.599e-05,1.963e-05,1.971e-05,1.411e-05,1.079e-05,1.085e-05,7.26e-06,6.29e-06,6.33e-06,3.43e-06,3.21e-06,3.24e-06,3.02e-06,2.87e-06,2.91e-06,0.00632277,0.00571147,0.00571571,-0.0006113,-0.00060706
9.7781,0.0035035,0.00344482,0.00344767,0.0015323,0.0014304,0.00143042,0.00088163,0.00057948,0.00058001,0.00027719,0.00018567,0.000186,4.485e-05,3.397e-05,3.407e-05,2.573e-05,1.979e-05,1.987e-05,1.391e-05,1.084e-05,1.09e-05,7.18e-06,6.28e-06,6.32e-06,3.39e-06,3.19e-06,3.22e-06,2.97e-06,2.83e-06,2.86e-06,0.00629264,0.00571726,0.00572135,-0.00057538,-0.00057129
13.7158,0.00347113,0.0034372,0.00343955,0.00152616,0.0014296,0.00142989,0.00087951,0.0005873,0.00058805,0.00027675,0.00018945,0.0001899,4.508e-05,3.487e-05,3.5e-05,2.582e-05,2.032e-05,2.041e-05,1.392e-05,1.11e-05,1.117e-05,7.21e-06,6.39e-06,6.43e-06,3.42e-06,3.23e-06,3.27e-06,3e-06,2.85e-06,2.89e-06,0.00625199,0.00572232,0.00572657,-0.00052967,-0.00052542
19.2394,0.0034133,0.00341177,0.00341412,0.00152467,0.00143472,0.00143504,0.00088084,0.00060075,0.00060143,0.00027923,0.00019645,0.00019686,4.603e-05,3.654e-05,3.665e-05,2.64e-05,2.134e-05,2.143e-05,1.421e-05,1.165e-05,1.171e-05,7.41e-06,6.66e-06,6.7e-06,3.53e-06,3.36e-06,3.39e-06,3.11e-06,2.96e-06,2.99e-06,0.00619873,0.0057262,0.00573031,-0.00047253,-0.00046842
26.9872,0.00332039,0.00335832,0.00335997,0.00153174,0.00144968,0.0014504,0.00088794,0.00062232,0.00062323,0.00028643,0.00020823,0.00020877,4.806e-05,3.933e-05,3.949e-05,2.771e-05,2.31e-05,2.321e-05,1.494e-05,1.262e-05,1.27e-05,7.85e-06,7.17e-06,7.22e-06,3.77e-06,3.62e-06,3.65e-06,3.36e-06,3.19e-06,3.23e-06,0.0061322,0.0057276,0.00573187,-0.0004046,-0.00040033
37.8553,0.00318756,0.00326906,0.00327049,0.00154986,0.00147697,0.00147779,0.00090243,0.00065411,0.00065498,0.00029971,0.00022611,0.00022663,5.151e-05,4.363e-05,4.379e-05,2.999e-05,2.584e-05,2.596e-05,1.624e-05,1.417e-05,1.424e-05,8.61e-06,8e-06,8.06e-06,4.18e-06,4.05e-06,4.08e-06,3.78e-06,3.59e-06,3.63e-06,0.00605388,0.00572553,0.00572965,-0.00032835,-0.00032423
53.1,0.00301613,0.00314,0.00314067,0.0015792,0.00151672,0.0015178,0.00092498,0.00069747,0.00069845,0.00031981,0.00025105,0.00025169,5.666e-05,4.976e-05,4.997e-05,3.339e-05,2.978e-05,2.992e-05,1.82e-05,1.639e-05,1.649e-05,9.75e-06,9.22e-06,9.28e-06,4.79e-06,4.68e-06,4.71e-06,4.41e-06,4.19e-06,4.23e-06,0.00596732,0.00571926,0.0057232,-0.00024806,-0.00024412
73.8875,0.00281036,0.00296727,0.00296707,0.00162057,0.00156896,0.00157021,0.00095705,0.00075292,0.00075395,0.00034798,0.0002838,0.00028455,6.387e-05,5.807e-05,5.833e-05,3.817e-05,3.514e-05,3.532e-05,2.096e-05,1.944e-05,1.955e-05,1.135e-05,1.09e-05,1.097e-05,5.65e-06,5.55e-06,5.59e-06,5.29e-06,5.02e-06,5.07e-06,0.00588125,0.00570708,0.00571062,-0.00017417,-0.00017063
97.6625,0.00260417,0.002777,0.00277743,0.00166703,0.00162448,0.00162536,0.0009948,0.00081156,0.00081202,0.00038076,0.00031962,0.00032007,7.23e-05,6.747e-05,6.766e-05,4.379e-05,4.124e-05,4.138e-05,2.421e-05,2.292e-05,2.302e-05,1.323e-05,1.284e-05,1.29e-05,6.65e-06,6.57e-06,6.61e-06,6.32e-06,6e-06,6.05e-06,0.00581327,0.00568971,0.0056925,-0.00012356,-0.00012077
121.4375,0.00242385,0.00259871,0.00259853,0.00170962,0.00167362,0.00167464,0.0010324,0.00086511,0.00086564,0.00041329,0.00035352,0.00035407,8.075e-05,7.667e-05,7.691e-05,4.944e-05,4.725e-05,4.741e-05,2.749e-05,2.637e-05,2.648e-05,1.513e-05,1.478e-05,1.486e-05,7.67e-06,7.59e-06,7.64e-06,7.37e-06,7e-06,7.05e-06,0.00576703,0.00567064,0.00567323,-9.639e-05,-9.38e-05
145.2125,0.00226734,0.00243709,0.00243593,0.00174768,0.00171647,0.00171762,0.00106945,0.00091394,0.0009149,0.00044504,0.00038541,0.00038631,8.913e-05,8.56e-05,8.595e-05,5.505e-05,5.31e-05,5.334e-05,3.076e-05,2.975e-05,2.99e-05,1.702e-05,1.67e-05,1.679e-05,8.68e-06,8.61e-06,8.66e-06,8.42e-06,8e-06,8.06e-06,0.00573859,0.00565468,0.00565746,-8.391e-05,-8.113e-05
168.9875,0.00221243,0.00237995,0.00237917,0.0018534,0.00182462,0.00182545,0.00115103,0.00099782,0.00099854,0.0004957,0.00043272,0.00043354,0.00010145,9.819e-05,9.852e-05,6.314e-05,6.127e-05,6.151e-05,3.543e-05,3.444e-05,3.459e-05,1.969e-05,1.937e-05,1.947e-05,1.01e-05,1.002e-05,1.008e-05,9.87e-06,9.38e-06,9.44e-06,0.00595223,0.00586779,0.0058703,-8.444e-05,-8.193e-05
192.7625,0.00315755,0.00339994,0.0034003,0.00288274,0.00284434,0.00284599,0.00182236,0.00159711,0.00159842,0.00081009,0.00071114,0.0007122,0.00016904,0.00016453,0.00016491,0.00010598,0.0001033,0.00010356,5.975e-05,5.83e-05,5.846e-05,3.336e-05,3.288e-05,3.298e-05,1.719e-05,1.707e-05,1.713e-05,1.692e-05,1.607e-05,1.613e-05,0.00907497,0.00894469,0.00895008,-0.00013028,-0.00012489
216.5375,0.00755118,0.00817755,0.00817402,0.00770362,0.00763016,0.00762998,0.00499414,0.00441504,0.00441601,0.0022876,0.0020167,0.00201984,0.00048589,0.00047504,0.00047661,0.00030678,0.00030011,0.00030126,0.00017384,0.00017018,0.00017091,9.752e-05,9.63e-05,9.68e-05,5.047e-05,5.017e-05,5.046e-05,5.002e-05,4.752e-05,4.785e-05,0.02370107,0.02337878,0.02338375,-0.00032229,-0.00031732
240.3125,0.01424194,0.01561313,0.01560985,0.01718064,0.01714815,0.01714895,0.01159184,0.01031946,0.01031828,0.00546665,0.00483292,0.00483709,0.00118065,0.00115786,0.00116045,0.00075026,0.0007358,0.0007378,0.00042718,0.00041915,0.00042047,0.00024074,0.00023803,0.00023903,0.00012506,0.00012438,0.000125,0.00012475,0.00011852,0.00011924,0.05132972,0.05070738,0.05071615,-0.00062234,-0.00061357
264.0875,0.02098177,0.02321071,0.02320613,0.03267082,0.03306776,0.03305683,0.02352996,0.02107881,0.02106583,0.01144056,0.01013158,0.01013656,0.00251097,0.00246703,0.00247217,0.00160516,0.00157652,0.00158072,0.00091798,0.00090188,0.00090475,0.00051952,0.00051406,0.00051642,0.00027083,0.00026943,0.00027093,0.00027171,0.00025814,0.00025993,0.09471929,0.09347591,0.09347026,-0.00124338,-0.00124903
287.8625,0.02368213,0.02562969,0.02561983,0.05335435,0.05522075,0.05518224,0.04267055,0.03849042,0.03845437,0.02148953,0.01904981,0.01905911,0.00479344,0.00471317,0.00472463,0.00308159,0.00302822,0.00303769,0.00176963,0.00173932,0.00174577,0.00100554,0.00099525,0.00100064,0.00052586,0.00052318,0.00052665,0.00053034,0.00050385,0.00050801,0.15290296,0.14989367,0.14985895,-0.00300929,-0.00304401
311.6375,0.01792209,0.01772564,0.01772993,0.06447913,0.06861518,0.06862379,0.05973108,0.05432907,0.05429506,0.03135688,0.02781282,0.02780804,0.0071118,0.00699165,0.00699645,0.00459708,0.00451615,0.00452101,0.0026503,0.00260397,0.00260793,0.00151174,0.00149606,0.00150034,0.0007929,0.0007888,0.00079184,0.00080354,0.0007634,0.00076733,0.19095655,0.18564274,0.18564172,-0.00531381,-0.00531483
335.4125,0.01118868,0.00928429,0.00928384,0.06850602,0.07486829,0.07481572,0.07605412,0.069864,0.06978823,0.04189079,0.03716787,0.0371652,0.00966619,0.00949387,0.00950753,0.00628191,0.00616503,0.00617765,0.00363538,0.00356802,0.00357714,0.0020813,0.00205858,0.00206742,0.0010946,0.00108865,0.0010947,0.00111429,0.00105866,0.00106625,0.22151328,0.21461725,0.21454369,-0.00689603,-0.00696959
359.1875,0.00615255,0.0039119,0.00391126,0.06840414,0.07621303,0.07614582,0.09388067,0.08728587,0.08717745,0.0546731,0.04852336,0.04852003,0.01284699,0.01259731,0.01261775,0.00839401,0.00822407,0.00824291,0.00487572,0.00477719,0.00479056,0.00280139,0.00276828,0.00278131,0.0014771,0.00146845,0.0014774,0.00151002,0.00143467,0.00144597,0.25501569,0.24720413,0.24711046,-0.00781156,-0.00790523
382.9625,0.00293676,0.00129557,0.00129548,0.06427485,0.07195462,0.07195188,0.11242694,0.10610392,0.10601731,0.06988573,0.06205963,0.06204522,0.01674557,0.01638373,0.01639679,0.01100128,0.01075439,0.01076784,0.00641384,0.00626978,0.00628016,0.003698,0.00364971,0.00366168,0.00195463,0.00194206,0.0019508,0.00200615,0.0019061,0.00191768,0.29134375,0.28231953,0.28228484,-0.00902422,-0.00905891
406.7375,0.00120094,0.00032888,0.00032879,0.0568942,0.06252262,0.06254187,0.13056111,0.1255092,0.12543197,0.08760354,0.07788122,0.07785045,0.02144457,0.02092463,0.02093045,0.01416853,0.01381258,0.01382133,0.00829136,0.00808223,0.00809021,0.00479697,0.00472694,0.00473891,0.00254147,0.0025233,0.00253266,0.0026183,0.00248786,0.00250083,0.330121,0.31879946,0.31876746,-0.01132154,-0.01135354
430.5125,0.00041691,6.238e-05,6.231e-05,0.04751308,0.04959124,0.0495685,0.14700378,0.14448835,0.14432469,0.10783669,0.09606231,0.09601605,0.0270314,0.02629495,0.02631512,0.01796706,0.01746013,0.01748354,0.0105548,0.01025467,0.01027278,0.00612742,0.00602682,0.00604981,0.00325376,0.00322775,0.00324492,0.0033642,0.0031968,0.00321987,0.37106911,0.35666539,0.3565576,-0.01440372,-0.01451151
454.2875,0.00012113,8.56e-06,8.54e-06,0.03685125,0.03503081,0.03503156,0.15733618,0.15865253,0.1584813,0.12783819,0.11423941,0.11418243,0.03290358,0.03189986,0.03192359,0.02201033,0.02131381,0.02134188,0.01298191,0.01256597,0.01258768,0.00756234,0.00742259,0.00745107,0.0040247,0.00398867,0.00401018,0.00417568,0.00396821,0.00399737,0.40580528,0.38909043,0.3890156,-0.01671485,-0.01678968
478.0625,3.055e-05,8.7e-07,8.7e-07,0.0271246,0.02236307,0.02239125,0.16282045,0.16884235,0.16874676,0.14835732,0.1331721,0.13311707,0.0393235,0.0379892,0.03800411,0.02648592,0.02554979,0.02557027,0.0156874,0.01512307,0.0151402,0.0091701,0.0089798,0.00900607,0.0048911,0.00484216,0.00486293,0.00509148,0.004839,0.00486814,0.43898243,0.4217014,0.42170768,-0.01728103,-0.01727475
501.8375,6.82e-06,7e-08,7e-08,0.01916198,0.01295147,0.01298491,0.16465545,0.17581051,0.17585249,0.17030942,0.15381041,0.15377522,0.04664435,0.04489883,0.04489285,0.03165137,0.03040943,0.03040963,0.01883064,0.01807408,0.01807809,0.0110465,0.01079017,0.01080556,0.00590488,0.00583905,0.00585319,0.00616664,0.00586155,0.00588341,0.47437805,0.45844557,0.45853543,-0.01593248,-0.01584262
525.6125,1.35e-06,0.0,0.0,0.01298724,0.00673625,0.00674557,0.16270409,0.17883696,0.17876516,0.1933666,0.17603245,0.17594275,0.05493326,0.05268818,0.05269185,0.03758103,0.03595559,0.03597128,0.02246593,0.02146419,0.02148009,0.01322731,0.01288599,0.01292034,0.00708632,0.00699875,0.00702763,0.00742385,0.0070576,0.00709975,0.51177697,0.49865597,0.49864442,-0.013121,-0.01313255
549.3875,2.3e-07,0.0,0.0,0.00845354,0.0031109,0.00311644,0.15706638,0.17732069,0.17722181,0.21700056,0.19956165,0.19943763,0.06422522,0.06138885,0.06139707,0.04433547,0.04223796,0.04226288,0.02664237,0.02533287,0.02535634,0.01574633,0.01529726,0.0153458,0.00845501,0.00833981,0.00838023,0.00888537,0.0084485,0.00850708,0.55081048,0.54103848,0.54102529,-0.009772,-0.00978519
573.1625,4e-08,0.0,0.0,0.00530478,0.00126088,0.00126504,0.1482357,0.17108506,0.17102956,0.24072084,0.22417175,0.22404217,0.07458732,0.07106775,0.07107614,0.05200734,0.04933747,0.0493649,0.03143212,0.02974095,0.02976715,0.01865236,0.01806816,0.01812433,0.01003896,0.00988901,0.00993621,0.01058268,0.0100645,0.01013342,0.59156214,0.58468555,0.58473891,-0.00687659,-0.00682323
596.9375,1e-08,0.0,0.0,0.00333537,0.0004528,0.00045523,0.14266557,0.16709783,0.16713112,0.27613505,0.26120646,0.26110242,0.09015333,0.08566765,0.08567291,0.06358394,0.06007285,0.06009676,0.03867737,0.03641581,0.03644051,0.02305224,0.02226456,0.02232231,0.01243794,0.01223553,0.01228516,0.01315267,0.0125119,0.01258576,0.66319349,0.65792539,0.65809218,-0.0052681,-0.00510131
