hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
620.7125,0.0,0.0,0.0,8.87e-06,0.0,0.0,0.02674905,0.01848422,0.01854023,0.23453495,0.26080417,0.26082069,0.12540327,0.12187606,0.12186717,0.09877541,0.09413828,0.09414715,0.06375408,0.06008396,0.06010335,0.03922697,0.03785053,0.037914,0.02151342,0.02114903,0.02120837,0.02304086,0.02198852,0.02208331,0.63300688,0.63637476,0.63668427,0.00336788,0.00367739
644.4875,0.0,0.0,0.0,2.49e-06,0.0,0.0,0.0182616,0.00937494,0.0094048,0.22399865,0.25626719,0.25628192,0.1372501,0.13416796,0.13414771,0.11225585,0.10702348,0.10702539,0.07395309,0.06949932,0.06951682,0.04603092,0.04431955,0.04439631,0.02539943,0.02494299,0.0250167,0.02735011,0.02613011,0.02625005,0.66450223,0.67172555,0.67203971,0.00722332,0.00753748
668.2625,0.0,0.0,0.0,6.4e-07,0.0,0.0,0.01214104,0.00418765,0.00420098,0.20823269,0.24349862,0.24347281,0.14728733,0.1451427,0.14511298,0.12578856,0.12012535,0.12013248,0.08484502,0.0795656,0.07959278,0.05350973,0.05142337,0.05154338,0.02973102,0.02916968,0.02928367,0.03220331,0.0308077,0.03099142,0.69373935,0.70392068,0.7043305,0.01018133,0.01059115
692.0375,0.0,0.0,0.0,1.5e-07,0.0,0.0,0.00791591,0.00163064,0.00163687,0.18860864,0.2232074,0.22318334,0.15483086,0.15417488,0.15414071,0.13890414,0.13307463,0.13308464,0.09625362,0.09014994,0.09018419,0.06161774,0.05912595,0.05927912,0.0345048,0.03382752,0.03397367,0.03761499,0.03604125,0.03627798,0.72025086,0.73123221,0.73176054,0.01098135,0.01150968
715.8125,0.0,0.0,0.0,3e-08,0.0,0.0,0.00507297,0.00054685,0.00054953,0.1660478,0.19623592,0.1962384,0.1586962,0.16006008,0.1600271,0.15048779,0.14487906,0.14488987,0.10752073,0.10067767,0.10071601,0.06999825,0.0670973,0.06726914,0.03954428,0.03874658,0.03891251,0.04341203,0.04167189,0.04194413,0.74078008,0.74991535,0.75054668,0.00913527,0.0097666
739.5875,0.0,0.0,0.0,1e-08,0.0,0.0,0.00322468,0.00015769,0.00015867,0.1431442,0.16612514,0.1661607,0.15944968,0.16325877,0.16323211,0.16084057,0.15589144,0.15590145,0.11894668,0.11147802,0.11151757,0.07891262,0.07560365,0.075777,0.04502287,0.0441008,0.04427134,0.0498068,0.04791166,0.04819722,0.75934811,0.7645272,0.76521606,0.00517909,0.00586795
763.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.00203168,3.866e-05,3.895e-05,0.12096868,0.13509217,0.13515357,0.15698366,0.16349703,0.16348107,0.16955792,0.16577546,0.16578388,0.13033835,0.12242326,0.12246135,0.08832165,0.08462534,0.08477981,0.05095377,0.04990777,0.05006409,0.05684585,0.05481634,0.05508645,0.77600156,0.77617604,0.77684918,0.00017448,0.00084762
787.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.00126565,7.96e-06,8.03e-06,0.10031982,0.10522674,0.10529912,0.15136652,0.16060516,0.16060276,0.17623169,0.17416296,0.17416978,0.14145741,0.13334729,0.13338163,0.09816226,0.09412336,0.09423546,0.05734332,0.05617953,0.05629887,0.06457647,0.06244514,0.06266347,0.79072314,0.78609814,0.78665912,-0.004625,-0.00406402
810.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.00077746,1.36e-06,1.37e-06,0.08175274,0.07827009,0.07831556,0.1428824,0.15457863,0.15456476,0.18050285,0.18069308,0.18069388,0.15203413,0.14405739,0.14409333,0.10834847,0.1040419,0.10418707,0.06419061,0.06292293,0.06307931,0.07304612,0.07086076,0.07115053,0.80353478,0.79542614,0.79608581,-0.00810864,-0.00744897
834.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.00046982,1.9e-07,1.9e-07,0.06558197,0.05541381,0.05543692,0.13201218,0.14559477,0.14556671,0.18208961,0.18502754,0.18502176,0.16176575,0.1543285,0.15436832,0.11876005,0.11429819,0.11450451,0.07147921,0.0701322,0.07035524,0.08229265,0.08012043,0.08053484,0.81445123,0.80491563,0.80578849,-0.0095356,-0.00866274
858.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.00027883,2e-08,2e-08,0.05190385,0.03721224,0.03722542,0.11939038,0.13401776,0.13398448,0.18082204,0.1868757,0.18686493,0.17032815,0.16390648,0.16394888,0.12923923,0.12477849,0.12502797,0.07917304,0.07778508,0.07805945,0.09233914,0.09027143,0.09078982,0.82347466,0.8148472,0.81590097,-0.00862746,-0.00757369
882.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.00016234,0.0,0.0,0.04063544,0.0236167,0.02362523,0.10573983,0.12038554,0.12035315,0.17667543,0.18602725,0.18601244,0.17740133,0.17252218,0.1725652,0.13959937,0.13534387,0.13561497,0.08721966,0.08584572,0.08615215,0.10319814,0.10135551,0.10195,0.83063154,0.82509678,0.82627315,-0.00553476,-0.00435839
906.0125,0.0,0.0,0.0,0.0,0.0,0.0,9.264e-05,0.0,0.0,0.03155845,0.0141096,0.01411528,0.09177726,0.10535466,0.1053264,0.16975775,0.18234809,0.1823295,0.18266247,0.1798739,0.1799149,0.1496073,0.14580968,0.14607791,0.09553617,0.09425045,0.09456584,0.11485507,0.11339294,0.11402781,0.83584713,0.83513932,0.83635764,-0.00070781,0.00051051
929.7875,0.0,0.0,0.0,0.0,0.0,0.0,5.185e-05,0.0,0.0,0.02440646,0.00791056,0.00791408,0.07824334,0.08976441,0.08974121,0.16051819,0.17603001,0.17600731,0.18604695,0.18587862,0.1859144,0.15919225,0.15614695,0.15638595,0.10414139,0.10303804,0.1033361,0.12742882,0.12654225,0.12717408,0.84002925,0.84531083,0.84647313,0.00528158,0.00644388
953.5625,0.0,0.0,0.0,0.0,0.0,0.0,2.841e-05,0.0,0.0,0.01882446,0.00413945,0.00414137,0.0655688,0.07425035,0.07423309,0.14919455,0.16702434,0.16700056,0.18717918,0.1901032,0.19013458,0.16796466,0.1660091,0.16619543,0.11284247,0.11203997,0.1122941,0.14079267,0.14072609,0.14130589,0.84239521,0.85429249,0.85530502,0.01189728,0.01290981
977.3375,0.0,0.0,0.0,0.0,0.0,0.0,1.525e-05,0.0,0.0,0.01451027,0.00201332,0.00201408,0.0541423,0.05952159,0.05950776,0.13632404,0.15562285,0.15559636,0.18595675,0.19232986,0.19235387,0.17567697,0.17517346,0.17528416,0.12151924,0.12115908,0.12134238,0.1549098,0.15596131,0.15643672,0.84305461,0.86178145,0.86253535,0.01872684,0.01948074
1001.1125,0.0,0.0,0.0,0.0,0.0,0.0,8.02e-06,0.0,0.0,0.01119924,0.00090672,0.00090686,0.04420823,0.0461858,0.04617379,0.12258217,0.14233957,0.14231114,0.1824988,0.19252231,0.19253845,0.1822154,0.1835347,0.18355036,0.13012658,0.13037275,0.1304575,0.16984572,0.17237552,0.1726841,0.84268417,0.86823736,0.86862221,0.02555319,0.02593804
