hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_g7,LBLg_g7,PAR_g7,LBL_g8,LBLg_g8,PAR_g8,LBL_g9,LBLg_g9,PAR_g9,LBL_g10,LBLg_g10,PAR_g10,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
2.1024,0.094347,0.094367,0.09436585,0.44719,0.447213,0.44721278,1.83534,1.835407,1.8354065,5.279402,5.279424,5.2794236,4.152242,4.152245,4.1522447,5.489073,5.489075,5.489075,6.543074,6.543075,6.5430751,7.734031,7.734031,7.7340312,8.39013,8.39013,8.3901296,74.532116,74.532116,74.532114,114.49694,114.49708,114.49708,0.00014,0.00014
2.949,0.094065,0.094091,0.09409012,0.447062,0.447094,0.44709428,1.835266,1.83536,1.8353596,5.279378,5.279409,5.2794084,4.152238,4.152242,4.1522419,5.489071,5.489073,5.4890733,6.543073,6.543074,6.5430741,7.73403,7.734031,7.7340306,8.39013,8.39013,8.3901293,74.532115,74.532115,74.532114,114.49643,114.49662,114.49662,0.00019,0.00019
4.1366,0.093671,0.093703,0.09370141,0.446885,0.446929,0.44692933,1.835164,1.835294,1.835294,5.279346,5.279388,5.2793874,4.152233,4.152238,4.152238,5.489068,5.489071,5.4890711,6.543071,6.543073,6.5430729,7.734029,7.73403,7.7340299,8.390129,8.390129,8.3901289,74.532115,74.532115,74.532113,114.49571,114.49597,114.49597,0.00026,0.00026
5.8025,0.093121,0.093157,0.09315475,0.446639,0.4467,0.44669959,1.835022,1.835203,1.8352024,5.279301,5.279358,5.2793582,4.152226,4.152233,4.1522327,5.489064,5.489068,5.489068,6.543069,6.543071,6.5430712,7.734028,7.734029,7.7340289,8.390129,8.390129,8.3901284,74.532115,74.532115,74.532113,114.49471,114.49506,114.49506,0.00035,0.00035
8.1392,0.092358,0.092391,0.09238871,0.446296,0.446379,0.44637918,1.834824,1.835074,1.8350736,5.279239,5.279318,5.2793172,4.152216,4.152225,4.1522253,5.489058,5.489064,5.4890636,6.543066,6.543069,6.5430688,7.734027,7.734028,7.7340275,8.390128,8.390128,8.3901277,74.532114,74.532114,74.532112,114.49333,114.49379,114.49378,0.00046,0.00045
11.417,0.09131,0.091324,0.09132005,0.44582,0.445932,0.44593149,1.834548,1.834893,1.8348918,5.279153,5.27926,5.2792593,4.152202,4.152215,4.1522147,5.48905,5.489058,5.4890575,6.543062,6.543066,6.5430654,7.734024,7.734026,7.7340256,8.390127,8.390127,8.3901267,74.532113,74.532113,74.532111,114.49141,114.49201,114.492,0.0006,0.00059
16.0147,0.089887,0.089844,0.08983911,0.445157,0.445305,0.44530416,1.834162,1.834634,1.8346332,5.279032,5.279177,5.2791763,4.152182,4.1522,4.1521994,5.489039,5.489049,5.4890486,6.543056,6.543061,6.5430606,7.734021,7.734023,7.7340228,8.390125,8.390126,8.3901253,74.532112,74.532112,74.53211,114.48877,114.48953,114.48952,0.00076,0.00075
22.464,0.08798,0.087811,0.08780471,0.444232,0.444423,0.44442196,1.83362,1.834264,1.8342622,5.278861,5.279056,5.2790556,4.152154,4.152177,4.152177,5.489023,5.489036,5.4890355,6.543047,6.543054,6.5430535,7.734017,7.734019,7.7340187,8.390123,8.390124,8.3901233,74.53211,74.53211,74.532108,114.48517,114.48607,114.48606,0.0009,0.00089
31.5105,0.08547,0.085053,0.08504481,0.442937,0.443177,0.44317475,1.832855,1.833726,1.8337235,5.278616,5.278878,5.2788763,4.152113,4.152144,4.1521432,5.488999,5.489016,5.4890157,6.543034,6.543043,6.5430427,7.73401,7.734013,7.7340126,8.39012,8.390121,8.3901202,74.532107,74.532107,74.532106,114.48026,114.48128,114.48126,0.00102,0.001
44.2001,0.082229,0.081372,0.08136232,0.441116,0.441405,0.44140095,1.831768,1.832935,1.8329316,5.278258,5.278607,5.2786047,4.152052,4.152092,4.1520909,5.488964,5.488985,5.4889849,6.543015,6.543026,6.5430258,7.734,7.734003,7.7340031,8.390115,8.390116,8.3901154,74.532103,74.532103,74.532101,114.47362,114.47464,114.47462,0.00102,0.001
