hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.000286,0.0,0.0,0.019529,0.015924,0.01592423,0.11047,0.1118,0.11179955,0.24858,0.248582,0.24858225,0.646096,0.646501,0.64650025,1.453304,1.453355,1.4533553,1.465082,1.465089,1.4650885,25.345878,25.345879,25.345879,29.28923,29.28713,29.287129,-0.0021,-0.002101
0.3871,0.0,0.0,0.0,0.0,0.0,0.0,7.7e-05,0.0,0.0,0.013632,0.008993,0.00899299,0.104628,0.106301,0.10630111,0.247746,0.247762,0.24776194,0.644919,0.64557,0.64557005,1.453128,1.453216,1.4532157,1.46506,1.465071,1.4650705,25.345875,25.345878,25.345877,29.27506,29.27279,29.272789,-0.00227,-0.002271
0.5431,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.008124,0.00363,0.00363013,0.096012,0.097807,0.09780646,0.246178,0.246223,0.24622339,0.642968,0.644025,0.64402494,1.452823,1.452976,1.4529761,1.465019,1.465039,1.4650389,25.34587,25.345875,25.345874,29.257,29.25558,29.255574,-0.00142,-0.001426
0.7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003855,0.000854,0.00085445,0.083951,0.085111,0.08511084,0.243238,0.243322,0.24332264,0.639728,0.641398,0.64139768,1.45229,1.452552,1.452552,1.464947,1.464981,1.4649811,25.345862,25.345869,25.345869,29.23387,29.23409,29.234087,0.00022,0.000217
1.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001302,8.7e-05,8.72e-05,0.068481,0.06765,0.06764996,0.237835,0.237947,0.23794742,0.634483,0.637024,0.63702341,1.451378,1.451822,1.4518216,1.464821,1.46488,1.4648796,25.345846,25.34586,25.345859,29.20415,29.20527,29.205268,0.00112,0.001118
1.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000256,3e-06,2.78e-06,0.05109,0.047122,0.04712179,0.228409,0.228492,0.22849197,0.626704,0.630277,0.63027639,1.449963,1.450672,1.4506722,1.464625,1.46472,1.4647198,25.345823,25.345845,25.345844,29.16687,29.16713,29.167129,0.00026,0.000259
2.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2e-05,0.0,2e-08,0.033874,0.026997,0.02699738,0.212626,0.21232,0.21232043,0.615751,0.620259,0.62025862,1.447898,1.448934,1.4489342,1.464342,1.464482,1.4644817,25.345791,25.345825,25.345824,29.1203,29.11882,29.118817,-0.00148,-0.001483
2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.019148,0.011349,0.011349,0.187273,0.185759,0.18575962,0.599893,0.605213,0.6052124,1.4448,1.44625,1.4462495,1.463925,1.464122,1.4641212,25.345747,25.345798,25.345797,29.06079,29.05849,29.058489,-0.0023,-0.002301
4.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.002825,0.00282533,0.150059,0.144828,0.14482775,0.57589,0.581945,0.58194472,1.439907,1.441908,1.4419081,1.463277,1.463552,1.4635514,25.345684,25.345759,25.345758,28.98392,28.98082,28.980815,-0.0031,-0.003105
5.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004023,0.000285,0.0002848,0.103402,0.091098,0.09109792,0.538492,0.545629,0.54562885,1.431781,1.434667,1.434667,1.462215,1.462624,1.4626235,25.345589,25.3457,25.345699,28.8855,28.88,28.880001,-0.0055,-0.005499
