,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,18.00219679,20.05621787,20.050896,5.12741351,4.80323204,4.8031084,5.82388984,4.62705434,4.6266905,0.60691789,0.50437525,0.50432001,0.12239384,0.10050467,0.10049394,0.00363184,0.00425973,0.00425929,0.01991652,0.01573536,0.01573372,0.00232891,0.00191224,0.00191204,0.00028925,0.00023544,0.00023542,3.603e-05,1.518e-05,1.518e-05,29.70901442,30.11354211,30.107665,0.40452769,0.39865058
1,0.0008,2.76745226,1.68658469,1.6861412,4.43981943,4.47976414,4.4796487,5.66324127,4.58813153,4.5877707,0.61637952,0.51264729,0.51259113,0.12483137,0.10232815,0.10231723,0.00378806,0.00438254,0.00438209,0.02030072,0.01602514,0.01602347,0.00239159,0.00195904,0.00195884,0.00029636,0.000241,0.00024098,3.694e-05,1.554e-05,1.554e-05,13.63853751,11.39207907,11.39109,-2.24645844,-2.24744751
2,0.0011,1.48348976,0.40123451,0.40112963,4.14335629,4.34759749,4.3474856,5.58574152,4.58947013,4.5891093,0.63751365,0.52988131,0.52982327,0.12992658,0.10604918,0.10603786,0.00408533,0.00463278,0.0046323,0.02111414,0.01661562,0.0166139,0.00252378,0.00205441,0.00205419,0.00031157,0.00025233,0.00025231,3.885e-05,1.627e-05,1.627e-05,12.00810147,9.99780402,9.9971546,-2.01029745,-2.01094687
3,0.0015,0.70385934,0.05517761,0.05516335,3.74258706,4.10877207,4.1086663,5.46929369,4.57411607,4.5737564,0.65966197,0.54742765,0.54736769,0.13542816,0.10986008,0.10984835,0.00441973,0.00488918,0.00488867,0.0220068,0.01722063,0.01721883,0.00266864,0.00215212,0.0021519,0.00032855,0.00026394,0.00026391,4.097e-05,1.702e-05,1.702e-05,10.7402949,9.41989637,9.4193424,-1.32039853,-1.3209525
4,0.0021,0.27972769,0.00359308,0.00359218,3.24822321,3.73629729,3.7362009,5.30093176,4.53454886,4.5341922,0.68244057,0.56501005,0.56494812,0.14129746,0.11371328,0.11370114,0.00479348,0.00514859,0.00514806,0.02297529,0.01783275,0.01783089,0.00282574,0.00225098,0.00225075,0.00034732,0.00027568,0.00027565,4.332e-05,1.778e-05,1.778e-05,9.68360583,8.97868834,8.9781577,-0.70491749,-0.70544813
5,0.0029,0.08624459,8.439e-05,8.437e-05,2.69138487,3.21528634,3.2152032,5.06651624,4.46144611,4.4610951,0.7056567,0.58254335,0.58247944,0.14755974,0.11760749,0.11759492,0.00521364,0.00541102,0.00541047,0.02402677,0.01845197,0.01845005,0.00299638,0.002351,0.00235075,0.00036809,0.00028756,0.00028753,4.591e-05,1.855e-05,1.855e-05,8.73001292,8.40348779,8.4029744,-0.32652513,-0.32703852
6,0.0041,0.01855721,4.9e-07,4.9e-07,2.11362889,2.55906051,2.5589947,4.75114737,4.34685922,4.3465174,0.72890303,0.60291179,0.60284571,0.15422147,0.1226079,0.1225948,0.00568848,0.00583055,0.00582996,0.02516582,0.01933559,0.01933358,0.00318166,0.00249831,0.00249805,0.00039104,0.00030686,0.00030683,4.877e-05,1.992e-05,1.992e-05,7.80093374,7.65943115,7.6589414,-0.14150259,-0.14199234
7,0.0057,0.00240694,0.0,0.0,1.55450649,1.81948212,1.8194353,4.3432865,4.17350496,4.1731766,0.75158546,0.62475028,0.62468173,0.16128627,0.12830322,0.1282895,0.00622872,0.00634827,0.00634761,0.02639724,0.02038526,0.02038313,0.00338278,0.00267529,0.00267501,0.00041639,0.00033079,0.00033075,5.194e-05,2.167e-05,2.167e-05,6.84954874,6.77580184,6.7753413,-0.0737469,-0.07420744
8,0.008,0.00015348,0.0,0.0,1.04699692,1.10016872,1.1001407,3.84169461,3.9212532,3.9209449,0.77319117,0.64594718,0.64587641,0.16882814,0.13404921,0.1340349,0.00685132,0.00687189,0.00687119,0.02773827,0.02144688,0.02144465,0.00360265,0.0028543,0.002854,0.00044459,0.00035499,0.00035495,5.547e-05,2.344e-05,2.344e-05,5.86955661,5.83296979,5.8325451,-0.03658682,-0.03701151
9,0.0112,3.64e-06,0.0,0.0,0.62278931,0.52834358,0.52833015,3.25826677,3.57374316,3.573462,0.79267133,0.66663928,0.66656613,0.1768824,0.14004747,0.14003249,0.00757704,0.00747875,0.00747798,0.02920133,0.02253475,0.0225324,0.00384379,0.00303798,0.00303766,0.00047601,0.00037976,0.00037972,5.94e-05,2.523e-05,2.522e-05,4.89177101,4.94222995,4.9418438,0.05045894,0.05007279
10,0.0158,2e-08,0.0,0.0,0.31214676,0.1831155,0.18311094,2.6245968,3.12004688,3.1198017,0.80850779,0.68729633,0.68722108,0.18548374,0.14672971,0.14671405,0.00843375,0.0083027,0.00830185,0.03080082,0.02371066,0.0237082,0.00410917,0.00323804,0.00323771,0.00051115,0.00040686,0.00040682,6.379e-05,2.715e-05,2.715e-05,3.97465379,4.17287383,4.1725295,0.19822004,0.19787571
11,0.0221,0.0,0.0,0.0,0.12511085,0.04011442,0.04011343,1.99092491,2.56225162,2.5620501,0.81858035,0.70663501,0.7065575,0.19466479,0.1539933,0.15397684,0.0094593,0.00929273,0.00929177,0.03255409,0.02498613,0.02498352,0.00440246,0.00345656,0.00345621,0.00055056,0.00043674,0.00043669,6.872e-05,2.927e-05,2.926e-05,3.17631603,3.50119578,3.5008954,0.32487975,0.32457937
12,0.031,0.0,0.0,0.0,0.03810769,0.0046291,0.00462899,1.41443547,1.92929249,1.9291409,0.81991472,0.72323839,0.72315917,0.20440895,0.16186993,0.16185265,0.01070223,0.01047174,0.01047067,0.03447407,0.02637136,0.02636862,0.00472687,0.00369566,0.00369528,0.00059477,0.00046976,0.00046971,7.425e-05,3.16e-05,3.16e-05,2.52743901,2.86007003,2.8598176,0.33263102,0.33237859
13,0.0435,0.0,0.0,0.0,0.00848561,0.00021888,0.00021888,0.93788957,1.28370546,1.2836045,0.80549911,0.73281227,0.73273194,0.2136025,0.16983177,0.16981363,0.012145,0.01186431,0.01186309,0.03636207,0.02774845,0.02774556,0.00505028,0.00393551,0.0039351,0.00063935,0.00050312,0.00050307,7.978e-05,3.392e-05,3.392e-05,2.01975327,2.2306537,2.2304497,0.21090043,0.21069643
14,0.0611,0.0,0.0,0.0,0.00137652,3.01e-06,3.01e-06,0.57999965,0.7176289,0.71757255,0.7695327,0.7306484,0.73056834,0.22119196,0.17731585,0.17729692,0.01378975,0.0134611,0.01345972,0.0380198,0.02901286,0.02900984,0.0053399,0.0041587,0.00415827,0.00067946,0.00053443,0.00053437,8.465e-05,3.603e-05,3.602e-05,1.63001439,1.67279927,1.672639,0.04278488,0.04262461
15,0.0856,0.0,0.0,0.0,0.0001586,1e-08,1e-08,0.33530673,0.3151577,0.31513297,0.71391741,0.71659402,0.71651538,0.22812437,0.18527148,0.18525166,0.01583075,0.01548772,0.01548612,0.0396539,0.03032345,0.03032028,0.00563143,0.00439287,0.00439241,0.00071991,0.00056737,0.00056732,8.944e-05,3.815e-05,3.814e-05,1.33943255,1.26783276,1.2677043,-0.07159979,-0.07172825
16,0.1201,0.0,0.0,0.0,1.037e-05,0.0,0.0,0.18212485,0.09891758,0.09890984,0.64158527,0.68831313,0.68823768,0.23524309,0.1943526,0.19433183,0.01851554,0.01811813,0.01811626,0.04148149,0.03180756,0.03180425,0.00596401,0.00465935,0.00465886,0.00076617,0.0006047,0.00060463,9.48e-05,4.041e-05,4.041e-05,1.12578559,1.03681346,1.0367038,-0.08897213,-0.08908179
17,0.1685,0.0,0.0,0.0,2.5e-07,0.0,0.0,0.09540141,0.01944037,0.01943885,0.55593438,0.64080047,0.64073018,0.24254736,0.2048561,0.20483418,0.02209815,0.02163126,0.02162903,0.04357351,0.03351992,0.03351642,0.00635295,0.00496699,0.00496647,0.00082032,0.0006472,0.00064714,0.00010093,4.275e-05,4.275e-05,0.96682927,0.92590505,0.92580502,-0.04092422,-0.04102425
