,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,3.8e-07,0.0,0.0,0.70650857,0.50454621,0.50453275,4.75344539,5.90579738,5.9051749,1.20926925,1.04417021,1.0440679,0.26255926,0.2139472,0.21392531,0.00998077,0.01002079,0.01001977,0.04263342,0.03346468,0.03346123,0.00512776,0.0041524,0.00415197,0.00063241,0.0005103,0.00051024,7.824e-05,3.279e-05,3.278e-05,6.99023545,7.71664197,7.7158768,0.72640652,0.72564135
11,0.0221,0.0,0.0,0.0,0.33798728,0.14862657,0.14862257,3.59420009,4.89224992,4.8917339,1.19199673,1.04847468,1.048372,0.2659977,0.21778646,0.21776418,0.01088799,0.01095783,0.01095671,0.04317805,0.03396357,0.03396006,0.00522192,0.00423803,0.00423759,0.00064338,0.00052075,0.00052069,7.936e-05,3.331e-05,3.331e-05,5.4501925,6.35685112,6.356201,0.90665862,0.9060085
12,0.031,0.0,0.0,0.0,0.13578552,0.02702576,0.02702503,2.57839815,3.75228756,3.7518913,1.1657272,1.05068266,1.0505796,0.26995302,0.22232521,0.22230245,0.01211322,0.01217936,0.01217811,0.04380487,0.03453196,0.0345284,0.00533178,0.00433622,0.00433577,0.00065621,0.00053265,0.00053259,8.06e-05,3.386e-05,3.386e-05,4.21185057,5.10393526,5.1034072,0.89208469,0.89155663
13,0.0435,0.0,0.0,0.0,0.0453277,0.00253302,0.00253295,1.7605375,2.58378987,2.5835167,1.12890798,1.05065673,1.0505536,0.27476435,0.22811675,0.22809339,0.01379193,0.01388209,0.01388067,0.04456881,0.03523231,0.03522867,0.0054672,0.00445789,0.00445743,0.00067208,0.00054726,0.00054721,8.209e-05,3.448e-05,3.448e-05,3.27411963,3.91925041,3.9188451,0.64513078,0.64472547
14,0.0611,0.0,0.0,0.0,0.01250929,9.556e-05,9.556e-05,1.15953268,1.53379409,1.5336318,1.09620151,1.0610784,1.0609743,0.28530393,0.23899799,0.23897351,0.0163717,0.01644179,0.01644011,0.04628423,0.03670246,0.03669867,0.00576178,0.00470797,0.00470748,0.00070695,0.00057782,0.00057776,8.575e-05,3.603e-05,3.602e-05,2.62275783,2.89243212,2.8921352,0.26967429,0.26937737
15,0.0856,0.0,0.0,0.0,0.00267545,9.7e-07,9.7e-07,0.74958602,0.73908847,0.73901022,1.09013262,1.10249867,1.1023903,0.31035292,0.26231476,0.26228787,0.02064803,0.02073687,0.02073474,0.05052213,0.0401821,0.04017794,0.0064731,0.00529306,0.00529251,0.00079321,0.00065134,0.00065127,9.56e-05,4.027e-05,4.027e-05,2.23127907,2.1708065,2.1705861,-0.06047257,-0.06069297
16,0.1201,0.0,0.0,0.0,0.00034982,0.0,0.0,0.46556228,0.26091006,0.26088243,1.08805905,1.15298843,1.1528751,0.34855537,0.29702765,0.2969972,0.02702058,0.02703714,0.02703436,0.05735256,0.04562982,0.04562509,0.00762136,0.00621429,0.00621364,0.00093764,0.00077052,0.00077044,0.00011243,4.746e-05,4.745e-05,1.99557109,1.79062536,1.7904458,-0.20494573,-0.20512529
17,0.1685,0.0,0.0,0.0,1.872e-05,0.0,0.0,0.26862881,0.058345,0.05833883,1.05252885,1.17200711,1.1718919,0.39339676,0.33846855,0.33843387,0.0357221,0.03558131,0.03557765,0.06599884,0.05236377,0.05235835,0.0090954,0.00736824,0.00736747,0.00113029,0.00092375,0.00092365,0.00013498,5.676e-05,5.675e-05,1.82665474,1.66511449,1.6649485,-0.16154025,-0.16170624
18,0.2364,0.0,0.0,0.0,2.2e-07,0.0,0.0,0.14241956,0.00681926,0.00681854,0.97135681,1.13371216,1.1336008,0.44413865,0.3866434,0.38660384,0.04759053,0.04704977,0.04704495,0.07682625,0.06061531,0.06060905,0.01098033,0.00880413,0.00880322,0.0013856,0.00111937,0.00111925,0.00016513,6.87e-05,6.87e-05,1.69486308,1.64483211,1.6446683,-0.05003097,-0.05019478
19,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.06748613,0.0003183,0.00031827,0.83926236,1.01195057,1.0118509,0.49896175,0.44136407,0.44131885,0.06379534,0.06250499,0.06249858,0.09037073,0.07079029,0.07078297,0.01340726,0.01060545,0.01060435,0.00172546,0.00137085,0.00137071,0.00020581,8.412e-05,8.411e-05,1.57521486,1.59898863,1.5988287,0.02377377,0.02361384
20,0.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.02561587,4.02e-06,4.02e-06,0.66229623,0.79473275,0.79465456,0.55297735,0.50206725,0.50201593,0.08586814,0.08369079,0.08368222,0.1072273,0.08382433,0.08381569,0.01654562,0.01296806,0.01296672,0.002179,0.00171115,0.00171097,0.00026105,0.00010555,0.00010553,1.45297056,1.47910389,1.4789556,0.02613333,0.02598504
21,0.6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0059797,1e-08,1e-08,0.4620008,0.5087398,0.50868957,0.59707633,0.565868,0.56581002,0.11582054,0.11311366,0.11310205,0.12812964,0.1018811,0.10187057,0.02063084,0.0163846,0.0163829,0.00278676,0.00222948,0.00222925,0.00033662,0.00014165,0.00014163,1.33276123,1.30835829,1.308226,-0.02440294,-0.02453523
22,0.9151,0.0,0.0,0.0,0.0,0.0,0.0,0.00054618,0.0,0.0,0.26963206,0.23246509,0.23244208,0.6064,0.60742704,0.60736478,0.15392391,0.15062675,0.15061129,0.14969784,0.12119294,0.12118041,0.02515677,0.02010566,0.02010358,0.00347081,0.0027945,0.00279421,0.00042119,0.00017853,0.00017851,1.20924877,1.13479051,1.1346749,-0.07445826,-0.07457387
23,1.2836,0.0,0.0,0.0,0.0,0.0,0.0,9.51e-06,0.0,0.0,0.12368365,0.06390227,0.06389593,0.55316738,0.58883825,0.58877786,0.19600083,0.19190415,0.19188445,0.1608328,0.13386491,0.13385107,0.02790462,0.0225673,0.02256496,0.00385795,0.00313595,0.00313562,0.00045792,0.00019086,0.00019084,1.06591468,1.00440368,1.0043007,-0.061511,-0.06161398
24,1.8006,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.04139962,0.00912017,0.00911926,0.45766605,0.51487605,0.51482319,0.24295947,0.24071179,0.24068708,0.16385034,0.14263976,0.14262501,0.02907977,0.02434006,0.02433754,0.00395967,0.0033301,0.00332976,0.00044509,0.0001851,0.00018508,0.93936002,0.93520303,0.93510692,-0.00415699,-0.0042531
25,2.5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00870801,0.0005487,0.00054864,0.34249679,0.40194769,0.40190638,0.29730879,0.2967353,0.29670482,0.17128555,0.15430138,0.15428541,0.03114174,0.02682566,0.02682288,0.00416235,0.00359607,0.0035957,0.00043624,0.00018103,0.00018102,0.85553946,0.88413582,0.88404484,0.02859636,0.02850538
26,3.5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011633,9.38e-06,9.38e-06,0.22018168,0.26471752,0.26469029,0.34848721,0.35820714,0.35817034,0.18747972,0.17282765,0.17280977,0.03511107,0.03096103,0.03095782,0.00461081,0.00405199,0.00405157,0.00044759,0.00018574,0.00018572,0.79748138,0.83096044,0.83087489,0.03347906,0.03339351
27,4.9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001327,2e-08,2e-08,0.1140776,0.12825763,0.12824443,0.37115774,0.39865764,0.39861668,0.21354504,0.19733087,0.19731047,0.04166442,0.03688881,0.03688498,0.00538778,0.00470527,0.00470478,0.00048442,0.00019997,0.00019995,0.7464497,0.76604021,0.76596132,0.01959051,0.01951162
28,6.9709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103e-05,0.0,0.0,0.04630484,0.0366356,0.03663183,0.33635843,0.38678118,0.38674142,0.24754651,0.22964546,0.22962172,0.05157601,0.04566758,0.04566285,0.00659232,0.00567329,0.0056727,0.00055241,0.00022841,0.00022839,0.68894155,0.70463152,0.70455891,0.01568997,0.01561736
29,9.7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-07,0.0,0.0,0.01776351,0.00407781,0.00407739,0.24477841,0.28164055,0.28161158,0.28109477,0.26356708,0.26353982,0.06575468,0.05734621,0.05734027,0.00835319,0.0069612,0.00696048,0.00065809,0.00027069,0.00027066,0.6184032,0.61386353,0.61380019,-0.00453967,-0.00460301
30,13.7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,0.0,0.00761163,9.155e-05,9.154e-05,0.13399186,0.12376638,0.12375364,0.29498811,0.29186758,0.29183738,0.08501593,0.07310989,0.07310231,0.01082739,0.00872137,0.00872047,0.00080851,0.00033268,0.00033265,0.53324345,0.49788945,0.49783799,-0.035354,-0.03540546
31,19.2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00310221,1.1e-07,1.1e-07,0.04746601,0.0220169,0.02201463,0.26609873,0.29392077,0.29389037,0.10974571,0.09262195,0.09261235,0.01424464,0.01099844,0.0109973,0.00101703,0.00041631,0.00041627,0.44167432,0.41997449,0.41993103,-0.02169983,-0.02174329
32,26.9872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00113036,0.0,0.0,0.00848265,0.00085645,0.00085636,0.19533165,0.25032639,0.2503005,0.13867591,0.11634544,0.11633338,0.01895243,0.01410001,0.01409855,0.00131114,0.00053652,0.00053647,0.36388414,0.3821648,0.38212525,0.01828066,0.01824111
33,37.8553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037783,0.0,0.0,0.00069648,2.32e-06,2.32e-06,0.11665442,0.1553174,0.15530134,0.16588774,0.14180046,0.14178576,0.02527246,0.01821314,0.01821125,0.00172167,0.00070318,0.00070311,0.3106106,0.3160365,0.31600378,0.0054259,0.00539318
34,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012222,0.0,0.0,5.726e-05,0.0,0.0,0.05586022,0.05492074,0.05491505,0.17898227,0.16436183,0.1643448,0.03326057,0.02362691,0.02362447,0.00227265,0.00092993,0.00092984,0.27055519,0.24383941,0.24381416,-0.02671578,-0.02674103
35,73.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.221e-05,0.0,0.0,8.76e-06,0.0,0.0,0.02074865,0.00761424,0.00761345,0.16553221,0.1737719,0.17375389,0.04220629,0.03036221,0.03035908,0.00298164,0.00122518,0.00122506,0.23151976,0.21297353,0.21295147,-0.01854623,-0.01856829
36,97.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818e-05,0.0,0.0,2.34e-06,0.0,0.0,0.00776261,0.00031861,0.00031857,0.13326493,0.16119631,0.1611796,0.04966906,0.03717133,0.03716748,0.00376564,0.00155262,0.00155246,0.19448276,0.20023887,0.20021812,0.00575611,0.00573536
37,121.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75e-06,0.0,0.0,9.6e-07,0.0,0.0,0.00394011,5.66e-06,5.66e-06,0.10011436,0.13339101,0.13337718,0.05413025,0.04312877,0.04312431,0.00452922,0.00187915,0.00187895,0.16272465,0.17840459,0.1783861,0.01567994,0.01566145
38,145.2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8e-06,0.0,0.0,4.8e-07,0.0,0.0,0.00247894,4e-08,4e-08,0.07216574,0.09986204,0.09985168,0.05572921,0.04797626,0.0479713,0.00524886,0.00218997,0.00218974,0.13562904,0.15002831,0.15001277,0.01439927,0.01438373
39,168.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76e-06,0.0,0.0,2.8e-07,0.0,0.0,0.00175535,0.0,0.0,0.05073602,0.06832141,0.06831432,0.05522988,0.05176246,0.05175711,0.00595855,0.00250756,0.0025073,0.11368384,0.12259143,0.12257873,0.00890759,0.00889489
40,192.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69e-06,0.0,0.0,1.8e-07,0.0,0.0,0.00135273,0.0,0.0,0.03542789,0.04308667,0.0430822,0.0538103,0.05479512,0.05478946,0.00676225,0.00286638,0.00286608,0.09735604,0.10074817,0.10073774,0.00339213,0.0033817
41,216.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08e-06,0.0,0.0,1.3e-07,0.0,0.0,0.00110508,0.0,0.0,0.02480661,0.02527777,0.02527515,0.05191891,0.05750391,0.05749796,0.0076816,0.00331964,0.0033193,0.08551441,0.08610132,0.0860924,0.00058691,0.00057799
42,240.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63e-06,0.0,0.0,9e-08,0.0,0.0,0.00092509,0.0,0.0,0.01739561,0.01365599,0.01365457,0.04930787,0.05891893,0.05891283,0.00862238,0.003792,0.00379161,0.07625267,0.07636692,0.07635902,0.00011425,0.00010635
43,264.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28e-06,0.0,0.0,7e-08,0.0,0.0,0.00078533,0.0,0.0,0.01230555,0.00684758,0.00684687,0.04615633,0.05928115,0.05927502,0.00955227,0.00428376,0.00428331,0.06880083,0.07041249,0.0704052,0.00161166,0.00160437
44,287.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,5e-08,0.0,0.0,0.00067385,0.0,0.0,0.00887472,0.00318779,0.00318746,0.04272054,0.05858935,0.05858329,0.01046159,0.00479303,0.00479253,0.06273175,0.06657017,0.06656328,0.00383842,0.00383153
45,311.6375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8e-07,0.0,0.0,3e-08,0.0,0.0,0.00058303,0.0,0.0,0.0065906,0.00137602,0.00137588,0.03919663,0.05669756,0.05669169,0.01134085,0.00530125,0.0053007,0.05771192,0.06337482,0.06336827,0.0056629,0.00565635
46,335.4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-07,0.0,0.0,2e-08,0.0,0.0,0.00050775,0.0,0.0,0.00507501,0.00055646,0.0005564,0.03572548,0.05424566,0.05424005,0.01218101,0.0058304,0.0058298,0.05348987,0.06063252,0.06062625,0.00714265,0.00713638
47,359.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6e-07,0.0,0.0,1e-08,0.0,0.0,0.00044442,0.0,0.0,0.00406064,0.00020954,0.00020952,0.0323993,0.05104871,0.05104343,0.0129734,0.00637457,0.00637391,0.04987824,0.05763282,0.05762686,0.00775458,0.00774862
48,382.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6e-07,0.0,0.0,1e-08,0.0,0.0,0.0003905,0.0,0.0,0.00336634,7.36e-05,7.359e-05,0.02927154,0.04723671,0.04723182,0.01370987,0.0069256,0.00692488,0.04673861,0.05423591,0.05423029,0.0074973,0.00749168
49,406.7375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-07,0.0,0.0,1e-08,0.0,0.0,0.00034398,0.0,0.0,0.00287308,2.424e-05,2.424e-05,0.02635774,0.04313252,0.04312806,0.01437716,0.00748482,0.00748405,0.04395224,0.05064158,0.05063634,0.00668934,0.00668411
50,430.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-07,0.0,0.0,0.0,0.0,0.0,0.00030366,0.0,0.0,0.00250791,7.49e-06,7.49e-06,0.02367601,0.03893771,0.03893368,0.01497254,0.00805939,0.00805855,0.04146033,0.04700459,0.04699973,0.00554426,0.0055394
51,454.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6e-07,0.0,0.0,0.0,0.0,0.0,0.00026851,0.0,0.0,0.00222547,2.17e-06,2.17e-06,0.02122386,0.03461684,0.03461326,0.01549132,0.00863968,0.00863878,0.03920933,0.04325869,0.04325422,0.00404936,0.00404489
52,478.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-07,0.0,0.0,0.0,0.0,0.0,0.00023779,0.0,0.0,0.00199845,5.9e-07,5.9e-07,0.01899279,0.03033546,0.03033233,0.01593041,0.00922226,0.00922131,0.03715956,0.03955831,0.03955422,0.00239875,0.00239466
53,501.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,0.0,0.0,0.00021091,0.0,0.0,0.00181048,1.5e-07,1.5e-07,0.01697291,0.02622844,0.02622572,0.01628996,0.00980556,0.00980455,0.03528435,0.03603415,0.03603042,0.0007498,0.00074607
54,525.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-08,0.0,0.0,0.0,0.0,0.0,0.00018739,0.0,0.0,0.00165147,4e-08,4e-08,0.01515299,0.02247591,0.02247359,0.01657246,0.01039656,0.01039548,0.03356438,0.03287251,0.03286911,-0.00069187,-0.00069527
55,549.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.00016683,0.0,0.0,0.00151481,1e-08,1e-08,0.01352028,0.01900081,0.01899885,0.01678157,0.01099326,0.01099213,0.03198354,0.02999408,0.02999098,-0.00198946,-0.00199256
56,573.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-08,0.0,0.0,0.0,0.0,0.0,0.00014883,0.0,0.0,0.00139595,0.0,0.0,0.01206107,0.01585619,0.01585455,0.01692144,0.01159415,0.01159295,0.03052733,0.02745034,0.0274475,-0.00307699,-0.00307983
57,596.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-08,0.0,0.0,0.0,0.0,0.0,0.00013306,0.0,0.0,0.00129155,0.0,0.0,0.01076146,0.01306849,0.01306714,0.01699673,0.01219805,0.01219679,0.02918284,0.02526654,0.02526393,-0.0039163,-0.00391891
58,620.7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,0.0,0.0,0.0,0.0,0.00011924,0.0,0.0,0.00119912,0.0,0.0,0.00960771,0.01064269,0.01064159,0.01701255,0.01280387,0.01280255,0.02793864,0.02344656,0.02344414,-0.00449208,-0.0044945
59,644.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-08,0.0,0.0,0.0,0.0,0.0,0.00010709,0.0,0.0,0.00111673,0.0,0.0,0.00858649,0.0085834,0.00858251,0.01697438,0.01341937,0.01341798,0.0267847,0.02200276,0.02200049,-0.00478194,-0.00478422
60,668.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,9.639e-05,0.0,0.0,0.00104271,0.0,0.0,0.00768406,0.00684936,0.00684865,0.01688575,0.01404295,0.0140415,0.02570892,0.02089232,0.02089015,-0.0048166,-0.00481877
61,692.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,8.695e-05,0.0,0.0,0.00097593,0.0,0.0,0.00688906,0.00539974,0.00539919,0.01675364,0.01466743,0.01466591,0.02470559,0.02006717,0.02006509,-0.00463842,-0.0046405
62,715.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,7.861e-05,0.0,0.0,0.00091547,0.0,0.0,0.00619073,0.00420716,0.00420673,0.01658556,0.01529185,0.01529027,0.02377039,0.01949901,0.01949699,-0.00427138,-0.0042734
63,739.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,7.124e-05,0.0,0.0,0.00086049,0.0,0.0,0.00557819,0.00324073,0.00324039,0.01638706,0.01591518,0.01591354,0.02289699,0.01915591,0.01915393,-0.00374108,-0.00374306
64,763.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.0,0.0,0.0,0.0,6.47e-05,0.0,0.0,0.00081024,0.0,0.0,0.00504133,0.00246867,0.00246841,0.01616304,0.016536,0.01653429,0.02207931,0.01900467,0.0190027,-0.00307464,-0.00307661
65,787.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.888e-05,0.0,0.0,0.00076406,0.0,0.0,0.00457067,0.00186021,0.00186001,0.01591714,0.01715185,0.01715007,0.02131075,0.01901205,0.01901008,-0.0022987,-0.00230067
66,810.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367e-05,0.0,0.0,0.0007213,0.0,0.0,0.00415729,0.00138909,0.00138895,0.01565087,0.01777561,0.01777377,0.02058314,0.0191647,0.01916272,-0.00141844,-0.00142042
67,834.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899e-05,0.0,0.0,0.00068132,0.0,0.0,0.00379292,0.00102634,0.00102623,0.0153637,0.01838898,0.01838707,0.01988693,0.01941532,0.01941331,-0.00047161,-0.00047362
68,858.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475e-05,0.0,0.0,0.00064366,0.0,0.0,0.00347064,0.00074978,0.0007497,0.01505602,0.01897726,0.01897529,0.01921506,0.01972703,0.01972499,0.00051197,0.00050993
