,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,35.95681848,40.09584376,40.098119,10.140319,9.49796828,9.4977331,11.61143008,9.21633881,9.2153692,1.19745956,0.99508666,0.99498919,0.24107673,0.19810439,0.19808412,0.00706907,0.00832734,0.00832649,0.03925037,0.03101048,0.03100728,0.00456404,0.00375091,0.00375052,0.00056793,0.00046214,0.00046209,7.073e-05,2.979e-05,2.979e-05,59.19862599,60.04692256,60.047871,0.84829657,0.84924501
1,0.0008,5.51881327,3.37750871,3.3776879,8.68965979,8.76851251,8.7682932,11.25896453,9.10656162,9.1056032,1.20009741,0.99832391,0.99822598,0.24219957,0.19890845,0.19888807,0.00717817,0.00838193,0.00838107,0.03942498,0.03113926,0.03113603,0.00459287,0.00377172,0.00377132,0.00057116,0.00046461,0.00046456,7.115e-05,2.995e-05,2.995e-05,26.9615729,22.49360267,22.492481,-4.46797023,-4.4690919
2,0.0011,2.94306966,0.80420307,0.80424532,7.93378355,8.33593411,8.335725,11.03739216,9.04407516,9.0431233,1.20805257,1.00565415,1.0055555,0.24437682,0.20055213,0.20053158,0.00732854,0.00849276,0.00849189,0.03976581,0.03140077,0.03139753,0.00464863,0.00381396,0.00381356,0.00057744,0.00046962,0.00046958,7.196e-05,3.028e-05,3.027e-05,23.41906714,19.43462601,19.433384,-3.98444113,-3.98568314
3,0.0015,1.40472184,0.1107343,0.11074008,7.03143536,7.74035251,7.7401583,10.7318774,8.94960225,8.9486605,1.21568006,1.01293652,1.0128373,0.24663739,0.20221994,0.20219925,0.00749775,0.00860539,0.0086045,0.04012071,0.03166651,0.03166324,0.00470675,0.00385688,0.00385648,0.00058401,0.00047472,0.00047467,7.272e-05,3.061e-05,3.06e-05,20.683334,18.06047963,18.059225,-2.62285437,-2.624109
4,0.0021,0.57385018,0.0072241,0.00722448,6.01591149,6.9518629,6.9516873,10.31813769,8.81086787,8.8099405,1.22262713,1.01999159,1.0198916,0.24896229,0.20388813,0.20386725,0.00769034,0.00871828,0.00871739,0.04048672,0.03193287,0.03192957,0.0047668,0.0038999,0.0038995,0.00059083,0.00047984,0.00047979,7.359e-05,3.094e-05,3.094e-05,18.43309706,17.03889642,17.037668,-1.39420064,-1.39542906
5,0.0029,0.18866752,0.00017011,0.00017012,4.94439941,5.95753869,5.9573872,9.77027079,8.61206791,8.6111614,1.22857524,1.02671289,1.0266123,0.25136443,0.20555455,0.20553351,0.0079148,0.0088314,0.00883049,0.04086586,0.03219975,0.03219643,0.00482916,0.00394302,0.00394261,0.00059795,0.00048496,0.00048491,7.444e-05,3.127e-05,3.127e-05,16.4375596,15.84753456,15.84635,-0.59002504,-0.5912096
6,0.0041,0.04591053,9.9e-07,9.9e-07,3.88310303,4.77919772,4.7790751,9.06472398,8.33302941,8.3321522,1.23308464,1.0329518,1.0328506,0.25386233,0.20721671,0.2071955,0.00818306,0.00894472,0.00894381,0.04126107,0.0324671,0.03246375,0.00489441,0.00398621,0.0039858,0.00060543,0.00049009,0.00049004,7.532e-05,3.16e-05,3.16e-05,14.5357038,14.39831635,14.397189,-0.13738745,-0.1385148
7,0.0057,0.00736628,0.0,0.0,2.88927035,3.49417309,3.4940827,8.18806834,7.94928198,7.9484451,1.2355581,1.03850394,1.0384022,0.25648336,0.20887232,0.20885096,0.00851192,0.00905831,0.00905738,0.04167665,0.03273504,0.03273166,0.00496337,0.00402951,0.00402909,0.00061337,0.00049523,0.00049518,7.625e-05,3.193e-05,3.193e-05,12.63258798,12.73718135,12.736126,0.10459337,0.10353802
8,0.008,0.0006619,0.0,0.0,2.00456402,2.24288263,2.2428237,7.14780583,7.43339436,7.4326113,1.2351729,1.04307095,1.0429686,0.25926275,0.21051603,0.21049447,0.00892478,0.00917209,0.00917115,0.04211818,0.03300341,0.03299999,0.00503711,0.00407289,0.00407247,0.0006219,0.00050039,0.00050033,7.723e-05,3.227e-05,3.226e-05,10.70424661,10.97664502,10.975674,0.27239841,0.27142739
9,0.0112,2.656e-05,0.0,0.0,1.26459454,1.20016261,1.2001308,5.98344582,6.76102129,6.7603089,1.23084077,1.04780563,1.0477029,0.26225152,0.21270617,0.21268439,0.00945455,0.00946395,0.00946298,0.04259379,0.03333847,0.03333502,0.00511722,0.0041282,0.00412777,0.0006312,0.0005071,0.00050705,7.828e-05,3.268e-05,3.267e-05,8.79903424,9.26916611,9.2682925,0.47013187,0.46925826
10,0.0158,3.5e-07,0.0,0.0,0.70313496,0.49823206,0.49821877,4.77037538,5.91558231,5.9149588,1.22114785,1.05399487,1.0538916,0.26552011,0.21614686,0.21612475,0.01014735,0.01017309,0.01017205,0.04311471,0.03381855,0.03381505,0.00520585,0.00420969,0.00420926,0.00064153,0.0005172,0.00051715,7.939e-05,3.324e-05,3.323e-05,7.01936748,7.73270787,7.7319407,0.71334039,0.71257322
11,0.0221,0.0,0.0,0.0,0.33434746,0.14534592,0.145342,3.60746326,4.89867778,4.898161,1.20433425,1.05893582,1.058832,0.26916708,0.22018746,0.22016491,0.01106787,0.01112766,0.01112652,0.04369677,0.03435363,0.03435008,0.00530609,0.00430132,0.00430087,0.00065325,0.00052846,0.00052841,8.06e-05,3.382e-05,3.381e-05,5.47611663,6.37349187,6.3728396,0.89737524,0.89672297
12,0.031,0.0,0.0,0.0,0.13309606,0.02605193,0.02605122,2.58723007,3.75495578,3.7545593,1.17837192,1.06173174,1.0616276,0.27333787,0.22494297,0.22491994,0.01230729,0.01236859,0.01236733,0.04436345,0.03496156,0.03495794,0.00542242,0.00440609,0.00440563,0.0006669,0.00054127,0.00054121,8.195e-05,3.443e-05,3.443e-05,4.23487794,5.11999436,5.1194646,0.88511642,0.88458666
13,0.0435,0.0,0.0,0.0,0.04392856,0.00239149,0.00239142,1.76706048,2.58403449,2.5837613,1.1436253,1.06393266,1.0638282,0.27889897,0.23138111,0.2313574,0.01403195,0.01412347,0.01412202,0.04525795,0.03577361,0.03576991,0.00557907,0.00454618,0.00454571,0.00068536,0.00055828,0.00055823,8.375e-05,3.521e-05,3.521e-05,3.29915141,3.93677651,3.9363694,0.6376251,0.63721799
14,0.0611,0.0,0.0,0.0,0.01199438,8.716e-05,8.716e-05,1.17143503,1.53487887,1.5347166,1.12465305,1.0869871,1.0868806,0.29367515,0.24560457,0.24557946,0.01687205,0.01694487,0.01694314,0.04770627,0.03781212,0.03780821,0.00599266,0.00488969,0.00488919,0.00073484,0.00060086,0.00060079,8.926e-05,3.757e-05,3.757e-05,2.67315269,2.92784281,2.9275427,0.25469012,0.25439001
15,0.0856,0.0,0.0,0.0,0.0024537,8.1e-07,8.1e-07,0.7571243,0.736808,0.73672998,1.12771851,1.13703894,1.1369273,0.32278484,0.2718641,0.27183625,0.02144402,0.02150029,0.02149809,0.05272884,0.04182277,0.04181845,0.00683246,0.00556362,0.00556304,0.00083819,0.00068639,0.00068632,0.00010127,4.266e-05,4.265e-05,2.29202614,2.21532758,2.2151029,-0.07669856,-0.07692324
16,0.1201,0.0,0.0,0.0,0.00029553,0.0,0.0,0.46268382,0.25722799,0.25720073,1.11712144,1.18086719,1.1807513,0.36073524,0.30607788,0.30604653,0.02788363,0.027806,0.02780315,0.0596667,0.04723386,0.04722898,0.00800183,0.00648119,0.00648052,0.00098736,0.00080594,0.00080585,0.00011874,4.991e-05,4.991e-05,2.03749431,1.82654996,1.8263669,-0.21094435,-0.21112741
17,0.1685,0.0,0.0,0.0,1.444e-05,0.0,0.0,0.26255863,0.05673116,0.05672515,1.06956744,1.19019042,1.1900735,0.40429359,0.34635578,0.34632029,0.03659869,0.03630188,0.03629815,0.06826033,0.05382002,0.05381445,0.00947293,0.0076132,0.00761241,0.0011817,0.00095709,0.00095699,0.0001416,5.912e-05,5.911e-05,1.85208936,1.69202868,1.69186,-0.16006068,-0.16022936
18,0.2364,0.0,0.0,0.0,1.5e-07,0.0,0.0,0.1379147,0.00652779,0.0065271,0.97621167,1.14146237,1.1413502,0.45296287,0.39302324,0.39298303,0.04843046,0.04768818,0.04768329,0.07890264,0.06186346,0.06185707,0.01133518,0.0090168,0.00901587,0.00143586,0.00114909,0.00114897,0.00017171,7.085e-05,7.084e-05,1.70736523,1.66080178,1.6606364,-0.04656345,-0.04672883
19,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.06565153,0.00029965,0.00029962,0.83481317,1.01030008,1.0102006,0.50474493,0.44584783,0.44580215,0.06450681,0.06301557,0.0630091,0.09206105,0.07175523,0.0717478,0.01370663,0.01077241,0.0107713,0.00176955,0.00139483,0.00139469,0.00021171,8.588e-05,8.588e-05,1.57746538,1.60347149,1.6033111,0.02600611,0.02584572
20,0.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.02529432,3.73e-06,3.72e-06,0.65424152,0.78761191,0.78753428,0.5550747,0.50484765,0.50479594,0.08634236,0.08416061,0.08415198,0.10830506,0.08464819,0.08463944,0.01674729,0.01312274,0.01312138,0.00220983,0.00173563,0.00173545,0.00026528,0.00010764,0.00010763,1.44848036,1.4762381,1.4760898,0.02775774,0.02760944
