hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.095046,0.095047,0.095046,0.447505,0.447505,0.447505,1.835522,1.835522,1.835522,5.279461,5.279461,5.279461,4.152252,4.152252,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49822,114.49822,114.49822
0.0184,0.095044,0.095044,0.095044,0.447504,0.447505,0.447504,1.835521,1.835522,1.835522,5.279461,5.279461,5.279461,4.152252,4.152252,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49822,114.49822,114.49822
0.0258,0.095041,0.095041,0.095041,0.447503,0.447503,0.447503,1.83552,1.835521,1.835521,5.279461,5.279461,5.279461,4.152252,4.152252,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49821,114.49821,114.49821
0.0362,0.095036,0.095036,0.095036,0.447501,0.447502,0.447501,1.835519,1.835521,1.835521,5.27946,5.279461,5.27946,4.152252,4.152252,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.4982,114.49821,114.49821
0.0508,0.095029,0.09503,0.09503,0.447499,0.447499,0.447499,1.835518,1.83552,1.83552,5.27946,5.27946,5.27946,4.152251,4.152252,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49819,114.4982,114.4982
0.0713,0.09502,0.095021,0.095021,0.447495,0.447496,0.447496,1.835516,1.835518,1.835519,5.279459,5.27946,5.27946,4.152251,4.152251,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49818,114.49818,114.49818
0.1,0.095007,0.095009,0.095008,0.44749,0.447492,0.447491,1.835513,1.835517,1.835517,5.279458,5.27946,5.279459,4.152251,4.152251,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49816,114.49816,114.49816
0.1403,0.094989,0.094992,0.094991,0.447483,0.447485,0.447485,1.835509,1.835514,1.835514,5.279457,5.279459,5.279458,4.152251,4.152251,4.152252,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49813,114.49814,114.49813
0.1968,0.094965,0.094968,0.094968,0.447473,0.447476,0.447475,1.835503,1.83551,1.835511,5.279456,5.279458,5.279457,4.152251,4.152251,4.152251,5.489079,5.489079,5.489079,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.390131,8.390131,8.390131,74.532116,74.532116,74.532116,114.49808,114.4981,114.4981
0.276,0.094931,0.094935,0.094935,0.447459,0.447463,0.447462,1.835495,1.835505,1.835506,5.279453,5.279456,5.279456,4.15225,4.152251,4.152251,5.489078,5.489079,5.489078,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.39013,8.390131,8.390131,74.532116,74.532116,74.532116,114.49802,114.49804,114.49804
0.3871,0.094884,0.094889,0.094889,0.447438,0.447444,0.447443,1.835483,1.835498,1.835498,5.279449,5.279454,5.279453,4.15225,4.15225,4.152251,5.489078,5.489078,5.489078,6.543077,6.543077,6.543077,7.734032,7.734032,7.734032,8.39013,8.39013,8.390131,74.532116,74.532116,74.532116,114.49794,114.49797,114.49797
0.5431,0.094819,0.094827,0.094826,0.447409,0.447417,0.447416,1.835467,1.835487,1.835488,5.279444,5.27945,5.27945,4.152249,4.15225,4.15225,5.489077,5.489078,5.489078,6.543076,6.543077,6.543076,7.734032,7.734032,7.734032,8.39013,8.39013,8.390131,74.532116,74.532116,74.532116,114.49782,114.49786,114.49786
0.7617,0.09473,0.09474,0.09474,0.447368,0.447379,0.447378,1.835443,1.835472,1.835473,5.279436,5.279445,5.279445,4.152248,4.152249,4.152249,5.489077,5.489077,5.489077,6.543076,6.543076,6.543076,7.734032,7.734032,7.734031,8.39013,8.39013,8.390131,74.532116,74.532116,74.532116,114.49766,114.49772,114.49772
1.0685,0.094606,0.09462,0.094619,0.44731,0.447325,0.447324,1.835409,1.835451,1.835451,5.279425,5.279438,5.279438,4.152246,4.152247,4.152248,5.489076,5.489077,5.489077,6.543075,6.543076,6.543076,7.734032,7.734032,7.734031,8.39013,8.39013,8.390131,74.532116,74.532116,74.532116,114.49742,114.49751,114.49751
1.4988,0.094434,0.094452,0.094451,0.447228,0.447249,0.447248,1.835361,1.835421,1.835421,5.279409,5.279428,5.279428,4.152243,4.152246,4.152246,5.489074,5.489075,5.489075,6.543075,6.543075,6.543075,7.734031,7.734031,7.734031,8.39013,8.39013,8.39013,74.532116,74.532116,74.532115,114.4971,114.49722,114.49722
2.1024,0.094191,0.094215,0.094214,0.447114,0.447143,0.447143,1.835295,1.835379,1.835379,5.279387,5.279414,5.279414,4.15224,4.152243,4.152243,5.489072,5.489074,5.489074,6.543073,6.543074,6.543074,7.73403,7.734031,7.73403,8.39013,8.39013,8.39013,74.532115,74.532115,74.532115,114.49665,114.49682,114.49682
2.949,0.09385,0.09388,0.093879,0.446956,0.446996,0.446996,1.835204,1.83532,1.835321,5.279357,5.279395,5.279395,4.152235,4.15224,4.15224,5.489069,5.489072,5.489072,6.543072,6.543073,6.543073,7.73403,7.73403,7.73403,8.390129,8.390129,8.39013,74.532115,74.532115,74.532115,114.49602,114.49625,114.49625
4.1366,0.093372,0.093407,0.093407,0.446736,0.446791,0.446791,1.835077,1.835239,1.835239,5.279316,5.279369,5.279368,4.152228,4.152235,4.152235,5.489065,5.489069,5.489069,6.54307,6.543072,6.543071,7.734029,7.734029,7.734029,8.390129,8.390129,8.390129,74.532115,74.532115,74.532114,114.49514,114.49545,114.49545
5.8025,0.092706,0.092742,0.092741,0.446432,0.446506,0.446507,1.834901,1.835125,1.835126,5.27926,5.279332,5.279332,4.152219,4.152228,4.152228,5.48906,5.489065,5.489065,6.543067,6.54307,6.543069,7.734027,7.734028,7.734027,8.390128,8.390128,8.390129,74.532114,74.532114,74.532114,114.49391,114.49434,114.49434
8.1392,0.091785,0.091811,0.09181,0.446009,0.44611,0.446111,1.834656,1.834966,1.834966,5.279183,5.279281,5.279281,4.152207,4.152219,4.152219,5.489053,5.48906,5.48906,6.543063,6.543067,6.543066,7.734025,7.734026,7.734026,8.390127,8.390127,8.390128,74.532113,74.532113,74.532113,114.49222,114.49278,114.49278
11.417,0.090526,0.090514,0.090513,0.445421,0.445556,0.445557,1.834314,1.834741,1.834741,5.279075,5.279209,5.279209,4.152189,4.152206,4.152206,5.489043,5.489052,5.489052,6.543057,6.543062,6.543062,7.734022,7.734024,7.734023,8.390126,8.390126,8.390126,74.532112,74.532112,74.532112,114.48989,114.4906,114.4906
16.0147,0.088825,0.088722,0.088722,0.444603,0.444781,0.444782,1.833836,1.834421,1.834421,5.278924,5.279106,5.279105,4.152165,4.152187,4.152187,5.489029,5.489041,5.489041,6.54305,6.543056,6.543056,7.734018,7.73402,7.73402,8.390124,8.390124,8.390125,74.53211,74.532111,74.53211,114.48669,114.48757,114.48757
22.464,0.086568,0.086271,0.086271,0.443464,0.44369,0.443693,1.833166,1.833963,1.833963,5.278711,5.278956,5.278955,4.152129,4.152159,4.152159,5.489009,5.489025,5.489024,6.543039,6.543047,6.543047,7.734013,7.734015,7.734015,8.390121,8.390122,8.390122,74.532108,74.532108,74.532108,114.48233,114.48336,114.48336
31.5105,0.083629,0.082969,0.08297,0.44187,0.442149,0.442151,1.832218,1.833296,1.833296,5.278404,5.278733,5.278732,4.152078,4.152117,4.152116,5.488979,5.489,5.489,6.543023,6.543034,6.543033,7.734004,7.734007,7.734007,8.390117,8.390118,8.390118,74.532104,74.532105,74.532105,114.47643,114.47753,114.47753
44.2001,0.079888,0.078614,0.078616,0.439627,0.439952,0.439956,1.83087,1.832314,1.832313,5.277954,5.278393,5.278391,4.152001,4.152051,4.152051,5.488934,5.488961,5.488961,6.542999,6.543013,6.543012,7.733991,7.733995,7.733995,8.390111,8.390112,8.390112,74.532099,74.5321,74.532099,114.46847,114.4695,114.46951
62.0,0.075224,0.073017,0.073022,0.43645,0.436803,0.436807,1.828934,1.830846,1.830844,5.277281,5.277864,5.277861,4.151881,4.151946,4.151945,5.488863,5.488898,5.488898,6.54296,6.542978,6.542977,7.733971,7.733976,7.733975,8.390101,8.390102,8.390102,74.532089,74.532091,74.53209,114.45775,114.45852,114.45852
85.775,0.069787,0.06638,0.06639,0.432139,0.432479,0.432482,1.826262,1.82873,1.828727,5.276302,5.277065,5.277061,4.151701,4.151782,4.151781,5.488756,5.488799,5.488798,6.542901,6.542923,6.542922,7.733939,7.733945,7.733944,8.390085,8.390086,8.390086,74.532075,74.532077,74.532076,114.44395,114.44427,114.44427
109.55,0.06503,0.060584,0.060597,0.427743,0.428035,0.42804,1.823489,1.826452,1.82645,5.275231,5.276165,5.27616,4.151498,4.151592,4.151591,5.488633,5.488683,5.488682,6.542833,6.542859,6.542857,7.733902,7.733909,7.733908,8.390066,8.390068,8.390068,74.532057,74.53206,74.532059,114.43048,114.43041,114.43041
133.325,0.060803,0.055508,0.055524,0.42327,0.423493,0.423498,1.820615,1.824026,1.824024,5.274069,5.27517,5.275165,4.15127,4.151377,4.151375,5.488493,5.48855,5.488548,6.542756,6.542784,6.542783,7.733859,7.733868,7.733866,8.390044,8.390046,8.390046,74.532036,74.53204,74.532039,114.41722,114.41686,114.41687
157.1,0.057004,0.051041,0.051061,0.418731,0.418871,0.418877,1.817641,1.821465,1.821463,5.272817,5.274085,5.274078,4.151019,4.151136,4.151133,5.488338,5.488401,5.488398,6.542669,6.542701,6.542699,7.733811,7.733821,7.733819,8.39002,8.390022,8.390022,74.532012,74.532017,74.532016,114.40406,114.40356,114.40357
180.875,0.053435,0.046942,0.046964,0.413952,0.413999,0.414007,1.814443,1.818673,1.81867,5.271424,5.272868,5.272859,4.150734,4.150859,4.150856,5.48816,5.488228,5.488225,6.542569,6.542604,6.542601,7.733756,7.733766,7.733764,8.389992,8.389994,8.389994,74.531984,74.531991,74.53199,114.39045,114.38992,114.38993
204.65,0.048587,0.041515,0.041539,0.406603,0.406489,0.406498,1.809389,1.814209,1.814207,5.269147,5.270867,5.270857,4.150258,4.150396,4.150392,5.487862,5.487937,5.487934,6.542401,6.54244,6.542437,7.733662,7.733673,7.733671,8.389943,8.389946,8.389945,74.531937,74.531946,74.531944,114.36979,114.36942,114.36942
228.425,0.03827,0.030373,0.030401,0.387533,0.386841,0.386865,1.795601,1.801914,1.801919,5.262722,5.265196,5.265183,4.14889,4.149059,4.149051,5.486998,5.487092,5.487086,6.541911,6.54196,6.541956,7.733387,7.733402,7.733399,8.389801,8.389805,8.389803,74.531796,74.531812,74.53181,114.31691,114.31745,114.31747
252.2,0.023263,0.015425,0.01545,0.347975,0.345258,0.345309,1.763976,1.773415,1.773446,5.2474,5.251626,5.251612,4.145568,4.145801,4.145788,5.484886,5.485021,5.485011,6.540709,6.54078,6.540773,7.732709,7.732732,7.732726,8.389449,8.389454,8.389452,74.531445,74.531478,74.531474,114.20738,114.21099,114.21104
275.975,0.009457,0.004221,0.004233,0.282858,0.274533,0.274645,1.701397,1.716243,1.716354,5.215472,5.223261,5.223256,4.13851,4.138865,4.138844,5.48037,5.480585,5.480567,6.538124,6.538241,6.538228,7.731246,7.731284,7.731273,8.388686,8.388696,8.388689,74.530679,74.530751,74.530743,114.0168,114.02668,114.02683
299.75,0.002176,0.000449,0.000452,0.199553,0.181109,0.181299,1.593232,1.615384,1.615661,5.156002,5.170236,5.170248,4.125063,4.125639,4.125597,5.471707,5.472071,5.472033,6.533145,6.533347,6.53332,7.728416,7.728483,7.728459,8.387205,8.387222,8.387208,74.529186,74.529332,74.529313,113.72568,113.74327,113.74359
323.525,0.000324,2.2e-05,2.2e-05,0.127178,0.100563,0.100712,1.452632,1.480585,1.481028,5.070384,5.093537,5.093625,4.105173,4.106077,4.106037,5.458804,5.459392,5.459352,6.525693,6.526024,6.525992,7.724161,7.724272,7.72424,8.384973,8.385002,8.38498,74.526923,74.527182,74.527154,113.37625,113.40266,113.40314
347.3,3.2e-05,0.0,1e-06,0.074387,0.046833,0.04696,1.290311,1.319719,1.320408,4.958112,4.992361,4.992535,4.078259,4.079623,4.079568,5.44121,5.44212,5.442058,6.515482,6.516001,6.515952,7.718307,7.718482,7.718429,8.381892,8.381938,8.381902,74.523786,74.524201,74.524154,112.98178,113.02128,113.02197
371.075,2e-06,0.0,0.0,0.039517,0.0177,0.017782,1.112982,1.137386,1.138343,4.815135,4.862524,4.862807,4.0427,4.044718,4.044635,5.41777,5.419142,5.419046,6.501807,6.502599,6.502523,7.710433,7.7107,7.710618,8.377736,8.377806,8.377748,74.519534,74.520161,74.520085,112.53762,112.59274,112.59359
394.85,0.0,0.0,0.0,0.018861,0.005236,0.005269,0.929762,0.9417,0.942804,4.638082,4.700135,4.700576,3.996715,3.999653,3.999571,5.387168,5.389202,5.389094,6.483851,6.48504,6.484949,7.700049,7.70045,7.700342,8.372239,8.372344,8.372266,74.513887,74.514794,74.51469,112.04062,112.10855,112.10956
418.625,0.0,0.0,0.0,0.008029,0.001167,0.001176,0.75075,0.743784,0.744936,4.424896,4.502076,4.502733,3.938428,3.94264,3.942589,5.347957,5.350929,5.350829,6.460698,6.462457,6.462363,7.686594,7.687189,7.687058,8.365096,8.365251,8.365152,74.506518,74.507789,74.507654,111.48897,111.56328,111.56449
442.4,0.0,0.0,0.0,0.003045,0.000188,0.00019,0.58513,0.55613,0.557345,4.175291,4.266382,4.267304,3.865915,3.871852,3.871804,5.298557,5.302838,5.302713,6.431318,6.433888,6.433767,7.669435,7.670305,7.670125,8.355958,8.356184,8.356045,74.497052,74.498788,74.498596,110.8817,110.95656,110.95789
466.175,0.0,0.0,0.0,0.001059,2.2e-05,2.2e-05,0.442256,0.393208,0.394372,3.896773,3.99814,3.999348,3.779088,3.787244,3.787202,5.238535,5.244568,5.244414,6.395327,6.399008,6.398856,7.6483,7.64955,7.649307,8.344665,8.34499,8.3448,74.485307,74.487617,74.487352,110.23131,110.30435,110.30567
489.95,0.0,0.0,0.0,0.000345,2e-06,2e-06,0.324811,0.261828,0.262797,3.595712,3.701457,3.702931,3.677379,3.688282,3.68828,5.16703,5.175343,5.175192,6.352051,6.357216,6.357051,7.622733,7.624496,7.624201,8.330957,8.331416,8.331179,74.470992,74.473996,74.47366,109.54201,109.61404,109.61529
513.725,0.0,0.0,0.0,0.000106,0.0,0.0,0.231728,0.162909,0.163596,3.27728,3.379463,3.381137,3.559613,3.573807,3.573909,5.082612,5.093838,5.093753,6.300414,6.307534,6.3074,7.592025,7.594471,7.594159,8.314433,8.315069,8.314806,74.453663,74.457499,74.457116,108.81187,108.88459,108.88588
537.5,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.160652,0.093893,0.094381,2.947916,3.036963,3.038907,3.424872,3.442855,3.443046,4.983833,4.998699,4.998649,6.239254,6.248909,6.24878,7.555386,7.55873,7.558353,8.294637,8.295506,8.29518,74.432813,74.43764,74.437154,108.03939,108.1132,108.11445
561.275,0.0,0.0,0.0,8e-06,0.0,0.0,0.108398,0.049659,0.049984,2.615035,2.680574,2.682785,3.272667,3.294803,3.29508,4.869317,4.888626,4.8886,6.167352,6.180238,6.180101,7.511956,7.516462,7.515987,8.271067,8.27224,8.27182,74.407877,74.413872,74.413241,107.22368,107.29647,107.2976
585.05,0.0,0.0,0.0,2e-06,0.0,0.0,0.071358,0.023846,0.024038,2.28622,2.31828,2.320683,3.102955,3.129361,3.129732,4.737747,4.762339,4.762342,6.083398,6.100333,6.100191,7.460775,7.466765,7.466178,8.243152,8.244714,8.244187,74.378203,74.385564,74.384763,106.36381,106.4312,106.43212
608.825,0.0,0.0,0.0,0.0,0.0,0.0,0.045051,0.009866,0.009961,1.954994,1.943416,1.945875,2.907649,2.938211,2.938692,4.580889,4.611857,4.611917,5.981388,6.00354,6.003412,7.397916,7.40586,7.405169,8.208673,8.210752,8.210116,74.341361,74.350385,74.349406,105.41792,105.47389,105.47455
632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.027357,0.003429,0.003466,1.63256,1.570309,1.572634,2.687403,2.721277,2.721887,4.396349,4.434673,4.434838,5.858602,5.887319,5.887242,7.32129,7.33176,7.331006,8.166362,8.169114,8.168397,74.295892,74.306913,74.305784,104.38581,104.42479,104.42525
656.375,0.0,0.0,0.0,0.0,0.0,0.0,0.016081,0.000983,0.000995,1.331792,1.217743,1.219869,2.446546,2.481882,2.482636,4.184123,4.230414,4.23071,5.713489,5.750186,5.750178,7.229365,7.24301,7.242176,8.115208,8.118813,8.11799,74.240562,74.253933,74.252606,103.27717,103.29696,103.29716
680.15,0.0,0.0,0.0,0.0,0.0,0.0,0.009185,0.000228,0.000231,1.062195,0.902261,0.904178,2.191154,2.224985,2.22589,3.945409,3.999666,4.000094,5.544913,5.590972,5.591028,7.120686,7.138208,7.137214,8.054175,8.058836,8.057827,74.174067,74.190142,74.188485,102.10178,102.1053,102.10495
703.925,0.0,0.0,0.0,0.0,0.0,0.0,0.005105,4.2e-05,4.3e-05,0.829605,0.636031,0.637685,1.92897,1.957319,1.958359,3.683039,3.744403,3.744964,5.352506,5.409127,5.409249,6.994076,7.016197,7.014984,7.982312,7.988246,7.986988,74.095128,74.114244,74.112144,100.87074,100.86561,100.86442
727.7,0.0,0.0,0.0,0.0,0.0,0.0,0.002759,6e-06,6e-06,0.635879,0.424751,0.426086,1.668392,1.686631,1.687769,3.401189,3.467755,3.468445,5.136586,5.204625,5.204814,6.848587,6.875995,6.874535,7.898711,7.906136,7.90459,74.002434,74.024884,74.022263,99.59454,99.59078,99.58851
751.475,0.0,0.0,0.0,0.0,0.0,0.0,0.00145,1e-06,1e-06,0.47965,0.267588,0.268581,1.417699,1.421151,1.422333,3.105298,3.17402,3.174828,4.898291,4.978073,4.978337,6.683594,6.716883,6.715183,7.802546,7.811668,7.80983,73.894682,73.920683,73.917512,98.28321,98.29007,98.28661
775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.0,0.0,0.357286,0.158404,0.159078,1.184272,1.168964,1.170127,2.801888,2.86863,2.869541,4.639715,4.73085,4.731196,6.498924,6.538515,6.536629,7.693152,7.704143,7.702051,73.770641,73.800292,73.796611,96.94662,96.9698,96.96523
799.025,0.0,0.0,0.0,0.0,0.0,0.0,0.000368,0.0,0.0,0.263811,0.087782,0.088197,0.973749,0.937148,0.938229,2.498016,2.557786,2.558775,4.363812,4.465047,4.465482,6.294866,6.340922,6.338951,7.570022,7.582997,7.580741,73.629146,73.662384,73.658314,95.59379,95.63407,95.62869
822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.000178,0.0,0.0,0.193815,0.045379,0.045618,0.789593,0.731134,0.732115,2.200745,2.248094,2.24914,4.074307,4.183424,4.183943,6.072201,6.124538,6.122427,7.432842,7.447827,7.445335,73.469126,73.505668,73.501059,94.23281,94.28606,94.27964
846.575,0.0,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,0.142156,0.021813,0.021943,0.633045,0.554313,0.555185,1.916646,1.946206,1.947286,3.775585,3.889385,3.889974,5.832256,5.890261,5.887896,7.281534,7.298436,7.295577,73.289652,73.328941,73.323521,92.87096,92.92936,92.92138
870.35,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.104373,0.009723,0.009789,0.503381,0.407892,0.408644,1.651324,1.658402,1.659485,3.472508,3.586888,3.587532,5.576916,5.639481,5.636791,7.116301,7.134876,7.131553,73.089997,73.13113,73.124677,91.51484,91.56839,91.55847
894.125,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.076843,0.00401,0.004041,0.398365,0.290996,0.29162,1.408983,1.390114,1.39117,3.170074,3.280215,3.280899,5.30852,5.374008,5.370965,6.937595,6.95742,6.95358,72.869605,72.911271,72.903624,90.17,90.20803,90.1959
917.9,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.056777,0.001527,0.00154,0.31484,0.201075,0.20157,1.192251,1.145598,1.146598,2.873139,2.973783,2.974492,5.029773,5.096009,5.092636,6.746105,6.766553,6.762191,72.628084,72.668494,72.659573,88.84098,88.85304,88.8386
941.675,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.042105,0.000536,0.000541,0.249278,0.134454,0.134829,1.002167,0.92772,0.92864,2.58613,2.671914,2.672636,4.743616,4.807922,4.804285,6.542723,6.562941,6.558105,72.365182,72.402002,72.391814,87.5312,87.50749,87.49085
965.45,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.03133,0.000173,0.000175,0.198232,0.086934,0.087205,0.838378,0.737915,0.738737,2.31286,2.378678,2.379403,4.453138,4.512398,4.508605,6.328527,6.34743,6.342221,72.080791,72.111069,72.099731,86.24326,86.1746,86.15608
989.225,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.023377,5.1e-05,5.2e-05,0.158593,0.054303,0.054489,0.699383,0.576211,0.576927,2.056301,2.097647,2.098367,4.161367,4.212126,4.208321,6.10469,6.120951,6.11552,71.774845,71.79494,71.782681,84.97856,84.85623,84.83636
1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017488,1.4e-05,1.4e-05,0.127788,0.032761,0.032883,0.583057,0.441634,0.44224,1.818869,1.832169,1.832877,3.871589,3.910193,3.906529,5.872775,5.884837,5.879364,71.447761,71.453293,71.440428,83.73933,83.5549,83.53433
