hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
0.0158,0.00368473,0.00355477,0.00355505,0.00150475,0.00139162,0.00139035,0.00086113,0.00054163,0.00054163,0.00025962,0.00016437,0.00016451,4.068e-05,2.917e-05,2.923e-05,2.293e-05,1.668e-05,1.673e-05,1.225e-05,9.04e-06,9.08e-06,6.22e-06,5.28e-06,5.31e-06,2.88e-06,2.67e-06,2.7e-06,2.44e-06,2.33e-06,2.36e-06,0.00639763,0.00571756,0.00571696
0.0221,0.0036646,0.00353603,0.00353633,0.00151369,0.00139999,0.00139869,0.00086638,0.00054526,0.00054525,0.0002634,0.00016671,0.00016685,4.14e-05,2.967e-05,2.973e-05,2.345e-05,1.703e-05,1.709e-05,1.257e-05,9.26e-06,9.3e-06,6.39e-06,5.42e-06,5.45e-06,2.97e-06,2.75e-06,2.78e-06,2.54e-06,2.42e-06,2.45e-06,0.00639739,0.00571454,0.00571394
0.031,0.00364429,0.00351715,0.00351748,0.00152255,0.00140828,0.00140697,0.00087171,0.00054892,0.00054891,0.00026725,0.00016908,0.00016922,4.214e-05,3.019e-05,3.025e-05,2.398e-05,1.74e-05,1.745e-05,1.291e-05,9.49e-06,9.54e-06,6.57e-06,5.56e-06,5.6e-06,3.06e-06,2.84e-06,2.86e-06,2.63e-06,2.51e-06,2.54e-06,0.0063971,0.00571142,0.00571083
0.0435,0.00362606,0.00350026,0.0035006,0.00153034,0.00141558,0.00141428,0.00087651,0.0005522,0.00055219,0.00027074,0.00017122,0.00017137,4.282e-05,3.066e-05,3.072e-05,2.447e-05,1.773e-05,1.778e-05,1.322e-05,9.7e-06,9.75e-06,6.73e-06,5.7e-06,5.74e-06,3.15e-06,2.91e-06,2.94e-06,2.72e-06,2.59e-06,2.63e-06,0.00639676,0.00570856,0.00570799
0.0611,0.00361169,0.00348703,0.0034874,0.00153633,0.0014212,0.00141988,0.00088027,0.00055479,0.00055477,0.00027349,0.00017292,0.00017306,4.336e-05,3.103e-05,3.109e-05,2.485e-05,1.799e-05,1.805e-05,1.347e-05,9.87e-06,9.92e-06,6.87e-06,5.81e-06,5.84e-06,3.21e-06,2.97e-06,3e-06,2.8e-06,2.66e-06,2.69e-06,0.00639633,0.00570627,0.00570571
0.0856,0.00359896,0.00347542,0.00347582,0.00154148,0.00142606,0.00142474,0.00088358,0.00055707,0.00055704,0.00027591,0.00017441,0.00017455,4.384e-05,3.136e-05,3.142e-05,2.52e-05,1.822e-05,1.828e-05,1.369e-05,1.002e-05,1.007e-05,6.98e-06,5.9e-06,5.94e-06,3.27e-06,3.03e-06,3.06e-06,2.86e-06,2.72e-06,2.76e-06,0.00639576,0.00570421,0.00570368
0.1201,0.00358595,0.00346367,0.00346408,0.00154659,0.0014309,0.00142965,0.00088691,0.00055938,0.00055936,0.00027836,0.00017593,0.00017607,4.433e-05,3.17e-05,3.176e-05,2.555e-05,1.846e-05,1.852e-05,1.392e-05,1.018e-05,1.022e-05,7.11e-06,6e-06,6.04e-06,3.34e-06,3.09e-06,3.11e-06,2.93e-06,2.78e-06,2.82e-06,0.00639498,0.0057021,0.00570161
0.1685,0.00357251,0.00345168,0.00345206,0.00155169,0.00143576,0.00143468,0.00089031,0.00056176,0.00056174,0.00028087,0.0001775,0.00017761,4.483e-05,3.205e-05,3.21e-05,2.592e-05,1.871e-05,1.876e-05,1.415e-05,1.034e-05,1.037e-05,7.23e-06,6.1e-06,6.14e-06,3.4e-06,3.15e-06,3.17e-06,3e-06,2.85e-06,2.88e-06,0.00639391,0.0056999,0.00569951
0.2364,0.0035585,0.00343938,0.00343967,0.00155679,0.00144065,0.00143987,0.00089376,0.00056423,0.0005642,0.00028344,0.00017912,0.0001792,4.535e-05,3.241e-05,3.245e-05,2.629e-05,1.897e-05,1.9e-05,1.439e-05,1.05e-05,1.053e-05,7.36e-06,6.21e-06,6.23e-06,3.47e-06,3.21e-06,3.22e-06,3.07e-06,2.92e-06,2.94e-06,0.00639243,0.00569759,0.00569733
0.3315,0.00354374,0.00342668,0.00342684,0.00156188,0.00144558,0.00144518,0.00089729,0.00056679,0.00056678,0.00028607,0.00018081,0.00018086,4.589e-05,3.279e-05,3.281e-05,2.669e-05,1.924e-05,1.926e-05,1.465e-05,1.067e-05,1.069e-05,7.5e-06,6.32e-06,6.33e-06,3.54e-06,3.27e-06,3.28e-06,3.15e-06,2.99e-06,3e-06,0.00639039,0.00569516,0.00569503
0.4651,0.00352916,0.0034146,0.00341468,0.00156648,0.00145013,0.00144986,0.00090056,0.00056928,0.00056928,0.00028854,0.00018244,0.00018247,4.64e-05,3.316e-05,3.317e-05,2.706e-05,1.95e-05,1.951e-05,1.488e-05,1.084e-05,1.085e-05,7.63e-06,6.43e-06,6.44e-06,3.61e-06,3.33e-06,3.34e-06,3.22e-06,3.06e-06,3.07e-06,0.00638754,0.00569276,0.00569267
0.6524,0.00353263,0.00342012,0.00342036,0.00156324,0.00144746,0.00144667,0.00089848,0.00056838,0.00056837,0.00028705,0.00018176,0.00018185,4.611e-05,3.301e-05,3.304e-05,2.684e-05,1.938e-05,1.942e-05,1.474e-05,1.076e-05,1.079e-05,7.55e-06,6.37e-06,6.4e-06,3.57e-06,3.3e-06,3.32e-06,3.18e-06,3.02e-06,3.04e-06,0.00638339,0.00569356,0.00569325
0.9151,0.00355991,0.0034491,0.00344941,0.00154928,0.00143494,0.00143379,0.00088931,0.000563,0.000563,0.00028037,0.00017804,0.00017817,4.479e-05,3.217e-05,3.223e-05,2.587e-05,1.878e-05,1.883e-05,1.411e-05,1.036e-05,1.04e-05,7.22e-06,6.11e-06,6.14e-06,3.39e-06,3.14e-06,3.17e-06,2.99e-06,2.84e-06,2.87e-06,0.00637724,0.00569848,0.00569801
1.2836,0.0035913,0.00348351,0.00348383,0.00153187,0.0014194,0.00141813,0.00087845,0.00055667,0.00055667,0.00027255,0.00017371,0.00017385,4.327e-05,3.122e-05,3.128e-05,2.477e-05,1.809e-05,1.814e-05,1.34e-05,9.91e-06,9.96e-06,6.84e-06,5.81e-06,5.85e-06,3.2e-06,2.97e-06,3e-06,2.78e-06,2.64e-06,2.68e-06,0.00636843,0.00570394,0.00570339
1.8006,0.00361707,0.00351491,0.0035151,0.0015145,0.00140419,0.00140298,0.00086829,0.0005511,0.00055115,0.00026536,0.00016988,0.00017005,4.192e-05,3.039e-05,3.045e-05,2.379e-05,1.749e-05,1.754e-05,1.277e-05,9.52e-06,9.56e-06,6.51e-06,5.55e-06,5.59e-06,3.03e-06,2.82e-06,2.84e-06,2.61e-06,2.48e-06,2.51e-06,0.00635585,0.00570833,0.00570778
2.5257,0.00363504,0.00354219,0.00354237,0.00149743,0.00138966,0.00138843,0.00085897,0.00054654,0.00054656,0.0002589,0.00016669,0.00016684,4.076e-05,2.971e-05,2.977e-05,2.294e-05,1.699e-05,1.705e-05,1.223e-05,9.19e-06,9.23e-06,6.23e-06,5.34e-06,5.38e-06,2.89e-06,2.7e-06,2.72e-06,2.46e-06,2.34e-06,2.37e-06,0.00633786,0.00571135,0.00571072
3.5428,0.00364213,0.00356374,0.0035637,0.00148105,0.00137634,0.00137526,0.00085073,0.00054337,0.00054348,0.00025336,0.00016433,0.00016453,3.982e-05,2.922e-05,2.93e-05,2.226e-05,1.663e-05,1.669e-05,1.179e-05,8.94e-06,8.99e-06,6.01e-06,5.18e-06,5.21e-06,2.78e-06,2.6e-06,2.62e-06,2.35e-06,2.23e-06,2.26e-06,0.00631228,0.00571259,0.00571203
4.9695,0.00362996,0.00357307,0.00357307,0.00146814,0.001367,0.00136588,0.00084502,0.00054291,0.00054297,0.00024977,0.0001636,0.00016376,3.929e-05,2.91e-05,2.917e-05,2.187e-05,1.651e-05,1.656e-05,1.153e-05,8.85e-06,8.89e-06,5.89e-06,5.1e-06,5.13e-06,2.72e-06,2.55e-06,2.57e-06,2.29e-06,2.18e-06,2.21e-06,0.0062765,0.00571087,0.0057102
6.9709,0.00359099,0.0035643,0.00356394,0.00146111,0.00136413,0.00136325,0.00084299,0.0005464,0.00054661,0.000249,0.0001652,0.00016544,3.934e-05,2.949e-05,2.958e-05,2.187e-05,1.673e-05,1.68e-05,1.152e-05,8.95e-06,9e-06,5.9e-06,5.15e-06,5.18e-06,2.73e-06,2.57e-06,2.59e-06,2.3e-06,2.19e-06,2.22e-06,0.00622775,0.00570511,0.00570461
9.7781,0.00352513,0.00353855,0.00353828,0.00145838,0.00136659,0.0013657,0.00084381,0.00055376,0.00055389,0.00025051,0.00016903,0.00016921,3.988e-05,3.038e-05,3.045e-05,2.222e-05,1.728e-05,1.734e-05,1.17e-05,9.25e-06,9.29e-06,6.02e-06,5.3e-06,5.33e-06,2.8e-06,2.64e-06,2.66e-06,2.37e-06,2.25e-06,2.28e-06,0.00616281,0.00569503,0.00569444
13.7158,0.00343046,0.00349465,0.0034939,0.00145914,0.00137393,0.0013734,0.00084719,0.00056542,0.00056576,0.00025418,0.00017528,0.00017557,4.093e-05,3.182e-05,3.192e-05,2.289e-05,1.819e-05,1.826e-05,1.208e-05,9.75e-06,9.8e-06,6.24e-06,5.56e-06,5.6e-06,2.92e-06,2.78e-06,2.8e-06,2.5e-06,2.38e-06,2.4e-06,0.00607853,0.00567975,0.0056794
19.2394,0.00330155,0.00342606,0.00342541,0.00146498,0.00138796,0.0013875,0.00085413,0.00058284,0.00058308,0.00026086,0.00018482,0.00018506,4.266e-05,3.403e-05,3.411e-05,2.403e-05,1.959e-05,1.965e-05,1.273e-05,1.053e-05,1.058e-05,6.63e-06,5.98e-06,6.01e-06,3.13e-06,2.99e-06,3.01e-06,2.71e-06,2.58e-06,2.6e-06,0.00597341,0.00565739,0.00565699
26.9872,0.00313116,0.00332037,0.0033192,0.00148036,0.00141308,0.00141309,0.00086722,0.00060872,0.00060917,0.00027255,0.00019935,0.0001997,4.552e-05,3.741e-05,3.752e-05,2.593e-05,2.176e-05,2.183e-05,1.382e-05,1.176e-05,1.181e-05,7.25e-06,6.65e-06,6.68e-06,3.46e-06,3.33e-06,3.35e-06,3.05e-06,2.9e-06,2.92e-06,0.00585033,0.00562532,0.00562528
37.8553,0.00292109,0.00317027,0.00316932,0.00150675,0.00145066,0.00145098,0.00088783,0.00064495,0.00064536,0.00029047,0.00022011,0.0002204,4.982e-05,4.232e-05,4.24e-05,2.879e-05,2.492e-05,2.498e-05,1.548e-05,1.357e-05,1.36e-05,8.21e-06,7.64e-06,7.66e-06,3.97e-06,3.85e-06,3.86e-06,3.57e-06,3.39e-06,3.4e-06,0.00571598,0.00558169,0.00558196
53.1,0.00268059,0.00297445,0.00297304,0.00154229,0.00149873,0.00149899,0.00091602,0.0006924,0.0006929,0.00031494,0.00024783,0.00024823,5.577e-05,4.905e-05,4.919e-05,3.276e-05,2.928e-05,2.937e-05,1.779e-05,1.606e-05,1.612e-05,9.53e-06,9.02e-06,9.05e-06,4.68e-06,4.57e-06,4.59e-06,4.29e-06,4.08e-06,4.1e-06,0.00557867,0.00552546,0.00552558
73.8875,0.002422,0.00273399,0.00273191,0.0015863,0.00155553,0.00155556,0.00095263,0.00075126,0.0007517,0.0003468,0.00028304,0.00028354,6.367e-05,5.791e-05,5.811e-05,3.803e-05,3.502e-05,3.517e-05,2.086e-05,1.936e-05,1.945e-05,1.13e-05,1.085e-05,1.091e-05,5.62e-06,5.52e-06,5.56e-06,5.26e-06,5e-06,5.04e-06,0.00545248,0.00545747,0.00545695
97.6625,0.00218789,0.00249042,0.00248912,0.00163028,0.00160995,0.00160948,0.00099229,0.00081158,0.00081135,0.00038141,0.00032021,0.00032039,7.245e-05,6.761e-05,6.775e-05,4.39e-05,4.134e-05,4.145e-05,2.429e-05,2.299e-05,2.307e-05,1.327e-05,1.288e-05,1.294e-05,6.68e-06,6.59e-06,6.63e-06,6.35e-06,6.03e-06,6.07e-06,0.00535881,0.00538962,0.00538825
121.4375,0.00201896,0.00230033,0.00229865,0.00168526,0.00167211,0.00167171,0.00104073,0.00087448,0.00087424,0.00041862,0.00035819,0.00035843,8.183e-05,7.77e-05,7.788e-05,5.013e-05,4.791e-05,4.804e-05,2.79e-05,2.677e-05,2.686e-05,1.536e-05,1.501e-05,1.507e-05,7.79e-06,7.71e-06,7.75e-06,7.49e-06,7.11e-06,7.16e-06,0.00535407,0.00538732,0.0053858
145.2125,0.00255222,0.00290328,0.00290008,0.00237994,0.00237043,0.00236996,0.00149516,0.00128161,0.00128173,0.0006254,0.00054189,0.00054265,0.00012531,0.00012039,0.00012078,7.745e-05,7.472e-05,7.501e-05,4.33e-05,4.189e-05,4.207e-05,2.396e-05,2.352e-05,2.364e-05,1.223e-05,1.213e-05,1.22e-05,1.187e-05,1.127e-05,1.135e-05,0.00734685,0.00738113,0.00737948
168.9875,0.0030223,0.00342971,0.00342686,0.00317075,0.0031703,0.00316916,0.00203494,0.00176988,0.00176967,0.00088121,0.00076969,0.00077049,0.00018046,0.0001747,0.00017515,0.00011236,0.00010905,0.00010939,6.306e-05,6.132e-05,6.153e-05,3.506e-05,3.449e-05,3.464e-05,1.798e-05,1.785e-05,1.794e-05,1.758e-05,1.67e-05,1.679e-05,0.00953571,0.00955369,0.00955161
192.7625,0.00344426,0.00389157,0.00388988,0.00409544,0.00411153,0.00411039,0.00269696,0.00237001,0.00236948,0.00120493,0.00105738,0.00105796,0.00025163,0.00024473,0.00024511,0.00015766,0.00015354,0.00015382,8.878e-05,8.656e-05,8.674e-05,4.954e-05,4.88e-05,4.893e-05,2.552e-05,2.534e-05,2.541e-05,2.51e-05,2.384e-05,2.393e-05,0.01203982,0.01201329,0.01201165
216.5375,0.00356064,0.00399362,0.00399021,0.0048235,0.00486318,0.00485911,0.00327274,0.00289602,0.00289387,0.00150444,0.00132304,0.00132397,0.00031982,0.00031178,0.00031257,0.00020149,0.00019649,0.00019711,0.00011377,0.00011103,0.00011143,6.369e-05,6.277e-05,6.306e-05,3.292e-05,3.269e-05,3.287e-05,3.256e-05,3.093e-05,3.112e-05,0.01392559,0.01382155,0.01381532
240.3125,0.00357203,0.00396325,0.00396095,0.00552543,0.00559574,0.00559148,0.00387675,0.00344505,0.00344123,0.00182959,0.00160929,0.00160939,0.00039535,0.00038563,0.00038627,0.0002503,0.00024406,0.00024459,0.00014168,0.0001382,0.00013857,7.954e-05,7.836e-05,7.865e-05,4.123e-05,4.093e-05,4.112e-05,4.097e-05,3.892e-05,3.914e-05,0.01575288,0.01553944,0.01553139
264.0875,0.00356588,0.00390037,0.00389858,0.00631561,0.006427,0.00641961,0.00459962,0.00409612,0.00408954,0.00222489,0.0019544,0.00195384,0.00048812,0.00047572,0.00047645,0.0003104,0.00030225,0.00030291,0.00017608,0.00017149,0.00017198,9.91e-05,9.753e-05,9.795e-05,5.151e-05,5.111e-05,5.137e-05,5.139e-05,4.883e-05,4.914e-05,0.0178826,0.01752481,0.01751137
287.8625,0.00352304,0.00378539,0.0037833,0.00717408,0.00734079,0.00732935,0.00544671,0.00485369,0.00484436,0.00269736,0.00236378,0.00236313,0.00060023,0.00058391,0.00058502,0.00038326,0.00037237,0.00037337,0.00021786,0.00021169,0.00021242,0.00012289,0.00012079,0.00012141,6.402e-05,6.348e-05,6.388e-05,6.413e-05,6.092e-05,6.14e-05,0.02029358,0.0197568,0.01973763
311.6375,0.00344141,0.00361742,0.00361814,0.00810382,0.00834529,0.00833993,0.00644541,0.00574592,0.00573695,0.0032668,0.00285607,0.0028537,0.00073675,0.00071537,0.00071556,0.00047238,0.00045799,0.00045834,0.00026914,0.00026098,0.00026133,0.0001522,0.00014943,0.00014981,7.946e-05,7.874e-05,7.901e-05,7.991e-05,7.592e-05,7.624e-05,0.02304727,0.02230313,0.02228902
335.4125,0.00333633,0.00341386,0.0034149,0.00914986,0.00949233,0.00947771,0.0076655,0.00683956,0.00682599,0.00397687,0.00347107,0.00346842,0.0009084,0.00088089,0.00088171,0.00058497,0.00056637,0.00056729,0.00033425,0.00032369,0.00032442,0.00018955,0.00018599,0.00018672,9.918e-05,9.827e-05,9.877e-05,0.00010015,9.515e-05,9.576e-05,0.02634505,0.02536716,0.0253417
359.1875,0.0031951,0.00316433,0.00316586,0.01029036,0.01076496,0.01074484,0.00913462,0.00815809,0.0081404,0.00485197,0.00422781,0.00422443,0.001122,0.00108652,0.00108765,0.00072564,0.00070159,0.00070287,0.00041588,0.00040222,0.00040322,0.00023652,0.00023195,0.00023297,0.00012403,0.00012286,0.00012356,0.00012575,0.00011947,0.00012033,0.03022188,0.0289798,0.02894612
382.9625,0.00369151,0.00350001,0.00350312,0.01435811,0.0151841,0.0151676,0.01368626,0.01224074,0.0122185,0.00745622,0.00648431,0.00647793,0.00174542,0.00168698,0.00168738,0.00113354,0.00109395,0.00109485,0.00065153,0.00062905,0.00062992,0.00037159,0.00036411,0.00036519,0.00019527,0.00019336,0.00019415,0.00019872,0.00018879,0.00018979,0.04348818,0.04156541,0.04152844
406.7375,0.00408063,0.00361362,0.00361868,0.02040412,0.0219168,0.0219014,0.02146044,0.01925938,0.01922783,0.01205214,0.01046062,0.01044872,0.00285738,0.00275509,0.00275434,0.00186339,0.00179417,0.00179455,0.00107407,0.00103475,0.00103549,0.00061426,0.00060126,0.00060259,0.00032342,0.00032013,0.00032117,0.00033031,0.00031381,0.0003152,0.06506016,0.06206963,0.06201996
430.5125,0.00372681,0.00295116,0.0029567,0.02604771,0.02854085,0.02849556,0.03137428,0.02834903,0.02828892,0.0183105,0.01586688,0.01584752,0.0044015,0.00423204,0.00423262,0.00288251,0.0027679,0.00277021,0.00166621,0.00160104,0.0016033,0.00095548,0.00093405,0.00093729,0.00050402,0.00049862,0.00050106,0.00051651,0.00049072,0.00049394,0.09038555,0.08623231,0.08612712
454.2875,0.00278524,0.00184545,0.00184973,0.02987784,0.03340337,0.03335899,0.04299238,0.03929562,0.03921281,0.02635762,0.02281884,0.02279001,0.00643465,0.00616754,0.00616791,0.00423268,0.00405188,0.00405496,0.00245376,0.00235074,0.00235383,0.00141088,0.00137714,0.00138189,0.0007456,0.00073714,0.00074079,0.00076655,0.0007283,0.00073319,0.11805722,0.11277602,0.11264412
478.0625,0.00169432,0.00085541,0.00085776,0.03083056,0.03489884,0.03489335,0.05536065,0.05147949,0.05139381,0.03613247,0.03128514,0.0312469,0.00897879,0.00857697,0.00857427,0.00593424,0.00566151,0.00566274,0.0034506,0.00329467,0.00329694,0.00198942,0.00193846,0.00194332,0.00105321,0.00104048,0.00104445,0.00108617,0.00103202,0.0010375,0.14651044,0.14006301,0.13995105
501.8375,0.00084142,0.0002862,0.00028715,0.0287968,0.03236532,0.03241346,0.06721778,0.06399693,0.06393871,0.0474283,0.04112915,0.04108453,0.01203105,0.01145192,0.01144232,0.00799274,0.00759759,0.00759321,0.00466252,0.0044355,0.00443449,0.00269554,0.00262142,0.00262394,0.00142955,0.0014111,0.00141376,0.00147872,0.00140508,0.00140914,0.17457442,0.16670021,0.16664069
525.6125,0.00034409,6.768e-05,6.799e-05,0.0245632,0.02649557,0.02651269,0.07718182,0.07571107,0.07560378,0.05985752,0.05208055,0.05201384,0.0155532,0.01475096,0.01474141,0.0103919,0.00984006,0.00983844,0.00608308,0.00576406,0.00576557,0.00352677,0.00342255,0.00343013,0.00187368,0.00184781,0.00185453,0.0019438,0.00184714,0.00185691,0.20131905,0.19182744,0.1916853
549.3875,0.00011737,1.116e-05,1.121e-05,0.0193368,0.01905523,0.01907739,0.08404089,0.08539002,0.08526123,0.07283952,0.06372,0.06363355,0.01946256,0.01839214,0.01838102,0.01308711,0.01234251,0.01234199,0.00768967,0.00725586,0.0072588,0.00447133,0.00432932,0.00434104,0.00237974,0.00234455,0.00235479,0.00247584,0.00235296,0.00236784,0.22590082,0.21519374,0.21502884
573.1625,3.393e-05,1.28e-06,1.28e-06,0.01423302,0.01201762,0.01205088,0.08716434,0.09204546,0.09193071,0.08574712,0.07559448,0.07549513,0.02366114,0.02228152,0.02226711,0.0160241,0.01505043,0.01504871,0.00945425,0.00888168,0.00888441,0.00551427,0.00532622,0.00534008,0.00294015,0.00289359,0.00290595,0.00306745,0.00291556,0.00293375,0.24783978,0.23700784,0.23685801
596.9375,8.45e-06,1e-07,1e-07,0.00992588,0.00664451,0.00667808,0.08648298,0.09498519,0.09491847,0.09785717,0.08715586,0.0870546,0.02801114,0.02629054,0.02627144,0.01912152,0.01788526,0.01787972,0.01133277,0.01059791,0.01059844,0.00663123,0.00638882,0.00640182,0.00354228,0.00348227,0.00349449,0.00370583,0.00352287,0.00354134,0.26661923,0.25695333,0.25683851
620.7125,1.84e-06,1e-08,1e-08,0.00665379,0.0032305,0.00325465,0.08253743,0.09406014,0.0940647,0.1085404,0.09790681,0.09781757,0.03237432,0.0302934,0.03026874,0.02229612,0.02076853,0.02075652,0.01327962,0.01236043,0.01235667,0.00779673,0.00749189,0.00750017,0.00417286,0.00409734,0.00410642,0.00437739,0.00416203,0.00417659,0.28203051,0.27437108,0.27430204
644.4875,3.6e-07,0.0,0.0,0.00434569,0.00138862,0.00140031,0.07618806,0.08959626,0.08961624,0.11727169,0.10739352,0.10729922,0.0366063,0.03416124,0.03413163,0.0254577,0.02361719,0.02360217,0.01524437,0.01412169,0.01411649,0.00898214,0.00860754,0.00861767,0.00481683,0.0047239,0.00473519,0.00506652,0.00481828,0.00483669,0.29397965,0.28842825,0.28835562
668.2625,6e-08,0.0,0.0,0.0027965,0.00053188,0.00053678,0.0683894,0.08231242,0.08232168,0.12370092,0.11526015,0.11514826,0.0405723,0.03777627,0.03774278,0.0285187,0.02635253,0.02633781,0.01717707,0.01583581,0.01583179,0.01015879,0.00970818,0.00972596,0.00545899,0.00534701,0.00536525,0.00575732,0.00547658,0.00550569,0.30253005,0.29860083,0.29851599
692.0375,1e-08,0.0,0.0,0.00178712,0.00018335,0.00018545,0.06000341,0.07314879,0.073171,0.1276792,0.12127586,0.12115887,0.04415764,0.0410405,0.04100425,0.03140072,0.02890589,0.02889077,0.01903193,0.01746183,0.01745818,0.0113,0.01076856,0.01079142,0.00608511,0.00595275,0.00597579,0.00643474,0.00612265,0.00615936,0.30787987,0.30486018,0.30479511
