hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
0.1201,0.00372854,0.00359912,0.00359926,0.00148172,0.00137044,0.00136921,0.00084837,0.000533,0.00053303,0.00025054,0.00015884,0.00015899,3.899e-05,2.799e-05,2.805e-05,2.173e-05,1.585e-05,1.591e-05,1.15e-05,8.51e-06,8.56e-06,5.83e-06,4.95e-06,4.99e-06,2.68e-06,2.49e-06,2.51e-06,2.24e-06,2.13e-06,2.16e-06,0.00639213,0.00572333,0.00572266
0.1685,0.0036774,0.00355253,0.00355272,0.00150413,0.00139152,0.00139036,0.00086101,0.00054195,0.00054196,0.0002596,0.00016453,0.00016466,4.069e-05,2.92e-05,2.926e-05,2.294e-05,1.67e-05,1.675e-05,1.225e-05,9.05e-06,9.09e-06,6.22e-06,5.28e-06,5.31e-06,2.88e-06,2.67e-06,2.7e-06,2.45e-06,2.33e-06,2.36e-06,0.00638956,0.00571577,0.00571517
0.2364,0.00362421,0.00350437,0.00350456,0.00152629,0.00141241,0.00141147,0.00087432,0.00055123,0.00055124,0.00026923,0.00017052,0.00017063,4.254e-05,3.051e-05,3.055e-05,2.426e-05,1.761e-05,1.765e-05,1.309e-05,9.63e-06,9.66e-06,6.67e-06,5.65e-06,5.67e-06,3.11e-06,2.88e-06,2.9e-06,2.69e-06,2.56e-06,2.58e-06,0.0063864,0.00570736,0.00570691
0.3315,0.00356877,0.00345454,0.00345466,0.00154808,0.00143303,0.00143249,0.00088831,0.00056087,0.00056087,0.00027948,0.00017684,0.00017691,4.456e-05,3.19e-05,3.193e-05,2.572e-05,1.86e-05,1.863e-05,1.402e-05,1.026e-05,1.028e-05,7.16e-06,6.05e-06,6.07e-06,3.37e-06,3.12e-06,3.13e-06,2.96e-06,2.81e-06,2.83e-06,0.00638243,0.00569803,0.00569779
0.4651,0.00351082,0.00340295,0.003403,0.00156937,0.00145329,0.00145311,0.00090296,0.00057088,0.00057088,0.00029036,0.00018352,0.00018355,4.677e-05,3.34e-05,3.341e-05,2.733e-05,1.967e-05,1.968e-05,1.506e-05,1.096e-05,1.096e-05,7.72e-06,6.5e-06,6.51e-06,3.66e-06,3.38e-06,3.38e-06,3.27e-06,3.11e-06,3.12e-06,0.00637732,0.00568767,0.0056876
0.6524,0.00345028,0.00334974,0.00335014,0.00158993,0.00147301,0.00147203,0.00091817,0.00058123,0.00058119,0.00030186,0.00019056,0.00019066,4.916e-05,3.501e-05,3.506e-05,2.909e-05,2.083e-05,2.088e-05,1.621e-05,1.171e-05,1.175e-05,8.35e-06,7e-06,7.04e-06,3.98e-06,3.67e-06,3.69e-06,3.63e-06,3.45e-06,3.49e-06,0.00637066,0.00567621,0.00567592
0.9151,0.00339777,0.00330524,0.00330578,0.00160551,0.0014883,0.00148697,0.00093065,0.00058988,0.00058983,0.00031147,0.00019651,0.00019665,5.121e-05,3.639e-05,3.646e-05,3.061e-05,2.183e-05,2.19e-05,1.721e-05,1.237e-05,1.242e-05,8.9e-06,7.44e-06,7.49e-06,4.27e-06,3.93e-06,3.96e-06,3.95e-06,3.76e-06,3.81e-06,0.00636155,0.00566565,0.00566528
1.2836,0.0033795,0.00329514,0.00329556,0.00160653,0.00149029,0.00148922,0.00093211,0.00059174,0.0005917,0.00031273,0.00019766,0.00019777,5.151e-05,3.666e-05,3.671e-05,3.082e-05,2.202e-05,2.207e-05,1.734e-05,1.248e-05,1.252e-05,8.98e-06,7.51e-06,7.55e-06,4.31e-06,3.97e-06,3.99e-06,4e-06,3.8e-06,3.84e-06,0.00634782,0.00566127,0.00566094
1.8006,0.00339001,0.00331558,0.00331591,0.00159432,0.00148035,0.00147934,0.00092345,0.00058753,0.00058753,0.0003063,0.00019446,0.00019459,5.017e-05,3.591e-05,3.597e-05,2.981e-05,2.145e-05,2.15e-05,1.666e-05,1.209e-05,1.213e-05,8.61e-06,7.24e-06,7.27e-06,4.12e-06,3.8e-06,3.83e-06,3.78e-06,3.59e-06,3.63e-06,0.00632721,0.00566201,0.0056617
2.5257,0.00340013,0.0033404,0.00334078,0.00157814,0.00146729,0.00146616,0.00091256,0.00058239,0.00058235,0.00029834,0.00019056,0.00019068,4.855e-05,3.502e-05,3.507e-05,2.859e-05,2.077e-05,2.082e-05,1.585e-05,1.163e-05,1.167e-05,8.17e-06,6.91e-06,6.95e-06,3.89e-06,3.6e-06,3.63e-06,3.53e-06,3.35e-06,3.39e-06,0.00629776,0.00566192,0.0056615
3.5428,0.00339799,0.00336012,0.00336033,0.00156098,0.00145411,0.00145303,0.00090198,0.00057812,0.00057817,0.00029082,0.00018722,0.00018739,4.708e-05,3.426e-05,3.432e-05,2.748e-05,2.019e-05,2.024e-05,1.512e-05,1.123e-05,1.127e-05,7.78e-06,6.62e-06,6.66e-06,3.69e-06,3.43e-06,3.45e-06,3.3e-06,3.14e-06,3.17e-06,0.00625623,0.00565843,0.00565804
4.9695,0.00337632,0.00337002,0.0033703,0.00154389,0.00144206,0.00144085,0.00089256,0.00057559,0.00057558,0.00028441,0.00018494,0.00018508,4.59e-05,3.376e-05,3.382e-05,2.658e-05,1.978e-05,1.983e-05,1.452e-05,1.093e-05,1.097e-05,7.47e-06,6.41e-06,6.44e-06,3.53e-06,3.29e-06,3.32e-06,3.13e-06,2.97e-06,3.01e-06,0.00619831,0.00564975,0.00564921
6.9709,0.00332717,0.00336475,0.00336472,0.00152799,0.00143256,0.00143148,0.00088513,0.00057573,0.00057587,0.00027974,0.00018429,0.00018451,4.513e-05,3.363e-05,3.371e-05,2.599e-05,1.963e-05,1.97e-05,1.411e-05,1.079e-05,1.084e-05,7.26e-06,6.29e-06,6.33e-06,3.43e-06,3.21e-06,3.24e-06,3.02e-06,2.87e-06,2.9e-06,0.00611898,0.00563375,0.00563331
9.7781,0.00324397,0.00333972,0.00333977,0.00151373,0.00142643,0.00142528,0.00088003,0.00057932,0.00057938,0.00027711,0.00018566,0.00018584,4.484e-05,3.397e-05,3.404e-05,2.573e-05,1.979e-05,1.985e-05,1.391e-05,1.084e-05,1.089e-05,7.18e-06,6.28e-06,6.31e-06,3.39e-06,3.19e-06,3.22e-06,2.97e-06,2.83e-06,2.86e-06,0.00601285,0.00560804,0.00560746
13.7158,0.00312167,0.00329037,0.00328996,0.00150101,0.00142405,0.00142318,0.00087731,0.00058708,0.00058735,0.00027664,0.00018944,0.00018974,4.508e-05,3.487e-05,3.497e-05,2.582e-05,2.032e-05,2.04e-05,1.392e-05,1.11e-05,1.116e-05,7.21e-06,6.39e-06,6.43e-06,3.42e-06,3.23e-06,3.26e-06,3e-06,2.85e-06,2.89e-06,0.00587509,0.00556971,0.00556933
19.2394,0.00295532,0.00320847,0.00320811,0.00149104,0.00142694,0.00142609,0.00087787,0.00060043,0.00060061,0.00027909,0.00019644,0.00019668,4.602e-05,3.653e-05,3.662e-05,2.64e-05,2.134e-05,2.141e-05,1.421e-05,1.165e-05,1.17e-05,7.41e-06,6.66e-06,6.7e-06,3.53e-06,3.36e-06,3.39e-06,3.11e-06,2.96e-06,2.99e-06,0.00570399,0.00551478,0.0055143
26.9872,0.00274198,0.00308081,0.00307989,0.00148744,0.00143865,0.00143819,0.00088397,0.00062184,0.00062225,0.00028624,0.00020821,0.00020858,4.805e-05,3.933e-05,3.945e-05,2.771e-05,2.31e-05,2.319e-05,1.494e-05,1.262e-05,1.269e-05,7.85e-06,7.17e-06,7.22e-06,3.77e-06,3.62e-06,3.65e-06,3.36e-06,3.19e-06,3.23e-06,0.00550531,0.00543855,0.00543833
37.8553,0.002489,0.00289753,0.00289659,0.00149255,0.00146114,0.00146077,0.0008972,0.00065339,0.00065372,0.00029946,0.00022608,0.00022642,5.151e-05,4.363e-05,4.375e-05,2.998e-05,2.584e-05,2.594e-05,1.624e-05,1.417e-05,1.423e-05,8.61e-06,8e-06,8.05e-06,4.18e-06,4.05e-06,4.08e-06,3.78e-06,3.59e-06,3.63e-06,0.00529252,0.00533743,0.00533717
53.1,0.00221192,0.00265468,0.00265331,0.0015066,0.00149372,0.00149357,0.00091823,0.00069636,0.00069677,0.00031949,0.000251,0.00025143,5.665e-05,4.976e-05,4.992e-05,3.339e-05,2.978e-05,2.99e-05,1.82e-05,1.639e-05,1.647e-05,9.75e-06,9.22e-06,9.27e-06,4.79e-06,4.68e-06,4.71e-06,4.41e-06,4.19e-06,4.23e-06,0.00508342,0.00520978,0.00520959
73.8875,0.00193068,0.00235654,0.00235482,0.00153085,0.00153539,0.00153538,0.00094855,0.00075118,0.00075159,0.00034757,0.00028372,0.00028423,6.386e-05,5.807e-05,5.828e-05,3.817e-05,3.514e-05,3.529e-05,2.096e-05,1.944e-05,1.954e-05,1.135e-05,1.09e-05,1.096e-05,5.65e-06,5.55e-06,5.59e-06,5.29e-06,5.02e-06,5.07e-06,0.00490292,0.00506095,0.00506074
97.6625,0.00168901,0.00205797,0.00205708,0.00156067,0.00157782,0.00157741,0.00098457,0.00080896,0.00080876,0.00038026,0.00031949,0.00031968,7.228e-05,6.747e-05,6.76e-05,4.378e-05,4.124e-05,4.134e-05,2.421e-05,2.292e-05,2.3e-05,1.323e-05,1.284e-05,1.289e-05,6.65e-06,6.57e-06,6.6e-06,6.32e-06,6e-06,6.04e-06,0.00478098,0.00492129,0.0049204
121.4375,0.00150089,0.00180228,0.00180122,0.00158822,0.00161295,0.00161264,0.00102058,0.00086151,0.00086134,0.00041268,0.00035334,0.00035359,8.073e-05,7.666e-05,7.683e-05,4.944e-05,4.724e-05,4.737e-05,2.749e-05,2.637e-05,2.646e-05,1.513e-05,1.478e-05,1.485e-05,7.67e-06,7.59e-06,7.63e-06,7.37e-06,7e-06,7.05e-06,0.00471021,0.00480974,0.00480898
145.2125,0.00134874,0.00158613,0.00158469,0.00161187,0.00164103,0.00164083,0.00105608,0.00090922,0.00090943,0.00044432,0.00038515,0.00038573,8.91e-05,8.559e-05,8.586e-05,5.505e-05,5.31e-05,5.33e-05,3.076e-05,2.975e-05,2.987e-05,1.702e-05,1.67e-05,1.678e-05,8.68e-06,8.61e-06,8.66e-06,8.42e-06,8e-06,8.05e-06,0.00467004,0.00472328,0.0047232
168.9875,0.00126751,0.00145565,0.00145468,0.00169668,0.00172984,0.00172926,0.00113542,0.00099159,0.00099149,0.00049481,0.00043236,0.00043282,0.00010142,9.817e-05,9.842e-05,6.313e-05,6.127e-05,6.145e-05,3.543e-05,3.444e-05,3.456e-05,1.969e-05,1.937e-05,1.945e-05,1.01e-05,1.002e-05,1.007e-05,9.87e-06,9.38e-06,9.43e-06,0.00483407,0.00484207,0.00484162
192.7625,0.00172139,0.00192685,0.00192657,0.00260968,0.00266678,0.00266624,0.00179472,0.00158478,0.00158479,0.00080843,0.00071038,0.00071085,0.00016897,0.00016448,0.00016472,0.00010596,0.00010328,0.00010346,5.974e-05,5.83e-05,5.841e-05,3.336e-05,3.288e-05,3.296e-05,1.719e-05,1.707e-05,1.712e-05,1.692e-05,1.607e-05,1.612e-05,0.00733636,0.0072809,0.00728124
216.5375,0.00366319,0.00395658,0.00395473,0.00677115,0.00697677,0.00697133,0.00489581,0.00436598,0.00436337,0.00228119,0.00201346,0.00201494,0.00048563,0.00047483,0.000476,0.00030671,0.00030004,0.00030095,0.00017382,0.00017017,0.00017075,9.752e-05,9.63e-05,9.672e-05,5.047e-05,5.016e-05,5.042e-05,5.002e-05,4.752e-05,4.781e-05,0.0187755,0.01845182,0.01844702
240.3125,0.00532865,0.00530767,0.00530892,0.01404607,0.01476515,0.01475561,0.01122906,0.01011921,0.0101099,0.00544056,0.00481863,0.00481883,0.00117949,0.00115686,0.0011585,0.00074992,0.0007355,0.00073689,0.00042709,0.00041907,0.00042005,0.00024071,0.000238,0.00023881,0.00012506,0.00012437,0.00012489,0.00012475,0.00011852,0.00011914,0.03889136,0.03780297,0.03779154
264.0875,0.00490197,0.00397824,0.00398271,0.02312125,0.02511293,0.02509139,0.02222007,0.02030063,0.02027237,0.01133677,0.01007174,0.01006843,0.00250609,0.00246266,0.00246576,0.00160367,0.00157518,0.00157808,0.00091758,0.00090152,0.00090364,0.00051941,0.00051396,0.00051589,0.00027081,0.0002694,0.00027068,0.00027171,0.00025813,0.00025971,0.06766933,0.06544439,0.06540868
287.8625,0.00258533,0.00133926,0.0013427,0.02957943,0.03317278,0.03314524,0.0384065,0.03581276,0.03575385,0.02111629,0.01882804,0.01882187,0.00477496,0.00469633,0.00470388,0.00307586,0.003023,0.00302997,0.00176806,0.00173788,0.0017429,0.00100511,0.00099486,0.00099942,0.00052575,0.00052308,0.00052612,0.00053031,0.00050384,0.00050758,0.10336759,0.10063183,0.10057353
311.6375,0.00065766,0.00015177,0.00015264,0.0256983,0.02860021,0.02861482,0.04992353,0.04786426,0.04780537,0.03040069,0.02723415,0.02720753,0.00706228,0.00694617,0.0069452,0.00458154,0.00450191,0.00450303,0.002646,0.00260002,0.00260183,0.00151056,0.00149496,0.00149801,0.0007926,0.00078852,0.00079091,0.00080343,0.00076337,0.00076667,0.12407658,0.12094534,0.12088603
335.4125,0.00010364,7.53e-06,7.59e-06,0.01874485,0.01907848,0.01908625,0.05763592,0.05712038,0.05703268,0.03986476,0.03592565,0.03589472,0.00955656,0.00939299,0.00939875,0.00624711,0.00613309,0.00614058,0.00362567,0.0035591,0.00356526,0.00207862,0.00205608,0.00206321,0.00109392,0.00108801,0.00109316,0.00111405,0.00105859,0.00106531,0.1400651,0.13541991,0.13534751
359.1875,1.07e-05,1.8e-07,1.8e-07,0.01238129,0.01034454,0.01036041,0.06296469,0.06474233,0.06464765,0.05076751,0.04610227,0.04606369,0.01262582,0.01239413,0.01240397,0.00832305,0.00815907,0.00817099,0.00485577,0.0047589,0.00476827,0.00279585,0.00276312,0.00277384,0.00147569,0.00146712,0.00147485,0.00150952,0.00143452,0.00144464,0.1577099,0.15216616,0.15210849
382.9625,6.9e-07,0.0,0.0,0.00733441,0.00442557,0.00444308,0.06505671,0.06948417,0.0694316,0.06286671,0.05766076,0.05760475,0.01632801,0.01600167,0.01600118,0.01086584,0.01063083,0.01063529,0.00637547,0.00623476,0.00623991,0.00368729,0.00363975,0.00364867,0.00195189,0.00193947,0.0019466,0.00200518,0.00190583,0.00191582,0.1764722,0.17192281,0.1718669
406.7375,3e-08,0.0,0.0,0.0038463,0.00144498,0.00145336,0.0635622,0.07027588,0.07025874,0.07569686,0.07032659,0.07024977,0.02069634,0.02024406,0.02023307,0.01392303,0.01358994,0.01358728,0.00822128,0.00801866,0.00801993,0.00477729,0.00470871,0.00471672,0.00253641,0.00251854,0.0025258,0.00261651,0.00248734,0.00249826,0.19587624,0.1936147,0.19354292
430.5125,0.0,0.0,0.0,0.00176953,0.00034756,0.00035004,0.05880743,0.06663169,0.06660963,0.08862791,0.08368996,0.08359608,0.0257474,0.02513549,0.0251343,0.01754054,0.01707617,0.01708491,0.01043206,0.0101442,0.0101537,0.00609274,0.00599486,0.00601272,0.0032448,0.00321936,0.0032338,0.00336101,0.00319588,0.0032163,0.21562343,0.21543517,0.21539148
454.2875,0.0,0.0,0.0,0.00070532,5.893e-05,5.959e-05,0.05073071,0.05785019,0.05786835,0.09889446,0.09524725,0.09514562,0.03082985,0.03004239,0.03004044,0.02131216,0.02069061,0.02070068,0.01277928,0.01238524,0.01239633,0.00750471,0.00736981,0.00739189,0.00400974,0.00397473,0.00399283,0.00417034,0.00396668,0.00399254,0.23093657,0.23158582,0.23158826
478.0625,0.0,0.0,0.0,0.00025365,7.12e-06,7.24e-06,0.04170169,0.04665031,0.04671926,0.10689889,0.10534591,0.10525141,0.03611433,0.03513919,0.03512493,0.02538948,0.0245801,0.02457942,0.01536628,0.01483949,0.01484395,0.00907815,0.00889617,0.00891468,0.00486715,0.00481993,0.00483656,0.0050829,0.00483653,0.00486166,0.24475251,0.24511475,0.2451391
501.8375,0.0,0.0,0.0,8.479e-05,6.1e-07,6.2e-07,0.03305113,0.03512399,0.03522446,0.11306681,0.11433311,0.11426212,0.04181574,0.04064764,0.04061067,0.02997463,0.02894092,0.02891737,0.01833469,0.0176408,0.01763009,0.01090348,0.01066109,0.01066728,0.00586746,0.00580451,0.00581368,0.00615319,0.00585768,0.00587469,0.25925193,0.25901036,0.25900098
525.6125,0.0,0.0,0.0,2.667e-05,3e-08,4e-08,0.0252374,0.02450623,0.02457663,0.1169484,0.12161444,0.12151853,0.047843,0.04649833,0.04646681,0.03507392,0.03378179,0.0337692,0.0217163,0.02081667,0.02081491,0.01300952,0.01269104,0.01271407,0.0070291,0.00694622,0.00696901,0.00740321,0.00705167,0.00708794,0.27428752,0.27390644,0.27391713
549.3875,0.0,0.0,0.0,7.92e-06,0.0,0.0,0.01855413,0.01570657,0.01576462,0.11819713,0.12654646,0.12645143,0.05404379,0.05257024,0.05253958,0.04066135,0.03908439,0.03907617,0.02553056,0.02438374,0.02438625,0.01542074,0.01500829,0.01504304,0.00836907,0.00826139,0.00829438,0.00885425,0.00843957,0.00849108,0.28963895,0.29000064,0.29004656
573.1625,0.0,0.0,0.0,2.21e-06,0.0,0.0,0.01315172,0.00916564,0.00921269,0.11675356,0.12864268,0.12857467,0.0602602,0.05874474,0.0587116,0.04671737,0.04484193,0.04483141,0.02980982,0.02837257,0.02837425,0.01817315,0.01764663,0.01768618,0.00991185,0.00977376,0.00981198,0.01053651,0.01005125,0.01011171,0.3053164,0.3072392,0.3073145
596.9375,0.0,0.0,0.0,5.9e-07,0.0,0.0,0.00934098,0.004964,0.00499859,0.11760942,0.1331063,0.13308661,0.06934797,0.06787339,0.06783419,0.05569583,0.05343321,0.05341299,0.03622098,0.03436896,0.03436417,0.02231961,0.021626,0.02166315,0.01224257,0.01205954,0.01209796,0.01308144,0.01249147,0.01255481,0.33585938,0.33992286,0.34001248
620.7125,0.0,0.0,0.0,1.3e-07,0.0,0.0,0.00628268,0.00228567,0.0023061,0.11448814,0.13248261,0.13252996,0.07820363,0.07702864,0.07698306,0.06552537,0.06291406,0.06287688,0.04359811,0.04126781,0.0412498,0.02720796,0.02631133,0.02633354,0.0150233,0.01478476,0.01481352,0.01614503,0.0154361,0.01548897,0.36647436,0.37251097,0.37258183
644.4875,0.0,0.0,0.0,3e-08,0.0,0.0,0.00400369,0.00086853,0.0008774,0.10679444,0.12518872,0.12525928,0.0855219,0.08500438,0.0849528,0.07535588,0.07252822,0.07248157,0.0515258,0.04869303,0.04866855,0.03263992,0.03151331,0.03154192,0.01816367,0.01786082,0.01789858,0.01964595,0.0188121,0.01888254,0.39365128,0.40046909,0.40056264
668.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.00244872,0.00026804,0.00027115,0.09572677,0.11202093,0.11209512,0.09068304,0.0912186,0.09116512,0.08476104,0.08193381,0.08188677,0.05985691,0.05653353,0.0565105,0.03858919,0.03721288,0.03726953,0.02167118,0.02129642,0.02136231,0.02361062,0.02265063,0.02276785,0.41734747,0.42313484,0.42332835
692.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.00144883,6.604e-05,6.696e-05,0.08258671,0.09453256,0.09462626,0.09309451,0.09504245,0.09499451,0.09316049,0.09063826,0.09059122,0.0683188,0.06456919,0.06454616,0.04495574,0.04332367,0.04340123,0.02551643,0.02506498,0.02515347,0.02802945,0.02695001,0.02710717,0.43711095,0.44018716,0.44048699
715.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.00083277,1.279e-05,1.301e-05,0.06878698,0.07502108,0.07513441,0.09252455,0.09611576,0.09608092,0.10007761,0.09823203,0.09818631,0.07666746,0.0726145,0.07259028,0.05165918,0.04978251,0.04987058,0.02968473,0.02915567,0.02925793,0.03291316,0.03172982,0.03191485,0.45314646,0.45266416,0.45304829
