hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
0.0131,0.183635,0.183635,0.183635,0.864579,0.864579,0.86458,3.546217,3.546218,3.546218,10.199886,10.199886,10.199887,8.022125,8.022125,8.022125,10.604867,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20987,221.20987,221.20987
0.0184,0.183632,0.183633,0.183633,0.864578,0.864579,0.864579,3.546217,3.546218,3.546218,10.199886,10.199886,10.199887,8.022124,8.022125,8.022125,10.604867,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20986,221.20986,221.20986
0.0258,0.183629,0.18363,0.18363,0.864577,0.864577,0.864578,3.546216,3.546217,3.546217,10.199886,10.199886,10.199887,8.022124,8.022124,8.022125,10.604867,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20986,221.20986,221.20986
0.0362,0.183625,0.183625,0.183626,0.864575,0.864576,0.864576,3.546215,3.546216,3.546217,10.199885,10.199886,10.199886,8.022124,8.022124,8.022125,10.604867,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20985,221.20985,221.20985
0.0508,0.183618,0.183619,0.18362,0.864572,0.864573,0.864574,3.546214,3.546215,3.546216,10.199885,10.199886,10.199886,8.022124,8.022124,8.022125,10.604867,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20984,221.20984,221.20984
0.0713,0.18361,0.183611,0.183611,0.864569,0.86457,0.86457,3.546211,3.546214,3.546214,10.199884,10.199885,10.199886,8.022124,8.022124,8.022125,10.604867,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20982,221.20983,221.20983
0.1,0.183597,0.183599,0.183599,0.864564,0.864565,0.864565,3.546208,3.546212,3.546212,10.199883,10.199885,10.199885,8.022124,8.022124,8.022125,10.604866,10.604867,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.2098,221.20981,221.20981
0.1403,0.18358,0.183582,0.183583,0.864556,0.864558,0.864558,3.546204,3.54621,3.54621,10.199882,10.199884,10.199884,8.022124,8.022124,8.022124,10.604866,10.604866,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20977,221.20978,221.20978
0.1968,0.183556,0.183559,0.18356,0.864546,0.864548,0.864549,3.546198,3.546206,3.546206,10.19988,10.199883,10.199883,8.022124,8.022124,8.022124,10.604866,10.604866,10.604867,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20973,221.20974,221.20974
0.276,0.183523,0.183527,0.183527,0.864531,0.864535,0.864535,3.54619,3.5462,3.546201,10.199878,10.199881,10.199881,8.022123,8.022124,8.022124,10.604866,10.604866,10.604866,12.641185,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20967,221.20969,221.20969
0.3871,0.183476,0.183482,0.183482,0.864511,0.864516,0.864516,3.546178,3.546193,3.546193,10.199874,10.199878,10.199879,8.022123,8.022123,8.022124,10.604866,10.604866,10.604866,12.641184,12.641185,12.641185,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20958,221.20961,221.20962
0.5431,0.183411,0.183419,0.183419,0.864482,0.864489,0.86449,3.546161,3.546182,3.546183,10.199868,10.199875,10.199876,8.022122,8.022123,8.022123,10.604865,10.604866,10.604866,12.641184,12.641184,12.641184,14.942103,14.942103,14.942103,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20946,221.20951,221.20951
0.7617,0.18332,0.18333,0.183331,0.864441,0.864452,0.864452,3.546138,3.546168,3.546168,10.199861,10.19987,10.199871,8.02212,8.022122,8.022122,10.604864,10.604865,10.604865,12.641184,12.641184,12.641184,14.942102,14.942102,14.942102,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.2093,221.20936,221.20936
1.0685,0.18319,0.183205,0.183205,0.864385,0.864399,0.8644,3.546106,3.546147,3.546148,10.199851,10.199864,10.199864,8.022119,8.02212,8.022121,10.604863,10.604864,10.604865,12.641183,12.641184,12.641184,14.942102,14.942102,14.942102,16.20968,16.20968,16.20968,143.995588,143.995588,143.995588,221.20907,221.20915,221.20916
1.4988,0.183007,0.183027,0.183028,0.864307,0.864327,0.864328,3.546061,3.546119,3.546119,10.199837,10.199855,10.199855,8.022117,8.022119,8.022119,10.604862,10.604863,10.604864,12.641182,12.641183,12.641183,14.942102,14.942102,14.942102,16.20968,16.20968,16.209679,143.995587,143.995587,143.995587,221.20874,221.20886,221.20887
2.1024,0.182749,0.182776,0.182776,0.864198,0.864227,0.864227,3.545999,3.54608,3.54608,10.199818,10.199843,10.199843,8.022114,8.022117,8.022117,10.60486,10.604862,10.604862,12.641182,12.641182,12.641182,14.942101,14.942101,14.942102,16.20968,16.20968,16.209679,143.995587,143.995587,143.995587,221.20829,221.20845,221.20846
2.949,0.182384,0.182421,0.182421,0.864048,0.864087,0.864088,3.545913,3.546025,3.546025,10.199792,10.199826,10.199827,8.02211,8.022114,8.022114,10.604858,10.60486,10.604861,12.64118,12.641182,12.641182,14.942101,14.942101,14.942101,16.209679,16.209679,16.209679,143.995587,143.995587,143.995587,221.20765,221.20788,221.20788
4.1366,0.181872,0.181919,0.18192,0.86384,0.863894,0.863895,3.545793,3.545948,3.545949,10.199756,10.199803,10.199803,8.022104,8.02211,8.02211,10.604855,10.604858,10.604858,12.641179,12.64118,12.64118,14.9421,14.9421,14.9421,16.209679,16.209679,16.209679,143.995587,143.995587,143.995587,221.20676,221.20708,221.20708
5.8025,0.181155,0.181214,0.181215,0.86355,0.863624,0.863625,3.545626,3.545841,3.545841,10.199707,10.199771,10.199771,8.022096,8.022104,8.022104,10.604851,10.604855,10.604855,12.641176,12.641179,12.641179,14.942099,14.942099,14.942099,16.209678,16.209679,16.209678,143.995586,143.995586,143.995586,221.20553,221.20595,221.20595
8.1392,0.180161,0.180228,0.180228,0.863146,0.863246,0.863248,3.545393,3.54569,3.54569,10.199638,10.199725,10.199725,8.022085,8.022096,8.022096,10.604845,10.60485,10.60485,12.641173,12.641176,12.641176,14.942097,14.942098,14.942098,16.209678,16.209678,16.209677,143.995586,143.995586,143.995586,221.2038,221.20437,221.20438
11.417,0.178793,0.178854,0.178854,0.86258,0.862716,0.862718,3.545065,3.545475,3.545475,10.199541,10.199659,10.19966,8.02207,8.022084,8.022084,10.604836,10.604844,10.604844,12.641169,12.641172,12.641172,14.942095,14.942096,14.942096,16.209677,16.209677,16.209676,143.995585,143.995585,143.995585,221.20141,221.20216,221.20216
16.0147,0.176924,0.176951,0.176952,0.861785,0.861968,0.86197,3.544604,3.545167,3.545167,10.199402,10.199564,10.199564,8.022048,8.022067,8.022067,10.604824,10.604834,10.604834,12.641162,12.641167,12.641167,14.942091,14.942093,14.942093,16.209675,16.209675,16.209675,143.995583,143.995584,143.995584,221.1981,221.19907,221.19907
