hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
0.0856,0.00305643,0.00294702,0.0029471,0.00119332,0.0011034,0.00110243,0.00068354,0.00042889,0.00042892,0.00019944,0.00012644,0.00012656,3.092e-05,2.219e-05,2.224e-05,1.712e-05,1.25e-05,1.254e-05,9.01e-06,6.68e-06,6.71e-06,4.56e-06,3.88e-06,3.91e-06,2.09e-06,1.94e-06,1.96e-06,1.74e-06,1.65e-06,1.67e-06,0.00519817,0.00465458,0.00465403
0.1201,0.00301972,0.0029129,0.00291303,0.0012104,0.0011194,0.00111846,0.00069278,0.0004355,0.00043552,0.00020603,0.0001306,0.00013071,3.214e-05,2.307e-05,2.311e-05,1.798e-05,1.311e-05,1.315e-05,9.54e-06,7.06e-06,7.09e-06,4.84e-06,4.11e-06,4.14e-06,2.23e-06,2.07e-06,2.09e-06,1.88e-06,1.79e-06,1.81e-06,0.00519754,0.00464961,0.00464911
0.1685,0.00298183,0.00287771,0.00287785,0.00122744,0.00113536,0.00113454,0.00070253,0.00044236,0.00044237,0.00021303,0.00013498,0.00013508,3.346e-05,2.401e-05,2.405e-05,1.892e-05,1.377e-05,1.38e-05,1.013e-05,7.48e-06,7.5e-06,5.15e-06,4.37e-06,4.39e-06,2.39e-06,2.22e-06,2.23e-06,2.04e-06,1.94e-06,1.96e-06,0.00519693,0.00464419,0.00464377
0.2364,0.00294286,0.00284154,0.00284167,0.0012443,0.00115118,0.00115057,0.00071276,0.00044946,0.00044946,0.00022045,0.00013958,0.00013965,3.49e-05,2.501e-05,2.504e-05,1.995e-05,1.447e-05,1.45e-05,1.079e-05,7.93e-06,7.95e-06,5.5e-06,4.65e-06,4.67e-06,2.57e-06,2.38e-06,2.39e-06,2.23e-06,2.12e-06,2.13e-06,0.00519629,0.00463832,0.00463804
0.3315,0.00290277,0.00280438,0.00280445,0.00126094,0.00116681,0.00116653,0.00072347,0.00045682,0.00045682,0.0002283,0.00014443,0.00014446,3.645e-05,2.609e-05,2.61e-05,2.108e-05,1.523e-05,1.524e-05,1.151e-05,8.41e-06,8.42e-06,5.88e-06,4.97e-06,4.97e-06,2.77e-06,2.56e-06,2.57e-06,2.44e-06,2.32e-06,2.33e-06,0.0051956,0.00463202,0.0046319
0.4651,0.0028615,0.00276622,0.00276629,0.00127728,0.00118221,0.00118202,0.00073466,0.00046446,0.00046446,0.00023662,0.00014953,0.00014956,3.814e-05,2.724e-05,2.725e-05,2.231e-05,1.605e-05,1.606e-05,1.23e-05,8.95e-06,8.95e-06,6.31e-06,5.31e-06,5.32e-06,2.99e-06,2.76e-06,2.77e-06,2.68e-06,2.55e-06,2.55e-06,0.00519481,0.00462528,0.00462523
0.6524,0.00282289,0.00273069,0.002731,0.00129179,0.00119594,0.00119521,0.00074522,0.00047169,0.00047165,0.00024459,0.00015443,0.00015451,3.98e-05,2.836e-05,2.839e-05,2.353e-05,1.686e-05,1.69e-05,1.31e-05,9.47e-06,9.5e-06,6.75e-06,5.66e-06,5.69e-06,3.22e-06,2.97e-06,2.98e-06,2.93e-06,2.78e-06,2.81e-06,0.00519382,0.00461884,0.00461863
0.9151,0.00280761,0.00271734,0.00271775,0.00129683,0.00120092,0.00119991,0.00074908,0.00047469,0.00047465,0.00024757,0.00015643,0.00015654,4.044e-05,2.882e-05,2.887e-05,2.4e-05,1.719e-05,1.724e-05,1.34e-05,9.68e-06,9.72e-06,6.92e-06,5.8e-06,5.84e-06,3.3e-06,3.05e-06,3.07e-06,3.03e-06,2.88e-06,2.91e-06,0.00519218,0.00461678,0.00461649
1.2836,0.00281519,0.00272591,0.00272634,0.0012929,0.00119762,0.00119655,0.00074617,0.00047355,0.00047351,0.00024543,0.0001555,0.00015561,4.001e-05,2.86e-05,2.865e-05,2.367e-05,1.702e-05,1.707e-05,1.319e-05,9.57e-06,9.61e-06,6.8e-06,5.71e-06,5.75e-06,3.24e-06,2.99e-06,3.02e-06,2.96e-06,2.81e-06,2.85e-06,0.00518955,0.00461928,0.00461895
1.8006,0.00283035,0.00274226,0.00274261,0.00128549,0.00119123,0.00119018,0.00074081,0.00047112,0.00047111,0.0002415,0.00015364,0.00015376,3.922e-05,2.817e-05,2.823e-05,2.307e-05,1.67e-05,1.675e-05,1.279e-05,9.34e-06,9.38e-06,6.58e-06,5.56e-06,5.59e-06,3.13e-06,2.9e-06,2.92e-06,2.83e-06,2.69e-06,2.73e-06,0.00518577,0.0046236,0.00462327
2.5257,0.00285056,0.00276429,0.00276465,0.00127517,0.00118235,0.00118126,0.00073364,0.00046791,0.00046788,0.00023629,0.00015119,0.00015131,3.819e-05,2.762e-05,2.767e-05,2.23e-05,1.627e-05,1.632e-05,1.228e-05,9.06e-06,9.09e-06,6.31e-06,5.35e-06,5.39e-06,2.99e-06,2.77e-06,2.8e-06,2.68e-06,2.55e-06,2.58e-06,0.0051804,0.00462935,0.00462895
3.5428,0.00286849,0.00278551,0.00278571,0.00126443,0.00117337,0.00117239,0.00072657,0.00046531,0.00046536,0.00023128,0.0001491,0.00014925,3.724e-05,2.715e-05,2.721e-05,2.159e-05,1.591e-05,1.596e-05,1.18e-05,8.8e-06,8.84e-06,6.06e-06,5.17e-06,5.21e-06,2.87e-06,2.66e-06,2.69e-06,2.54e-06,2.41e-06,2.44e-06,0.00517286,0.00463542,0.00463506
4.9695,0.00288044,0.00280296,0.0028032,0.0012544,0.00116549,0.00116445,0.00072039,0.00046408,0.00046407,0.00022706,0.00014782,0.00014794,3.649e-05,2.688e-05,2.693e-05,2.102e-05,1.568e-05,1.573e-05,1.142e-05,8.63e-06,8.67e-06,5.87e-06,5.04e-06,5.07e-06,2.77e-06,2.58e-06,2.6e-06,2.43e-06,2.31e-06,2.34e-06,0.00516229,0.00464146,0.004641
6.9709,0.00288422,0.00281523,0.00281521,0.00124554,0.00115925,0.00115838,0.00071538,0.00046469,0.0004648,0.00022385,0.00014761,0.0001478,3.599e-05,2.685e-05,2.692e-05,2.063e-05,1.562e-05,1.567e-05,1.115e-05,8.55e-06,8.6e-06,5.73e-06,4.97e-06,5e-06,2.7e-06,2.53e-06,2.55e-06,2.36e-06,2.24e-06,2.27e-06,0.00514755,0.00464755,0.0046472
9.7781,0.00287701,0.00282042,0.00282045,0.00123843,0.00115541,0.00115453,0.00071188,0.0004678,0.00046786,0.00022194,0.00014885,0.00014899,3.581e-05,2.716e-05,2.721e-05,2.045e-05,1.577e-05,1.582e-05,1.101e-05,8.61e-06,8.64e-06,5.68e-06,4.97e-06,5e-06,2.68e-06,2.52e-06,2.54e-06,2.34e-06,2.22e-06,2.25e-06,0.00512723,0.00465373,0.00465329
13.7158,0.00285522,0.00281589,0.00281552,0.00123393,0.00115498,0.00115439,0.0007104,0.0004743,0.00047452,0.00022176,0.00015201,0.00015224,3.604e-05,2.791e-05,2.799e-05,2.056e-05,1.621e-05,1.627e-05,1.104e-05,8.83e-06,8.87e-06,5.72e-06,5.07e-06,5.1e-06,2.7e-06,2.56e-06,2.58e-06,2.36e-06,2.25e-06,2.27e-06,0.00509975,0.00466001,0.00465975
19.2394,0.00281457,0.00279805,0.00279772,0.00123321,0.0011593,0.00115878,0.00071164,0.00048529,0.00048544,0.00022387,0.00015774,0.00015791,3.683e-05,2.927e-05,2.933e-05,2.105e-05,1.705e-05,1.71e-05,1.129e-05,9.28e-06,9.31e-06,5.88e-06,5.29e-06,5.32e-06,2.8e-06,2.67e-06,2.69e-06,2.46e-06,2.34e-06,2.36e-06,0.00506361,0.00466627,0.00466596
26.9872,0.00275034,0.00276212,0.0027613,0.00123784,0.00117007,0.00116998,0.00071656,0.00050218,0.00050252,0.00022907,0.00016686,0.00016713,3.836e-05,3.145e-05,3.153e-05,2.203e-05,1.841e-05,1.847e-05,1.184e-05,1.002e-05,1.006e-05,6.22e-06,5.68e-06,5.71e-06,2.98e-06,2.86e-06,2.88e-06,2.65e-06,2.51e-06,2.53e-06,0.00501789,0.00467218,0.00467212
37.8553,0.00265842,0.00270258,0.00270177,0.00124955,0.00118905,0.00118925,0.00072628,0.00052648,0.00052681,0.00023833,0.00018033,0.00018056,4.089e-05,3.471e-05,3.477e-05,2.368e-05,2.047e-05,2.052e-05,1.276e-05,1.117e-05,1.12e-05,6.77e-06,6.3e-06,6.31e-06,3.28e-06,3.18e-06,3.19e-06,2.95e-06,2.8e-06,2.81e-06,0.00496291,0.00467707,0.00467719
53.1,0.00254022,0.00261789,0.00261648,0.00126774,0.00121564,0.00121594,0.00074086,0.00055867,0.00055909,0.00025186,0.00019852,0.00019886,4.456e-05,3.924e-05,3.935e-05,2.608e-05,2.335e-05,2.343e-05,1.411e-05,1.276e-05,1.281e-05,7.56e-06,7.16e-06,7.19e-06,3.7e-06,3.62e-06,3.63e-06,3.39e-06,3.22e-06,3.23e-06,0.00490007,0.00468007,0.00468001
73.8875,0.00239367,0.00250024,0.00249783,0.00129536,0.00125183,0.00125204,0.00076256,0.00059911,0.00059946,0.00027142,0.0002221,0.00022255,4.981e-05,4.537e-05,4.555e-05,2.952e-05,2.725e-05,2.738e-05,1.605e-05,1.493e-05,1.501e-05,8.68e-06,8.34e-06,8.39e-06,4.31e-06,4.23e-06,4.26e-06,4e-06,3.8e-06,3.84e-06,0.00483538,0.00467721,0.00467631
97.6625,0.00223331,0.00235581,0.00235393,0.0013336,0.00129651,0.00129634,0.00079188,0.00064332,0.00064314,0.00029685,0.00024909,0.0002493,5.643e-05,5.26e-05,5.273e-05,3.39e-05,3.19e-05,3.2e-05,1.854e-05,1.754e-05,1.761e-05,1.011e-05,9.8e-06,9.84e-06,5.07e-06,5e-06,5.03e-06,4.78e-06,4.54e-06,4.57e-06,0.00478446,0.00466613,0.0046645
121.4375,0.00207785,0.00220357,0.0022013,0.00137959,0.00134685,0.00134667,0.00082753,0.00069012,0.00068989,0.00032648,0.00027853,0.00027878,6.385e-05,6.045e-05,6.061e-05,3.886e-05,3.703e-05,3.715e-05,2.143e-05,2.05e-05,2.058e-05,1.176e-05,1.146e-05,1.152e-05,5.95e-06,5.88e-06,5.92e-06,5.69e-06,5.4e-06,5.44e-06,0.00475897,0.00465979,0.00465785
145.2125,0.00200503,0.00213189,0.00212901,0.0014752,0.00144493,0.0014447,0.00089664,0.00076389,0.00076388,0.00037044,0.00032011,0.00032058,7.421e-05,7.112e-05,7.136e-05,4.57e-05,4.398e-05,4.415e-05,2.542e-05,2.452e-05,2.464e-05,1.403e-05,1.375e-05,1.382e-05,7.15e-06,7.09e-06,7.13e-06,6.92e-06,6.57e-06,6.62e-06,0.00492073,0.00482785,0.0048259
168.9875,0.00214834,0.00228764,0.00228545,0.00173417,0.0017031,0.0017026,0.00107084,0.00092702,0.00092704,0.00045995,0.00040115,0.0004016,9.413e-05,9.102e-05,9.125e-05,5.853e-05,5.674e-05,5.691e-05,3.279e-05,3.185e-05,3.195e-05,1.821e-05,1.791e-05,1.797e-05,9.34e-06,9.26e-06,9.3e-06,9.12e-06,8.66e-06,8.7e-06,0.00563541,0.00553434,0.00553279
192.7625,0.00306282,0.00326807,0.00326631,0.00270514,0.00266339,0.00266278,0.00170167,0.00149076,0.00149075,0.00075592,0.00066357,0.00066401,0.00015772,0.00015352,0.00015374,9.889e-05,9.639e-05,9.655e-05,5.575e-05,5.44e-05,5.451e-05,3.113e-05,3.068e-05,3.075e-05,1.604e-05,1.593e-05,1.597e-05,1.579e-05,1.5e-05,1.504e-05,0.00860087,0.00845171,0.00845042
216.5375,0.0065808,0.00706499,0.00705762,0.00646187,0.00638515,0.00637982,0.00416434,0.00368058,0.00367819,0.00190654,0.00168105,0.00168223,0.00040492,0.00039597,0.00039695,0.00025572,0.00025022,0.00025098,0.00014496,0.00014195,0.00014244,8.134e-05,8.033e-05,8.069e-05,4.21e-05,4.185e-05,4.207e-05,4.174e-05,3.965e-05,3.99e-05,0.02008432,0.01976174,0.01975088
240.3125,0.01169981,0.01271137,0.01270185,0.01329739,0.01322274,0.01321263,0.00887512,0.00789706,0.00788891,0.00418047,0.00369648,0.00369633,0.00090272,0.00088554,0.00088678,0.00057381,0.00056293,0.000564,0.00032687,0.00032083,0.00032159,0.00018426,0.00018223,0.00018287,9.574e-05,9.523e-05,9.564e-05,9.554e-05,9.076e-05,9.126e-05,0.04023173,0.03966516,0.03964187
264.0875,0.0172392,0.01896935,0.0189588,0.02411345,0.024234,0.02420723,0.01696408,0.01517815,0.01515519,0.00822206,0.00728184,0.00727891,0.00180377,0.00177275,0.00177493,0.00115342,0.00113324,0.00113531,0.00065999,0.00064865,0.00065019,0.00037366,0.00036982,0.00037124,0.00019483,0.00019384,0.0001948,0.00019554,0.00018577,0.00018695,0.07092,0.06996741,0.06991355
287.8625,0.0208714,0.02293833,0.02292761,0.03892962,0.03977522,0.0397188,0.02964644,0.02666682,0.02661863,0.01481949,0.01313448,0.01312938,0.003302,0.00324772,0.00325284,0.00212331,0.00208731,0.00209208,0.00122004,0.00119959,0.00120305,0.00069355,0.00068662,0.00068981,0.00036279,0.00036098,0.00036312,0.00036604,0.00034776,0.0003504,0.11233469,0.11044484,0.11034572
311.6375,0.02050618,0.02161828,0.02163163,0.05607113,0.05862937,0.05859971,0.04797486,0.04342557,0.04336228,0.02485895,0.0220371,0.0220146,0.00562695,0.00553354,0.00553267,0.00363788,0.00357517,0.00357602,0.00209856,0.00206264,0.00206407,0.0011976,0.00118545,0.0011879,0.0006283,0.00062512,0.00062706,0.00063705,0.00060522,0.0006079,0.16323747,0.15929747,0.15920384
335.4125,0.01608932,0.01509049,0.01510627,0.07187933,0.07730352,0.07721189,0.0724871,0.06618231,0.06605724,0.03926143,0.03480703,0.03477514,0.00903625,0.00887764,0.00888287,0.00587325,0.00576605,0.00577296,0.00340104,0.0033392,0.0033449,0.00194818,0.00192731,0.00193403,0.0010249,0.00101943,0.0010243,0.0010439,0.00099177,0.00099816,0.22204471,0.21530475,0.21510777
359.1875,0.00977497,0.0072965,0.00731044,0.08077922,0.08924403,0.08914133,0.10144492,0.09377424,0.0935856,0.05811972,0.05154245,0.05149572,0.01362306,0.01336183,0.01337211,0.00890273,0.00872551,0.00873803,0.00517494,0.00507199,0.00508184,0.00297515,0.00294051,0.00295195,0.00156927,0.00156019,0.00156848,0.0016052,0.00152508,0.00153597,0.28396919,0.27504233,0.27478148
382.9625,0.00442368,0.00229085,0.0022984,0.07678234,0.08597011,0.08596932,0.12616838,0.11859846,0.11841665,0.07750727,0.06879667,0.06872397,0.0185406,0.01814463,0.01814379,0.01218498,0.01191542,0.01192023,0.0071101,0.00695235,0.00695796,0.00410244,0.00404944,0.00405942,0.0021693,0.00215545,0.00216346,0.00222794,0.00211682,0.0021281,0.33121702,0.3209902,0.32078131
406.7375,0.00162827,0.00050386,0.0005062,0.06729906,0.07422834,0.07428145,0.15061517,0.14464248,0.14445967,0.1006963,0.0895355,0.08942771,0.0246448,0.02405363,0.02404026,0.01629369,0.01588931,0.01588602,0.00954526,0.00930667,0.00930802,0.00552727,0.00544709,0.00545646,0.00292983,0.00290894,0.00291744,0.00302062,0.00287013,0.00288295,0.38220029,0.36938596,0.36916617
430.5125,0.00047944,7.437e-05,7.48e-05,0.05451594,0.05668713,0.05671356,0.17248054,0.17007044,0.16978267,0.1276679,0.11386125,0.1137158,0.03207322,0.0312088,0.03120665,0.0213422,0.02074642,0.02075663,0.01255485,0.01220009,0.01221122,0.00729636,0.00717689,0.00719836,0.0038768,0.00384577,0.00386319,0.00401173,0.00381215,0.00383682,0.43629897,0.41968333,0.41935969
454.2875,0.0001118,7.05e-06,7.09e-06,0.04087533,0.03773357,0.0377961,0.18940141,0.19263414,0.19234139,0.15817159,0.14173722,0.14155643,0.04095429,0.03972047,0.03971698,0.02744616,0.02658629,0.02659876,0.01621757,0.01570017,0.01571386,0.00945997,0.00928509,0.00931305,0.00503836,0.00499304,0.00501602,0.0052324,0.00497258,0.00500544,0.49290887,0.47336961,0.47306513
478.0625,2.057e-05,4.1e-07,4.1e-07,0.02838102,0.02154552,0.02162672,0.19945102,0.20992847,0.20974803,0.19170422,0.17297987,0.17277847,0.05140859,0.04969228,0.04967097,0.03472709,0.03351255,0.03351128,0.02061947,0.01987986,0.01988554,0.01207405,0.01182277,0.01184768,0.00644607,0.00638106,0.00640341,0.00671777,0.00638501,0.00641874,0.55154987,0.5321278,0.53189126
501.8375,2.99e-06,1e-08,1e-08,0.01823081,0.0103572,0.01041928,0.20119185,0.21931653,0.21934048,0.22703725,0.20682666,0.20663091,0.06341874,0.06109817,0.06104095,0.04322693,0.04155153,0.04151761,0.02580416,0.0247698,0.02475475,0.01517138,0.0148177,0.01482689,0.00811966,0.00802821,0.00804135,0.0084911,0.00807181,0.00809587,0.61069486,0.59483762,0.5946681
525.6125,3.5e-07,0.0,0.0,0.01088622,0.00412443,0.00414855,0.19502403,0.21954878,0.21947739,0.26333601,0.24292617,0.24263695,0.07712346,0.07406961,0.07401606,0.05311026,0.05084838,0.05082877,0.03189438,0.03047578,0.03047293,0.01883335,0.01834457,0.01837859,0.01010543,0.00997903,0.0100124,0.01060397,0.01008243,0.01013519,0.67091747,0.66039918,0.66010682
549.3875,3e-08,0.0,0.0,0.00607137,0.00133205,0.00134253,0.18169437,0.2096567,0.20961465,0.29870883,0.27997024,0.27961951,0.09239569,0.08849246,0.08843561,0.0643808,0.06139586,0.06138201,0.03892467,0.0370183,0.03702179,0.02309221,0.0224296,0.02248255,0.01242419,0.01225268,0.01230247,0.01308211,0.01244188,0.01251896,0.73077425,0.72498977,0.72472009
573.1625,0.0,0.0,0.0,0.00319553,0.00034211,0.00034605,0.16305875,0.19039657,0.19046852,0.3314246,0.31671251,0.31634873,0.10913416,0.10429226,0.10422563,0.07708123,0.07322878,0.07321051,0.04696175,0.04444922,0.04445167,0.02800237,0.02712042,0.02718271,0.01510961,0.01488095,0.01494028,0.01596544,0.0151889,0.01528163,0.78993344,0.78661173,0.78645573
596.9375,0.0,0.0,0.0,0.00160566,6.844e-05,6.953e-05,0.14130679,0.16389283,0.16410381,0.35983391,0.35180882,0.3514926,0.12720453,0.12138083,0.12129917,0.09125708,0.08639106,0.08635704,0.05608556,0.0528339,0.05282663,0.03363036,0.03247627,0.03253425,0.01820313,0.01790321,0.01796172,0.01930322,0.01837143,0.01846609,0.84843024,0.84512679,0.84511084
620.7125,0.0,0.0,0.0,0.0007759,1.042e-05,1.063e-05,0.11835034,0.13303223,0.13334923,0.3818596,0.3831924,0.38298998,0.14617751,0.13940918,0.13930923,0.10676779,0.10075944,0.1006978,0.06627449,0.06214431,0.06211757,0.03998665,0.03850257,0.03853807,0.02171739,0.02133052,0.02137381,0.02311541,0.02200986,0.02208678,0.90502508,0.90039093,0.90047311
644.4875,0.0,0.0,0.0,0.00036213,1.18e-06,1.21e-06,0.09609634,0.10147577,0.10176236,0.3964978,0.4094407,0.40925095,0.1657764,0.15819583,0.15807509,0.12360292,0.11634586,0.11626801,0.07760022,0.07244421,0.07240869,0.04714308,0.04526477,0.04530953,0.02569995,0.02520844,0.02526356,0.02746037,0.02616164,0.0262604,0.9602392,0.95453841,0.95459981
668.2625,0.0,0.0,0.0,0.00016291,1e-07,1e-07,0.0758008,0.07235982,0.07258126,0.40271542,0.42866159,0.42842329,0.18542244,0.17729111,0.17715243,0.14154591,0.132982,0.13290145,0.09002013,0.08369573,0.0836633,0.05510842,0.05276906,0.05285378,0.03016607,0.02955114,0.02964422,0.0323636,0.03085349,0.03101236,1.0133057,1.00816403,1.00823218
692.0375,0.0,0.0,0.0,7.043e-05,1e-08,1e-08,0.05827394,0.04799097,0.04817296,0.40019561,0.4392695,0.43905336,0.20445342,0.19617847,0.19602934,0.16031145,0.15045132,0.15036653,0.10345759,0.09583754,0.09580562,0.06387543,0.06100884,0.0611237,0.03512397,0.03436655,0.0344895,0.03784415,0.03610665,0.03631449,1.06360599,1.06120985,1.0613555
715.8125,0.0,0.0,0.0,2.913e-05,0.0,0.0,0.04370241,0.02937106,0.02951526,0.38786275,0.43847175,0.43834001,0.22126673,0.21343016,0.21328074,0.17882009,0.16780578,0.16771626,0.11731866,0.10833922,0.10830525,0.0731181,0.06967677,0.06980757,0.04040723,0.03949271,0.0396332,0.04373301,0.04176344,0.04200247,1.1062581,1.10835088,1.10860077
