hPa,LBL_g1,LBLg_g1,LBLk_g1,LBL_g2,LBLg_g2,LBLk_g2,LBL_g3,LBLg_g3,LBLk_g3,LBL_g4,LBLg_g4,LBLk_g4,LBL_g5,LBLg_g5,LBLk_g5,LBL_g6,LBLg_g6,LBLk_g6,LBL_g7,LBLg_g7,LBLk_g7,LBL_g8,LBLg_g8,LBLk_g8,LBL_g9,LBLg_g9,LBLk_g9,LBL_g10,LBLg_g10,LBLk_g10,LBL_tot,LBLg_tot,LBLk_tot
9.7781,0.0035035,0.00344482,0.00344488,0.0015323,0.0014304,0.00142925,0.00088163,0.00057948,0.00057954,0.00027719,0.00018567,0.00018585,4.485e-05,3.397e-05,3.404e-05,2.573e-05,1.979e-05,1.985e-05,1.391e-05,1.084e-05,1.089e-05,7.18e-06,6.28e-06,6.31e-06,3.39e-06,3.19e-06,3.22e-06,2.97e-06,2.83e-06,2.86e-06,0.00629264,0.00571726,0.00571669
13.7158,0.00347113,0.0034372,0.00343678,0.00152616,0.0014296,0.00142872,0.00087951,0.0005873,0.00058757,0.00027675,0.00018945,0.00018974,4.508e-05,3.487e-05,3.497e-05,2.582e-05,2.032e-05,2.04e-05,1.392e-05,1.11e-05,1.116e-05,7.21e-06,6.39e-06,6.43e-06,3.42e-06,3.23e-06,3.26e-06,3e-06,2.85e-06,2.89e-06,0.00625199,0.00572232,0.00572193
19.2394,0.0034133,0.00341177,0.00341139,0.00152467,0.00143472,0.00143386,0.00088084,0.00060075,0.00060093,0.00027923,0.00019645,0.00019669,4.603e-05,3.654e-05,3.662e-05,2.64e-05,2.134e-05,2.141e-05,1.421e-05,1.165e-05,1.17e-05,7.41e-06,6.66e-06,6.7e-06,3.53e-06,3.36e-06,3.39e-06,3.11e-06,2.96e-06,2.99e-06,0.00619873,0.0057262,0.00572569
26.9872,0.00332039,0.00335832,0.00335731,0.00153174,0.00144968,0.00144921,0.00088794,0.00062232,0.00062272,0.00028643,0.00020823,0.0002086,4.806e-05,3.933e-05,3.946e-05,2.771e-05,2.31e-05,2.319e-05,1.494e-05,1.262e-05,1.269e-05,7.85e-06,7.17e-06,7.22e-06,3.77e-06,3.62e-06,3.65e-06,3.36e-06,3.19e-06,3.23e-06,0.0061322,0.0057276,0.00572727
37.8553,0.00318756,0.00326906,0.00326794,0.00154986,0.00147697,0.00147659,0.00090243,0.00065411,0.00065444,0.00029971,0.00022611,0.00022645,5.151e-05,4.363e-05,4.375e-05,2.999e-05,2.584e-05,2.594e-05,1.624e-05,1.417e-05,1.423e-05,8.61e-06,8e-06,8.05e-06,4.18e-06,4.05e-06,4.08e-06,3.78e-06,3.59e-06,3.63e-06,0.00605388,0.00572553,0.00572509
53.1,0.00301613,0.00314,0.00313827,0.0015792,0.00151672,0.00151656,0.00092498,0.00069747,0.00069788,0.00031981,0.00025105,0.00025148,5.666e-05,4.976e-05,4.993e-05,3.339e-05,2.978e-05,2.99e-05,1.82e-05,1.639e-05,1.647e-05,9.75e-06,9.22e-06,9.27e-06,4.79e-06,4.68e-06,4.71e-06,4.41e-06,4.19e-06,4.23e-06,0.00596732,0.00571926,0.00571869
73.8875,0.00281036,0.00296727,0.00296486,0.00162057,0.00156896,0.00156894,0.00095705,0.00075292,0.00075333,0.00034798,0.0002838,0.00028431,6.387e-05,5.807e-05,5.828e-05,3.817e-05,3.514e-05,3.529e-05,2.096e-05,1.944e-05,1.954e-05,1.135e-05,1.09e-05,1.096e-05,5.65e-06,5.55e-06,5.59e-06,5.29e-06,5.02e-06,5.07e-06,0.00588125,0.00570708,0.00570617
97.6625,0.00260417,0.002777,0.00277543,0.00166703,0.00162448,0.00162404,0.0009948,0.00081156,0.00081136,0.00038076,0.00031962,0.0003198,7.23e-05,6.747e-05,6.761e-05,4.379e-05,4.124e-05,4.134e-05,2.421e-05,2.292e-05,2.3e-05,1.323e-05,1.284e-05,1.289e-05,6.65e-06,6.57e-06,6.6e-06,6.32e-06,6e-06,6.04e-06,0.00581327,0.00568971,0.00568812
121.4375,0.00242385,0.00259871,0.00259671,0.00170962,0.00167362,0.00167328,0.0010324,0.00086511,0.00086493,0.00041329,0.00035352,0.00035378,8.075e-05,7.667e-05,7.684e-05,4.944e-05,4.725e-05,4.737e-05,2.749e-05,2.637e-05,2.646e-05,1.513e-05,1.478e-05,1.485e-05,7.67e-06,7.59e-06,7.63e-06,7.37e-06,7e-06,7.05e-06,0.00576703,0.00567064,0.00566891
145.2125,0.00226734,0.00243709,0.00243428,0.00174768,0.00171647,0.00171624,0.00106945,0.00091394,0.00091415,0.00044504,0.00038541,0.00038599,8.913e-05,8.56e-05,8.588e-05,5.505e-05,5.31e-05,5.33e-05,3.076e-05,2.975e-05,2.987e-05,1.702e-05,1.67e-05,1.678e-05,8.68e-06,8.61e-06,8.66e-06,8.42e-06,8e-06,8.05e-06,0.00573859,0.00565468,0.0056532
168.9875,0.00221243,0.00237995,0.0023776,0.0018534,0.00182462,0.00182399,0.00115103,0.00099782,0.00099773,0.0004957,0.00043272,0.00043318,0.00010145,9.819e-05,9.844e-05,6.314e-05,6.127e-05,6.146e-05,3.543e-05,3.444e-05,3.456e-05,1.969e-05,1.937e-05,1.945e-05,1.01e-05,1.002e-05,1.007e-05,9.87e-06,9.38e-06,9.43e-06,0.00595223,0.00586779,0.00586591
192.7625,0.00315755,0.00339994,0.00339814,0.00288274,0.00284434,0.00284372,0.00182236,0.00159711,0.00159711,0.00081009,0.00071114,0.00071161,0.00016904,0.00016453,0.00016477,0.00010598,0.0001033,0.00010348,5.975e-05,5.83e-05,5.841e-05,3.336e-05,3.288e-05,3.296e-05,1.719e-05,1.707e-05,1.712e-05,1.692e-05,1.607e-05,1.612e-05,0.00907497,0.00894469,0.00894344
216.5375,0.00755118,0.00817755,0.00816927,0.00770362,0.00763016,0.00762396,0.00499414,0.00441504,0.00441241,0.0022876,0.0020167,0.00201819,0.00048589,0.00047504,0.00047622,0.00030678,0.00030011,0.00030101,0.00017384,0.00017018,0.00017077,9.752e-05,9.63e-05,9.672e-05,5.047e-05,5.017e-05,5.042e-05,5.002e-05,4.752e-05,4.781e-05,0.02370107,0.02337878,0.02336677
240.3125,0.01424194,0.01561313,0.01560262,0.01718064,0.01714815,0.01713574,0.01159184,0.01031946,0.01030989,0.00546665,0.00483292,0.00483313,0.00118065,0.00115786,0.0011595,0.00075026,0.0007358,0.00073719,0.00042718,0.00041915,0.00042013,0.00024074,0.00023803,0.00023884,0.00012506,0.00012438,0.0001249,0.00012475,0.00011852,0.00011914,0.05132972,0.05070738,0.05068107
264.0875,0.02098177,0.02321071,0.02320079,0.03267082,0.03306776,0.03303272,0.02352996,0.02107881,0.02104883,0.01144056,0.01013158,0.01012827,0.00251097,0.00246703,0.00247014,0.00160516,0.00157652,0.00157942,0.00091798,0.00090188,0.00090401,0.00051952,0.00051406,0.000516,0.00027083,0.00026943,0.00027071,0.00027171,0.00025814,0.00025971,0.09471929,0.09347591,0.09341061
287.8625,0.02368213,0.02562969,0.02562448,0.05335435,0.05522075,0.05514629,0.04267055,0.03849042,0.03842376,0.02148953,0.01904981,0.01904356,0.00479344,0.00471317,0.00472077,0.00308159,0.00302822,0.00303521,0.00176963,0.00173932,0.00174434,0.00100554,0.00099525,0.00099982,0.00052586,0.00052318,0.00052622,0.00053034,0.00050385,0.00050759,0.15290296,0.14989367,0.14977204
311.6375,0.01792209,0.01772564,0.01774412,0.06447913,0.06861518,0.06858738,0.05973108,0.05432907,0.05425282,0.03135688,0.02781282,0.02778544,0.0071118,0.00699165,0.00699073,0.00459708,0.00451615,0.00451731,0.0026503,0.00260397,0.00260579,0.00151174,0.00149606,0.00149911,0.0007929,0.0007888,0.00079119,0.00080354,0.0007634,0.0007667,0.19095655,0.18564274,0.18554059
335.4125,0.01118868,0.00928429,0.0092987,0.06850602,0.07486829,0.0747882,0.07605412,0.069864,0.06973564,0.04189079,0.03716787,0.03713516,0.00966619,0.00949387,0.00949977,0.00628191,0.00616503,0.0061726,0.00363538,0.00356802,0.00357421,0.0020813,0.00205858,0.00206573,0.0010946,0.00108865,0.0010938,0.00111429,0.00105866,0.00106538,0.22151328,0.21461725,0.21442919
359.1875,0.00615255,0.0039119,0.00392138,0.06840414,0.07621303,0.0761337,0.09388067,0.08728587,0.08711454,0.0546731,0.04852336,0.04848108,0.01284699,0.01259731,0.01260748,0.00839401,0.00822407,0.00823618,0.00487572,0.00477719,0.00478664,0.00280139,0.00276828,0.00277903,0.0014771,0.00146845,0.00147619,0.00151002,0.00143467,0.00144478,0.25501569,0.24720413,0.246981
382.9625,0.00293676,0.00129557,0.00130038,0.06427485,0.07195462,0.07195935,0.11242694,0.10610392,0.10594513,0.06988573,0.06205963,0.06199587,0.01674557,0.01638373,0.01638348,0.01100128,0.01075439,0.01075906,0.00641384,0.00626978,0.00627502,0.003698,0.00364971,0.00365869,0.00195463,0.00194206,0.0019492,0.00200615,0.0019061,0.00191611,0.29134375,0.28231953,0.28214228
406.7375,0.00120094,0.00032888,0.0003305,0.0568942,0.06252262,0.06256875,0.13056111,0.1255092,0.12535302,0.08760354,0.07788122,0.07778926,0.02144457,0.02092463,0.02091353,0.01416853,0.01381258,0.01381007,0.00829136,0.00808223,0.0080836,0.00479697,0.00472694,0.00473503,0.00254147,0.0025233,0.00253059,0.0026183,0.00248786,0.00249878,0.330121,0.31879946,0.31861312
430.5125,0.00041691,6.238e-05,6.274e-05,0.04751308,0.04959124,0.04960954,0.14700378,0.14448835,0.14424303,0.10783669,0.09606231,0.09594171,0.0270314,0.02629495,0.02629395,0.01796706,0.01746013,0.01746934,0.0105548,0.01025467,0.0102644,0.00612742,0.00602682,0.00604487,0.00325376,0.00322775,0.00324226,0.0033642,0.0031968,0.00321723,0.37106911,0.35666539,0.35638906
454.2875,0.00012113,8.56e-06,8.62e-06,0.03685125,0.03503081,0.03507722,0.15733618,0.15865253,0.15840383,0.12783819,0.11423941,0.11409566,0.03290358,0.03189986,0.03189806,0.02201033,0.02131381,0.0213246,0.01298191,0.01256597,0.01257742,0.00756234,0.00742259,0.00744498,0.0040247,0.00398867,0.0040069,0.00417568,0.00396821,0.0039941,0.40580528,0.38909043,0.38883139
478.0625,3.055e-05,8.7e-07,8.8e-07,0.0271246,0.02236307,0.02243288,0.16282045,0.16884235,0.16867964,0.14835732,0.1331721,0.1330182,0.0393235,0.0379892,0.03797394,0.02648592,0.02554979,0.02554964,0.0156874,0.01512307,0.01512789,0.0091701,0.0089798,0.00899872,0.0048911,0.00484216,0.00485896,0.00509148,0.004839,0.00486416,0.43898243,0.4217014,0.4215049
501.8375,6.82e-06,7e-08,7e-08,0.01916198,0.01295147,0.01301739,0.16465545,0.17581051,0.17580127,0.17030942,0.15381041,0.15366414,0.04664435,0.04489883,0.04485753,0.03165137,0.03040943,0.0303852,0.01883064,0.01807408,0.01806342,0.0110465,0.01079017,0.01079675,0.00590488,0.00583905,0.00584841,0.00616664,0.00586155,0.00587859,0.47437805,0.45844557,0.45831277
525.6125,1.35e-06,0.0,0.0,0.01298724,0.00673625,0.00676742,0.16270409,0.17883696,0.17873525,0.1933666,0.17603245,0.17581987,0.05493326,0.05268818,0.05265082,0.03758103,0.03595559,0.03594254,0.02246593,0.02146419,0.02146271,0.01322731,0.01288599,0.01290981,0.00708632,0.00699875,0.00702189,0.00742385,0.0070576,0.00709393,0.51177697,0.49865597,0.49840425
549.3875,2.3e-07,0.0,0.0,0.00845354,0.0031109,0.00312916,0.15706638,0.17732069,0.17721761,0.21700056,0.19956165,0.19930395,0.06422522,0.06138885,0.06134988,0.04433547,0.04223796,0.04222932,0.02664237,0.02533287,0.02533588,0.01574633,0.01529726,0.01533332,0.00845501,0.00833981,0.00837339,0.00888537,0.0084485,0.00850012,0.55081048,0.54103848,0.54077264
573.1625,4e-08,0.0,0.0,0.00530478,0.00126088,0.00127142,0.1482357,0.17108506,0.1710538,0.24072084,0.22417175,0.22389931,0.07458732,0.07106775,0.07102233,0.05200734,0.04933747,0.04932599,0.03143212,0.02974095,0.02974322,0.01865236,0.01806816,0.01810961,0.01003896,0.00988901,0.00992811,0.01058268,0.0100645,0.01012512,0.59156214,0.58468555,0.58447892
596.9375,1e-08,0.0,0.0,0.00333537,0.0004528,0.00045803,0.14266557,0.16709783,0.16718735,0.27613505,0.26120646,0.2609461,0.09015333,0.08566765,0.08560924,0.06358394,0.06007285,0.06004982,0.03867737,0.03641581,0.03641134,0.02305224,0.02226456,0.02230423,0.01243794,0.01223553,0.01227515,0.01315267,0.0125119,0.01257546,0.66319349,0.65792539,0.65781672
620.7125,0.0,0.0,0.0,0.00198162,0.00012973,0.00013164,0.13263128,0.1558393,0.15606862,0.31123963,0.30019315,0.29999631,0.10795785,0.10238266,0.10230741,0.07716334,0.07262389,0.07257964,0.04728765,0.04430507,0.04428629,0.02832054,0.02727198,0.02729699,0.01532179,0.01505181,0.01508202,0.01625429,0.01546741,0.01552055,0.73815797,0.733265,0.73326947
644.4875,0.0,0.0,0.0,0.00111102,2.86e-05,2.907e-05,0.11816931,0.13687331,0.13711487,0.34144008,0.33706889,0.33685789,0.12694855,0.12026446,0.12016804,0.09215988,0.08644146,0.08638244,0.05696529,0.05311846,0.05309205,0.03430091,0.03293411,0.03296667,0.01861232,0.01825947,0.01829935,0.01981088,0.01885932,0.01893018,0.80951823,0.80384808,0.80384056
668.2625,0.0,0.0,0.0,0.00059264,4.76e-06,4.85e-06,0.10127402,0.1128737,0.11307837,0.36493677,0.37000945,0.3697274,0.14675477,0.13903638,0.13891838,0.10848215,0.10145643,0.10139155,0.06772293,0.06286278,0.06283697,0.0410257,0.03927806,0.03934156,0.02233438,0.02188167,0.02195123,0.02385556,0.02272073,0.02283865,0.87697892,0.87012395,0.87008895
692.0375,0.0,0.0,0.0,0.00030146,5.9e-07,6e-07,0.08373179,0.08701128,0.08721248,0.37994819,0.39672331,0.39642765,0.16671007,0.15816229,0.15802775,0.12583463,0.11742203,0.11734994,0.07945798,0.07344273,0.07341566,0.04846262,0.04627019,0.04635839,0.02647929,0.02590899,0.02600318,0.02838694,0.02705228,0.02721055,0.93931295,0.93199368,0.93200619
715.8125,0.0,0.0,0.0,0.00014639,5e-08,5e-08,0.06712003,0.06250916,0.06270782,0.38585996,0.41558778,0.41533915,0.18623411,0.17720219,0.17705909,0.14398259,0.13416312,0.13408339,0.09211508,0.08481352,0.08478338,0.05661273,0.05391065,0.05401372,0.03105819,0.03035181,0.03046224,0.0334261,0.03187657,0.03206322,0.99655518,0.99041485,0.99051207
