hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
632.6,0.0,0.0,0.0,0.00164,0.0,0.0,0.13413,5e-05,5.009e-05,0.032432,0.005332,0.00533175,3.25712,3.260949,3.2609488,218.84777,218.972348,218.97235,222.27309,222.23868,222.23868,-0.03441,-0.03441
656.375,0.0,0.0,0.0,0.001529,0.0,0.0,0.130904,3.6e-05,3.554e-05,0.027669,0.003988,0.0039877,3.15157,3.145176,3.1451766,218.773179,218.90278,218.90278,222.08485,222.05198,222.05198,-0.03287,-0.03287
680.15,0.0,0.0,0.0,0.001428,0.0,0.0,0.12783,2.5e-05,2.536e-05,0.023635,0.002977,0.00297744,3.048552,3.031353,3.0313527,218.696873,218.831106,218.83111,221.89832,221.86546,221.86546,-0.03286,-0.03286
703.925,0.0,0.0,0.0,0.001336,0.0,0.0,0.124899,1.8e-05,1.819e-05,0.020222,0.002219,0.00221944,2.948146,2.919651,2.9196516,218.618937,218.757403,218.7574,221.71354,221.67929,221.67929,-0.03425,-0.03425
727.7,0.0,0.0,0.0,0.001252,0.0,0.0,0.122104,1.3e-05,1.312e-05,0.017334,0.001652,0.00165167,2.850416,2.810225,2.8102247,218.539477,218.68176,218.68176,221.53058,221.49365,221.49365,-0.03693,-0.03693
751.475,0.0,0.0,0.0,0.001175,0.0,0.0,0.119439,1e-05,9.51e-06,0.014893,0.001227,0.00122712,2.755409,2.7032,2.7032003,218.458604,218.604272,218.60427,221.34952,221.30871,221.30871,-0.04081,-0.04081
775.25,0.0,0.0,0.0,0.001105,0.0,0.0,0.116896,7e-06,6.92e-06,0.012827,0.00091,0.00091021,2.663147,2.598679,2.5986793,218.376409,218.52501,218.52501,221.17038,221.12461,221.12461,-0.04577,-0.04577
799.025,0.0,0.0,0.0,0.001041,0.0,0.0,0.114467,5e-06,5.06e-06,0.011079,0.000674,0.00067407,2.573631,2.496739,2.4967389,218.292952,218.44402,218.44402,220.99317,220.94144,220.94144,-0.05173,-0.05173
822.8,0.0,0.0,0.0,0.000983,0.0,0.0,0.112143,4e-06,3.72e-06,0.009599,0.000499,0.00049881,2.486844,2.397431,2.397431,218.208268,218.361208,218.36121,220.81784,220.75914,220.75914,-0.0587,-0.0587
846.575,0.0,0.0,0.0,0.000929,0.0,0.0,0.109914,3e-06,2.75e-06,0.008343,0.000369,0.00036897,2.402759,2.300797,2.3007971,218.122385,218.276546,218.27655,220.64433,220.57771,220.57771,-0.06662,-0.06662
870.35,0.0,0.0,0.0,0.000879,0.0,0.0,0.107775,2e-06,2.04e-06,0.007277,0.000273,0.00027283,2.321344,2.20687,2.2068705,218.035339,218.190055,218.19006,220.47262,220.3972,220.3972,-0.07542,-0.07542
894.125,0.0,0.0,0.0,0.000833,0.0,0.0,0.105719,2e-06,1.52e-06,0.00637,0.000202,0.00020167,2.242563,2.115673,2.115673,217.947173,218.101767,218.10177,220.30266,220.21764,220.21764,-0.08502,-0.08502
917.9,0.0,0.0,0.0,0.000791,0.0,0.0,0.10374,1e-06,1.14e-06,0.005597,0.000149,0.00014902,2.166373,2.027217,2.0272167,217.857938,218.011717,218.01172,220.13444,220.03908,220.03908,-0.09536,-0.09536
941.675,0.0,0.0,0.0,0.000752,0.0,0.0,0.101835,1e-06,8.5e-07,0.004937,0.00011,0.00011007,2.092732,1.941504,1.9415038,217.767687,217.919941,217.91994,219.96794,219.86156,219.86156,-0.10638,-0.10638
965.45,0.0,0.0,0.0,0.000715,0.0,0.0,0.1,1e-06,6.4e-07,0.004371,8.1e-05,8.128e-05,2.021597,1.858527,1.8585266,217.676485,217.826476,217.82648,219.80317,219.68508,219.68508,-0.11809,-0.11809
989.225,0.0,0.0,0.0,0.000681,0.0,0.0,0.09823,0.0,4.9e-07,0.003885,6e-05,6e-05,1.952921,1.77827,1.7782705,217.584391,217.731353,217.73135,219.64011,219.50968,219.50968,-0.13043,-0.13043
1013.0,0.0,0.0,0.0,0.00065,0.0,0.0,0.096522,0.0,3.7e-07,0.003467,4.4e-05,4.428e-05,1.886648,1.700711,1.7007115,217.491458,217.634607,217.63461,219.47874,219.33536,219.33536,-0.14338,-0.14338
