,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
55,549.3875,0.0,0.0,0.0,1.5e-07,0.0,0.0,0.00014566,0.0,0.0,1.222e-05,1e-08,1e-08,0.01089381,0.01182908,0.01182786,0.0181227,0.01978539,0.01978335,0.02917454,0.03161448,0.03161121,0.00243994,0.00243667
56,573.1625,0.0,0.0,0.0,1.2e-07,0.0,0.0,0.00013652,0.0,0.0,8.06e-06,0.0,0.0,0.01008755,0.01068538,0.01068428,0.01839383,0.02043186,0.02042975,0.02862608,0.03111725,0.03111403,0.00249117,0.00248795
57,596.9375,0.0,0.0,0.0,1.1e-07,0.0,0.0,0.00012807,0.0,0.0,5.38e-06,0.0,0.0,0.00932533,0.00960659,0.0096056,0.01862967,0.02105435,0.02105217,0.02808855,0.03066094,0.03065777,0.00257239,0.00256922
58,620.7125,0.0,0.0,0.0,9e-08,0.0,0.0,0.00012023,0.0,0.0,3.63e-06,0.0,0.0,0.00860693,0.00859845,0.00859756,0.01883039,0.02165307,0.02165082,0.02756127,0.03025151,0.03024839,0.00269024,0.00268712
59,644.4875,0.0,0.0,0.0,8e-08,0.0,0.0,0.00011295,0.0,0.0,2.48e-06,0.0,0.0,0.00793154,0.00766761,0.00766682,0.01899602,0.02226646,0.02226416,0.02704305,0.02993407,0.02993098,0.00289102,0.00288793
60,668.2625,0.0,0.0,0.0,6e-08,0.0,0.0,0.00010615,0.0,0.0,1.71e-06,0.0,0.0,0.00729729,0.00681218,0.00681148,0.01912455,0.02288354,0.02288117,0.02652977,0.02969572,0.02969265,0.00316595,0.00316288
61,692.0375,0.0,0.0,0.0,6e-08,0.0,0.0,9.982e-05,0.0,0.0,1.2e-06,0.0,0.0,0.00670494,0.00602868,0.00602806,0.01922149,0.0234758,0.02347337,0.02602751,0.02950449,0.02950143,0.00347698,0.00347392
62,715.8125,0.0,0.0,0.0,5e-08,0.0,0.0,9.394e-05,0.0,0.0,8.5e-07,0.0,0.0,0.00615316,0.00531576,0.00531521,0.01928871,0.02404457,0.02404208,0.02553671,0.02936033,0.02935729,0.00382362,0.00382058
63,739.5875,0.0,0.0,0.0,4e-08,0.0,0.0,8.847e-05,0.0,0.0,6.1e-07,0.0,0.0,0.00564047,0.00467092,0.00467044,0.01932835,0.02459128,0.02458874,0.02505794,0.0292622,0.02925917,0.00420426,0.00420123
64,763.3625,0.0,0.0,0.0,3e-08,0.0,0.0,8.339e-05,0.0,0.0,4.4e-07,0.0,0.0,0.00516521,0.00409083,0.00409041,0.01934256,0.02511736,0.02511476,0.02459163,0.02920819,0.02920517,0.00461656,0.00461354
65,787.1375,0.0,0.0,0.0,3e-08,0.0,0.0,7.867e-05,0.0,0.0,3.2e-07,0.0,0.0,0.00472558,0.0035716,0.00357123,0.01933326,0.02562391,0.02562126,0.02413786,0.02919551,0.02919249,0.00505765,0.00505463
66,810.9125,0.0,0.0,0.0,3e-08,0.0,0.0,7.428e-05,0.0,0.0,2.4e-07,0.0,0.0,0.00431961,0.00310956,0.00310924,0.01930173,0.02615161,0.02614891,0.02369587,0.02926118,0.02925815,0.00556531,0.00556228
67,834.6875,0.0,0.0,0.0,2e-08,0.0,0.0,7.016e-05,0.0,0.0,1.8e-07,0.0,0.0,0.00394507,0.00269962,0.00269934,0.01924777,0.02667433,0.02667157,0.0232632,0.02937395,0.02937091,0.00611075,0.00610771
68,858.4625,0.0,0.0,0.0,2e-08,0.0,0.0,6.625e-05,0.0,0.0,1.3e-07,0.0,0.0,0.00359947,0.00233709,0.00233685,0.01916861,0.02716989,0.02716707,0.02283449,0.02950698,0.02950392,0.00667249,0.00666943
69,882.2375,0.0,0.0,0.0,2e-08,0.0,0.0,6.249e-05,0.0,0.0,1e-07,0.0,0.0,0.00328025,0.0020177,0.00201749,0.01905959,0.02763136,0.0276285,0.02240243,0.02964906,0.02964599,0.00724663,0.00724356
70,906.0125,0.0,0.0,0.0,1e-08,0.0,0.0,5.883e-05,0.0,0.0,7e-08,0.0,0.0,0.00298552,0.00173737,0.00173719,0.01891893,0.02805455,0.02805164,0.02196337,0.02979192,0.02978883,0.00782855,0.00782547
71,929.7875,0.0,0.0,0.0,1e-08,0.0,0.0,5.532e-05,0.0,0.0,6e-08,0.0,0.0,0.00271443,0.00149228,0.00149212,0.01875188,0.02844313,0.02844018,0.0215217,0.02993541,0.02993231,0.00841371,0.00841061
72,953.5625,0.0,0.0,0.0,1e-08,0.0,0.0,5.202e-05,0.0,0.0,4e-08,0.0,0.0,0.00246641,0.00127876,0.00127863,0.01856732,0.02880567,0.02880269,0.02108581,0.03008444,0.03008132,0.00899863,0.00899551
73,977.3375,0.0,0.0,0.0,1e-08,0.0,0.0,4.897e-05,0.0,0.0,3e-08,0.0,0.0,0.00224043,0.00109336,0.00109325,0.01837235,0.02914946,0.02914644,0.02066179,0.03024283,0.0302397,0.00958104,0.00957791
74,1001.1125,0.0,0.0,0.0,1e-08,0.0,0.0,4.617e-05,0.0,0.0,3e-08,0.0,0.0,0.00203506,0.00093286,0.00093276,0.01817101,0.02948104,0.02947799,0.02025227,0.0304139,0.03041075,0.01016163,0.01015848
