,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
10,0.0158,0.31302824,0.2969969,0.29696548,0.05561975,0.05165687,0.05165135,0.01685478,0.01481908,0.01481756,8.456e-05,8.753e-05,8.752e-05,0.00091564,0.000802,0.00080192,0.00377697,0.00324152,0.00324119,0.39027994,0.3676039,0.36756501,-0.02267604,-0.02271493
11,0.0221,0.30765914,0.29424146,0.29421033,0.05572986,0.05178679,0.05178126,0.01693358,0.01488958,0.01488805,8.809e-05,9.122e-05,9.121e-05,0.00092584,0.0008111,0.00081102,0.00379155,0.00325416,0.00325383,0.38512805,0.36507431,0.36503568,-0.02005374,-0.02009237
12,0.031,0.3004608,0.29051758,0.29048684,0.05582058,0.05191163,0.05190609,0.0170149,0.01496211,0.01496057,9.267e-05,9.581e-05,9.58e-05,0.00093683,0.00082064,0.00082055,0.0038064,0.00326663,0.00326629,0.37813217,0.3615744,0.36153614,-0.01655777,-0.01659603
13,0.0435,0.29087203,0.28545751,0.28542731,0.05589421,0.05203985,0.05203428,0.01710436,0.01504214,0.01504059,9.877e-05,0.00010195,0.00010194,0.00094947,0.00083135,0.00083126,0.00382252,0.00327955,0.00327921,0.36874136,0.35675234,0.35671459,-0.01198902,-0.01202677
14,0.0611,0.27791242,0.27821686,0.27818743,0.05626252,0.05247113,0.05246552,0.01735706,0.01526642,0.01526485,0.00010904,0.00011221,0.0001122,0.00098234,0.0008593,0.00085922,0.00387041,0.00331991,0.00331956,0.35649378,0.35024583,0.35020877,-0.00624795,-0.00628501
15,0.0856,0.26062834,0.26763364,0.26760533,0.05744269,0.05369893,0.05369318,0.01804572,0.01587332,0.01587169,0.00012834,0.00013191,0.00013189,0.00107034,0.0009342,0.0009341,0.0040066,0.00343713,0.00343677,0.34132204,0.34170913,0.34167297,0.00038709,0.00035093
16,0.1201,0.23914032,0.25339991,0.25337311,0.05912119,0.05546963,0.0554637,0.01908141,0.01678722,0.01678549,0.00015771,0.00016159,0.00016158,0.00121037,0.00105142,0.00105131,0.00422045,0.00362252,0.00362214,0.32293144,0.33049229,0.33045732,0.00756085,0.00752588
17,0.1685,0.21426924,0.23548514,0.23546023,0.06076269,0.05727945,0.05727333,0.02024077,0.01780235,0.01780052,0.00019617,0.00019996,0.00019994,0.00137986,0.00118904,0.00118892,0.00447177,0.00383669,0.00383629,0.30132049,0.31579263,0.31575922,0.01447214,0.01443873
18,0.2364,0.18658748,0.21333033,0.21330776,0.06227066,0.05904411,0.0590378,0.02151667,0.01890682,0.01890488,0.00024623,0.00024899,0.00024896,0.00158235,0.00134827,0.00134813,0.004763,0.00407912,0.00407869,0.27696639,0.29695763,0.29692622,0.01999124,0.01995983
19,0.3315,0.15702477,0.1865817,0.18656196,0.06351985,0.06068535,0.06067886,0.02290777,0.02010144,0.02009937,0.00031147,0.00031191,0.00031188,0.00182407,0.00153269,0.00153253,0.00509845,0.00435151,0.00435106,0.25068637,0.2735646,0.27353566,0.02287823,0.02284929
20,0.4651,0.12696054,0.1555752,0.15555874,0.06432006,0.06213038,0.06212375,0.0243999,0.02141337,0.02141117,0.00039646,0.0003949,0.00039486,0.00211159,0.00175336,0.00175318,0.00548069,0.00466801,0.00466753,0.22366924,0.24593523,0.24590922,0.02226599,0.02223998
21,0.6524,0.09822731,0.12151245,0.1214996,0.06452239,0.06319383,0.06318708,0.02600225,0.02288569,0.02288333,0.00050761,0.00050904,0.00050899,0.0024544,0.00203865,0.00203844,0.0059184,0.00507099,0.00507047,0.19763236,0.21521065,0.2151879,0.01757829,0.01755554
22,0.9151,0.07234059,0.08710627,0.08709705,0.06347095,0.06339531,0.06338853,0.02735712,0.02417557,0.02417308,0.00064286,0.00064597,0.00064591,0.00278941,0.00231221,0.00231197,0.00630948,0.00541809,0.00541753,0.17291041,0.18305343,0.18303408,0.01014302,0.01012367
23,1.2836,0.05027332,0.05576037,0.05575447,0.06005821,0.06169567,0.06168907,0.02756145,0.02454444,0.02454192,0.00078348,0.00078369,0.00078361,0.00291682,0.00242434,0.00242408,0.00635379,0.00544835,0.00544779,0.14794708,0.15065686,0.15064094,0.00270978,0.00269386
24,1.8006,0.03233666,0.03020811,0.03020492,0.05463342,0.05821898,0.05821276,0.02675719,0.02415723,0.02415475,0.00094916,0.00095365,0.00095355,0.00285738,0.00241665,0.0024164,0.00607125,0.00521177,0.00521123,0.12360507,0.12116641,0.12115361,-0.00243866,-0.00245146
25,2.5257,0.01873769,0.01278684,0.01278548,0.04838178,0.05377311,0.05376736,0.02586033,0.02371543,0.02371299,0.00119212,0.00119384,0.00119371,0.00281538,0.00242876,0.00242851,0.00574008,0.0049354,0.00493489,0.10272738,0.09883338,0.09882295,-0.003894,-0.00390443
26,3.5428,0.00949545,0.00383881,0.00383841,0.04179375,0.04859197,0.04858678,0.0251931,0.02352444,0.02352202,0.0015537,0.00156293,0.00156277,0.00286577,0.00253027,0.00253001,0.00544246,0.00468647,0.00468599,0.08634423,0.08473491,0.08472597,-0.00160932,-0.00161826
27,4.9695,0.0040648,0.00072178,0.0007217,0.03518684,0.04257141,0.04256685,0.0248987,0.0236385,0.02363606,0.00208203,0.00208175,0.00208154,0.00304753,0.00273941,0.00273912,0.00519839,0.00448397,0.0044835,0.07447828,0.0762368,0.07622878,0.00175852,0.0017505
28,6.9709,0.0014012,7.223e-05,7.222e-05,0.02880286,0.03570551,0.03570169,0.0250783,0.024219,0.02421651,0.00283917,0.00285138,0.00285109,0.00340209,0.0031203,0.00311998,0.00501779,0.00434161,0.00434116,0.06654141,0.07031003,0.07030264,0.00376862,0.00376124
29,9.7781,0.0003596,3.13e-06,3.13e-06,0.02276315,0.02794017,0.02793718,0.02578056,0.02518653,0.02518394,0.00391198,0.00390904,0.00390863,0.00397866,0.00368682,0.00368644,0.00490657,0.00425693,0.00425649,0.06170052,0.06498261,0.0649758,0.00328209,0.00327528
30,13.7158,5.986e-05,4e-08,4e-08,0.01697525,0.01964222,0.01964011,0.02685375,0.02655249,0.02654976,0.00541265,0.0054223,0.00542173,0.00483481,0.0045258,0.00452533,0.0048622,0.00423092,0.00423048,0.05899852,0.06037377,0.06036746,0.00137525,0.00136894
31,19.2394,5.35e-06,0.0,0.0,0.01140176,0.01168896,0.01168771,0.02780529,0.02804616,0.02804328,0.00747268,0.00746221,0.00746143,0.00605668,0.00567689,0.0056763,0.00490135,0.00427299,0.00427255,0.05764311,0.05714721,0.05714126,-0.0004959,-0.00050185
32,26.9872,2.3e-07,0.0,0.0,0.00645924,0.00539723,0.00539665,0.02757015,0.02937912,0.0293761,0.0101954,0.01023032,0.01022925,0.00776534,0.00729114,0.00729038,0.00506824,0.00442913,0.00442867,0.0570586,0.05672693,0.05672105,-0.00033167,-0.00033755
33,37.8553,1e-08,0.0,0.0,0.00297958,0.00169618,0.001696,0.02478505,0.02951855,0.02951552,0.01354521,0.01370967,0.01370824,0.01007004,0.00944251,0.00944154,0.0053923,0.00472051,0.00472002,0.05677219,0.05908743,0.05908132,0.00231524,0.00230913
34,53.1,0.0,0.0,0.0,0.00122266,0.00030406,0.00030403,0.01921127,0.02702511,0.02702233,0.01714669,0.01776819,0.01776634,0.01304657,0.01224875,0.01224749,0.00589336,0.00516832,0.00516779,0.05652055,0.06251444,0.06250796,0.00599389,0.00598741
35,73.8875,0.0,0.0,0.0,0.00051807,2.62e-05,2.62e-05,0.01256562,0.02091515,0.020913,0.01989089,0.02149907,0.02149682,0.01663103,0.01567524,0.01567362,0.00660462,0.0057994,0.0057988,0.05621021,0.06391507,0.06390845,0.00770486,0.00769824
36,97.6625,0.0,0.0,0.0,0.00025167,1.25e-06,1.25e-06,0.00755996,0.0134785,0.01347712,0.02046092,0.02320534,0.02320292,0.02014548,0.01907351,0.01907154,0.00744352,0.00653192,0.00653124,0.05586155,0.06229053,0.06228406,0.00642898,0.00642251
37,121.4375,0.0,0.0,0.0,0.00014431,6e-08,6e-08,0.00476257,0.00772619,0.00772539,0.01920282,0.02265295,0.02265058,0.0230885,0.02203805,0.02203576,0.00828716,0.00727553,0.00727478,0.05548536,0.05969278,0.05968658,0.00420742,0.00420122
38,145.2125,0.0,0.0,0.0,9.152e-05,0.0,0.0,0.0032482,0.00406228,0.00406187,0.0170807,0.02048203,0.02047989,0.02549568,0.02457545,0.0245729,0.00910821,0.00800275,0.00800192,0.05502431,0.05712252,0.05711659,0.00209821,0.00209228
39,168.9875,0.0,0.0,0.0,6.278e-05,0.0,0.0,0.00241528,0.00200762,0.00200742,0.01470389,0.01735602,0.01735421,0.02743264,0.02670481,0.02670204,0.0099241,0.0087305,0.0087296,0.0545387,0.05479895,0.05479326,0.00026025,0.00025456
40,192.7625,0.0,0.0,0.0,4.65e-05,0.0,0.0,0.00194835,0.00094815,0.00094805,0.0123952,0.01392752,0.01392607,0.02898643,0.02852035,0.02851739,0.01078463,0.00949106,0.00949008,0.05416111,0.05288708,0.05288159,-0.00127403,-0.00127952
41,216.5375,0.0,0.0,0.0,3.634e-05,0.0,0.0,0.00166267,0.00043266,0.00043261,0.0103094,0.01068765,0.01068654,0.03019584,0.03013171,0.03012859,0.01169078,0.01034947,0.0103484,0.05389503,0.05160149,0.05159614,-0.00229354,-0.00229889
42,240.3125,0.0,0.0,0.0,2.896e-05,0.0,0.0,0.00145394,0.00019398,0.00019396,0.00848522,0.00789341,0.00789259,0.03103634,0.03136624,0.03136299,0.01258759,0.01118552,0.01118436,0.05359205,0.05063916,0.0506339,-0.00295289,-0.00295815
43,264.0875,0.0,0.0,0.0,2.332e-05,0.0,0.0,0.00128872,8.57e-05,8.569e-05,0.0069194,0.00564311,0.00564252,0.03154153,0.03231279,0.03230944,0.01346418,0.01202692,0.01202568,0.05323715,0.05006852,0.05006333,-0.00316863,-0.00317382
44,287.8625,0.0,0.0,0.0,1.894e-05,0.0,0.0,0.00115355,3.758e-05,3.758e-05,0.00559314,0.00392097,0.00392056,0.03175273,0.03297867,0.03297525,0.01432058,0.01286599,0.01286465,0.05283895,0.04980321,0.04979804,-0.00303574,-0.00304091
45,311.6375,0.0,0.0,0.0,1.55e-05,0.0,0.0,0.00104051,1.65e-05,1.649e-05,0.00448248,0.00265446,0.00265418,0.03170624,0.03330798,0.03330453,0.01515541,0.01365735,0.01365593,0.05240013,0.04963628,0.04963114,-0.00276385,-0.00276899
46,335.4125,0.0,0.0,0.0,1.277e-05,0.0,0.0,0.00094443,7.21e-06,7.21e-06,0.00356255,0.00175537,0.00175519,0.03143774,0.0334751,0.03347163,0.01596734,0.01448703,0.01448553,0.05192483,0.04972471,0.04971956,-0.00220012,-0.00220527
47,359.1875,0.0,0.0,0.0,1.058e-05,0.0,0.0,0.00086173,3.17e-06,3.17e-06,0.00280873,0.00113731,0.00113719,0.03098138,0.03339859,0.03339513,0.01675508,0.01529989,0.0152983,0.0514175,0.04983895,0.04983378,-0.00157855,-0.00158372
48,382.9625,0.0,0.0,0.0,8.82e-06,0.0,0.0,0.00078978,1.4e-06,1.4e-06,0.0021974,0.00072342,0.00072334,0.03036913,0.0330869,0.03308347,0.0175173,0.01608003,0.01607837,0.05088243,0.04989175,0.04988658,-0.00099068,-0.00099585
49,406.7375,0.0,0.0,0.0,7.38e-06,0.0,0.0,0.00072635,6.2e-07,6.2e-07,0.00170601,0.00045215,0.0004521,0.02961913,0.03261307,0.03260969,0.01824551,0.01686073,0.01685899,0.05030438,0.04992658,0.0499214,-0.0003778,-0.00038298
50,430.5125,0.0,0.0,0.0,6.21e-06,0.0,0.0,0.0006702,2.8e-07,2.8e-07,0.00131551,0.00027808,0.00027805,0.02876887,0.03202221,0.03201889,0.01894377,0.01766539,0.01766356,0.04970457,0.04996596,0.04996078,0.00026139,0.00025621
51,454.2875,0.0,0.0,0.0,5.24e-06,0.0,0.0,0.00062021,1.3e-07,1.3e-07,0.00100807,0.00016883,0.00016881,0.02784379,0.03127427,0.03127103,0.01961189,0.01844058,0.01843867,0.0490892,0.0498838,0.04987863,0.0007946,0.00078943
52,478.0625,0.0,0.0,0.0,4.44e-06,0.0,0.0,0.00057546,6e-08,6e-08,0.00076808,0.00010127,0.00010126,0.0268643,0.03039861,0.03039546,0.02024896,0.01918793,0.01918594,0.04846125,0.04968786,0.04968271,0.00122661,0.00122146
53,501.8375,0.0,0.0,0.0,3.78e-06,0.0,0.0,0.00053527,3e-08,3e-08,0.00058225,6.005e-05,6.004e-05,0.02584823,0.02942256,0.02941951,0.02085487,0.0199115,0.01990944,0.0478244,0.04939414,0.04938902,0.00156974,0.00156462
54,525.6125,0.0,0.0,0.0,3.23e-06,0.0,0.0,0.00049906,1e-08,1e-08,0.00043943,3.514e-05,3.514e-05,0.02481079,0.02840432,0.02840137,0.02143004,0.02067876,0.02067662,0.04718255,0.04911823,0.04911314,0.00193568,0.00193059
55,549.3875,0.0,0.0,0.0,2.77e-06,0.0,0.0,0.00046636,1e-08,1e-08,0.00033043,2.04e-05,2.04e-05,0.0237646,0.02731809,0.02731526,0.02197495,0.02142238,0.02142016,0.04653911,0.04876088,0.04875583,0.00222177,0.00221672
56,573.1625,0.0,0.0,0.0,2.39e-06,0.0,0.0,0.00043674,0.0,0.0,0.00024776,1.176e-05,1.175e-05,0.02271991,0.02618302,0.02618031,0.02249,0.02214404,0.02214174,0.04589681,0.04833882,0.04833381,0.00244201,0.002437
57,596.9375,0.0,0.0,0.0,2.06e-06,0.0,0.0,0.00040984,0.0,0.0,0.0001854,6.73e-06,6.73e-06,0.02168498,0.0250157,0.02501311,0.02297552,0.02284526,0.02284289,0.04525781,0.04786769,0.04786273,0.00260988,0.00260492
58,620.7125,0.0,0.0,0.0,1.79e-06,0.0,0.0,0.00038533,0.0,0.0,0.00013859,3.82e-06,3.82e-06,0.02066633,0.02383046,0.02382799,0.02343181,0.02352734,0.0235249,0.04462385,0.04736162,0.04735672,0.00273777,0.00273287
59,644.4875,0.0,0.0,0.0,1.55e-06,0.0,0.0,0.00036293,0.0,0.0,0.0001036,2.16e-06,2.15e-06,0.01966908,0.0226478,0.02264546,0.02385919,0.02422992,0.02422742,0.04399635,0.04687988,0.04687503,0.00288353,0.00287868
60,668.2625,0.0,0.0,0.0,1.35e-06,0.0,0.0,0.00034236,0.0,0.0,7.751e-05,1.21e-06,1.21e-06,0.01869468,0.02147321,0.02147099,0.0242547,0.02494208,0.0249395,0.04337059,0.0464165,0.04641169,0.00304591,0.0030411
61,692.0375,0.0,0.0,0.0,1.18e-06,0.0,0.0,0.00032343,0.0,0.0,5.81e-05,6.7e-07,6.7e-07,0.01774752,0.02030883,0.02030673,0.02461991,0.02563499,0.02563233,0.04275015,0.0459445,0.04593974,0.00319435,0.00318959
62,715.8125,0.0,0.0,0.0,1.04e-06,0.0,0.0,0.000306,0.0,0.0,4.369e-05,3.8e-07,3.8e-07,0.01683159,0.01916272,0.01916073,0.02495755,0.02630963,0.02630691,0.04213988,0.04547272,0.04546801,0.00333284,0.00332813
63,739.5875,0.0,0.0,0.0,9.1e-07,0.0,0.0,0.00028991,0.0,0.0,3.299e-05,2.1e-07,2.1e-07,0.01594826,0.01804151,0.01803964,0.02526803,0.02696679,0.026964,0.04154011,0.0450085,0.04500384,0.00346839,0.00346373
64,763.3625,0.0,0.0,0.0,8.1e-07,0.0,0.0,0.00027501,0.0,0.0,2.504e-05,1.1e-07,1.1e-07,0.01509838,0.0169506,0.01694885,0.02555157,0.02760692,0.02760406,0.04095082,0.04455763,0.04455302,0.00360681,0.0036022
65,787.1375,0.0,0.0,0.0,7.1e-07,0.0,0.0,0.00026117,0.0,0.0,1.912e-05,6e-08,6e-08,0.01428228,0.01589428,0.01589263,0.02580797,0.02822987,0.02822695,0.04037126,0.04412421,0.04411964,0.00375295,0.00374838
66,810.9125,0.0,0.0,0.0,6.3e-07,0.0,0.0,0.00024824,0.0,0.0,1.47e-05,3e-08,3e-08,0.01349983,0.01487676,0.01487522,0.026036,0.02887457,0.02887158,0.0397994,0.04375136,0.04374683,0.00395196,0.00394743
67,834.6875,0.0,0.0,0.0,5.6e-07,0.0,0.0,0.00023608,0.0,0.0,1.138e-05,2e-08,2e-08,0.01275053,0.01389946,0.01389802,0.02623337,0.02951317,0.02951012,0.03923192,0.04341265,0.04340816,0.00418073,0.00417624
68,858.4625,0.0,0.0,0.0,5e-07,0.0,0.0,0.00022458,0.0,0.0,8.87e-06,1e-08,1e-08,0.01203385,0.01296376,0.01296241,0.02639823,0.03012564,0.03012252,0.03866603,0.04308941,0.04308495,0.00442338,0.00441892
69,882.2375,0.0,0.0,0.0,4.4e-07,0.0,0.0,0.00021371,0.0,0.0,6.98e-06,1e-08,1e-08,0.01134954,0.01207108,0.01206983,0.02653145,0.03071249,0.03070931,0.03810212,0.04278358,0.04277915,0.00468146,0.00467703
70,906.0125,0.0,0.0,0.0,4e-07,0.0,0.0,0.00020347,0.0,0.0,5.53e-06,0.0,0.0,0.01069756,0.01122234,0.01122118,0.02663672,0.03127709,0.03127385,0.03754368,0.04249943,0.04249503,0.00495575,0.00495135
71,929.7875,0.0,0.0,0.0,3.5e-07,0.0,0.0,0.00019388,0.0,0.0,4.42e-06,0.0,0.0,0.01007767,0.01041786,0.01041678,0.02671818,0.03182334,0.03182005,0.0369945,0.04224121,0.04223683,0.00524671,0.00524233
72,953.5625,0.0,0.0,0.0,3.2e-07,0.0,0.0,0.0001849,0.0,0.0,3.56e-06,0.0,0.0,0.00948926,0.00965745,0.00965645,0.02677887,0.03235401,0.03235066,0.0364569,0.04201146,0.04200711,0.00555456,0.00555021
73,977.3375,0.0,0.0,0.0,2.8e-07,0.0,0.0,0.00017651,0.0,0.0,2.89e-06,0.0,0.0,0.00893145,0.00894048,0.00893955,0.02682075,0.03287077,0.03286736,0.03593188,0.04181124,0.04180691,0.00587936,0.00587503
74,1001.1125,0.0,0.0,0.0,2.6e-07,0.0,0.0,0.00016866,0.0,0.0,2.36e-06,0.0,0.0,0.00840324,0.00826602,0.00826516,0.02684521,0.03337696,0.0333735,0.03541972,0.04164298,0.04163867,0.00622326,0.00621895
