,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
52,478.0625,0.0,0.0,0.0,6.31e-06,0.0,0.0,0.00063617,6e-08,6e-08,0.00077448,9.987e-05,9.986e-05,0.02697932,0.03049491,0.03049174,0.02043066,0.0193516,0.0193496,0.04882694,0.04994643,0.04994126,0.00111949,0.00111432
53,501.8375,0.0,0.0,0.0,5.34e-06,0.0,0.0,0.00059135,3e-08,3e-08,0.00058743,5.93e-05,5.929e-05,0.02596333,0.02951558,0.02951253,0.02106007,0.02009831,0.02009623,0.04820752,0.04967322,0.04966808,0.0014657,0.00146056
54,525.6125,0.0,0.0,0.0,4.54e-06,0.0,0.0,0.00055104,1e-08,1e-08,0.00044358,3.475e-05,3.475e-05,0.0249253,0.02849283,0.02848988,0.02166029,0.02089149,0.02088933,0.04758474,0.04941909,0.04941397,0.00183435,0.00182923
55,549.3875,0.0,0.0,0.0,3.87e-06,0.0,0.0,0.00051463,1e-08,1e-08,0.00033371,2.021e-05,2.021e-05,0.02387766,0.02740157,0.02739873,0.02223102,0.02166221,0.02165996,0.04696089,0.04908399,0.0490789,0.0021231,0.00211801
56,573.1625,0.0,0.0,0.0,3.31e-06,0.0,0.0,0.00048164,0.0,0.0,0.00025032,1.167e-05,1.167e-05,0.02283062,0.02626096,0.02625824,0.0227721,0.0224118,0.02240948,0.04633799,0.04868443,0.04867939,0.00234644,0.0023414
57,596.9375,0.0,0.0,0.0,2.84e-06,0.0,0.0,0.00045163,0.0,0.0,0.00018738,6.69e-06,6.69e-06,0.02179246,0.02508771,0.02508511,0.02328342,0.02314143,0.02313903,0.04571774,0.04823583,0.04823083,0.00251809,0.00251309
58,620.7125,0.0,0.0,0.0,2.44e-06,0.0,0.0,0.00042418,0.0,0.0,0.00014009,3.81e-06,3.81e-06,0.02076625,0.02389622,0.02389375,0.02376066,0.02385193,0.02384946,0.04509362,0.04775197,0.04774702,0.00265835,0.0026534
59,644.4875,0.0,0.0,0.0,2.11e-06,0.0,0.0,0.000399,0.0,0.0,0.0001047,2.15e-06,2.15e-06,0.0197593,0.02270661,0.02270426,0.02420485,0.0245816,0.02457905,0.04446997,0.04729036,0.04728546,0.00282039,0.00281549
60,668.2625,0.0,0.0,0.0,1.82e-06,0.0,0.0,0.0003758,0.0,0.0,7.832e-05,1.21e-06,1.21e-06,0.01877739,0.02152438,0.02152215,0.02461646,0.02531722,0.0253146,0.04384979,0.04684281,0.04683796,0.00299302,0.00298817
61,692.0375,0.0,0.0,0.0,1.58e-06,0.0,0.0,0.00035422,0.0,0.0,5.869e-05,6.8e-07,6.8e-07,0.01782251,0.02035174,0.02034963,0.02499094,0.02602545,0.02602276,0.04322794,0.04637786,0.04637306,0.00314992,0.00314512
62,715.8125,0.0,0.0,0.0,1.37e-06,0.0,0.0,0.00033395,0.0,0.0,4.409e-05,3.8e-07,3.8e-07,0.01689593,0.0191965,0.01919451,0.02532262,0.02670108,0.02669832,0.04259797,0.04589796,0.04589321,0.00329999,0.00329524
63,739.5875,0.0,0.0,0.0,1.19e-06,0.0,0.0,0.00031487,0.0,0.0,3.325e-05,2.1e-07,2.1e-07,0.01599963,0.01806584,0.01806397,0.02561071,0.02734322,0.02734039,0.04195965,0.04540927,0.04540457,0.00344962,0.00344492
64,763.3625,0.0,0.0,0.0,1.04e-06,0.0,0.0,0.00029709,0.0,0.0,2.519e-05,1.2e-07,1.2e-07,0.01513655,0.01696626,0.0169645,0.02586252,0.02795878,0.02795589,0.04132239,0.04492516,0.04492051,0.00360277,0.00359812
65,787.1375,0.0,0.0,0.0,9.1e-07,0.0,0.0,0.00028075,0.0,0.0,1.919e-05,6e-08,6e-08,0.0143093,0.015903,0.01590135,0.02608881,0.02855824,0.02855528,0.04069897,0.0444613,0.0444567,0.00376233,0.00375773
66,810.9125,0.0,0.0,0.0,8e-07,0.0,0.0,0.00026588,0.0,0.0,1.472e-05,4e-08,4e-08,0.01351909,0.01488047,0.01487892,0.02629778,0.02918928,0.02918626,0.04009826,0.04406978,0.04406522,0.00397152,0.00396696
67,834.6875,0.0,0.0,0.0,7.1e-07,0.0,0.0,0.00025233,0.0,0.0,1.137e-05,2e-08,2e-08,0.01276564,0.01390005,0.01389861,0.02649234,0.02983039,0.02982731,0.03952239,0.04373046,0.04372594,0.00420807,0.00420355
68,858.4625,0.0,0.0,0.0,6.2e-07,0.0,0.0,0.00023991,0.0,0.0,8.86e-06,1e-08,1e-08,0.01204776,0.01296267,0.01296132,0.02667078,0.03046256,0.0304594,0.03896792,0.04342523,0.04342074,0.00445731,0.00445282
69,882.2375,0.0,0.0,0.0,5.5e-07,0.0,0.0,0.00022842,0.0,0.0,6.95e-06,1e-08,1e-08,0.01136411,0.0120691,0.01206785,0.02683046,0.03108313,0.03107991,0.03843049,0.04315224,0.04314777,0.00472175,0.00471728
70,906.0125,0.0,0.0,0.0,4.9e-07,0.0,0.0,0.00021772,0.0,0.0,5.5e-06,0.0,0.0,0.01071356,0.01121979,0.01121863,0.02696995,0.03169054,0.03168726,0.03790723,0.04291034,0.04290589,0.00500311,0.00499866
71,929.7875,0.0,0.0,0.0,4.4e-07,0.0,0.0,0.00020773,0.0,0.0,4.38e-06,0.0,0.0,0.01009514,0.01041479,0.01041371,0.02708902,0.03228434,0.032281,0.03739671,0.04269914,0.04269472,0.00530243,0.00529801
72,953.5625,0.0,0.0,0.0,3.9e-07,0.0,0.0,0.00019836,0.0,0.0,3.52e-06,0.0,0.0,0.00950681,0.0096538,0.0096528,0.0271849,0.03286465,0.03286125,0.03689397,0.04251845,0.04251405,0.00562448,0.00562008
73,977.3375,0.0,0.0,0.0,3.5e-07,0.0,0.0,0.00018955,0.0,0.0,2.85e-06,0.0,0.0,0.0089483,0.00893616,0.00893524,0.02725969,0.03343331,0.03342985,0.03640075,0.04236948,0.04236509,0.00596873,0.00596434
74,1001.1125,0.0,0.0,0.0,3.1e-07,0.0,0.0,0.00018128,0.0,0.0,2.33e-06,0.0,0.0,0.00841931,0.00826108,0.00826023,0.02731614,0.03398868,0.03398516,0.03591937,0.04224977,0.04224539,0.0063304,0.00632602
