hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
656.375,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.030815,0.0,0.0,0.000931,8e-06,7.66e-06,0.969367,0.8531,0.85310024,108.828592,108.903965,108.90396,109.82974,109.75707,109.75707,-0.07267,-0.07267
680.15,0.0,0.0,0.0,3.3e-05,0.0,0.0,0.029851,0.0,0.0,0.000713,4e-06,4.26e-06,0.916717,0.792625,0.7926248,108.760283,108.83372,108.83372,109.7076,109.62635,109.62635,-0.08125,-0.08125
703.925,0.0,0.0,0.0,2.9e-05,0.0,0.0,0.02894,0.0,0.0,0.000549,2e-06,2.36e-06,0.866735,0.735429,0.73542876,108.690945,108.761524,108.76152,109.5872,109.49695,109.49695,-0.09025,-0.09025
727.7,0.0,0.0,0.0,2.6e-05,0.0,0.0,0.028078,0.0,0.0,0.000426,1e-06,1.3e-06,0.819332,0.681461,0.68146041,108.620657,108.687427,108.68743,109.46852,109.36889,109.36889,-0.09963,-0.09963
751.475,0.0,0.0,0.0,2.4e-05,0.0,0.0,0.027262,0.0,0.0,0.000333,1e-06,7.2e-07,0.774416,0.63065,0.63064988,108.549494,108.61148,108.61148,109.35153,109.24213,109.24213,-0.1094,-0.1094
775.25,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.026487,0.0,0.0,0.000263,0.0,3.9e-07,0.731894,0.582912,0.58291156,108.477533,108.53373,108.53373,109.2362,109.11664,109.11664,-0.11956,-0.11956
799.025,0.0,0.0,0.0,2e-05,0.0,0.0,0.025752,0.0,0.0,0.000209,0.0,2.2e-07,0.691671,0.538148,0.53814817,108.404849,108.454226,108.45423,109.1225,108.99237,108.99237,-0.13013,-0.13013
822.8,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.025052,0.0,0.0,0.000167,0.0,1.2e-07,0.653651,0.496251,0.49625054,108.331524,108.372906,108.37291,109.01041,108.86916,108.86916,-0.14125,-0.14125
846.575,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.024388,0.0,0.0,0.000135,0.0,6e-08,0.617741,0.457105,0.45710521,108.257642,108.289788,108.28979,108.89992,108.74689,108.74689,-0.15303,-0.15303
870.35,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.023755,0.0,0.0,0.00011,0.0,4e-08,0.58385,0.420595,0.42059521,108.183296,108.204944,108.20494,108.79103,108.62554,108.62554,-0.16549,-0.16549
894.125,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.023153,0.0,0.0,9.1e-05,0.0,2e-08,0.551886,0.386599,0.38659918,108.108575,108.118448,108.11845,108.68372,108.50505,108.50505,-0.17867,-0.17867
917.9,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.02258,0.0,0.0,7.5e-05,0.0,1e-08,0.521759,0.354994,0.35499348,108.033558,108.030362,108.03036,108.57798,108.38536,108.38536,-0.19262,-0.19262
941.675,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.022034,0.0,0.0,6.3e-05,0.0,1e-08,0.493377,0.325654,0.32565351,107.958311,107.940737,107.94074,108.4738,108.26639,108.26639,-0.20741,-0.20741
965.45,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.021513,0.0,0.0,5.3e-05,0.0,0.0,0.466652,0.298455,0.29845504,107.882893,107.849618,107.84962,108.37112,108.14807,108.14807,-0.22305,-0.22305
989.225,0.0,0.0,0.0,1e-05,0.0,0.0,0.021016,0.0,0.0,4.5e-05,0.0,0.0,0.441498,0.273276,0.27327586,107.807357,107.757044,107.75704,108.26993,108.03032,108.03032,-0.23961,-0.23961
1013.0,0.0,0.0,0.0,9e-06,0.0,0.0,0.020541,0.0,0.0,3.8e-05,0.0,0.0,0.417832,0.249996,0.2499961,107.731753,107.663043,107.66304,108.17017,107.91304,107.91304,-0.25713,-0.25713
