,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,19.94442157,20.96657384,20.961013,9.1267597,8.94416912,8.9439361,11.34853339,9.12254896,9.1218307,1.19154399,0.99105452,0.99094576,0.24006669,0.19732271,0.19730161,0.00701688,0.00827516,0.00827431,0.03909651,0.03088735,0.03088413,0.00453904,0.00373103,0.00373064,0.00056513,0.00045977,0.00045973,7.04e-05,4.446e-05,4.446e-05,41.9026133,40.26506692,40.25842,-1.63754638,-1.6441933
1,0.0008,1.35100009,0.09897373,0.09894892,6.87646052,7.59062396,7.590427,10.66672878,8.89589867,8.8951984,1.19125217,0.99313961,0.99303067,0.24098578,0.19799303,0.19797187,0.00711699,0.00832131,0.00832045,0.03924449,0.0309962,0.03099297,0.00456363,0.00374862,0.00374823,0.00056789,0.00046186,0.00046182,7.072e-05,4.466e-05,4.466e-05,20.37799106,17.82020165,17.819145,-2.55778941,-2.55884606
2,0.0011,0.55206477,0.00618943,0.00618796,5.87999533,6.81315331,6.8129772,10.24334052,8.75395033,8.7532614,1.19656755,0.99918338,0.99907385,0.24287966,0.19944137,0.19942007,0.00725329,0.0084194,0.00841854,0.03954412,0.03122765,0.0312244,0.00461277,0.00378601,0.00378561,0.0005734,0.0004663,0.00046626,7.143e-05,4.509e-05,4.509e-05,18.16690285,16.81586228,16.81486,-1.35104057,-1.35204285
3,0.0015,0.18187879,0.00013759,0.00013756,4.83285242,5.8380672,5.8379164,9.68554897,8.55279102,8.5521179,1.20127018,1.00530133,1.0051911,0.24491966,0.20097308,0.20095161,0.00741222,0.00852344,0.00852256,0.03986902,0.03147309,0.03146981,0.00466613,0.00382566,0.00382526,0.00057942,0.00047102,0.00047097,7.216e-05,4.555e-05,4.555e-05,16.19906897,15.64160897,15.640649,-0.55746,-0.55841997
4,0.0021,0.0444394,7.4e-07,7.4e-07,3.79611447,4.68401833,4.6838974,8.9695507,8.27133174,8.2706806,1.20442632,1.01095685,1.0108459,0.2470044,0.20250192,0.20248027,0.00759419,0.00862776,0.00862687,0.04020402,0.03171919,0.03171588,0.0047213,0.00386542,0.00386502,0.00058567,0.00047574,0.00047569,7.291e-05,4.601e-05,4.601e-05,14.31471336,14.21354369,14.212634,-0.10116967,-0.10207936
5,0.0029,0.0071787,0.0,0.0,2.82523151,3.42633602,3.426248,8.08321203,7.88518419,7.8845635,1.20538905,1.01594157,1.0158301,0.24913895,0.20402341,0.2040016,0.00780759,0.00873226,0.00873136,0.04055083,0.03196569,0.03196236,0.00477862,0.00390525,0.00390485,0.00059219,0.00048047,0.00048042,7.371e-05,4.647e-05,4.646e-05,12.42395319,12.57661533,12.575769,0.15266214,0.15181581
6,0.0041,0.00065142,0.0,0.0,1.96109459,2.20165324,2.2015972,7.03608658,7.36711461,7.3665349,1.20329066,1.01997068,1.0198589,0.25133276,0.20553322,0.20551127,0.00806436,0.00883694,0.00883603,0.04091226,0.03221258,0.03220923,0.00483868,0.00394516,0.00394475,0.00059905,0.00048521,0.00048516,7.452e-05,4.693e-05,4.692e-05,10.50694487,10.83979857,10.839024,0.3328537,0.33207913
7,0.0057,2.649e-05,0.0,0.0,1.23888083,1.18017219,1.1801425,5.87028698,6.69116209,6.6906357,1.19697554,1.02264386,1.0225318,0.2535987,0.20702521,0.2070031,0.00838117,0.00894179,0.00894087,0.04129221,0.03245983,0.03245646,0.00490226,0.00398514,0.00398473,0.00060634,0.00048996,0.00048991,7.538e-05,4.739e-05,4.739e-05,8.6150259,9.14692747,9.1462323,0.53190157,0.5312064
8,0.008,3.5e-07,0.0,0.0,0.69130487,0.49141449,0.49140232,4.66321064,5.84088284,5.8404234,1.18494474,1.02340201,1.0232898,0.2559549,0.20849091,0.20846864,0.00878143,0.00904683,0.0090459,0.04169618,0.03270745,0.03270404,0.00497047,0.0040252,0.00402479,0.0006142,0.00049472,0.00049467,7.627e-05,4.785e-05,4.785e-05,6.85155405,7.6105123,7.6099014,0.75895825,0.75834735
9,0.0112,0.0,0.0,0.0,0.33130644,0.1441579,0.14415443,3.51354738,4.8242226,4.823843,1.16532188,1.02294133,1.022829,0.25842544,0.21046154,0.21043902,0.00929793,0.0093276,0.00932664,0.04213168,0.03301746,0.03301401,0.00504484,0.00407649,0.00407607,0.00062281,0.00050093,0.00050088,7.722e-05,4.841e-05,4.841e-05,5.32577562,6.24875426,6.2482314,0.92297864,0.92245578
