,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,29.82542212,33.05600619,33.057888,5.36746306,4.89181858,4.8916956,5.87484141,4.63232695,4.6318389,0.59949269,0.49794701,0.49789814,0.12061857,0.09911383,0.09910368,0.0035367,0.0041662,0.00416577,0.01963721,0.01551466,0.01551306,0.00228341,0.0018766,0.0018764,0.00028414,0.00023121,0.00023118,3.54e-05,2.236e-05,2.236e-05,41.81361471,43.19902358,43.200233,1.38540887,1.38661829
1,0.0008,8.05547985,10.30050737,10.301079,4.95599126,4.70856697,4.7084479,5.78662557,4.60704089,4.6065554,0.6013732,0.4997101,0.49966098,0.12119023,0.09951822,0.09950801,0.00359131,0.00419351,0.00419308,0.01972474,0.0155791,0.01557749,0.00229783,0.001887,0.00188681,0.00028576,0.00023244,0.00023242,3.556e-05,2.248e-05,2.248e-05,19.5465953,20.23725809,20.237164,0.69066279,0.6905687
2,0.0011,4.92895647,4.95116828,4.9514409,4.72640818,4.60636305,4.6062464,5.73287386,4.59602293,4.5955385,0.60574496,0.50347944,0.50342995,0.12228648,0.10034206,0.10033176,0.00366656,0.00424896,0.00424853,0.01989537,0.01570994,0.01570832,0.00232573,0.00190814,0.00190794,0.00028889,0.00023495,0.00023493,3.597e-05,2.272e-05,2.272e-05,16.14248245,14.77950048,14.77911,-1.36298197,-1.36337245
3,0.0015,2.848488,1.78701349,1.7871113,4.42280471,4.45365965,4.4535472,5.65585185,4.57681031,4.5763281,0.61011329,0.50726806,0.50721826,0.12342734,0.10117861,0.10116825,0.00375124,0.00430531,0.00430487,0.02007308,0.0158429,0.01584127,0.00235481,0.00192961,0.00192941,0.00029219,0.00023751,0.00023748,3.638e-05,2.297e-05,2.297e-05,13.68719288,11.44826844,11.447709,-2.23892444,-2.23948388
4,0.0021,1.52086585,0.43476842,0.43479213,4.03943155,4.23459305,4.2344858,5.5473836,4.54600911,4.5455301,0.61436636,0.51100438,0.51095418,0.12460451,0.10201627,0.10200581,0.00384763,0.0043618,0.00436135,0.02025642,0.01597618,0.01597453,0.00238485,0.00195114,0.00195093,0.0002956,0.00024006,0.00024004,3.682e-05,2.322e-05,2.322e-05,11.87347319,9.85094362,9.8503181,-2.02252957,-2.02315509
5,0.0029,0.72665554,0.06164971,0.06165306,3.58073036,3.93246959,3.9323699,5.3973845,4.49917269,4.4986986,0.61843445,0.51466095,0.51461041,0.12582618,0.10285434,0.1028438,0.00395998,0.00441839,0.00441794,0.02044642,0.01610972,0.01610806,0.00241606,0.00197271,0.0019725,0.00029916,0.00024263,0.0002426,3.724e-05,2.347e-05,2.346e-05,10.47618988,9.1335742,9.1329403,-1.34261568,-1.34324958
6,0.0041,0.2971434,0.00418635,0.00418658,3.06404327,3.53251477,3.5324249,5.1938771,4.43031972,4.4298529,0.62222088,0.51819999,0.5181491,0.12710408,0.10369214,0.10368152,0.00409426,0.0044751,0.00447464,0.02064459,0.0162435,0.01624183,0.0024487,0.00199432,0.00199411,0.0003029,0.00024519,0.00024517,3.77e-05,2.372e-05,2.371e-05,9.33191689,8.6118948,8.6112745,-0.72002209,-0.72064239
7,0.0057,0.09777938,0.00010411,0.00010411,2.51862056,3.02813167,3.0280545,4.92387347,4.33158465,4.3311282,0.6255942,0.52157085,0.52151967,0.12845537,0.1045293,0.1045186,0.0042589,0.00453193,0.00453147,0.02085314,0.0163776,0.0163759,0.00248321,0.00201598,0.00201577,0.00030687,0.00024777,0.00024774,3.815e-05,2.397e-05,2.396e-05,8.32226326,8.00911782,8.00852,-0.31314544,-0.31374326
8,0.008,0.02381373,6.5e-07,6.5e-07,1.97840183,2.43030222,2.4302397,4.57539617,4.19291133,4.1924693,0.62836595,0.52469687,0.5246453,0.12990259,0.10536427,0.10535347,0.00446561,0.00458887,0.0045884,0.02107493,0.01651192,0.01651021,0.00252011,0.00203768,0.00203747,0.00031114,0.00025034,0.00025032,3.864e-05,2.422e-05,2.421e-05,7.36429072,7.27668837,7.2761191,-0.08760235,-0.08817162
9,0.0112,0.00382473,0.0,0.0,1.47259145,1.77833103,1.7782852,4.14122717,4.00330318,4.0028812,0.63028143,0.52826346,0.52821156,0.13147824,0.10647817,0.10646725,0.00473088,0.00473491,0.00473442,0.02131414,0.01667964,0.01667791,0.0025602,0.00206536,0.00206514,0.00031579,0.0002537,0.00025368,3.916e-05,2.452e-05,2.452e-05,6.40836319,6.44013397,6.4396008,0.03177078,0.03123761
