,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,10.28976022,10.84241214,10.844254,4.60859822,4.50578542,4.5045087,5.69019079,4.5715215,4.5709461,0.59834914,0.49765922,0.4976066,0.12059846,0.09911042,0.09909934,0.00353665,0.0041662,0.00416577,0.01963689,0.01551463,0.01551304,0.0022834,0.0018766,0.0018764,0.00028414,0.00023121,0.00023118,3.54e-05,2.236e-05,2.236e-05,21.3332733,20.53829969,20.538224,-0.79497361,-0.7950493
1,0.0008,0.73123153,0.06245812,0.06247916,3.49937115,3.84538723,3.8442976,5.36036471,4.46242286,4.461861,0.59862682,0.49901116,0.49895832,0.12114175,0.09950876,0.09949763,0.00359118,0.00419351,0.00419307,0.01972395,0.01557904,0.01557744,0.00229782,0.001887,0.00188681,0.00028576,0.00023244,0.00023242,3.559e-05,2.248e-05,2.248e-05,10.33667027,8.9907026,8.9890059,-1.34596767,-1.34766437
2,0.0011,0.30364682,0.00426159,0.00426556,3.00443178,3.46568994,3.4647082,5.15579618,4.39480375,4.3942504,0.60188176,0.50248835,0.50243515,0.12221804,0.1003283,0.10031707,0.00366638,0.00424895,0.00424851,0.01989426,0.01570987,0.01570825,0.00232572,0.00190814,0.00190794,0.0002889,0.00023495,0.00023493,3.598e-05,2.272e-05,2.272e-05,9.21418581,8.48969657,8.4880987,-0.72448924,-0.72608711
3,0.0015,0.10219441,0.00010672,0.00010736,2.47947547,2.98487778,2.9840329,4.88493982,4.29796274,4.2974218,0.60467933,0.50586122,0.50580771,0.12333057,0.10115872,0.10114741,0.00375099,0.0043053,0.00430485,0.02007152,0.0158428,0.01584117,0.0023548,0.00192961,0.00192941,0.00029218,0.00023751,0.00023748,3.639e-05,2.297e-05,2.297e-05,8.22112549,7.91230536,7.910853,-0.30882013,-0.31027249
4,0.0021,0.02569609,6.7e-07,7.4e-07,1.95637835,2.4113277,2.4106455,4.53586478,4.16186944,4.1613456,0.6067284,0.50900632,0.50895246,0.1244676,0.10198762,0.10197621,0.00384727,0.00436177,0.00436132,0.02025422,0.01597603,0.01597439,0.00238483,0.00195114,0.00195093,0.0002956,0.00024006,0.00024004,3.681e-05,2.322e-05,2.322e-05,7.27595394,7.20674397,7.2054704,-0.06920997,-0.07048354
5,0.0029,0.00431557,0.0,0.0,1.46384801,1.78033406,1.7798309,4.10162955,3.97445565,3.9739554,0.60771395,0.51182282,0.51176867,0.12563236,0.1028132,0.10280171,0.00395947,0.00441836,0.0044179,0.02044331,0.01610952,0.01610786,0.00241603,0.00197271,0.0019725,0.00029916,0.00024263,0.0002426,3.724e-05,2.347e-05,2.346e-05,6.33029465,6.39219241,6.3911211,0.06189776,0.06082645
6,0.0041,0.00041306,0.0,0.0,1.02310886,1.15850555,1.1581788,3.58548626,3.72209561,3.7216272,0.60720842,0.51416936,0.51411497,0.12682957,0.1036332,0.10362162,0.00409354,0.00447505,0.00447458,0.0206402,0.01624322,0.01624155,0.00244867,0.00199432,0.00199411,0.0003029,0.00024519,0.00024517,3.768e-05,2.372e-05,2.371e-05,5.37056916,5.52138522,5.5205217,0.15081606,0.14995254
7,0.0057,1.807e-05,0.0,0.0,0.65204363,0.63174404,0.63156654,3.00650163,3.39152546,3.3910988,0.60464391,0.51584991,0.51579538,0.12806652,0.104445,0.10443332,0.00425787,0.00453186,0.00453139,0.02084694,0.01637719,0.01637551,0.00248315,0.00201598,0.00201577,0.00030687,0.00024777,0.00024774,3.815e-05,2.397e-05,2.396e-05,4.41920675,4.66676117,4.6660884,0.24755442,0.24688165
8,0.008,2.7e-07,0.0,0.0,0.36765987,0.2692477,0.26917264,2.40159855,2.97373926,2.9733651,0.59927391,0.51658489,0.5165302,0.1293518,0.10524382,0.10523204,0.00446414,0.00458876,0.00458828,0.02106618,0.01651135,0.01650965,0.00252003,0.00203768,0.00203747,0.00031114,0.00025034,0.00025032,3.864e-05,2.422e-05,2.421e-05,3.52628453,3.88822801,3.88771,0.36194348,0.36142547
9,0.0112,0.0,0.0,0.0,0.17810425,0.08151334,0.08149109,1.81967956,2.47127621,2.4709655,0.59016369,0.5167586,0.51670392,0.13069819,0.1063057,0.10629381,0.00472877,0.00473475,0.00473426,0.02130178,0.01667883,0.01667711,0.00256009,0.00206535,0.00206514,0.00031579,0.0002537,0.00025368,3.916e-05,2.452e-05,2.452e-05,2.74759127,3.199611,3.199209,0.45201973,0.45161773
