hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.1968,0.0,0.0,0.0,0.0,0.0,0.0,0.000353,0.0,5e-08,0.013173,0.012112,0.01211213,0.059288,0.05979,0.05978949,0.128905,0.128904,0.12890384,0.334811,0.33494,0.33493997,0.752286,0.752302,0.75230178,0.758334,0.758336,0.75833555,13.119027,13.119027,13.119027,15.16618,15.16541,15.16541,-0.00077,-0.00077
0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.000156,0.0,0.0,0.010322,0.008534,0.00853411,0.057354,0.058032,0.05803157,0.128682,0.128683,0.12868321,0.334453,0.334655,0.33465559,0.752235,0.752261,0.75226044,0.758327,0.75833,0.75833029,13.119026,13.119027,13.119027,15.16056,15.15952,15.159522,-0.00104,-0.001038
0.3871,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.007263,0.004912,0.00491243,0.054409,0.055271,0.05527057,0.128265,0.128273,0.12827273,0.333864,0.33419,0.33419016,0.752147,0.752191,0.75219062,0.758316,0.758321,0.75832127,13.119025,13.119026,13.119026,15.15333,15.15218,15.152184,-0.00115,-0.001146
0.5431,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.004378,0.002044,0.002044,0.050052,0.050996,0.05099556,0.127479,0.127503,0.12750272,0.332887,0.333417,0.333417,0.751994,0.752071,0.75207074,0.758296,0.758306,0.75830545,13.119023,13.119024,13.119025,15.14411,15.14336,15.14336,-0.00075,-0.00075
0.7617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002112,0.000505,0.00050494,0.043923,0.044583,0.04458282,0.126007,0.126051,0.12605052,0.331263,0.332102,0.33210221,0.751727,0.751859,0.75185853,0.75826,0.758277,0.75827657,13.119018,13.119022,13.119022,15.13231,15.1324,15.132397,9e-05,8.7e-05
1.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000731,5.6e-05,5.561e-05,0.036014,0.03571,0.03570939,0.123297,0.123358,0.123358,0.328633,0.329912,0.32991274,0.751271,0.751493,0.75149313,0.758197,0.758226,0.75822576,13.119011,13.119017,13.119017,15.11715,15.11777,15.117772,0.00062,0.000622
1.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,2e-06,1.99e-06,0.027061,0.025176,0.02517588,0.118563,0.118617,0.11861667,0.324727,0.326534,0.32653464,0.750563,0.750918,0.75091806,0.758098,0.758146,0.75814579,13.118999,13.11901,13.11901,15.09816,15.0984,15.098403,0.00024,0.000243
2.1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,1e-08,0.018119,0.014695,0.01469495,0.110618,0.110492,0.11049227,0.319224,0.321516,0.32151672,0.749529,0.750049,0.75004841,0.757957,0.758027,0.75802669,13.118983,13.119,13.119,15.07444,15.07378,15.073779,-0.00066,-0.000661
2.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.010382,0.006359,0.00635889,0.097799,0.097103,0.09710261,0.311249,0.313975,0.31397491,0.747978,0.748705,0.74870507,0.757748,0.757846,0.75784631,13.118961,13.118986,13.118986,15.04412,15.04297,15.042974,-0.00115,-0.001146
4.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005013,0.001658,0.00165834,0.078853,0.076339,0.07633852,0.299169,0.3023,0.30229977,0.745529,0.746533,0.74653261,0.757424,0.757561,0.75756124,13.11893,13.118966,13.118966,15.00492,15.00336,15.003357,-0.00156,-0.001563
