,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,17.97456533,20.05615155,20.05083,5.05772441,4.73730493,4.7371824,5.805095,4.6062852,4.6059229,0.59692762,0.49602972,0.49597533,0.12012019,0.09872422,0.09871367,0.00351061,0.00414009,0.00413967,0.01956035,0.01545307,0.01545146,0.0022709,0.00186665,0.00186645,0.00028274,0.00023003,0.00023,3.521e-05,2.224e-05,2.224e-05,29.58009235,30.01620769,30.010334,0.43611534,0.43024165
1,0.0008,2.758868,1.68666697,1.6862235,4.3330803,4.37225802,4.3721452,5.62788879,4.55071983,4.5503619,0.59789229,0.49735714,0.49730264,0.12059968,0.09906377,0.09905319,0.00356074,0.00416319,0.00416276,0.01963471,0.01550754,0.01550593,0.00228321,0.00187545,0.00187525,0.00028411,0.00023107,0.00023105,3.539e-05,2.235e-05,2.234e-05,13.46412722,11.22786532,11.226884,-2.2362619,-2.23724322
2,0.0011,1.4718407,0.40127131,0.40116645,3.95390715,4.1542715,4.1541646,5.51585497,4.51844101,4.5180857,0.6013227,0.50058211,0.50052729,0.121561,0.09979134,0.09978069,0.00362897,0.00421227,0.00421183,0.01978484,0.01562335,0.01562172,0.00230779,0.00189415,0.00189396,0.00028688,0.00023329,0.00023327,3.574e-05,2.256e-05,2.256e-05,11.69053074,9.69634291,9.6957081,-1.99418783,-1.99482264
3,0.0015,0.70332568,0.0551904,0.05517614,3.50361745,3.85685619,3.8567569,5.36209704,4.47057793,4.4702264,0.60475799,0.50392911,0.50387391,0.12260119,0.1005619,0.10055116,0.00370853,0.00426432,0.00426388,0.0199477,0.01574617,0.01574453,0.00233449,0.00191399,0.00191379,0.00028989,0.00023565,0.00023563,3.609e-05,2.279e-05,2.279e-05,10.32271606,9.00929845,9.0087651,-1.31341761,-1.31395096
4,0.0021,0.28792994,0.00359498,0.00359408,2.99754851,3.46412022,3.4640308,5.15415321,4.40065908,4.4003129,0.60785182,0.50716494,0.50710934,0.12367191,0.1013328,0.10132198,0.00379964,0.00431652,0.00431607,0.02011574,0.01586932,0.01586766,0.0023621,0.00193388,0.00193368,0.00029301,0.00023801,0.00023799,3.649e-05,2.302e-05,2.302e-05,9.19776238,8.49925278,8.4987476,-0.6985096,-0.69901478
5,0.0029,0.09500607,8.448e-05,8.446e-05,2.46400718,2.96965751,2.969581,4.87909007,4.30081242,4.3004741,0.61044452,0.51023527,0.51017934,0.12477907,0.10210259,0.10209168,0.00390651,0.00436881,0.00436836,0.02028988,0.01599268,0.01599102,0.00239078,0.00195381,0.00195361,0.00029627,0.00024038,0.00024036,3.688e-05,2.325e-05,2.325e-05,8.20024725,7.90547121,7.9049872,-0.29477604,-0.29526005
6,0.0041,0.02325357,4.9e-07,4.9e-07,1.93577165,2.38416146,2.3841003,4.52519545,4.16100042,4.1606733,0.61232008,0.51306787,0.51301168,0.12593218,0.10287017,0.10285919,0.00403512,0.00442119,0.00442073,0.0204716,0.01611626,0.01611458,0.00242084,0.00197378,0.00197358,0.00029971,0.00024275,0.00024273,3.728e-05,2.348e-05,2.348e-05,7.24973747,7.18387788,7.18342,-0.06585959,-0.06631747
7,0.0057,0.00376469,0.0,0.0,1.4412189,1.74563249,1.7455877,4.08587595,3.96904392,3.9687318,0.61318199,0.51556063,0.51550416,0.12714443,0.103634,0.10362294,0.00419383,0.00447366,0.0044732,0.02066294,0.01624004,0.01623835,0.00245266,0.00199378,0.00199358,0.00030336,0.00024513,0.0002451,3.771e-05,2.371e-05,2.371e-05,6.29883646,6.35684736,6.3564206,0.0580109,0.05758414
8,0.008,0.00034286,0.0,0.0,1.00102698,1.12323064,1.1232019,3.56509281,3.71130301,3.7110112,0.61262908,0.51757012,0.51751342,0.12843438,0.10439203,0.10438089,0.00439439,0.00452624,0.00452577,0.02086681,0.01636404,0.01636233,0.0024868,0.00201383,0.00201362,0.00030729,0.00024751,0.00024749,3.816e-05,2.394e-05,2.394e-05,5.33561954,5.47967136,5.4792806,0.14405182,0.14366106
9,0.0112,1.403e-05,0.0,0.0,0.63277149,0.60335727,0.60334185,2.9828553,3.37563285,3.3753673,0.61012561,0.51964523,0.51958821,0.12982738,0.10541349,0.10540222,0.00465323,0.00466674,0.00466626,0.02108718,0.0165193,0.01651758,0.00252403,0.00203949,0.00203927,0.00031159,0.00025062,0.00025059,3.863e-05,2.422e-05,2.422e-05,4.38420848,4.62754921,4.6271975,0.24334073,0.24298902
10,0.0158,1.9e-07,0.0,0.0,0.35305622,0.25196617,0.25195983,2.3770717,2.95376548,2.9535333,0.6049783,0.52240107,0.52234385,0.13135888,0.10703889,0.10702746,0.00499341,0.00501344,0.00501292,0.02132965,0.01674251,0.01674077,0.00256544,0.00207746,0.00207725,0.0003164,0.0002553,0.00025528,3.914e-05,2.46e-05,2.46e-05,3.49570934,3.85928493,3.8589753,0.36357559,0.36326596
11,0.0221,0.0,0.0,0.0,0.16884993,0.07416942,0.07416758,1.79719001,2.44656007,2.4463678,0.59632842,0.52455176,0.5244943,0.13307896,0.10895965,0.10894802,0.0054473,0.00548224,0.00548168,0.02160212,0.01699211,0.01699034,0.00261255,0.0021203,0.00212008,0.00032189,0.00026053,0.0002605,3.97e-05,2.5e-05,2.5e-05,2.72547088,3.17912108,3.1788553,0.4536502,0.45338442
12,0.031,0.0,0.0,0.0,0.06781384,0.01347336,0.01347303,1.28914222,1.87617339,1.8760259,0.58317497,0.52565234,0.52559472,0.13505755,0.11123034,0.11121846,0.00606028,0.00609338,0.00609275,0.02191572,0.01727648,0.01727468,0.00266751,0.00216942,0.0021692,0.00032831,0.00026649,0.00026646,4.033e-05,2.541e-05,2.541e-05,2.10620071,2.55236062,2.5521406,0.44615991,0.44593989
13,0.0435,0.0,0.0,0.0,0.02263018,0.00126109,0.00126106,0.88015081,1.29162244,1.2915209,0.56474102,0.52563356,0.52557592,0.13746429,0.11412778,0.11411559,0.00690015,0.00694526,0.00694455,0.02229792,0.01762687,0.01762503,0.00273526,0.0022303,0.00223007,0.00033624,0.0002738,0.00027377,4.107e-05,2.588e-05,2.587e-05,1.63729693,1.95974698,1.9595727,0.32245005,0.32227577
14,0.0611,0.0,0.0,0.0,0.00624314,4.749e-05,4.749e-05,0.57963796,0.76649192,0.76643171,0.54836172,0.53083897,0.53078077,0.14273672,0.11957157,0.11955879,0.00819082,0.00822589,0.00822504,0.02315614,0.01836239,0.01836047,0.00288264,0.00235542,0.00235517,0.00035369,0.00028909,0.00028906,4.29e-05,2.704e-05,2.703e-05,1.31160573,1.44620976,1.4460755,0.13460403,0.13446977
15,0.0856,0.0,0.0,0.0,0.00133466,4.8e-07,4.8e-07,0.3746779,0.36918423,0.36915525,0.54530455,0.55154772,0.55148719,0.15526791,0.13123679,0.13122275,0.01033027,0.01037473,0.01037366,0.02527636,0.02010326,0.02010116,0.00323851,0.00264814,0.00264786,0.00039685,0.00032587,0.00032583,4.783e-05,3.022e-05,3.022e-05,1.11587484,1.08545143,1.0853444,-0.03042341,-0.03053044
16,0.1201,0.0,0.0,0.0,0.00017439,0.0,0.0,0.23268971,0.13024588,0.13023568,0.54424108,0.57678522,0.57672195,0.1743792,0.14860331,0.14858742,0.01351848,0.01352677,0.01352538,0.02869363,0.02282877,0.02282639,0.00381299,0.00310903,0.00310871,0.0004691,0.00038549,0.00038545,5.625e-05,3.561e-05,3.561e-05,0.99803483,0.8955201,0.89542659,-0.10251473,-0.10260824
