,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,17.98064515,20.05616601,20.050844,5.07290215,4.75170101,4.7515785,5.80916153,4.6108175,4.6104549,0.59909286,0.49785085,0.49779632,0.12061155,0.09911274,0.09910216,0.00353668,0.0041662,0.00416577,0.0196371,0.01551467,0.01551305,0.00228341,0.00187659,0.0018764,0.00028414,0.00023121,0.00023118,3.539e-05,2.236e-05,2.236e-05,29.60818996,30.03745914,30.031585,0.42926918,0.42339504
1,0.0008,2.75817198,1.68664624,1.6862028,4.34680605,4.38654138,4.3864278,5.63271725,4.55586131,4.5555029,0.60041191,0.4994703,0.49941552,0.1211733,0.09951502,0.09950438,0.00359126,0.00419351,0.00419308,0.01972446,0.01557909,0.01557747,0.00229783,0.001887,0.00188681,0.00028575,0.00023244,0.00023242,3.559e-05,2.248e-05,2.248e-05,13.48521537,11.24994878,11.248966,-2.23526659,-2.23624937
2,0.0011,1.47063443,0.40126341,0.40115854,3.96850717,4.16999441,4.1698865,5.52179748,4.52457568,4.5242197,0.60439143,0.50313756,0.50308238,0.12226258,0.10033736,0.10032663,0.0036665,0.00424896,0.00424852,0.01989498,0.01570993,0.0157083,0.00232573,0.00190814,0.00190794,0.0002889,0.00023495,0.00023493,3.6e-05,2.272e-05,2.272e-05,11.71380518,9.72143313,9.7207962,-1.99237205,-1.99300898
3,0.0015,0.70176948,0.0551886,0.05517434,3.51694776,3.87186882,3.871769,5.36886093,4.47727838,4.4769263,0.60820682,0.50678082,0.5067253,0.12339354,0.10117177,0.10116097,0.00375115,0.00430531,0.00430486,0.02007254,0.01584288,0.01584123,0.00235481,0.00192961,0.00192941,0.00029218,0.00023751,0.00023748,3.638e-05,2.297e-05,2.297e-05,10.34568557,9.03462668,9.0340919,-1.31105889,-1.31159367
4,0.0021,0.28659116,0.0035948,0.00359389,3.00880863,3.47721115,3.4771215,5.16175617,4.40782529,4.4074786,0.61168153,0.51031029,0.51025435,0.12455668,0.10200637,0.10199547,0.0038475,0.00436179,0.00436134,0.02025565,0.01597614,0.01597448,0.00238485,0.00195114,0.00195093,0.0002956,0.00024006,0.00024004,3.682e-05,2.322e-05,2.322e-05,9.22021457,8.52350024,8.5229938,-0.69671433,-0.69722077
5,0.0029,0.09418181,8.447e-05,8.445e-05,2.47271589,2.97957582,2.9794991,4.88752406,4.30830611,4.3079673,0.61465607,0.51367266,0.51361637,0.12575845,0.10284009,0.1028291,0.0039598,0.00441838,0.00441793,0.02044534,0.01610967,0.01610799,0.00241605,0.00197271,0.0019725,0.00029916,0.00024263,0.0002426,3.724e-05,2.347e-05,2.346e-05,8.22199387,7.92724599,7.9267608,-0.29474788,-0.29523307
6,0.0041,0.02290413,4.9e-07,4.9e-07,1.9417904,2.38991833,2.3898569,4.53438622,4.16862455,4.1682967,0.6169103,0.51679354,0.51673691,0.12700813,0.10367167,0.1036606,0.00409401,0.00447508,0.00447462,0.02064306,0.01624342,0.01624173,0.00244869,0.00199432,0.00199411,0.0003029,0.00024519,0.00024517,3.768e-05,2.372e-05,2.371e-05,7.27052551,7.20199031,7.2015309,-0.0685352,-0.06899461
7,0.0057,0.00367178,0.0,0.0,1.44465942,1.74698387,1.7469391,4.09563781,3.97653485,3.9762222,0.61814523,0.51957061,0.5195137,0.12831939,0.10449997,0.10448882,0.00425854,0.0045319,0.00453144,0.02085097,0.01637747,0.01637577,0.00248319,0.00201598,0.00201577,0.00030687,0.00024777,0.00024774,3.815e-05,2.397e-05,2.396e-05,6.31837135,6.37078639,6.3703585,0.05241504,0.05198715
8,0.008,0.00032954,0.0,0.0,1.00215593,1.12107301,1.1210443,3.57505645,3.71831212,3.7180196,0.617949,0.52185451,0.52179728,0.12970986,0.10532231,0.10531105,0.0044651,0.00458883,0.00458836,0.02107188,0.01651174,0.01651002,0.00252009,0.00203768,0.00203747,0.00031114,0.00025034,0.00025032,3.864e-05,2.422e-05,2.421e-05,5.35360761,5.48997477,5.4895826,0.13636716,0.13597499
9,0.0112,1.32e-05,0.0,0.0,0.63209538,0.59965822,0.59964298,2.99244128,3.38178029,3.3815144,0.61577682,0.52422186,0.5241644,0.13120505,0.10641803,0.10640666,0.00473014,0.00473485,0.00473436,0.02130982,0.01667937,0.01667763,0.00256016,0.00206535,0.00206514,0.00031579,0.0002537,0.00025368,3.916e-05,2.452e-05,2.452e-05,4.4004868,4.63583621,4.6354837,0.23534941,0.2349969
