ig,ip,t1,t2,t3,t4,t5
1,1,9.358684499999999e-21,8.9848207e-21,8.604636e-21,8.2258814e-21,7.854459799999999e-21
1,2,9.341262100000001e-21,8.966907e-21,8.5866329e-21,8.208109800000001e-21,7.837152100000001e-21
1,3,9.3236469e-21,8.948817999999999e-21,8.568472e-21,8.1901961e-21,7.8197161e-21
1,4,9.3059841e-21,8.9307031e-21,8.550303599999999e-21,8.1722889e-21,7.8022964e-21
1,5,9.2882708e-21,8.912559699999999e-21,8.5321252e-21,8.1543858e-21,7.7848906e-21
1,6,9.2703548e-21,8.894232599999999e-21,8.5137816e-21,8.1363339e-21,7.767350400000001e-21
1,7,9.2531226e-21,8.8766286e-21,8.4961803e-21,8.1190263e-21,7.750543200000001e-21
1,8,9.231656800000002e-21,8.8547267e-21,8.4743031e-21,8.097530099999999e-21,7.7296801e-21
1,9,9.205628300000001e-21,8.828209500000001e-21,8.4478476e-21,8.0715588e-21,7.7044907e-21
1,10,9.1687147e-21,8.7906715e-21,8.410451099999999e-21,8.0348871e-21,7.668951800000001e-21
1,11,9.1280277e-21,8.7493971e-21,8.3694106e-21,7.9946997e-21,7.630047300000001e-21
1,12,9.0851872e-21,8.7060511e-21,8.3263971e-21,7.952644e-21,7.5893798e-21
1,13,9.0412257e-21,8.661689800000001e-21,8.2824666e-21,7.9097578e-21,7.547956500000001e-21
1,14,8.996124400000001e-21,8.616300400000001e-21,8.237610500000001e-21,7.8660355e-21,7.5052082e-21
1,15,8.950313899999999e-21,8.570322e-21,8.1922659e-21,7.8219049e-21,7.4619278e-21
1,16,8.903614100000002e-21,8.523577799999998e-21,8.1462607e-21,7.777199800000001e-21,7.4181412e-21
1,17,8.856290499999998e-21,8.4763382e-21,8.099863500000002e-21,7.7321829e-21,7.3741075e-21
1,18,8.8145208e-21,8.434768299999998e-21,8.0591271e-21,7.6927245e-21,7.3355697e-21
1,19,8.784317800000002e-21,8.404827300000002e-21,8.029871199999999e-21,7.6644472e-21,7.3080101e-21
1,20,8.7903199e-21,8.4110189e-21,8.0360925e-21,7.6705832e-21,7.3141209e-21
1,21,8.8129013e-21,8.433811799999999e-21,8.0586532e-21,7.6925967e-21,7.335793300000001e-21
1,22,8.8522523e-21,8.4734843e-21,8.0978914e-21,7.7308621e-21,7.3734333e-21
1,23,8.8977365e-21,8.519514e-21,8.1435429e-21,7.7754717e-21,7.41739e-21
1,24,8.945175899999999e-21,8.567796500000001e-21,8.1916258e-21,7.822597700000001e-21,7.46395e-21
