hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_g7,LBLk_g7,PAR_g7,LBL_g8,LBLk_g8,PAR_g8,LBL_g9,LBLk_g9,PAR_g9,LBL_g10,LBLk_g10,PAR_g10,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0.0,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0006,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0009,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0012,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0017,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0024,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0034,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0048,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0067,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41975,442.41975,442.41974000000005,0.0,-1e-05
0.0094,0.36728,0.36728,0.36728,1.7291599999999998,1.7291599999999998,1.7291599999999998,7.09244,7.09244,7.09244,20.39977,20.39977,20.39977,16.04425,16.04425,16.04425,21.20973,21.20973,21.20973,25.28237,25.28237,25.28237,29.884209999999996,29.884209999999996,29.884209999999996,32.41936,32.41936,32.41936,287.99118,287.99118,287.99117,442.41974000000005,442.41974000000005,442.41974000000005,0.0,0.0
