ig,ip,t1,t2,t3,t4,t5
2,48,1.6200527e-21,1.6828052000000002e-21,1.7324866000000002e-21,1.7694925e-21,1.79433e-21
2,49,1.3638726e-21,1.4132408e-21,1.4520542e-21,1.4810622e-21,1.500054e-21
2,50,1.1385186000000001e-21,1.1770002999999998e-21,1.2070298999999999e-21,1.2292883999999998e-21,1.2439119e-21
2,51,9.4325128e-22,9.734021400000001e-22,9.969441e-22,1.0140114999999998e-21,1.0296241999999999e-21
2,52,7.8163588e-22,8.0486464e-22,8.2303274e-22,8.360628299999999e-22,8.5355214e-22
3,1,1.1106979e-22,1.3295399e-22,1.6201358000000002e-22,1.9777966999999998e-22,2.3906815e-22
3,2,1.1200113e-22,1.3420176000000002e-22,1.6359538999999997e-22,1.9965280000000003e-22,2.4116758e-22
3,3,1.1293095e-22,1.3546974e-22,1.6519477e-22,2.0153788999999998e-22,2.4327733e-22
3,4,1.1388833000000001e-22,1.3676571999999999e-22,1.6682066e-22,2.034464e-22,2.4540671e-22
3,5,1.1487615e-22,1.3809242e-22,1.6847558000000002e-22,2.0538067e-22,2.4755788999999997e-22
3,6,1.1590598999999998e-22,1.3946408e-22,1.7017632e-22,2.0735959e-22,2.4975132e-22
3,7,1.1693429999999998e-22,1.4081968e-22,1.7184504e-22,2.092911e-22,2.5188384e-22
3,8,1.1823602e-22,1.4252899999999998e-22,1.7394176999999998e-22,2.1171081000000002e-22,2.5454914e-22
3,9,1.1984933e-22,1.4463598e-22,1.7651415e-22,2.1466808e-22,2.5779677e-22
3,10,1.2216773e-22,1.4765536e-22,1.8018747e-22,2.188771e-22,2.6240662000000003e-22
3,11,1.2482940000000001e-22,1.5108592e-22,1.8432576e-22,2.2358729999999997e-22,2.6753859e-22
3,12,1.2776812e-22,1.5482811e-22,1.8879671000000004e-22,2.2863807999999995e-22,2.7300961000000003e-22
3,13,1.3094601e-22,1.5882193e-22,1.9351897e-22,2.3393010999999998e-22,2.7870609e-22
3,14,1.3439043999999998e-22,1.6309249e-22,1.9851481000000002e-22,2.3948266000000004e-22,2.8455892000000003e-22
3,15,1.3807901999999997e-22,1.6760025e-22,2.0372667e-22,2.4522936000000005e-22,2.9058297000000003e-22
3,16,1.4204248000000003e-22,1.7237208000000003e-22,2.0917608000000002e-22,2.5119078e-22,2.968467e-22
3,17,1.4633581e-22,1.7746288000000002e-22,2.1492052e-22,2.5741674999999996e-22,3.0333983e-22
3,18,1.5054303000000003e-22,1.8234265e-22,2.2033519e-22,2.632095e-22,3.0931947e-22
3,19,1.5422395e-22,1.8646539999999998e-22,2.2479042000000002e-22,2.6787732e-22,3.1405941e-22
3,20,1.5552132e-22,1.8754548e-22,2.2565663e-22,2.6853322000000004e-22,3.1452536000000003e-22
3,21,1.5601629e-22,1.8750589e-22,2.2513591e-22,2.6758724999999997e-22,3.1324478e-22
3,22,1.5586939e-22,1.8649303000000002e-22,2.2335926e-22,2.6515265e-22,3.103098e-22
3,23,1.5605571e-22,1.8565766000000002e-22,2.2161806e-22,2.6262234999999994e-22,3.0716379999999996e-22
3,24,1.5704757e-22,1.8553207e-22,2.2049334999999997e-22,2.6061425000000004e-22,3.0445371e-22
3,25,1.5901932e-22,1.8626796999999998e-22,2.201149e-22,2.5925717000000002e-22,3.0238581e-22
3,26,1.6252386999999998e-22,1.884813e-22,2.2116436000000005e-22,2.5926711e-22,3.0144734e-22
3,27,1.6806703e-22,1.9272131999999999e-22,2.2423761e-22,2.6128106e-22,3.0245074e-22
3,28,1.7600873e-22,1.9931774e-22,2.2965002e-22,2.6561173999999997e-22,3.0570626e-22
3,29,1.8704571999999998e-22,2.0902632e-22,2.3821858999999997e-22,2.731314e-22,3.1212839e-22
3,30,2.0143648999999998e-22,2.2193337000000006e-22,2.4988993e-22,2.8369178000000002e-22,3.215047e-22
3,31,2.1987857000000003e-22,2.3864649000000002e-22,2.6519407e-22,2.9777249e-22,3.3429138e-22
3,32,2.4310344e-22,2.5984646000000005e-22,2.8468577000000002e-22,3.1582506e-22,3.5089617000000005e-22
3,33,2.7213635e-22,2.8644333000000003e-22,3.0913016e-22,3.3847161e-22,3.7185068999999996e-22
3,34,3.0829255e-22,3.19596e-22,3.3955037e-22,3.6656476000000004e-22,3.9785129999999996e-22
3,35,3.5291053e-22,3.6065544999999995e-22,3.7726527999999997e-22,4.0130725999999994e-22,4.2992837e-22
3,36,4.0709623e-22,4.1068018e-22,4.2324121e-22,4.435313400000001e-22,4.6872250999999995e-22
3,37,4.717382400000001e-22,4.7054939999999995e-22,4.7828831e-22,4.9396824000000005e-22,5.1484597e-22
3,38,5.4729858e-22,5.4082559e-22,5.4295934e-22,5.5315928e-22,5.688131499999999e-22
3,39,6.331352e-22,6.213254900000001e-22,6.1735533e-22,6.214137799999999e-22,6.310770800000001e-22
3,40,7.2619457e-22,7.099209900000001e-22,7.0009866e-22,6.979177900000001e-22,7.012356599999999e-22
3,41,8.2031105e-22,8.0151851e-22,7.8712148e-22,7.794211500000001e-22,7.766826499999999e-22
3,42,9.055681e-22,8.8689956e-22,8.7050309e-22,8.591401e-22,8.5157261e-22
3,43,9.7522787e-22,9.586552800000001e-22,9.4249291e-22,9.2925729e-22,9.1824458e-22
3,44,1.0236725e-21,1.010753e-21,9.965335699999999e-22,9.830033800000001e-22,9.6998567e-22
3,45,1.0449112e-21,1.0366985999999999e-21,1.0258898999999998e-21,1.0136456e-21,1.0002359e-21
3,46,1.0341875e-21,1.0318516e-21,1.0251888e-21,1.0153574999999998e-21,1.003099e-21
