hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
394.85,0.0,0.0,0.0,0.003168,0.0,0.0,0.172176,0.002095,0.00209456,0.158799,0.081558,0.08155783,4.41108,4.471102,4.4711018,219.480898,219.547481,219.54748,224.22612,224.10224,224.10224,-0.12388,-0.12388
418.625,0.0,0.0,0.0,0.002903,0.0,0.0,0.166841,0.001408,0.00140801,0.135986,0.063408,0.0634084,4.291262,4.350348,4.3503487,219.427341,219.499891,219.49989,224.02433,223.91506,223.91506,-0.10927,-0.10927
442.4,0.0,0.0,0.0,0.002667,0.0,0.0,0.161852,0.000952,0.00095177,0.116264,0.049015,0.04901493,4.171503,4.228429,4.2284294,219.371514,219.450018,219.45002,223.8238,223.72841,223.72841,-0.09539,-0.09539
466.175,0.0,0.0,0.0,0.002457,0.0,0.0,0.157174,0.000647,0.00064672,0.099269,0.037684,0.03768355,4.05223,4.105864,4.1058648,219.313475,219.397945,219.39794,223.6246,223.54214,223.54214,-0.08246,-0.08246
489.95,0.0,0.0,0.0,0.002268,0.0,0.0,0.152776,0.000442,0.0004416,0.084664,0.028823,0.02882325,3.933825,3.983119,3.9831188,219.253287,219.343748,219.34375,223.42682,223.35613,223.35613,-0.07069,-0.07069
513.725,0.0,0.0,0.0,0.002099,0.0,0.0,0.148633,0.000303,0.00030295,0.072148,0.02194,0.02193959,3.816624,3.860599,3.8605995,219.191011,219.287494,219.28749,223.23051,223.17034,223.17034,-0.06017,-0.06017
537.5,0.0,0.0,0.0,0.001947,0.0,0.0,0.14472,0.000209,0.00020912,0.061447,0.01664,0.01663952,3.700917,3.738512,3.7385127,219.12671,219.229056,219.22906,223.03574,222.98442,222.98442,-0.05132,-0.05132
561.275,0.0,0.0,0.0,0.001809,0.0,0.0,0.141019,0.000145,0.0001452,0.05232,0.012576,0.01257625,3.586958,3.617209,3.6172094,219.060443,219.168501,219.1685,222.84255,222.79843,222.79843,-0.04412,-0.04412
585.05,0.0,0.0,0.0,0.001685,0.0,0.0,0.137511,0.000101,0.00010138,0.04455,0.009474,0.00947384,3.474957,3.497,3.4969998,218.992271,219.105888,219.10589,222.65097,222.61246,222.61246,-0.03851,-0.03851
608.825,0.0,0.0,0.0,0.001572,0.0,0.0,0.13418,7.1e-05,7.117e-05,0.037947,0.007114,0.00711418,3.365096,3.378156,3.3781558,218.922254,219.041273,219.04127,222.46105,222.42661,222.42661,-0.03444,-0.03444
632.6,0.0,0.0,0.0,0.00147,0.0,0.0,0.131013,5e-05,5.022e-05,0.032345,0.005326,0.00532603,3.257524,3.260917,3.260917,218.850451,218.97471,218.97471,222.2728,222.241,222.241,-0.0318,-0.0318
656.375,0.0,0.0,0.0,0.001376,0.0,0.0,0.127998,3.6e-05,3.563e-05,0.027597,0.003978,0.00397822,3.152359,3.145449,3.145449,218.776922,218.906137,218.90614,222.08625,222.0556,222.0556,-0.03065,-0.03065
680.15,0.0,0.0,0.0,0.001291,0.0,0.0,0.125123,2.5e-05,2.542e-05,0.023578,0.002966,0.00296633,3.049712,3.031911,3.031911,218.701738,218.835527,218.83553,221.90144,221.87043,221.87043,-0.03101,-0.03101
703.925,0.0,0.0,0.0,0.001213,0.0,0.0,0.122379,1.8e-05,1.823e-05,0.020179,0.002208,0.00220811,2.949664,2.920471,2.9204711,218.624965,218.762931,218.76293,221.7184,221.68563,221.68563,-0.03277,-0.03277
727.7,0.0,0.0,0.0,0.001142,0.0,0.0,0.119756,1.3e-05,1.314e-05,0.017304,0.001641,0.00164103,2.852263,2.811272,2.8112724,218.546663,218.6884,218.6884,221.53713,221.50133,221.50133,-0.0358,-0.0358
751.475,0.0,0.0,0.0,0.001076,0.0,0.0,0.117247,1e-05,9.52e-06,0.014874,0.001218,0.00121767,2.757545,2.704436,2.7044364,218.466893,218.61198,218.61198,221.35763,221.31764,221.31764,-0.03999,-0.03999
775.25,0.0,0.0,0.0,0.001016,0.0,0.0,0.114844,7e-06,6.93e-06,0.012818,0.000902,0.00090215,2.665525,2.600063,2.6000635,218.385715,218.533719,218.53372,221.17992,221.13469,221.13469,-0.04523,-0.04523
799.025,0.0,0.0,0.0,0.000961,0.0,0.0,0.11254,5e-06,5.07e-06,0.011078,0.000667,0.00066739,2.576211,2.498236,2.4982365,218.303193,218.453663,218.45366,221.00398,220.95257,220.95257,-0.05141,-0.05141
822.8,0.0,0.0,0.0,0.00091,0.0,0.0,0.11033,4e-06,3.73e-06,0.009604,0.000493,0.00049337,2.489598,2.399016,2.3990158,218.219396,218.371749,218.37175,220.82984,220.77126,220.77126,-0.05858,-0.05858
846.575,0.0,0.0,0.0,0.000863,0.0,0.0,0.108209,3e-06,2.75e-06,0.008354,0.000365,0.00036459,2.405672,2.302453,2.3024526,218.134402,218.287991,218.28799,220.6575,220.59081,220.59081,-0.06669,-0.06669
870.35,0.0,0.0,0.0,0.000819,0.0,0.0,0.106172,2e-06,2.04e-06,0.007293,0.000269,0.00026931,2.324415,2.208588,2.2085884,218.048297,218.202461,218.20246,220.487,220.41132,220.41132,-0.07568,-0.07568
894.125,0.0,0.0,0.0,0.000779,0.0,0.0,0.104217,2e-06,1.52e-06,0.006389,0.000199,0.00019885,2.245798,2.11745,2.1174496,217.961169,218.115231,218.11523,220.31835,220.23288,220.23288,-0.08547,-0.08547
917.9,0.0,0.0,0.0,0.000741,0.0,0.0,0.102339,1e-06,1.14e-06,0.00562,0.000147,0.00014675,2.169785,2.02905,2.0290503,217.873093,218.026362,218.02636,220.15158,220.05556,220.05556,-0.09602,-0.09602
941.675,0.0,0.0,0.0,0.000707,0.0,0.0,0.100534,1e-06,8.5e-07,0.004962,0.000108,0.00010826,2.096333,1.943392,1.9433924,217.784135,217.935903,217.9359,219.98667,219.8794,219.8794,-0.10727,-0.10727
965.45,0.0,0.0,0.0,0.000675,0.0,0.0,0.098797,1e-06,6.4e-07,0.004398,8e-05,7.982e-05,2.025391,1.860467,1.8604674,217.694355,217.843897,217.8439,219.82362,219.70445,219.70444,-0.11917,-0.11918
989.225,0.0,0.0,0.0,0.000645,0.0,0.0,0.097125,0.0,4.9e-07,0.003914,5.9e-05,5.883e-05,1.956905,1.780259,1.7802593,217.603806,217.750382,217.75038,219.66239,219.5307,219.5307,-0.13169,-0.13169
1013.0,0.0,0.0,0.0,0.000617,0.0,0.0,0.095514,0.0,3.7e-07,0.003497,4.3e-05,4.334e-05,1.89082,1.702743,1.7027435,217.512538,217.655386,217.65539,219.50299,219.35817,219.35817,-0.14482,-0.14482
