hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.0713,0.025455,0.025518,0.02551926,0.084821,0.084838,0.08483768,0.341739,0.341748,0.34174732,0.516541,0.516541,0.51654117,2.899377,2.899377,2.8993771,110.004925,110.004927,110.00493,113.87286,113.87295,113.87295,9e-05,9e-05
0.1,0.024965,0.025037,0.02503872,0.084721,0.084745,0.08474476,0.341707,0.34172,0.34171972,0.516541,0.516541,0.51654094,2.899375,2.899376,2.8993755,110.004918,110.004921,110.00492,113.87223,113.87234,113.87234,0.00011,0.00011
0.1403,0.024311,0.024384,0.02438565,0.084577,0.08461,0.08461019,0.341661,0.34168,0.34167888,0.516541,0.516541,0.51654054,2.899372,2.899373,2.8993729,110.004907,110.004912,110.00491,113.87137,113.8715,113.8715,0.00013,0.00013
0.1968,0.023452,0.023504,0.02350657,0.084369,0.084416,0.08441536,0.341592,0.341619,0.34161833,0.51654,0.51654,0.51653985,2.899367,2.899369,2.8993688,110.004892,110.004899,110.0049,113.87021,113.87035,113.87035,0.00014,0.00014
0.276,0.022342,0.022336,0.02233882,0.084068,0.084134,0.08413354,0.341489,0.34153,0.34152845,0.516539,0.516539,0.51653866,2.899359,2.899363,2.8993623,110.004869,110.00488,110.00488,113.86867,113.86878,113.86878,0.00011,0.00011
0.3871,0.020941,0.020813,0.02081629,0.083637,0.083727,0.08372671,0.341337,0.341396,0.34139491,0.516537,0.516537,0.51653658,2.899347,2.899352,2.899352,110.004836,110.004851,110.00485,113.86663,113.86668,113.86668,5e-05,5e-05
0.5431,0.01922,0.018874,0.01887682,0.083018,0.08314,0.08313983,0.341109,0.341197,0.34119572,0.516533,0.516533,0.5165329,2.899327,2.899336,2.8993357,110.004785,110.004808,110.00481,113.86399,113.86389,113.86389,-0.0001,-0.0001
0.7617,0.017178,0.016487,0.01648977,0.082139,0.082299,0.08230004,0.340772,0.340902,0.34089983,0.516526,0.516527,0.51652635,2.899296,2.89931,2.8993095,110.004708,110.004743,110.00474,113.86062,113.86027,113.86027,-0.00035,-0.00035
1.0685,0.014836,0.013652,0.01365633,0.080917,0.081119,0.08112037,0.340287,0.340476,0.34047291,0.516515,0.516515,0.51651508,2.899249,2.899271,2.8992701,110.004599,110.00465,110.00465,113.8564,113.85568,113.85568,-0.00072,-0.00072
1.4988,0.012267,0.010476,0.01048037,0.079263,0.079494,0.07949683,0.339613,0.339879,0.33987442,0.516496,0.516497,0.51649606,2.899182,2.899216,2.8992138,110.004448,110.004521,110.00452,113.85127,113.85008,113.85008,-0.00119,-0.00119
2.1024,0.009601,0.007218,0.00722216,0.077058,0.077281,0.077285,0.338682,0.339047,0.33903987,0.516463,0.516464,0.51646294,2.899088,2.899137,2.8991337,110.004243,110.004347,110.00434,113.84514,113.84349,113.84349,-0.00165,-0.00165
2.949,0.007005,0.004274,0.00427733,0.074166,0.074301,0.07430709,0.337402,0.337888,0.33787863,0.516405,0.516405,0.51640399,2.898957,2.899023,2.899019,110.003969,110.004114,110.00411,113.8379,113.83601,113.83599,-0.00189,-0.00191
4.1366,0.00467,0.002047,0.00205088,0.070426,0.070323,0.07033103,0.335625,0.336259,0.33624468,0.516296,0.516297,0.51629475,2.898765,2.898855,2.8988489,110.0036,110.0038,110.00379,113.82938,113.82758,113.82756,-0.0018,-0.00182
5.8025,0.00277,0.000732,0.00073391,0.065667,0.065073,0.06508488,0.33312,0.333932,0.33391265,0.516091,0.516093,0.51608958,2.898475,2.898596,2.8985872,110.003102,110.003375,110.00336,113.81922,113.8178,113.81777,-0.00142,-0.00145
8.1392,0.00141,0.000175,0.00017599,0.059723,0.058271,0.05828044,0.329519,0.330549,0.33051714,0.515697,0.515701,0.51569416,2.898016,2.89818,2.8981655,110.002423,110.002796,110.00278,113.80679,113.80567,113.80561,-0.00112,-0.00118
11.417,0.000583,2.4e-05,2.454e-05,0.052478,0.049709,0.04971491,0.324219,0.325533,0.32548559,0.514933,0.514942,0.51493177,2.897258,2.897483,2.8974631,110.001488,110.001997,110.00197,113.79096,113.78969,113.78959,-0.00127,-0.00137
16.0147,0.000182,2e-06,1.67e-06,0.043983,0.039437,0.03943569,0.316245,0.317951,0.31787568,0.513443,0.513465,0.51344371,2.895957,2.896279,2.8962483,110.000184,110.000881,110.00084,113.76999,113.76802,113.76785,-0.00197,-0.00214
22.464,4e-05,0.0,5e-08,0.034657,0.02804,0.02803931,0.304101,0.306318,0.30621662,0.510537,0.51059,0.51055687,2.893659,2.894147,2.8941033,109.998334,109.999295,109.99925,113.74133,113.73839,113.73816,-0.00294,-0.00317
31.5105,6e-06,0.0,0.0,0.025505,0.016899,0.01689943,0.285847,0.288349,0.28819878,0.504898,0.505016,0.50495124,2.889518,2.890303,2.8902364,109.995655,109.996996,109.99693,113.70143,113.69756,113.69722,-0.00387,-0.00421
44.2001,1e-06,0.0,0.0,0.01788,0.00796,0.00796196,0.259897,0.260829,0.2606407,0.494094,0.494318,0.49421304,2.881966,2.883311,2.8832195,109.991684,109.993582,109.99351,113.64552,113.64,113.63955,-0.00552,-0.00597
62.0,0.0,0.0,0.0,0.012591,0.00263,0.00263402,0.226949,0.220252,0.22001351,0.473895,0.474139,0.47395062,2.868188,2.870596,2.8704523,109.985667,109.988406,109.98831,113.56729,113.55602,113.55536,-0.01127,-0.01193
85.775,0.0,0.0,0.0,0.009355,0.00058,0.0005828,0.192897,0.16778,0.1675111,0.43981,0.439302,0.43897243,2.844491,2.848812,2.8485572,109.976764,109.980744,109.9806,113.46332,113.43722,113.43622,-0.0261,-0.0271
109.55,0.0,0.0,0.0,0.00763,0.00013,0.00013123,0.169206,0.122362,0.12212876,0.401004,0.398131,0.39774489,2.815302,2.822036,2.8216925,109.966746,109.972119,109.97192,113.35989,113.31478,113.31362,-0.04511,-0.04627
133.325,0.0,0.0,0.0,0.006472,3.1e-05,3.103e-05,0.15261,0.086399,0.08623961,0.360949,0.353852,0.35341949,2.781123,2.790597,2.7901558,109.955436,109.962377,109.96212,113.25659,113.19326,113.19196,-0.06333,-0.06463
157.1,0.0,0.0,0.0,0.005587,8e-06,7.79e-06,0.140426,0.059632,0.05955772,0.321906,0.309173,0.30866771,2.74244,2.754813,2.7542391,109.942736,109.95143,109.9511,113.1531,113.07506,113.07357,-0.07804,-0.07953
180.875,0.0,0.0,0.0,0.00488,2e-06,2.09e-06,0.131077,0.040485,0.04046935,0.28501,0.265923,0.26540937,2.699747,2.715081,2.7144078,109.928651,109.939277,109.9389,113.04937,112.96077,112.95919,-0.0886,-0.09018
204.65,0.0,0.0,0.0,0.004299,1e-06,5.9e-07,0.123574,0.027171,0.02717593,0.250878,0.225437,0.22496307,2.653513,2.671779,2.6710522,109.913193,109.925923,109.92551,112.94546,112.85031,112.84871,-0.09515,-0.09675
228.425,0.0,0.0,0.0,0.003812,0.0,1.8e-07,0.117305,0.018096,0.01812345,0.219773,0.188585,0.18815279,2.604189,2.625268,2.6244334,109.896375,109.911369,109.91088,112.84145,112.74332,112.74159,-0.09813,-0.09986
252.2,0.0,0.0,0.0,0.003398,0.0,6e-08,0.111901,0.011998,0.01202706,0.191752,0.155854,0.15547061,2.552239,2.575924,2.5749993,109.878219,109.895631,109.89506,112.73751,112.63941,112.63755,-0.0981,-0.09996
275.975,0.0,0.0,0.0,0.003042,0.0,2e-08,0.10713,0.007939,0.00796627,0.166718,0.127376,0.12705033,2.498077,2.524084,2.5230569,109.858744,109.878712,109.87803,112.63371,112.53811,112.5361,-0.0956,-0.09761
299.75,0.0,0.0,0.0,0.002735,0.0,1e-08,0.102846,0.005252,0.00527812,0.144497,0.103042,0.10277095,2.442091,2.470067,2.4689155,109.837967,109.860619,109.8598,112.53014,112.43898,112.43677,-0.09116,-0.09337
323.525,0.0,0.0,0.0,0.002467,0.0,0.0,0.098952,0.003479,0.00349769,0.124881,0.082578,0.08236088,2.384646,2.414177,2.4129997,109.815905,109.841357,109.84045,112.42685,112.34159,112.3393,-0.08526,-0.08755
347.3,0.0,0.0,0.0,0.002232,0.0,0.0,0.095381,0.00231,0.00232527,0.107647,0.06561,0.06544995,2.326082,2.356707,2.3554675,109.792579,109.820932,109.8199,112.32392,112.24556,112.24314,-0.07836,-0.08078
371.075,0.0,0.0,0.0,0.002026,0.0,0.0,0.092084,0.001538,0.00155148,0.092571,0.051719,0.05160883,2.266718,2.297933,2.296633,109.768009,109.799349,109.79818,112.22141,112.15054,112.14798,-0.07087,-0.07343
394.85,0.0,0.0,0.0,0.001844,0.0,0.0,0.089026,0.001029,0.00103865,0.079438,0.040477,0.04040215,2.206854,2.238128,2.2368248,109.742223,109.776621,109.77534,112.11939,112.05626,112.05361,-0.06313,-0.06578
418.625,0.0,0.0,0.0,0.001683,0.0,0.0,0.086177,0.000691,0.00069818,0.068041,0.031474,0.03142391,2.146774,2.177557,2.1762686,109.715252,109.752762,109.75138,112.01793,111.96248,111.95977,-0.05545,-0.05816
442.4,0.0,0.0,0.0,0.00154,0.0,0.0,0.083514,0.000466,0.00047193,0.058185,0.024329,0.02430181,2.086716,2.116449,2.1151278,109.687121,109.727778,109.72625,111.91707,111.86902,111.86615,-0.04805,-0.05092
466.175,0.0,0.0,0.0,0.001412,0.0,0.0,0.081016,0.000317,0.00032067,0.049687,0.018705,0.01869328,2.026893,2.055022,2.0536624,109.657855,109.701679,109.7,111.81686,111.77572,111.77267,-0.04114,-0.04419
489.95,0.0,0.0,0.0,0.001298,0.0,0.0,0.078667,0.000216,0.00021896,0.042383,0.01431,0.01430643,1.967496,1.993476,1.9921039,109.627482,109.674473,109.67265,111.71733,111.68248,111.67928,-0.03485,-0.03805
513.725,0.0,0.0,0.0,0.001196,0.0,0.0,0.076453,0.000148,0.00015021,0.03612,0.010899,0.01089698,1.908693,1.931997,1.9306565,109.596028,109.646168,109.64424,111.61849,111.58921,111.58595,-0.02928,-0.03254
537.5,0.0,0.0,0.0,0.001104,0.0,0.0,0.074362,0.000102,0.00010369,0.030765,0.008268,0.00827071,1.85063,1.870755,1.8694256,109.563521,109.616773,109.61471,111.52038,111.4959,111.49251,-0.02448,-0.02787
561.275,0.0,0.0,0.0,0.001022,0.0,0.0,0.072383,7.1e-05,7.199e-05,0.026195,0.006249,0.00625623,1.793434,1.809907,1.8085879,109.529989,109.586298,109.58407,111.42302,111.40252,111.39899,-0.0205,-0.02403
585.05,0.0,0.0,0.0,0.000947,0.0,0.0,0.070506,4.9e-05,5.027e-05,0.022304,0.004708,0.00471717,1.737214,1.749596,1.7482996,109.495463,109.55475,109.55237,111.32643,111.3091,111.30543,-0.01733,-0.021
608.825,0.0,0.0,0.0,0.00088,0.0,0.0,0.068725,3.5e-05,3.529e-05,0.018996,0.003536,0.00354576,1.68206,1.689949,1.6886981,109.45997,109.522139,109.51962,111.23063,111.21566,111.2119,-0.01497,-0.01873
632.6,0.0,0.0,0.0,0.000818,0.0,0.0,0.06703,2.4e-05,2.49e-05,0.016189,0.002649,0.00265736,1.628058,1.631093,1.6299046,109.423548,109.488481,109.48586,111.13564,111.12225,111.11845,-0.01339,-0.01719
656.375,0.0,0.0,0.0,0.000763,0.0,0.0,0.065418,1.7e-05,1.766e-05,0.01381,0.00198,0.00198713,1.575274,1.573135,1.5720042,109.386232,109.45379,109.45105,111.0415,111.02892,111.02506,-0.01258,-0.01644
680.15,0.0,0.0,0.0,0.000712,0.0,0.0,0.063881,1.2e-05,1.26e-05,0.011796,0.001477,0.00148344,1.523758,1.516166,1.5150795,109.348058,109.418081,109.4152,110.94821,110.93574,110.93177,-0.01247,-0.01644
703.925,0.0,0.0,0.0,0.000666,0.0,0.0,0.062416,9e-06,9.04e-06,0.010092,0.0011,0.00110559,1.473548,1.460267,1.4592177,109.309069,109.381374,109.37832,110.85579,110.84275,110.83865,-0.01304,-0.01714
727.7,0.0,0.0,0.0,0.000625,0.0,0.0,0.061019,6e-06,6.52e-06,0.00865,0.000817,0.00082261,1.424678,1.405509,1.4044944,109.269318,109.343702,109.34048,110.76429,110.75003,110.7458,-0.01426,-0.01849
751.475,0.0,0.0,0.0,0.000586,0.0,0.0,0.059687,5e-06,4.72e-06,0.007431,0.000606,0.00061106,1.37717,1.351954,1.3509739,109.22886,109.305096,109.30171,110.67373,110.65766,110.6533,-0.01607,-0.02043
775.25,0.0,0.0,0.0,0.000552,0.0,0.0,0.058415,3e-06,3.44e-06,0.0064,0.000449,0.00045317,1.331036,1.29965,1.2987065,109.18774,109.265584,109.26206,110.58414,110.56569,110.56122,-0.01845,-0.02292
799.025,0.0,0.0,0.0,0.00052,0.0,0.0,0.057201,2e-06,2.51e-06,0.005528,0.000333,0.00033554,1.286276,1.248636,1.2477308,109.14599,109.225174,109.22154,110.49551,110.47415,110.4696,-0.02136,-0.02591
822.8,0.0,0.0,0.0,0.00049,0.0,0.0,0.056039,2e-06,1.85e-06,0.004789,0.000246,0.00024825,1.242881,1.198939,1.1980728,109.103625,109.183867,109.18011,110.40783,110.38305,110.37843,-0.02478,-0.0294
846.575,0.0,0.0,0.0,0.000463,0.0,0.0,0.054925,1e-06,1.36e-06,0.004162,0.000182,0.0001836,1.200839,1.15058,1.149753,109.060662,109.14166,109.13775,110.32105,110.29242,110.28769,-0.02863,-0.03336
870.35,0.0,0.0,0.0,0.000439,0.0,0.0,0.053856,1e-06,1.01e-06,0.00363,0.000134,0.00013573,1.160132,1.103575,1.1027881,109.017116,109.098549,109.09448,110.23517,110.20226,110.1974,-0.03291,-0.03777
894.125,0.0,0.0,0.0,0.000416,0.0,0.0,0.052828,1e-06,7.5e-07,0.003178,9.9e-05,0.00010031,1.120742,1.057935,1.057189,108.973011,109.054541,109.05031,110.15017,110.11258,110.1076,-0.03759,-0.04257
917.9,0.0,0.0,0.0,0.000395,0.0,0.0,0.051839,1e-06,5.6e-07,0.002792,7.3e-05,7.411e-05,1.082649,1.013664,1.0129617,108.928371,109.00964,109.00525,110.06605,110.02338,110.01829,-0.04267,-0.04776
941.675,0.0,0.0,0.0,0.000375,0.0,0.0,0.050887,0.0,4.2e-07,0.002462,5.4e-05,5.473e-05,1.045831,0.970764,0.97010712,108.883223,108.963856,108.95934,109.98278,109.93467,109.9295,-0.04811,-0.05328
965.45,0.0,0.0,0.0,0.000357,0.0,0.0,0.04997,0.0,3.2e-07,0.00218,4e-05,4.041e-05,1.010266,0.929236,0.92862146,108.837599,108.917203,108.91258,109.90037,109.84648,109.84124,-0.05389,-0.05913
989.225,0.0,0.0,0.0,0.00034,0.0,0.0,0.049085,0.0,2.4e-07,0.001938,2.9e-05,2.982e-05,0.975932,0.889073,0.8884973,108.79153,108.869693,108.86499,109.81882,109.7588,109.75352,-0.06002,-0.0653
1013.0,0.0,0.0,0.0,0.000324,0.0,0.0,0.048231,0.0,1.8e-07,0.001729,2.2e-05,2.2e-05,0.942799,0.850264,0.84972262,108.745041,108.821335,108.81659,109.73812,109.67162,109.66633,-0.0665,-0.07179
