hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
0.3871,0.008948,0.008602,0.0086041,0.042542,0.042624,0.04262469,0.176397,0.176464,0.17646284,0.267356,0.267356,0.26735592,1.500678,1.500685,1.5006848,56.93844,56.938458,56.938457,58.93436,58.93419,58.93419,-0.00017,-0.00017
0.5431,0.007728,0.007117,0.00711834,0.041951,0.042053,0.04205381,0.176174,0.176268,0.17626676,0.267352,0.267352,0.26735232,1.500659,1.500669,1.5006689,56.93839,56.938415,56.938415,58.93225,58.93187,58.931875,-0.00038,-0.000375
0.7617,0.006396,0.005455,0.00545736,0.04115,0.041267,0.04126802,0.175863,0.175994,0.17599199,0.267346,0.267347,0.26734639,1.500632,1.500647,1.5006462,56.938321,56.938356,56.938355,58.92971,58.92907,58.929065,-0.00064,-0.000645
1.0685,0.005016,0.003747,0.00374999,0.04009,0.040205,0.04020679,0.175442,0.175619,0.17561586,0.267337,0.267337,0.26733657,1.500596,1.500616,1.5006153,56.938228,56.938277,56.938275,58.92671,58.9258,58.9258,-0.00091,-0.00091
1.4988,0.003677,0.002205,0.00220757,0.038713,0.038787,0.03879003,0.174873,0.175107,0.1751029,0.26732,0.26732,0.26731973,1.500548,1.500575,1.5005728,56.938104,56.938172,56.938169,58.92323,58.92217,58.922162,-0.00106,-0.001068
2.1024,0.002476,0.001044,0.00104596,0.036951,0.03691,0.03691241,0.174099,0.174404,0.17439654,0.26729,0.26729,0.2672894,1.50048,1.500516,1.5005129,56.937938,56.938031,56.938026,58.91923,58.91819,58.918184,-0.00104,-0.001046
2.949,0.0015,0.000365,0.00036605,0.034734,0.034451,0.03445325,0.173037,0.173425,0.17341358,0.267234,0.267235,0.26723343,1.500383,1.500429,1.5004254,56.937716,56.937841,56.937835,58.9146,58.91375,58.913727,-0.00085,-0.000873
4.1366,0.000795,8.4e-05,8.411e-05,0.031996,0.031279,0.03127992,0.171556,0.17204,0.17202302,0.267128,0.267129,0.26712667,1.500237,1.500297,1.5002912,56.937415,56.937584,56.937575,58.90913,58.90841,58.90838,-0.00072,-0.00075
5.8025,0.000355,1.1e-05,1.083e-05,0.02868,0.027272,0.02727246,0.169445,0.17004,0.1700156,0.266924,0.266925,0.26692213,1.500005,1.500084,1.500076,56.937002,56.937231,56.937219,58.90241,58.90156,58.901516,-0.00085,-0.000894
8.1392,0.000125,1e-06,6.4e-07,0.024744,0.022379,0.02237483,0.166352,0.167077,0.16703847,0.266526,0.26653,0.26652318,1.499617,1.499724,1.4997121,56.936426,56.936738,56.936721,58.89379,58.89245,58.892371,-0.00134,-0.001419
11.417,3.1e-05,0.0,1e-08,0.020237,0.016757,0.01674926,0.161728,0.162607,0.1625512,0.265752,0.26576,0.26575029,1.498945,1.499097,1.4990795,56.935612,56.936038,56.936016,58.8823,58.88026,58.880146,-0.00204,-0.002154
16.0147,5e-06,0.0,0.0,0.015395,0.010921,0.01090831,0.154758,0.155787,0.1556983,0.264245,0.264264,0.26424209,1.497746,1.497976,1.4979478,56.934446,56.935034,56.935004,58.86659,58.86398,58.8638,-0.00261,-0.00279
22.464,0.0,0.0,0.0,0.01073,0.005756,0.00574636,0.144387,0.145353,0.14523218,0.261329,0.261366,0.26133145,1.495569,1.49594,1.4958991,56.932749,56.933568,56.933528,58.84476,58.84198,58.841737,-0.00278,-0.003023
31.5105,0.0,0.0,0.0,0.006911,0.002194,0.00218921,0.129707,0.12959,0.12942471,0.255766,0.255818,0.2557507,1.491559,1.492195,1.4921294,56.930217,56.931376,56.931323,58.81416,58.81117,58.810817,-0.00299,-0.003343
44.2001,0.0,0.0,0.0,0.004297,0.000515,0.00051361,0.110911,0.106823,0.10664332,0.245445,0.245414,0.24530809,1.484132,1.48527,1.4851804,56.926335,56.928007,56.927946,58.77112,58.76603,58.765591,-0.00509,-0.005529
62.0,0.0,0.0,0.0,0.002667,6e-05,6.013e-05,0.090098,0.077005,0.07682505,0.227191,0.226568,0.22639084,1.470465,1.472522,1.4723804,56.920245,56.922714,56.922629,58.71067,58.69887,58.698286,-0.0118,-0.012384
85.775,0.0,0.0,0.0,0.001673,3e-06,3.19e-06,0.07143,0.045606,0.04545259,0.198928,0.196144,0.19585855,1.446998,1.450552,1.4503027,56.910968,56.914645,56.914498,58.63,58.60695,58.606115,-0.02305,-0.023885
109.55,0.0,0.0,0.0,0.001167,0.0,1.7e-07,0.059877,0.024946,0.02484736,0.169725,0.163113,0.1628104,1.418461,1.423656,1.4233281,56.900429,56.90547,56.90526,58.54966,58.51719,58.516246,-0.03247,-0.033414
133.325,0.0,0.0,0.0,0.00087,0.0,1e-08,0.052472,0.012829,0.01277676,0.142115,0.130637,0.13032879,1.385713,1.392541,1.3921244,56.888683,56.895235,56.894957,58.46985,58.43124,58.430187,-0.03861,-0.039663
157.1,0.0,0.0,0.0,0.00068,0.0,0.0,0.047384,0.006295,0.00627587,0.117376,0.101018,0.10070156,1.349518,1.357834,1.3573039,56.875779,56.883973,56.883625,58.39074,58.34912,58.347907,-0.04162,-0.042833
180.875,0.0,0.0,0.0,0.00055,0.0,0.0,0.043613,0.002983,0.0029791,0.095932,0.075605,0.07532484,1.310558,1.320095,1.3194749,56.861751,56.871705,56.871299,58.3124,58.27039,58.269077,-0.04201,-0.043323
204.65,0.0,0.0,0.0,0.000456,0.0,0.0,0.040648,0.001379,0.00137889,0.077736,0.054895,0.05467219,1.269456,1.279837,1.2791632,56.846635,56.858449,56.858001,58.23493,58.19456,58.193215,-0.04037,-0.041715
228.425,0.0,0.0,0.0,0.000385,0.0,0.0,0.038219,0.000627,0.00062855,0.062527,0.038755,0.03857885,1.22678,1.237531,1.2367491,56.830466,56.844225,56.843695,58.15838,58.12114,58.119651,-0.03724,-0.038729
252.2,0.0,0.0,0.0,0.000331,0.0,0.0,0.036175,0.000282,0.00028337,0.049967,0.026659,0.02652781,1.183047,1.193615,1.1927479,56.813279,56.829047,56.82843,58.0828,58.0496,58.047989,-0.0332,-0.034811
275.975,0.0,0.0,0.0,0.000287,0.0,0.0,0.034419,0.000126,0.00012716,0.0397,0.017904,0.01781269,1.138719,1.148492,1.1475349,56.795111,56.812932,56.812209,58.00824,57.97945,57.977684,-0.02879,-0.030556
299.75,0.0,0.0,0.0,0.000253,0.0,0.0,0.032886,5.7e-05,5.707e-05,0.031386,0.011762,0.01170126,1.094199,1.102524,1.1014622,56.775991,56.795889,56.795037,57.93471,57.91023,57.908257,-0.02448,-0.026453
323.525,0.0,0.0,0.0,0.000224,0.0,0.0,0.031516,2.5e-05,2.562e-05,0.024706,0.007576,0.0075371,1.049802,1.056002,1.0549217,56.755904,56.777889,56.776945,57.86215,57.84149,57.83943,-0.02066,-0.02272
347.3,0.0,0.0,0.0,0.000199,0.0,0.0,0.030264,1.1e-05,1.158e-05,0.019371,0.004795,0.00477305,1.00577,1.009174,1.0080489,56.734811,56.758879,56.757817,57.79041,57.77286,57.770651,-0.01755,-0.019759
371.075,0.0,0.0,0.0,0.000177,0.0,0.0,0.029104,5e-06,5.27e-06,0.015133,0.002988,0.00297651,0.962325,0.962306,0.96114149,56.712711,56.738841,56.73765,57.71945,57.70414,57.701773,-0.01531,-0.017677
394.85,0.0,0.0,0.0,0.000158,0.0,0.0,0.028027,2e-06,2.42e-06,0.011788,0.001836,0.00182977,0.919684,0.91568,0.91451905,56.689638,56.717784,56.716485,57.64929,57.6353,57.632836,-0.01399,-0.016454
418.625,0.0,0.0,0.0,0.000142,0.0,0.0,0.027022,1e-06,1.12e-06,0.00916,0.001113,0.00111041,0.878018,0.869543,0.86840482,56.665627,56.695721,56.69432,57.57997,57.56638,57.563836,-0.01359,-0.016134
442.4,0.0,0.0,0.0,0.000127,0.0,0.0,0.026083,1e-06,5.2e-07,0.007106,0.000667,0.00066633,0.837458,0.824111,0.82296181,56.64071,56.672659,56.671117,57.51148,57.49744,57.494745,-0.01404,-0.016735
466.175,0.0,0.0,0.0,0.000114,0.0,0.0,0.025202,0.0,2.5e-07,0.005508,0.000396,0.00039563,0.798107,0.779573,0.77841344,56.614922,56.648607,56.646913,57.44385,57.42858,57.425722,-0.01527,-0.018128
489.95,0.0,0.0,0.0,0.000103,0.0,0.0,0.024374,0.0,1.2e-07,0.00427,0.000232,0.00023255,0.760041,0.736092,0.73494517,56.588297,56.623574,56.621744,57.37708,57.3599,57.356922,-0.01718,-0.020158
513.725,0.0,0.0,0.0,9.3e-05,0.0,0.0,0.023595,0.0,6e-08,0.003313,0.000135,0.00013539,0.723314,0.693808,0.69270705,56.560872,56.597571,56.595641,57.31119,57.29151,57.288483,-0.01968,-0.022707
537.5,0.0,0.0,0.0,8.4e-05,0.0,0.0,0.02286,0.0,3e-08,0.002575,7.8e-05,7.828e-05,0.687961,0.652835,0.65176467,56.532682,56.570608,56.568538,57.24616,57.22352,57.220381,-0.02264,-0.025779
561.275,0.0,0.0,0.0,7.6e-05,0.0,0.0,0.022167,0.0,1e-08,0.002007,4.5e-05,4.496e-05,0.654002,0.61327,0.61222839,56.503767,56.542698,56.540471,57.18202,57.15601,57.152745,-0.02601,-0.029275
585.05,0.0,0.0,0.0,6.9e-05,0.0,0.0,0.021511,0.0,1e-08,0.00157,2.6e-05,2.565e-05,0.621443,0.575186,0.57418229,56.474167,56.513854,56.511473,57.11876,57.08907,57.085681,-0.02969,-0.033079
608.825,0.0,0.0,0.0,6.3e-05,0.0,0.0,0.02089,0.0,0.0,0.001234,1.4e-05,1.455e-05,0.59028,0.538638,0.53768694,56.443924,56.484091,56.481575,57.05639,57.02274,57.019276,-0.03365,-0.037114
632.6,0.0,0.0,0.0,5.7e-05,0.0,0.0,0.020301,0.0,0.0,0.000976,8e-06,8.2e-06,0.560499,0.503665,0.50278284,56.413079,56.453427,56.450811,56.99491,56.9571,56.953602,-0.03781,-0.041308
656.375,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.019744,0.0,0.0,0.000776,5e-06,4.6e-06,0.532081,0.47029,0.46947631,56.381679,56.421878,56.419157,56.93433,56.89217,56.888638,-0.04216,-0.045692
680.15,0.0,0.0,0.0,4.7e-05,0.0,0.0,0.019215,0.0,0.0,0.000622,3e-06,2.57e-06,0.505003,0.438527,0.43776772,56.349772,56.38947,56.386608,56.87466,56.828,56.824378,-0.04666,-0.050282
703.925,0.0,0.0,0.0,4.3e-05,0.0,0.0,0.018713,0.0,0.0,0.000501,1e-06,1.43e-06,0.479232,0.40837,0.40765679,56.317401,56.35622,56.353197,56.81589,56.76459,56.760855,-0.0513,-0.055035
727.7,0.0,0.0,0.0,4e-05,0.0,0.0,0.018236,0.0,0.0,0.000408,1e-06,8e-07,0.45473,0.379801,0.37913033,56.284608,56.322147,56.318956,56.75802,56.70195,56.698087,-0.05607,-0.059933
751.475,0.0,0.0,0.0,3.7e-05,0.0,0.0,0.017782,0.0,0.0,0.000334,0.0,4.4e-07,0.431459,0.352796,0.35216474,56.251431,56.287266,56.283915,56.70104,56.64006,56.63608,-0.06098,-0.06496
775.25,0.0,0.0,0.0,3.4e-05,0.0,0.0,0.01735,0.0,0.0,0.000275,0.0,2.4e-07,0.409374,0.327319,0.32672731,56.21791,56.251594,56.248102,56.64494,56.57891,56.574829,-0.06603,-0.070111
799.025,0.0,0.0,0.0,3.1e-05,0.0,0.0,0.016939,0.0,0.0,0.000229,0.0,1.3e-07,0.388433,0.30333,0.30277841,56.184081,56.215146,56.211543,56.58971,56.51848,56.514321,-0.07123,-0.075389
822.8,0.0,0.0,0.0,2.9e-05,0.0,0.0,0.016547,0.0,0.0,0.000191,0.0,7e-08,0.36859,0.280783,0.28026835,56.14998,56.177938,56.174206,56.53534,56.45872,56.454475,-0.07662,-0.080865
846.575,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.016173,0.0,0.0,0.000161,0.0,4e-08,0.349803,0.25963,0.25914705,56.115645,56.139988,56.136098,56.48181,56.39962,56.395245,-0.08219,-0.086565
870.35,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.015816,0.0,0.0,0.000136,0.0,2e-08,0.33203,0.239817,0.23936372,56.081119,56.101323,56.097256,56.42913,56.34114,56.336619,-0.08799,-0.092511
894.125,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.015477,0.0,0.0,0.000116,0.0,1e-08,0.315231,0.221291,0.22086508,56.046458,56.061976,56.057725,56.3773,56.28327,56.278591,-0.09403,-0.098709
917.9,0.0,0.0,0.0,2.1e-05,0.0,0.0,0.015154,0.0,0.0,0.0001,0.0,1e-08,0.29937,0.203995,0.20359597,56.011717,56.021992,56.017561,56.32636,56.22599,56.221157,-0.10037,-0.105203
941.675,0.0,0.0,0.0,2e-05,0.0,0.0,0.014846,0.0,0.0,8.6e-05,0.0,0.0,0.284407,0.187873,0.18749926,55.976949,55.981406,55.976812,56.27631,56.16928,56.164311,-0.10703,-0.111999
965.45,0.0,0.0,0.0,1.9e-05,0.0,0.0,0.014555,0.0,0.0,7.4e-05,0.0,0.0,0.270302,0.172865,0.17251637,55.942191,55.940244,55.935512,56.22714,56.11311,56.108029,-0.11403,-0.119111
989.225,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.014277,0.0,0.0,6.5e-05,0.0,0.0,0.25701,0.158913,0.1585886,55.907471,55.898523,55.893689,56.17884,56.05744,56.052278,-0.1214,-0.126562
1013.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.014013,0.0,0.0,5.7e-05,0.0,0.0,0.24449,0.145957,0.14565765,55.872811,55.856253,55.851358,56.13139,56.00221,55.997016,-0.12918,-0.134374
