,hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
53,501.8375,0.0,0.0,0.0,2.24e-06,0.0,0.0,0.00028322,2e-08,2e-08,0.00033061,3.85e-05,3.848e-05,0.01331365,0.01512747,0.01510842,0.01047409,0.00992848,0.00996287,0.0244038,0.02509448,0.02510979,0.00069068,0.00070599
54,525.6125,0.0,0.0,0.0,1.92e-06,0.0,0.0,0.00026423,1e-08,1e-08,0.00025155,2.297e-05,2.293e-05,0.01279953,0.0146294,0.01461647,0.01076632,0.01029867,0.01034695,0.02408354,0.02495105,0.02498637,0.00086751,0.00090283
55,549.3875,0.0,0.0,0.0,1.65e-06,0.0,0.0,0.00024707,0.0,1e-08,0.00019071,1.358e-05,1.356e-05,0.01227898,0.01410008,0.01408813,0.01104365,0.01066462,0.01071923,0.02376205,0.02477829,0.02482093,0.00101624,0.00105888
56,573.1625,0.0,0.0,0.0,1.42e-06,0.0,0.0,0.00023152,0.0,0.0,0.00014417,7.97e-06,7.96e-06,0.01175734,0.01354706,0.01353292,0.01130627,0.01102651,0.01108054,0.02344072,0.02458154,0.02462143,0.00114082,0.00118071
57,596.9375,0.0,0.0,0.0,1.23e-06,0.0,0.0,0.00021738,0.0,0.0,0.00010877,4.64e-06,4.64e-06,0.01123893,0.01297721,0.01295915,0.01155433,0.01138442,0.01143164,0.02312064,0.02436627,0.02439544,0.00124563,0.0012748
58,620.7125,0.0,0.0,0.0,1.07e-06,0.0,0.0,0.0002045,0.0,0.0,8.197e-05,2.68e-06,2.69e-06,0.01072722,0.01239667,0.01237401,0.01178796,0.01173842,0.01177319,0.02280272,0.02413778,0.02414989,0.00133506,0.00134717
59,644.4875,0.0,0.0,0.0,9.3e-07,0.0,0.0,0.00019271,0.0,0.0,6.175e-05,1.54e-06,1.55e-06,0.01022496,0.01181098,0.01178799,0.01200731,0.01208854,0.01212501,0.02248767,0.02390106,0.02391455,0.00141339,0.00142688
60,668.2625,0.0,0.0,0.0,8.2e-07,0.0,0.0,0.00018189,0.0,0.0,4.656e-05,8.8e-07,8.8e-07,0.00973297,0.0112236,0.01120385,0.01221088,0.01243306,0.01248165,0.02217311,0.02365755,0.02368638,0.00148444,0.00151327
61,692.0375,0.0,0.0,0.0,7.2e-07,0.0,0.0,0.00017192,0.0,0.0,3.516e-05,5e-07,5e-07,0.00925365,0.01063962,0.01062263,0.01239942,0.01277254,0.01282868,0.02186087,0.02341267,0.02345181,0.0015518,0.00159094
62,715.8125,0.0,0.0,0.0,6.3e-07,0.0,0.0,0.00016275,0.0,0.0,2.662e-05,2.8e-07,2.9e-07,0.00878914,0.01006375,0.01004848,0.0125743,0.0131081,0.01316659,0.02155345,0.02317214,0.02321535,0.00161869,0.0016619
63,739.5875,0.0,0.0,0.0,5.6e-07,0.0,0.0,0.00015427,0.0,0.0,2.024e-05,1.6e-07,1.6e-07,0.00834028,0.00949908,0.00948486,0.0127357,0.01343969,0.01349577,0.02125104,0.02293893,0.0229808,0.00168789,0.00172976
64,763.3625,0.0,0.0,0.0,4.9e-07,0.0,0.0,0.00014641,0.0,0.0,1.546e-05,9e-08,9e-08,0.00790757,0.00894819,0.00893463,0.0128837,0.01376713,0.01381646,0.02095364,0.02271541,0.02275118,0.00176177,0.00179754
65,787.1375,0.0,0.0,0.0,4.4e-07,0.0,0.0,0.00013911,0.0,0.0,1.187e-05,5e-08,5e-08,0.0074913,0.0084132,0.00840007,0.01301819,0.01408998,0.01412857,0.02066091,0.02250323,0.0225287,0.00184232,0.00186779
66,810.9125,0.0,0.0,0.0,3.9e-07,0.0,0.0,0.00013229,0.0,0.0,9.17e-06,3e-08,3e-08,0.00709146,0.00789576,0.00788349,0.01313853,0.01440721,0.01445159,0.02037183,0.02230301,0.02233511,0.00193118,0.00196328
67,834.6875,0.0,0.0,0.0,3.4e-07,0.0,0.0,0.00012587,0.0,0.0,7.13e-06,2e-08,2e-08,0.00670788,0.00739717,0.00738571,0.01324352,0.01471718,0.01477158,0.02008475,0.02211436,0.02215731,0.00202961,0.00207256
68,858.4625,0.0,0.0,0.0,3.1e-07,0.0,0.0,0.0001198,0.0,0.0,5.59e-06,1e-08,1e-08,0.00634035,0.0069184,0.00690757,0.01333221,0.01501833,0.01507852,0.01979826,0.02193674,0.0219861,0.00213848,0.00218783
69,882.2375,0.0,0.0,0.0,2.7e-07,0.0,0.0,0.00011406,0.0,0.0,4.41e-06,0.0,0.0,0.0059888,0.00646023,0.00644994,0.01340503,0.01531049,0.01537266,0.01951258,0.02177073,0.0218226,0.00225815,0.00231002
70,906.0125,0.0,0.0,0.0,2.4e-07,0.0,0.0,0.00010865,0.0,0.0,3.51e-06,0.0,0.0,0.00565329,0.00602325,0.00601344,0.01346379,0.01559499,0.01565568,0.01922948,0.02161824,0.02166913,0.00238876,0.00243965
71,929.7875,0.0,0.0,0.0,2.2e-07,0.0,0.0,0.00010358,0.0,0.0,2.81e-06,0.0,0.0,0.00533374,0.00560772,0.00559839,0.01351056,0.0158735,0.01592954,0.01895091,0.02148122,0.02152794,0.00253031,0.00257703
72,953.5625,0.0,0.0,0.0,2e-07,0.0,0.0,9.883e-05,0.0,0.0,2.27e-06,0.0,0.0,0.0050299,0.00521368,0.00520482,0.01354685,0.01614717,0.01619563,0.01867805,0.02136085,0.02140045,0.0026828,0.0027224
73,977.3375,0.0,0.0,0.0,1.8e-07,0.0,0.0,9.439e-05,0.0,0.0,1.85e-06,0.0,0.0,0.00474138,0.00484093,0.00483255,0.01357363,0.0164166,0.01645477,0.01841143,0.02125754,0.02128732,0.00284611,0.00287589
74,1001.1125,0.0,0.0,0.0,1.6e-07,0.0,0.0,9.024e-05,0.0,0.0,1.52e-06,0.0,0.0,0.0044677,0.00448914,0.00448123,0.01359159,0.01668212,0.01670865,0.01815121,0.02117126,0.02118988,0.00302005,0.00303867
