hPa,LBL_g1,LBLg_g1,PAR_g1,LBL_g2,LBLg_g2,PAR_g2,LBL_g3,LBLg_g3,PAR_g3,LBL_g4,LBLg_g4,PAR_g4,LBL_g5,LBLg_g5,PAR_g5,LBL_g6,LBLg_g6,PAR_g6,LBL_tot,LBLg_tot,PAR_tot,LBLg - LBL,PAR - LBL
228.425,0.0,0.0,0.0,0.000283,0.0,0.0,0.036271,0.000613,0.00061464,0.06249,0.038931,0.03875857,1.225591,1.236406,1.235636,56.828756,56.842714,56.842163,58.15339,58.11866,58.117172,-0.03473,-0.036218
252.2,0.0,0.0,0.0,0.000236,0.0,0.0,0.034121,0.000277,0.00027824,0.049913,0.026925,0.02679741,1.181377,1.191947,1.1911145,56.810996,56.827032,56.826401,58.07664,58.04618,58.044591,-0.03046,-0.032049
275.975,0.0,0.0,0.0,0.000199,0.0,0.0,0.032214,0.000125,0.00012549,0.039599,0.018223,0.01813359,1.136372,1.146093,1.1451891,56.791997,56.810188,56.809454,58.00038,57.97463,57.972902,-0.02575,-0.027478
299.75,0.0,0.0,0.0,0.000168,0.0,0.0,0.030506,5.6e-05,5.663e-05,0.031214,0.012091,0.01203013,1.090992,1.099243,1.0982517,56.771785,56.792187,56.791324,57.92466,57.90358,57.901662,-0.02108,-0.022998
323.525,0.0,0.0,0.0,0.000143,0.0,0.0,0.028964,2.5e-05,2.556e-05,0.024453,0.007878,0.00783798,1.045603,1.051768,1.050775,56.750392,56.773036,56.772079,57.84955,57.83271,57.830717,-0.01684,-0.018833
347.3,0.0,0.0,0.0,0.000122,0.0,0.0,0.027564,1.1e-05,1.161e-05,0.019044,0.005048,0.0050237,1.000524,1.00401,1.0029852,56.727847,56.752742,56.751664,57.7751,57.76181,57.759684,-0.01329,-0.015416
371.075,0.0,0.0,0.0,0.000105,0.0,0.0,0.026285,5e-06,5.31e-06,0.014752,0.003185,0.00317166,0.956024,0.956281,0.95522596,56.704186,56.731314,56.730104,57.70135,57.69078,57.688506,-0.01057,-0.012844
394.85,0.0,0.0,0.0,9e-05,0.0,0.0,0.025112,2e-06,2.45e-06,0.01137,0.001982,0.00197449,0.912331,0.908861,0.90783095,56.679442,56.708759,56.707443,57.62835,57.6196,57.617251,-0.00875,-0.011099
418.625,0.0,0.0,0.0,7.8e-05,0.0,0.0,0.024033,1e-06,1.13e-06,0.008725,0.001217,0.00121373,0.869645,0.862019,0.86103078,56.653664,56.685098,56.683683,57.55614,57.54833,57.545929,-0.00781,-0.010211
442.4,0.0,0.0,0.0,6.8e-05,0.0,0.0,0.023036,1e-06,5.3e-07,0.006671,0.000739,0.00073784,0.828115,0.815977,0.81499277,56.626892,56.660341,56.658788,57.48478,57.47706,57.474519,-0.00772,-0.010261
466.175,0.0,0.0,0.0,5.9e-05,0.0,0.0,0.022113,0.0,2.5e-07,0.005084,0.000444,0.00044385,0.787855,0.770928,0.7699431,56.599168,56.634504,56.632801,57.41428,57.40588,57.403188,-0.0084,-0.011092
489.95,0.0,0.0,0.0,5.2e-05,0.0,0.0,0.021256,0.0,1.2e-07,0.003866,0.000264,0.00026436,0.748948,0.727033,0.72606722,56.570535,56.607597,56.605759,57.34466,57.3349,57.332091,-0.00976,-0.012569
513.725,0.0,0.0,0.0,4.6e-05,0.0,0.0,0.020459,0.0,6e-08,0.002934,0.000156,0.00015599,0.711453,0.68443,0.68351276,56.541037,56.579636,56.577698,57.27593,57.26422,57.261366,-0.01171,-0.014564
537.5,0.0,0.0,0.0,4e-05,0.0,0.0,0.019715,0.0,3e-08,0.002226,9.1e-05,9.14e-05,0.675405,0.64323,0.64234383,56.510715,56.550632,56.548554,57.2081,57.19395,57.19099,-0.01415,-0.01711
561.275,0.0,0.0,0.0,3.6e-05,0.0,0.0,0.019019,0.0,1e-08,0.001689,5.3e-05,5.32e-05,0.640824,0.60352,0.60266303,56.479613,56.520598,56.518362,57.14118,57.12417,57.121079,-0.01701,-0.020101
585.05,0.0,0.0,0.0,3.2e-05,0.0,0.0,0.018367,0.0,1e-08,0.001283,3.1e-05,3.077e-05,0.607711,0.565368,0.56454612,56.447771,56.489544,56.487153,57.07516,57.05494,57.05173,-0.02022,-0.02343
608.825,0.0,0.0,0.0,2.8e-05,0.0,0.0,0.017754,0.0,0.0,0.000977,1.8e-05,1.768e-05,0.576059,0.52882,0.52804522,56.41523,56.457482,56.454954,57.01005,56.98632,56.983017,-0.02373,-0.027033
632.6,0.0,0.0,0.0,2.5e-05,0.0,0.0,0.017179,0.0,0.0,0.000746,1e-05,1.01e-05,0.545848,0.493908,0.49319252,56.382031,56.424424,56.421794,56.94583,56.91834,56.914997,-0.02749,-0.030833
656.375,0.0,0.0,0.0,2.3e-05,0.0,0.0,0.016636,0.0,0.0,0.000572,6e-06,5.75e-06,0.517051,0.460645,0.45999032,56.348215,56.390379,56.387643,56.8825,56.85103,56.847639,-0.03147,-0.034861
680.15,0.0,0.0,0.0,2e-05,0.0,0.0,0.016124,0.0,0.0,0.000441,3e-06,3.26e-06,0.48964,0.429036,0.42843343,56.313825,56.355364,56.352487,56.82005,56.7844,56.780923,-0.03565,-0.039127
703.925,0.0,0.0,0.0,1.8e-05,0.0,0.0,0.015639,0.0,0.0,0.000342,2e-06,1.84e-06,0.463578,0.399072,0.39851369,56.278905,56.319393,56.316353,56.75848,56.71847,56.714869,-0.04001,-0.043611
727.7,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.015181,0.0,0.0,0.000267,1e-06,1.04e-06,0.438825,0.37073,0.37021103,56.243491,56.282477,56.279268,56.69778,56.65321,56.64948,-0.04457,-0.0483
751.475,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.014747,0.0,0.0,0.00021,1e-06,5.8e-07,0.415337,0.343978,0.34349592,56.207624,56.244627,56.241256,56.63793,56.58861,56.584752,-0.04932,-0.053178
775.25,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.014334,0.0,0.0,0.000166,0.0,3.3e-07,0.393066,0.318777,0.31833053,56.171339,56.205855,56.20234,56.57892,56.52463,56.520671,-0.05429,-0.058249
799.025,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.013942,0.0,0.0,0.000133,0.0,1.8e-07,0.371968,0.295083,0.29467078,56.134676,56.166174,56.162545,56.52073,56.46126,56.457216,-0.05947,-0.063514
822.8,0.0,0.0,0.0,1.1e-05,0.0,0.0,0.01357,0.0,0.0,0.000107,0.0,1e-07,0.351997,0.272847,0.27246611,56.097673,56.125599,56.121841,56.46336,56.39845,56.394307,-0.06491,-0.069053
846.575,0.0,0.0,0.0,1e-05,0.0,0.0,0.013215,0.0,0.0,8.7e-05,0.0,6e-08,0.333105,0.252014,0.25166345,56.060375,56.084152,56.080235,56.40679,56.33617,56.331899,-0.07062,-0.074891
870.35,0.0,0.0,0.0,9e-06,0.0,0.0,0.012878,0.0,0.0,7.1e-05,0.0,3e-08,0.315249,0.23253,0.23220756,56.022828,56.041856,56.037765,56.35103,56.27439,56.269973,-0.07664,-0.081057
894.125,0.0,0.0,0.0,9e-06,0.0,0.0,0.012557,0.0,0.0,5.9e-05,0.0,2e-08,0.298382,0.214336,0.21404058,55.985075,55.998737,55.994466,56.29608,56.21307,56.208507,-0.08301,-0.087573
917.9,0.0,0.0,0.0,8e-06,0.0,0.0,0.012251,0.0,0.0,4.9e-05,0.0,1e-08,0.282461,0.197373,0.19710305,55.947157,55.954818,55.95037,56.24192,56.15219,56.147473,-0.08973,-0.094447
941.675,0.0,0.0,0.0,7e-06,0.0,0.0,0.011959,0.0,0.0,4.1e-05,0.0,1e-08,0.267439,0.18158,0.18133459,55.909107,55.910113,55.905503,56.18855,56.09169,56.086838,-0.09686,-0.101712
965.45,0.0,0.0,0.0,7e-06,0.0,0.0,0.011681,0.0,0.0,3.4e-05,0.0,0.0,0.253274,0.166897,0.16667464,55.870954,55.864639,55.859886,56.13595,56.03154,56.026561,-0.10441,-0.109389
989.225,0.0,0.0,0.0,6e-06,0.0,0.0,0.011415,0.0,0.0,2.9e-05,0.0,0.0,0.23992,0.153264,0.15306327,55.832727,55.818405,55.81354,56.0841,55.97167,55.966603,-0.11243,-0.117497
1013.0,0.0,0.0,0.0,6e-06,0.0,0.0,0.011161,0.0,0.0,2.5e-05,0.0,0.0,0.227338,0.140621,0.14044138,55.794448,55.771423,55.766478,56.03298,55.91204,55.906919,-0.12094,-0.126061
