hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
16.0147,0.00293,0.00043,0.00043,0.11795,0.11532,0.11533,0.65677,0.65881,0.65881,1.02998,1.02998,1.02998,5.79523,5.79555,5.79555,220.00497000000001,220.00566,220.00566,227.60782000000003,227.60575,227.60575,-0.00207,-0.00207
22.464,0.00124,7e-05,7e-05,0.10236,0.09713,0.09713,0.64361,0.64649,0.64649,1.02706,1.02709,1.02709,5.79289,5.7933699999999995,5.7933699999999995,220.00307,220.00402999999997,220.00402999999997,227.57023999999998,227.56817999999998,227.56817999999998,-0.00206,-0.00206
31.5105,0.00042,1e-05,1e-05,0.08455,0.07528,0.07528,0.62293,0.6270100000000001,0.6270100000000001,1.02138,1.02146,1.02146,5.78868,5.78945,5.78945,220.00031,220.00165,220.00165,227.51827000000003,227.51486,227.51486,-0.0034100000000000003,-0.0034100000000000003
44.2001,0.00011999999999999999,0.0,0.0,0.06642,0.051539999999999996,0.051539999999999996,0.59109,0.59602,0.59602,1.01039,1.01063,1.01063,5.780959999999999,5.7823,5.7823,219.99618999999998,219.9981,219.9981,227.44517000000002,227.43857999999997,227.43858999999998,-0.00659,-0.00658
62.0,2.9999999999999997e-05,0.0,0.0,0.05065,0.02953,0.02953,0.54513,0.5473899999999999,0.5473899999999999,0.98945,0.98998,0.98998,5.766780000000001,5.76922,5.76922,219.98986000000002,219.99265,219.99265,227.3419,227.32876000000002,227.32877000000002,-0.01314,-0.013130000000000001
85.775,1e-05,0.0,0.0,0.03927,0.0138,0.01381,0.48858999999999997,0.47786000000000006,0.47786000000000006,0.9528200000000001,0.9536100000000001,0.9536100000000001,5.7422,5.746659999999999,5.746659999999999,219.98037999999997,219.98447000000002,219.98447000000002,227.20327000000003,227.17641,227.17641,-0.026860000000000002,-0.026860000000000002
109.55,0.0,0.0,0.0,0.032889999999999996,0.0065,0.0065,0.44159,0.4087,0.4087,0.90845,0.90902,0.90902,5.71174,5.71885,5.71885,219.96968999999999,219.97527000000002,219.97527000000002,227.06437000000003,227.01833,227.01833,-0.04604,-0.04604
133.325,0.0,0.0,0.0,0.028730000000000002,0.00314,0.00314,0.40421,0.34403,0.34403,0.8588,0.85805,0.85805,5.67592,5.6862,5.6862,219.95777999999999,219.96501,219.96501,226.92545,226.85643,226.85644,-0.06902,-0.06901
157.1,0.0,0.0,0.0,0.02575,0.00157,0.00157,0.37501,0.28618000000000005,0.28618000000000005,0.80605,0.80256,0.80256,5.63523,5.64912,5.64912,219.94467000000003,219.95372000000003,219.95372999999998,226.78671,226.69315,226.69315,-0.09356,-0.09356
180.875,0.0,0.0,0.0,0.023459999999999998,0.00081,0.00081,0.35222,0.23596999999999999,0.23596999999999999,0.7521,0.74441,0.74441,5.59005,5.60797,5.60798,219.93036,219.94141000000002,219.94141000000002,226.6482,226.53059,226.53059,-0.11760999999999999,-0.11760999999999999
204.65,0.0,0.0,0.0,0.0216,0.00043,0.00043,0.33414,0.19337000000000001,0.19337000000000001,0.6985399999999999,0.68534,0.68534,5.5407,5.56301,5.56301,219.91477999999998,219.92802999999998,219.92802999999998,226.50977000000003,226.37018999999998,226.37018999999998,-0.13957999999999998,-0.13957999999999998
228.425,0.0,0.0,0.0,0.020030000000000003,0.00023999999999999998,0.00023999999999999998,0.31945,0.1579,0.1579,0.64647,0.6267199999999999,0.6267199999999999,5.487430000000001,5.5143,5.5143,219.89785,219.91342999999998,219.91342999999998,226.37122000000002,226.21257999999997,226.21257999999997,-0.15864,-0.15864
252.2,0.0,0.0,0.0,0.01866,0.00014,0.00014,0.30722,0.12862,0.12862,0.5965699999999999,0.56963,0.56963,5.4305900000000005,5.46218,5.46218,219.87956,219.89764,219.89764,226.2326,226.0582,226.0582,-0.1744,-0.1744
