,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
61,692.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018999999999999998,0.0,0.0,4e-05,0.0,0.0,0.009290000000000001,0.01065,0.01065,0.01259,0.013030000000000002,0.013019999999999999,0.0221,0.02367,0.02367,0.00157,0.00157
62,715.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,2.9999999999999997e-05,0.0,0.0,0.00882,0.01007,0.01007,0.012759999999999999,0.013359999999999999,0.013359999999999999,0.02179,0.02343,0.02343,0.00165,0.00164
63,739.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.00016999999999999999,0.0,0.0,2e-05,0.0,0.0,0.00837,0.0095,0.0095,0.01291,0.01369,0.013680000000000001,0.02146,0.023190000000000002,0.023180000000000003,0.00172,0.00172
64,763.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.00016,0.0,0.0,2e-05,0.0,0.0,0.00793,0.00894,0.00894,0.013040000000000001,0.01399,0.01399,0.02114,0.022940000000000002,0.022940000000000002,0.0018,0.00179
65,787.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,1e-05,0.0,0.0,0.007509999999999999,0.008409999999999999,0.0084,0.01316,0.01429,0.01429,0.02083,0.0227,0.0227,0.00187,0.00187
66,810.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0,1e-05,0.0,0.0,0.0071,0.007890000000000001,0.007890000000000001,0.013269999999999999,0.01461,0.01461,0.02052,0.0225,0.02249,0.00197,0.00197
67,834.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,1e-05,0.0,0.0,0.00672,0.007390000000000001,0.007390000000000001,0.013369999999999998,0.01493,0.01493,0.02023,0.02232,0.02232,0.00209,0.0020800000000000003
68,858.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.00013000000000000002,0.0,0.0,1e-05,0.0,0.0,0.00635,0.0069099999999999995,0.0069099999999999995,0.01347,0.01525,0.01525,0.01995,0.02216,0.02215,0.0022,0.0022
69,882.2375,0.0,0.0,0.0,0.0,0.0,0.0,0.00011999999999999999,0.0,0.0,0.0,0.0,0.0,0.006,0.00645,0.00645,0.01356,0.01556,0.01556,0.01968,0.02201,0.02201,0.00233,0.00233
70,906.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.00011999999999999999,0.0,0.0,0.0,0.0,0.0,0.00566,0.00601,0.00601,0.013630000000000001,0.01586,0.01586,0.01941,0.02188,0.02188,0.00246,0.00246
71,929.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.00534,0.0056,0.0056,0.0137,0.01616,0.01616,0.01916,0.021759999999999998,0.021759999999999998,0.0026,0.0026
72,953.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.00504,0.0052,0.0052,0.01375,0.01645,0.01645,0.0189,0.02166,0.02165,0.0027600000000000003,0.00275
73,977.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.00475,0.00483,0.00483,0.0138,0.01674,0.01674,0.01865,0.02157,0.02157,0.00292,0.00292
74,1001.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.00448,0.00448,0.00448,0.01383,0.01702,0.01701,0.01841,0.0215,0.021490000000000002,0.00309,0.00309
