hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
16.0147,0.00294,0.00042,0.00042,0.11843,0.11582999999999999,0.11582999999999999,0.6572600000000001,0.65925,0.65925,1.02998,1.02998,1.02998,5.79533,5.79563,5.79563,220.00511,220.00578,220.00578,227.60906,227.6069,227.6069,-0.00216,-0.00216
22.464,0.00125,7e-05,7e-05,0.10288,0.09767,0.09767,0.6442,0.64705,0.64705,1.02705,1.02708,1.02708,5.79303,5.793480000000001,5.793480000000001,220.00326,220.00419,220.00419,227.57166,227.56954,227.56954,-0.00212,-0.00212
31.5105,0.00043,1e-05,1e-05,0.08513,0.07583,0.07583,0.62367,0.62772,0.62772,1.02134,1.0214299999999998,1.0214299999999998,5.788869999999999,5.78961,5.78961,220.00056,220.00187999999997,220.00187000000003,227.52,227.51647000000003,227.51647000000003,-0.0035299999999999997,-0.0035299999999999997
44.2001,0.00013000000000000002,0.0,0.0,0.06717000000000001,0.05205,0.05205,0.59206,0.59696,0.59696,1.01025,1.01051,1.01051,5.78127,5.78258,5.78258,219.99657000000002,219.99845,219.99845,227.44744,227.44054,227.44054,-0.0069,-0.0069
62.0,4e-05,0.0,0.0,0.05176,0.029939999999999998,0.029939999999999998,0.54656,0.5484600000000001,0.5484600000000001,0.9889899999999999,0.9895799999999999,0.9895799999999999,5.76736,5.76976,5.76976,219.99052000000003,219.99325,219.99325,227.34523,227.33098999999999,227.33098999999999,-0.014240000000000001,-0.014240000000000001
85.775,1e-05,0.0,0.0,0.04099,0.01408,0.01408,0.49111000000000005,0.47857,0.47857,0.9514600000000001,0.95236,0.95236,5.74327,5.74771,5.74771,219.98156,219.98554,219.98554,227.2084,227.17826000000002,227.17826000000002,-0.030139999999999997,-0.030139999999999997
109.55,1e-05,0.0,0.0,0.03508,0.006679999999999999,0.006679999999999999,0.44576000000000005,0.40863,0.40863,0.90591,0.90654,0.90654,5.713369999999999,5.72055,5.72055,219.97147999999999,219.97686000000002,219.97686000000002,227.0716,227.01925,227.01925,-0.05235,-0.05235
133.325,0.0,0.0,0.0,0.03112,0.00325,0.00325,0.40998,0.34338,0.34338,0.85546,0.8545299999999999,0.8545299999999999,5.67802,5.68849,5.68849,219.96008999999998,219.96705,219.96705,226.93468,226.8567,226.8567,-0.07798,-0.07798
157.1,0.0,0.0,0.0,0.028089999999999997,0.0016300000000000002,0.0016300000000000002,0.38172,0.28536,0.28536,0.80265,0.7986,0.7986,5.637630000000001,5.6517599999999995,5.6517599999999995,219.9473,219.95604,219.95604,226.7974,226.69338,226.69338,-0.10402,-0.10402
180.875,0.0,0.0,0.0,0.025639999999999996,0.00084,0.00084,0.35923,0.23523000000000002,0.23523000000000002,0.74912,0.74053,0.74053,5.59258,5.61074,5.61074,219.93311,219.94383,219.94383,226.65967,226.53117000000003,226.53117000000003,-0.1285,-0.1285
204.65,0.0,0.0,0.0,0.02359,0.00045,0.00045,0.34109,0.19276,0.19276,0.69611,0.68177,0.68177,5.54322,5.56575,5.56575,219.91752000000002,219.93044,219.93044,226.52152999999998,226.37117,226.37117,-0.15036,-0.15036
228.425,0.0,0.0,0.0,0.02185,0.00025,0.00025,0.32618,0.15741,0.15741,0.64454,0.6235,0.6235,5.48991,5.51697,5.51697,219.90053999999998,219.91581000000002,219.9158,226.38302000000002,226.21393999999998,226.21393999999998,-0.16908,-0.16908
252.2,0.0,0.0,0.0,0.02033,0.00014,0.00014,0.31369,0.12822999999999998,0.12822999999999998,0.59506,0.56677,0.56677,5.43302,5.46476,5.46476,219.8822,219.89997000000002,219.89997000000002,226.2443,226.05988,226.05988,-0.18442,-0.18442
275.975,0.0,0.0,0.0,0.01899,8e-05,8e-05,0.30301,0.10436,0.10436,0.54808,0.51235,0.51235,5.37286,5.4093599999999995,5.4093599999999995,219.8625,219.88294,219.88293,226.10544,225.9091,225.9091,-0.19634000000000001,-0.19634000000000001
299.75,0.0,0.0,0.0,0.0178,5e-05,5e-05,0.29368,0.08495,0.08495,0.5038,0.46081000000000005,0.46081000000000005,5.30976,5.35101,5.35101,219.84146,219.8647,219.8647,225.9665,225.76151000000002,225.76151000000002,-0.20499,-0.20499
323.525,0.0,0.0,0.0,0.016730000000000002,2.9999999999999997e-05,2.9999999999999997e-05,0.28538,0.06915,0.06915,0.46234,0.41252,0.41252,5.244,5.29007,5.29007,219.81909,219.84533,219.84532000000002,225.82756,225.61709,225.61709,-0.21047,-0.21047
347.3,0.0,0.0,0.0,0.01577,2e-05,2e-05,0.2779,0.05637999999999999,0.05637999999999999,0.42371000000000003,0.36774,0.36774,5.17588,5.22662,5.22662,219.7954,219.82476,219.82476,225.68865,225.47552000000002,225.47552000000002,-0.21313000000000001,-0.21313000000000001
371.075,0.0,0.0,0.0,0.01489,1e-05,1e-05,0.27105999999999997,0.046060000000000004,0.046060000000000004,0.38784,0.32655,0.32655,5.105659999999999,5.16094,5.16094,219.7704,219.80302999999998,219.80302999999998,225.54986,225.33657999999997,225.33657999999997,-0.21328000000000003,-0.21328000000000003
394.85,0.0,0.0,0.0,0.01409,1e-05,1e-05,0.26474000000000003,0.03768,0.03768,0.35466,0.28891999999999995,0.28891999999999995,5.0336300000000005,5.0932900000000005,5.0932900000000005,219.74412,219.78017000000003,219.78016000000002,225.41124,225.20007,225.20007,-0.21116999999999997,-0.21116999999999997
418.625,0.0,0.0,0.0,0.013359999999999999,1e-05,1e-05,0.25886,0.0309,0.0309,0.32406,0.25481,0.25481,4.96004,5.02388,5.02388,219.71658,219.75617000000003,219.75617000000003,225.2729,225.06576,225.06576,-0.20714000000000002,-0.20714000000000002
442.4,0.0,0.0,0.0,0.01269,0.0,0.0,0.25335,0.0254,0.0254,0.2959,0.22408000000000003,0.22408000000000003,4.88514,4.9528,4.9528,219.68778999999998,219.73102000000003,219.73102000000003,225.13487,224.9333,224.9333,-0.20157,-0.20157
466.175,0.0,0.0,0.0,0.01206,0.0,0.0,0.24816,0.02094,0.02094,0.27003,0.19652999999999998,0.19652999999999998,4.80915,4.88031,4.88031,219.65777999999997,219.70472999999998,219.70472999999998,224.99719,224.8025,224.8025,-0.19469,-0.19469
489.95,0.0,0.0,0.0,0.01149,0.0,0.0,0.24326,0.0173,0.0173,0.24631999999999998,0.17193,0.17193,4.73227,4.80661,4.80661,219.62656,219.67734,219.67734,224.8599,224.67317999999997,224.67317999999997,-0.18672,-0.18672
513.725,0.0,0.0,0.0,0.01096,0.0,0.0,0.2386,0.01433,0.01433,0.22461,0.15005,0.15005,4.654719999999999,4.73189,4.7319,219.59416000000002,219.64889,219.64889,224.72304,224.54517,224.54517,-0.17787,-0.17787
537.5,0.0,0.0,0.0,0.010459999999999999,0.0,0.0,0.23417,0.011909999999999999,0.011909999999999999,0.20476,0.13072,0.13072,4.5766599999999995,4.65625,4.65625,219.56058,219.6193,219.6193,224.58662999999999,224.41818999999998,224.41818999999998,-0.16844,-0.16844
561.275,0.0,0.0,0.0,0.01,0.0,0.0,0.22994,0.00992,0.00992,0.18664,0.11369000000000001,0.11369000000000001,4.49828,4.57986,4.57986,219.52585,219.58861000000002,219.58861000000002,224.45072000000002,224.29209,224.29209,-0.15863,-0.15863
585.05,0.0,0.0,0.0,0.00957,0.0,0.0,0.22589,0.00829,0.00829,0.17012,0.09872,0.09872,4.41973,4.50288,4.50288,219.49,219.55684,219.55684,224.31532,224.16674,224.16674,-0.14858,-0.14858
608.825,0.0,0.0,0.0,0.009170000000000001,0.0,0.0,0.22200999999999999,0.00695,0.00695,0.15507,0.08559,0.08559,4.34117,4.42546,4.42546,219.45302999999998,219.52402999999998,219.52402999999998,224.18046,224.04202999999998,224.04202999999998,-0.13843,-0.13843
632.6,0.0,0.0,0.0,0.0088,0.0,0.0,0.21829,0.00583,0.00583,0.14138,0.0741,0.0741,4.26275,4.34774,4.34774,219.41499,219.49018999999998,219.49018999999998,224.0462,223.91786000000002,223.91786000000002,-0.12834,-0.12834
656.375,0.0,0.0,0.0,0.00845,0.0,0.0,0.21472,0.00491,0.00491,0.12893,0.06408,0.06408,4.18459,4.269819999999999,4.269819999999999,219.37589,219.4553,219.4553,223.91258,223.79411000000002,223.79411000000002,-0.11847,-0.11847
680.15,0.0,0.0,0.0,0.00812,0.0,0.0,0.21128000000000002,0.00415,0.00415,0.11760999999999999,0.05536,0.05536,4.10683,4.1918,4.1918,219.33576000000002,219.41933999999998,219.41933999999998,223.77961000000002,223.67066,223.67066,-0.10895,-0.10895
703.925,0.0,0.0,0.0,0.007809999999999999,0.0,0.0,0.20797,0.00351,0.00352,0.10735,0.04779,0.04779,4.02956,4.11379,4.1138,219.29465,219.38237,219.38237,223.64733999999999,223.54747000000003,223.54747000000003,-0.09987,-0.09987
727.7,0.0,0.0,0.0,0.007520000000000001,0.0,0.0,0.20479,0.00298,0.00298,0.09802999999999999,0.04123,0.04123,3.95289,4.03592,4.03592,219.25259,219.34441,219.34441,223.51582000000002,223.42453999999998,223.42455,-0.09128,-0.09127
751.475,0.0,0.0,0.0,0.007240000000000001,0.0,0.0,0.20172,0.0025399999999999997,0.0025399999999999997,0.08957999999999999,0.03553,0.03553,3.8769199999999997,3.9582800000000002,3.9582800000000002,219.20962999999998,219.30552000000003,219.30552000000003,223.3851,223.30187,223.30187,-0.08323,-0.08323
775.25,0.0,0.0,0.0,0.0069900000000000006,0.0,0.0,0.19877,0.00217,0.00217,0.08192,0.0306,0.0306,3.8017199999999995,3.88095,3.88095,219.16581000000002,219.26574,219.26574,223.25521,223.17946,223.17946,-0.07575,-0.07575
799.025,0.0,0.0,0.0,0.00675,0.0,0.0,0.19592,0.00185,0.00185,0.07497000000000001,0.026330000000000003,0.026330000000000003,3.7273699999999996,3.8040199999999995,3.8040199999999995,219.12115,219.22508,219.22508,223.12617000000003,223.05728,223.05728,-0.06888999999999999,-0.06888999999999999
822.8,0.0,0.0,0.0,0.006520000000000001,0.0,0.0,0.19318,0.00159,0.00159,0.06867999999999999,0.02265,0.02265,3.6539099999999998,3.72756,3.72756,219.07567999999998,219.18348999999998,219.18348999999998,222.99797,222.93528999999998,222.93528999999998,-0.06268,-0.06268
846.575,0.0,0.0,0.0,0.0063,0.0,0.0,0.19052,0.0013599999999999999,0.00137,0.06298,0.01948,0.01948,3.5814,3.65161,3.65161,219.02937999999997,219.14097,219.14097,222.87059,222.81342999999998,222.81342999999998,-0.05716,-0.05716
870.35,0.0,0.0,0.0,0.0061,0.0,0.0,0.18794,0.00118,0.00118,0.05782,0.01675,0.01675,3.50989,3.57626,3.57626,218.98227000000003,219.09752999999998,219.09752999999998,222.74402999999998,222.69171,222.69171,-0.052320000000000005,-0.052320000000000005
894.125,0.0,0.0,0.0,0.00591,0.0,0.0,0.18545,0.0010199999999999999,0.00101,0.05315,0.0144,0.0144,3.4394,3.5015400000000003,3.5015400000000003,218.93437000000003,219.05317000000002,219.05317000000002,222.61827999999997,222.57012000000003,222.57012000000003,-0.04816,-0.04816
917.9,0.0,0.0,0.0,0.00573,0.0,0.0,0.18303,0.00088,0.00088,0.04891,0.01237,0.01237,3.36997,3.42751,3.42751,218.8857,219.00791,219.00791,222.49334,222.44867999999997,222.44867999999997,-0.044660000000000005,-0.044660000000000005
941.675,0.0,0.0,0.0,0.00555,0.0,0.0,0.18068,0.0007599999999999999,0.0007599999999999999,0.04507,0.01063,0.01063,3.30165,3.3542300000000003,3.3542300000000003,218.83627,218.96177999999998,218.96177999999998,222.36922,222.32741000000001,222.32741000000001,-0.04181,-0.04181
965.45,0.0,0.0,0.0,0.00539,0.0,0.0,0.17840999999999999,0.00066,0.00066,0.041589999999999995,0.00914,0.00914,3.23445,3.2817199999999995,3.2817199999999995,218.78611,218.91478999999998,218.91478999999998,222.24594,222.20632,222.20632,-0.039619999999999995,-0.039619999999999995
989.225,0.0,0.0,0.0,0.005229999999999999,0.0,0.0,0.17619,0.00057,0.00058,0.038439999999999995,0.00785,0.00785,3.1684,3.2100400000000002,3.2100400000000002,218.73525,218.86696,218.86696,222.12351,222.08542999999997,222.08542999999997,-0.03808,-0.03808
1013.0,0.0,0.0,0.0,0.0050799999999999994,0.0,0.0,0.17404,0.0005,0.0005,0.03558,0.00674,0.00674,3.10352,3.13922,3.13922,218.6837,218.8183,218.8183,222.00192,221.96476,221.96476,-0.037160000000000006,-0.037160000000000006
