,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,0.16442,0.15261,0.15259,0.02719,0.02521,0.02521,0.00811,0.00713,0.00713,4e-05,4e-05,4e-05,0.00042,0.00037,0.00037,0.00183,0.00157,0.00157,0.20201,0.18692999999999999,0.18691,-0.015080000000000001,-0.0151
1,0.0008,0.1643,0.15254,0.15252000000000002,0.02723,0.02525,0.02525,0.00813,0.00715,0.00715,4e-05,4e-05,4e-05,0.00042,0.00037,0.00037,0.00183,0.00157,0.00157,0.20195,0.18692,0.1869,-0.015030000000000002,-0.015059999999999999
2,0.0011,0.16413,0.15242,0.1524,0.02731,0.025330000000000002,0.02532,0.00817,0.00718,0.00718,4e-05,4e-05,4e-05,0.00043,0.00037999999999999997,0.00037999999999999997,0.0018399999999999998,0.00158,0.00158,0.20190999999999998,0.18692999999999999,0.1869,-0.01499,-0.015009999999999999
3,0.0015,0.16395,0.1523,0.15228,0.0274,0.02541,0.0254,0.0082,0.00722,0.00722,4e-05,4e-05,4e-05,0.00043,0.00037999999999999997,0.00037999999999999997,0.00185,0.00159,0.00158,0.20185999999999998,0.18692999999999999,0.18691,-0.01493,-0.01496
4,0.0021,0.16374,0.15217,0.15215,0.02748,0.025490000000000002,0.025480000000000003,0.00824,0.00725,0.00725,4e-05,4e-05,4e-05,0.00044,0.00037999999999999997,0.00037999999999999997,0.00185,0.00159,0.00159,0.20179,0.18692,0.1869,-0.01487,-0.01489
5,0.0029,0.16351,0.15203,0.15200999999999998,0.027569999999999997,0.02557,0.02556,0.00828,0.00728,0.00728,4e-05,4e-05,4e-05,0.00044,0.00039,0.00039,0.00186,0.0016,0.0016,0.20169,0.1869,0.18688,-0.014790000000000001,-0.014819999999999998
6,0.0041,0.16324,0.15187,0.15185,0.02765,0.02565,0.025639999999999996,0.008320000000000001,0.00732,0.00732,4e-05,4e-05,4e-05,0.00044,0.00039,0.00039,0.00187,0.0016,0.0016,0.20156,0.18687,0.18684,-0.0147,-0.014719999999999999
7,0.0057,0.16292,0.15168,0.15167,0.027739999999999997,0.025730000000000003,0.02572,0.00836,0.00735,0.00735,4e-05,4e-05,4e-05,0.00045,0.00039,0.00039,0.0018800000000000002,0.00161,0.00161,0.20138,0.1868,0.18678,-0.01457,-0.0146
8,0.008,0.16253,0.15147,0.15145,0.027819999999999998,0.025810000000000003,0.0258,0.0084,0.007379999999999999,0.007379999999999999,4e-05,4e-05,4e-05,0.00045,0.0004,0.0004,0.0018800000000000002,0.00162,0.00162,0.20113,0.18671,0.18669000000000002,-0.01441,-0.01444
9,0.0112,0.16203,0.1512,0.15118,0.0279,0.025889999999999996,0.02588,0.008440000000000001,0.00742,0.00742,4e-05,4e-05,4e-05,0.00045999999999999996,0.0004,0.0004,0.0018899999999999998,0.00162,0.00162,0.20077,0.18657,0.18655,-0.0142,-0.014219999999999998
