,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
0,0.0003,0.16438,0.15259,0.15257,0.02719,0.02521,0.02521,0.00811,0.00713,0.00713,4e-05,4e-05,4e-05,0.00042,0.00037,0.00037,0.00183,0.00157,0.00157,0.20197,0.18691,0.18689,-0.015059999999999999,-0.015080000000000001
1,0.0008,0.16422,0.1525,0.15248,0.02723,0.02525,0.025240000000000002,0.00813,0.00715,0.00715,4e-05,4e-05,4e-05,0.00042,0.00037,0.00037,0.00183,0.00157,0.00157,0.20187,0.18688,0.18686,-0.01499,-0.015009999999999999
2,0.0011,0.16401,0.15237,0.15235,0.02731,0.025330000000000002,0.02532,0.00817,0.00718,0.00718,4e-05,4e-05,4e-05,0.00043,0.00037999999999999997,0.00037999999999999997,0.0018399999999999998,0.00158,0.00158,0.2018,0.18687,0.18685,-0.01492,-0.01495
3,0.0015,0.16378,0.15223,0.15220999999999998,0.0274,0.02541,0.0254,0.0082,0.00722,0.00722,4e-05,4e-05,4e-05,0.00043,0.00037999999999999997,0.00037999999999999997,0.00185,0.00159,0.00158,0.2017,0.18685,0.18683,-0.01484,-0.01487
4,0.0021,0.16351,0.15206,0.15205,0.02748,0.025490000000000002,0.025480000000000003,0.00824,0.00725,0.00725,4e-05,4e-05,4e-05,0.00044,0.00037999999999999997,0.00037999999999999997,0.00185,0.00159,0.00159,0.20156,0.18681,0.18679,-0.01475,-0.014769999999999998
5,0.0029,0.16319,0.15188,0.15186,0.02756,0.02557,0.02556,0.00828,0.00728,0.00728,4e-05,4e-05,4e-05,0.00044,0.00039,0.00039,0.00186,0.0016,0.0016,0.20137,0.18675,0.18673,-0.01462,-0.01464
6,0.0041,0.16279000000000002,0.15166,0.15164,0.02765,0.025639999999999996,0.025639999999999996,0.008320000000000001,0.00732,0.00732,4e-05,4e-05,4e-05,0.00044,0.00039,0.00039,0.00187,0.0016,0.0016,0.20110999999999998,0.18666,0.18663,-0.014459999999999999,-0.014480000000000002
7,0.0057,0.1623,0.15139,0.15137,0.02773,0.02572,0.02572,0.00836,0.00735,0.00735,4e-05,4e-05,4e-05,0.00045,0.00039,0.00039,0.0018800000000000002,0.00161,0.00161,0.20075,0.18650999999999998,0.18649000000000002,-0.014240000000000001,-0.01426
8,0.008,0.16166,0.15106,0.15104,0.02781,0.0258,0.0258,0.0084,0.007379999999999999,0.007379999999999999,4e-05,4e-05,4e-05,0.00045,0.0004,0.0004,0.0018800000000000002,0.00162,0.00162,0.20025,0.1863,0.18628,-0.01395,-0.013969999999999998
9,0.0112,0.16083,0.15063,0.15061,0.027889999999999998,0.02588,0.02588,0.008440000000000001,0.00742,0.00742,4e-05,4e-05,4e-05,0.00045999999999999996,0.0004,0.0004,0.0018899999999999998,0.00162,0.00162,0.19955,0.186,0.18597,-0.01356,-0.013580000000000002
