,hPa,LBL_g1,LBLk_g1,PAR_g1,LBL_g2,LBLk_g2,PAR_g2,LBL_g3,LBLk_g3,PAR_g3,LBL_g4,LBLk_g4,PAR_g4,LBL_g5,LBLk_g5,PAR_g5,LBL_g6,LBLk_g6,PAR_g6,LBL_tot,LBLk_tot,PAR_tot,LBLk - LBL,PAR - LBL
17,0.1685,0.14198,0.13928,0.13926,0.031030000000000002,0.02893,0.02893,0.01015,0.00891,0.00891,0.0001,0.0001,0.0001,0.0006900000000000001,0.00059,0.00059,0.00224,0.0019199999999999998,0.0019199999999999998,0.18619000000000002,0.17974,0.17972,-0.00645,-0.00647
18,0.2364,0.13502,0.13474,0.13472,0.032060000000000005,0.02995,0.02995,0.0108,0.009470000000000001,0.009470000000000001,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,0.00079,0.00067,0.00067,0.00238,0.0020399999999999997,0.0020399999999999997,0.18118,0.177,0.17698,-0.00418,-0.0042
19,0.3315,0.12668,0.12905999999999998,0.12904000000000002,0.033089999999999994,0.030969999999999998,0.030969999999999998,0.01151,0.01007,0.01007,0.00016,0.00016,0.00016,0.00091,0.0007700000000000001,0.0007700000000000001,0.00255,0.00218,0.00218,0.1749,0.1732,0.17318,-0.0017,-0.00172
20,0.4651,0.11674000000000001,0.12202,0.122,0.03406,0.03199,0.03199,0.01228,0.010740000000000001,0.010740000000000001,0.0002,0.0002,0.0002,0.00106,0.00088,0.00088,0.00274,0.00234,0.00234,0.16709000000000002,0.16816,0.16814,0.00107,0.00105
21,0.6524,0.10529000000000001,0.11333,0.11331,0.034980000000000004,0.03296,0.03296,0.01312,0.01149,0.01149,0.00025,0.00025,0.00025,0.00123,0.0010199999999999999,0.0010199999999999999,0.00296,0.0025399999999999997,0.0025399999999999997,0.15784,0.16159,0.16157,0.00374,0.00373
22,0.9151,0.09267,0.10314000000000001,0.10313,0.03556,0.03369,0.03368,0.013859999999999999,0.012159999999999999,0.01215,0.00032,0.00032,0.00032,0.0014,0.00116,0.00116,0.00316,0.00271,0.00271,0.14697000000000002,0.15317,0.15315,0.0062,0.00618
23,1.2836,0.07948,0.0919,0.09189,0.03522,0.03366,0.03366,0.01404,0.01237,0.01237,0.00039,0.00039,0.00039,0.00146,0.00121,0.00121,0.00318,0.0027300000000000002,0.0027300000000000002,0.13377999999999998,0.14226,0.14225,0.00848,0.00847
24,1.8006,0.06569,0.07896,0.07895,0.03404,0.03297,0.03297,0.01374,0.01222,0.012209999999999999,0.00047999999999999996,0.00047999999999999996,0.00047999999999999996,0.00143,0.00121,0.00121,0.0030399999999999997,0.0026100000000000003,0.0026100000000000003,0.11842000000000001,0.12844,0.12842,0.010020000000000001,0.01
25,2.5257,0.051579999999999994,0.06366000000000001,0.06366000000000001,0.03258,0.032060000000000005,0.032060000000000005,0.0134,0.01205,0.01205,0.0006,0.0006,0.0006,0.00141,0.00122,0.00122,0.00288,0.00247,0.00247,0.10245,0.11205999999999999,0.11204000000000001,0.0096,0.009590000000000001
26,3.5428,0.0382,0.04682,0.046810000000000004,0.031,0.03113,0.03112,0.01321,0.012029999999999999,0.012029999999999999,0.00078,0.00078,0.00078,0.00144,0.0012699999999999999,0.0012699999999999999,0.0027300000000000002,0.00234,0.00234,0.08736000000000001,0.09437000000000001,0.09435,0.007,0.0069900000000000006
27,4.9695,0.02652,0.03032,0.03032,0.029330000000000002,0.03015,0.030139999999999997,0.01325,0.012190000000000001,0.012190000000000001,0.0010400000000000001,0.0010400000000000001,0.0010400000000000001,0.0015300000000000001,0.00137,0.00137,0.0026100000000000003,0.00224,0.00224,0.07429,0.07732,0.07731,0.00303,0.00302
28,6.9709,0.01705,0.01649,0.01649,0.02756,0.02913,0.02913,0.0136,0.01266,0.01266,0.0014199999999999998,0.00143,0.00143,0.0017100000000000001,0.00156,0.00156,0.00253,0.00217,0.00217,0.06387000000000001,0.06344,0.06344,-0.00042,-0.00043
29,9.7781,0.00995,0.0071,0.0071,0.02561,0.027889999999999998,0.027889999999999998,0.01434,0.01342,0.01342,0.00197,0.00196,0.00196,0.002,0.00185,0.00185,0.00247,0.00213,0.00213,0.05635,0.05435,0.05435,-0.002,-0.002
30,13.7158,0.00512,0.00224,0.00224,0.02332,0.02623,0.02623,0.01554,0.014580000000000001,0.01457,0.00274,0.0027300000000000002,0.0027300000000000002,0.00244,0.00227,0.00227,0.00246,0.00212,0.00212,0.0516,0.05016,0.05015,-0.00144,-0.00145
31,19.2394,0.00221,0.00047000000000000004,0.00047000000000000004,0.0204,0.023819999999999997,0.023809999999999998,0.017230000000000002,0.01612,0.01612,0.00381,0.0037799999999999995,0.0037799999999999995,0.0030600000000000002,0.00285,0.00285,0.00248,0.00214,0.00214,0.0492,0.04918,0.04917,-2e-05,-2.9999999999999997e-05
32,26.9872,0.0007599999999999999,5.9999999999999995e-05,5.9999999999999995e-05,0.01662,0.020390000000000002,0.020390000000000002,0.0193,0.01818,0.01818,0.0053100000000000005,0.00525,0.00525,0.0039299999999999995,0.00366,0.00366,0.00257,0.0022199999999999998,0.0022199999999999998,0.04849,0.049760000000000006,0.049760000000000006,0.0012699999999999999,0.00126
33,37.8553,0.0002,0.0,0.0,0.01206,0.0158,0.015790000000000002,0.02118,0.02061,0.02061,0.00731,0.007209999999999999,0.007209999999999999,0.00513,0.00476,0.00476,0.00274,0.00236,0.00236,0.04863,0.05074,0.050730000000000004,0.0021100000000000003,0.0021
34,53.1,4e-05,0.0,0.0,0.00748,0.010440000000000001,0.010440000000000001,0.0218,0.02307,0.02306,0.00993,0.00979,0.00979,0.00673,0.0062,0.0062,0.003,0.00259,0.00259,0.04897,0.052079999999999994,0.052079999999999994,0.0031100000000000004,0.0031
35,73.8875,1e-05,0.0,0.0,0.00404,0.00558,0.00558,0.02008,0.02469,0.02468,0.013009999999999999,0.01292,0.01291,0.00873,0.00801,0.00801,0.00337,0.0029,0.0029,0.04923,0.0541,0.05409,0.00487,0.00487
36,97.6625,0.0,0.0,0.0,0.00227,0.00259,0.00259,0.01669,0.02456,0.02456,0.01575,0.01583,0.01583,0.01082,0.00988,0.00987,0.0038,0.0032700000000000003,0.0032700000000000003,0.049319999999999996,0.05612999999999999,0.05612,0.006809999999999999,0.0068
37,121.4375,0.0,0.0,0.0,0.00148,0.00119,0.00119,0.013269999999999999,0.022959999999999998,0.022959999999999998,0.01763,0.0181,0.018090000000000002,0.01272,0.011590000000000001,0.011590000000000001,0.004229999999999999,0.00364,0.00364,0.04933,0.05749,0.057479999999999996,0.008159999999999999,0.00815
38,145.2125,0.0,0.0,0.0,0.00106,0.00056,0.00056,0.01037,0.02054,0.02054,0.01873,0.01971,0.0197,0.01445,0.01317,0.01317,0.00465,0.0040100000000000005,0.0040100000000000005,0.049260000000000005,0.05798,0.05797000000000001,0.00872,0.008709999999999999
39,168.9875,0.0,0.0,0.0,0.00081,0.00027,0.00027,0.00809,0.017830000000000002,0.01782,0.01916,0.02065,0.020640000000000002,0.016040000000000002,0.01461,0.01461,0.0050799999999999994,0.004370000000000001,0.004370000000000001,0.04918,0.05772000000000001,0.057710000000000004,0.00854,0.00853
